"Format","AiM CSV File"
"Session","BMP Var2"
"Vehicle","GGR25"
"Racer","Faran_Kobe_James"
"Championship","TO Shootout"
"Comment",""
"Date","Saturday, October 4, 2025"
"Time","1:09 PM"
"Sample Rate","20"
"Duration","13"
"Segment","Session"
"Beacon Markers","13"
"Segment Times","0:13.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.1527","9","0.0000","0.0000","-59.0314","-158.6579","0.0000","201.8941","50.1000","0.2400","10000.0000","44.49319797","-79.18097417"
"0.050","0.1527","9","0.0000","0.0000","-59.0314","-158.6579","0.0000","201.8941","50.1000","0.2400","10000.0000","44.49319797","-79.18097417"
"0.100","0.1527","9","0.0000","0.0000","-59.0314","-158.6579","0.0000","201.8941","50.1000","0.2400","10000.0000","44.49319797","-79.18097417"
"0.150","0.1527","9","0.0000","0.0000","-59.0314","-158.6579","0.0000","201.8941","50.1000","0.2400","10000.0000","44.49319797","-79.18097417"
"0.200","0.1527","9","0.0000","0.0000","-59.0314","-158.6579","0.0000","201.8941","50.1000","0.2400","10000.0000","44.49319797","-79.18097417"
"0.250","0.1527","9","0.0000","0.0000","-59.0314","-158.6579","0.0000","201.8941","50.1000","0.2400","10000.0000","44.49319797","-79.18097417"
"0.300","0.1527","9","0.0000","0.0000","-59.0314","-158.6579","0.0000","201.8941","50.1000","0.2400","10000.0000","44.49319797","-79.18097417"
"0.350","0.1527","9","0.0000","0.0000","-59.0314","-158.6579","0.0000","201.8941","50.1000","0.2400","10000.0000","44.49319797","-79.18097417"
"0.400","0.1527","9","0.0000","0.0000","-59.0314","-158.6579","0.0000","201.8941","50.1000","0.2400","10000.0000","44.49319797","-79.18097417"
"0.450","0.1527","9","0.0000","0.0000","-59.0314","-158.6579","0.0000","201.8941","50.1000","0.2400","10000.0000","44.49319797","-79.18097417"
"0.500","0.1527","9","0.0000","0.0000","-59.0314","-158.6579","0.0000","201.8941","50.1000","0.2400","10000.0000","44.49319797","-79.18097417"
"0.550","0.1482","9","0.0000","0.0000","-57.2605","-153.8982","0.0000","201.8941","50.1000","0.2418","10000.0000","44.49319797","-79.18097417"
"0.600","0.0718","9","0.0000","0.0000","-27.7448","-74.5692","0.0000","201.8941","50.1000","0.2718","10000.0000","44.49319797","-79.18097417"
"0.650","0.0058","9","0.0000","0.0000","-1.1082","4.5853","0.0000","201.8944","50.4150","0.2994","10000.0000","44.49319796","-79.18097418"
"0.700","0.1027","9","0.0000","0.0000","-19.5779","81.0077","0.0000","201.8987","55.6650","0.2894","10000.0000","44.49319792","-79.18097446"
"0.750","0.1936","9","0.0000","0.0000","-37.0725","153.2132","0.0000","201.9026","60.5820","0.2797","10000.0000","44.49319789","-79.18097472"
"0.800","0.1884","9","0.0000","0.0000","-39.2891","159.3538","0.0000","201.9000","60.2820","0.2747","10000.0000","44.49319798","-79.18097496"
"0.850","0.1825","9","0.0000","0.0000","-41.8770","160.7784","0.0000","201.8979","59.9820","0.2700","10000.0000","44.49319807","-79.18097519"
