"Format","AiM CSV File"
"Session","BMP Var2"
"Vehicle","GGR25"
"Racer","Faran_Kobe_James"
"Championship","TO Shootout"
"Comment",""
"Date","Saturday, October 4, 2025"
"Time","3:48 PM"
"Sample Rate","20"
"Duration","112"
"Segment","Session"
"Beacon Markers","112"
"Segment Times","1:52.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.1800","11","0.0000","0.0000","-18.2628","124.1613","0.0000","213.1745","29.0000","0.2300","10000.0000","44.49316106","-79.18093219"
"0.050","0.1800","11","0.0000","0.0000","-18.2628","124.1613","0.0000","213.1745","29.0000","0.2300","10000.0000","44.49316106","-79.18093219"
"0.100","0.1800","11","0.0000","0.0000","-18.2628","124.1613","0.0000","213.1745","29.0000","0.2300","10000.0000","44.49316106","-79.18093219"
"0.150","0.1800","11","0.0000","0.0000","-18.2628","124.1613","0.0000","213.1745","29.0000","0.2300","10000.0000","44.49316106","-79.18093219"
"0.200","0.1655","11","0.0000","0.0000","-17.9009","69.7159","0.0000","213.1727","28.9680","0.2300","10000.0000","44.49316103","-79.18093215"
"0.250","0.1429","11","0.0000","0.0000","-17.3353","-15.3550","0.0000","213.1699","28.9180","0.2300","10000.0000","44.49316100","-79.18093208"
"0.300","0.1079","11","0.0000","0.0000","-19.2098","-10.6113","0.0000","213.1693","28.9000","0.2332","10000.0000","44.49316094","-79.18093203"
"0.350","0.0660","11","0.0000","0.0000","-22.4566","44.6532","0.0000","213.1700","28.9000","0.2382","10000.0000","44.49316087","-79.18093198"
"0.400","0.1396","11","0.0000","0.0000","-16.9986","62.8320","0.0000","213.1733","28.8680","0.2528","10000.0000","44.49316082","-79.18093189"
"0.450","0.2781","11","0.0000","0.0000","-6.6439","60.1501","0.0000","213.1781","28.8180","0.2728","10000.0000","44.49316077","-79.18093178"
"0.500","0.2430","11","0.0000","0.0000","-0.5661","89.0799","0.0000","213.1821","28.7680","0.2672","10000.0000","44.49316066","-79.18093176"
"0.550","0.1102","11","0.0000","0.0000","3.1061","135.7912","0.0000","213.1856","28.7180","0.2472","10000.0000","44.49316050","-79.18093180"
"0.600","0.0682","11","0.0000","0.0000","-2.8309","107.0314","0.0000","213.1824","28.7000","0.2400","10000.0000","44.49316040","-79.18093181"
"0.650","0.0772","11","0.0000","0.0000","-14.1730","35.8192","0.0000","213.1754","28.7000","0.2400","10000.0000","44.49316034","-79.18093181"
"0.700","0.1036","11","0.0000","0.0000","-19.9744","27.5798","0.0000","213.1688","28.6680","0.2464","10000.0000","44.49316027","-79.18093177"
"0.750","0.1397","11","0.0000","0.0000","-22.6590","54.7626","0.0000","213.1625","28.6180","0.2564","10000.0000","44.49316020","-79.18093171"
"0.800","0.2023","11","0.0000","0.0000","-21.9597","63.0900","0.0000","213.1521","28.6000","0.2632","10000.0000","44.49316013","-79.18093160"
"0.850","0.2797","11","0.0000","0.0000","-19.3568","60.8114","0.0000","213.1394","28.6000","0.2682","10000.0000","44.49316005","-79.18093146"
