"Format","AiM CSV File"
"Session","BMP Var2"
"Vehicle","GGR25"
"Racer","Faran_Kobe_James"
"Championship","TO Shootout"
"Comment",""
"Date","Saturday, October 4, 2025"
"Time","1:27 PM"
"Sample Rate","20"
"Duration","10"
"Segment","Session"
"Beacon Markers","10"
"Segment Times","0:10.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.2645","15","0.0000","0.0000","2.0818","171.9694","0.0000","212.4432","22.1000","0.1700","10000.0000","44.49317005","-79.18100720"
"0.050","0.2645","15","0.0000","0.0000","2.0818","171.9694","0.0000","212.4432","22.1000","0.1700","10000.0000","44.49317005","-79.18100720"
"0.100","0.2645","15","0.0000","0.0000","2.0818","171.9694","0.0000","212.4432","22.1000","0.1700","10000.0000","44.49317005","-79.18100720"
"0.150","0.2645","15","0.0000","0.0000","2.0818","171.9694","0.0000","212.4432","22.1000","0.1700","10000.0000","44.49317005","-79.18100720"
"0.200","0.2645","15","0.0000","0.0000","2.0818","171.9694","0.0000","212.4432","22.1000","0.1700","10000.0000","44.49317005","-79.18100720"
"0.250","0.2645","15","0.0000","0.0000","2.0818","171.9694","0.0000","212.4432","22.1000","0.1700","10000.0000","44.49317005","-79.18100720"
"0.300","0.2645","15","0.0000","0.0000","2.0818","171.9694","0.0000","212.4432","22.1000","0.1700","10000.0000","44.49317005","-79.18100720"
"0.350","0.2645","15","0.0000","0.0000","2.0818","171.9694","0.0000","212.4432","22.1000","0.1700","10000.0000","44.49317005","-79.18100720"
"0.400","0.2632","15","0.0000","0.0000","2.3314","169.5484","0.0000","212.4433","22.0980","0.1697","10000.0000","44.49317005","-79.18100720"
"0.450","0.1983","15","0.0000","0.0000","14.8070","48.5002","0.0000","212.4475","21.9980","0.1547","10000.0000","44.49317001","-79.18100715"
"0.500","0.1342","15","0.0000","0.0000","27.1925","-68.4496","0.0000","212.4516","21.8990","0.1398","10000.0000","44.49316997","-79.18100710"
"0.550","0.1110","15","0.0000","0.0000","35.1555","15.4309","0.0000","212.4558","21.8490","0.1298","10000.0000","44.49316994","-79.18100705"
"0.600","0.0891","15","0.0000","0.0000","42.8481","97.9333","0.0000","212.4600","21.7980","0.1202","10000.0000","44.49316990","-79.18100700"
"0.650","0.1350","15","0.0000","0.0000","37.2871","112.9127","0.0000","212.4648","21.6980","0.1302","10000.0000","44.49316986","-79.18100689"
"0.700","0.1793","15","0.0000","0.0000","32.0409","127.5190","0.0000","212.4697","21.5990","0.1398","10000.0000","44.49316981","-79.18100678"
"0.750","0.1433","15","0.0000","0.0000","42.2138","123.8451","0.0000","212.4732","21.5490","0.1298","10000.0000","44.49316978","-79.18100679"
"0.800","0.1078","15","0.0000","0.0000","52.1961","117.9283","0.0000","212.4766","21.4980","0.1199","10000.0000","44.49316975","-79.18100680"
"0.850","0.0979","15","0.0000","0.0000","52.8387","2.1096","0.0000","212.4766","21.3980","0.1149","10000.0000","44.49316969","-79.18100681"
