"Format","AiM CSV File"
"Session","BMP Var2"
"Vehicle","GGR25"
"Racer","Faran_Kobe_James"
"Championship","TO Shootout"
"Comment",""
"Date","Saturday, October 4, 2025"
"Time","1:28 PM"
"Sample Rate","20"
"Duration","10"
"Segment","Session"
"Beacon Markers","10"
"Segment Times","0:10.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.0000","16","0.0000","0.0000","0.0000","0.0000","0.0000","211.5244","16.7000","0.2000","10000.0000","44.49316833","-79.18101875"
"0.050","0.0000","16","0.0000","0.0000","0.0000","0.0000","0.0000","211.5244","16.7000","0.2000","10000.0000","44.49316833","-79.18101875"
"0.100","0.0000","16","0.0000","0.0000","0.0000","0.0000","0.0000","211.5244","16.7000","0.2000","10000.0000","44.49316833","-79.18101875"
"0.150","0.0000","16","0.0000","0.0000","0.0000","0.0000","0.0000","211.5244","16.7000","0.2000","10000.0000","44.49316833","-79.18101875"
"0.200","0.0000","16","0.0000","0.0000","0.0000","0.0000","0.0000","211.5244","16.7000","0.2000","10000.0000","44.49316833","-79.18101875"
"0.250","0.0000","16","0.0000","0.0000","0.0000","0.0000","0.0000","211.5244","16.7000","0.2000","10000.0000","44.49316833","-79.18101875"
"0.300","0.0022","16","0.0000","0.0000","-0.2308","-2.4712","0.0000","211.5244","16.8080","0.1991","10000.0000","44.49316833","-79.18101875"
"0.350","0.0382","16","0.0000","0.0000","-4.0783","-43.6570","0.0000","211.5237","18.6080","0.1841","10000.0000","44.49316834","-79.18101881"
"0.400","0.0745","16","0.0000","0.0000","-7.4114","-74.6662","0.0000","211.5227","20.2940","0.1706","10000.0000","44.49316834","-79.18101887"
"0.450","0.1170","16","0.0000","0.0000","-2.6872","53.7596","0.0000","211.5157","20.1940","0.1806","10000.0000","44.49316834","-79.18101886"
"0.500","0.1563","16","0.0000","0.0000","1.3145","169.0476","0.0000","211.5091","20.0970","0.1900","10000.0000","44.49316834","-79.18101885"
"0.550","0.1451","16","0.0000","0.0000","-6.0035","78.5086","0.0000","211.5084","20.0470","0.1900","10000.0000","44.49316841","-79.18101890"
"0.600","0.1365","16","0.0000","0.0000","-12.6342","-5.4884","0.0000","211.5076","19.9970","0.1903","10000.0000","44.49316848","-79.18101894"
"0.650","0.1661","16","0.0000","0.0000","-8.4954","13.0044","0.0000","211.5040","19.9470","0.1953","10000.0000","44.49316858","-79.18101892"
"0.700","0.1916","16","0.0000","0.0000","-4.6754","27.7680","0.0000","211.5003","19.8970","0.1991","10000.0000","44.49316867","-79.18101890"
"0.750","0.1544","16","0.0000","0.0000","-5.8497","-15.8918","0.0000","211.4926","19.8470","0.1841","10000.0000","44.49316874","-79.18101894"
"0.800","0.1204","16","0.0000","0.0000","-6.9624","-57.1062","0.0000","211.4854","19.7970","0.1700","10000.0000","44.49316881","-79.18101898"
"0.850","0.1371","16","0.0000","0.0000","-7.1107","-60.0088","0.0000","211.4847","19.7470","0.1700","10000.0000","44.49316887","-79.18101903"
