"Format","AiM CSV File"
"Session","BMP Var2"
"Vehicle","GGR25"
"Racer","Faran_Kobe_James"
"Championship","TO Shootout"
"Comment",""
"Date","Saturday, October 4, 2025"
"Time","1:23 PM"
"Sample Rate","20"
"Duration","34"
"Segment","Session"
"Beacon Markers","34"
"Segment Times","0:34.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.3993","15","0.0000","0.0000","-48.2496","24.3676","0.0000","203.1482","26.1000","0.1800","10000.0000","44.49319192","-79.18106052"
"0.050","0.3993","15","0.0000","0.0000","-48.2496","24.3676","0.0000","203.1482","26.1000","0.1800","10000.0000","44.49319192","-79.18106052"
"0.100","0.3993","15","0.0000","0.0000","-48.2496","24.3676","0.0000","203.1482","26.1000","0.1800","10000.0000","44.49319192","-79.18106052"
"0.150","0.3993","15","0.0000","0.0000","-48.2496","24.3676","0.0000","203.1482","26.1000","0.1800","10000.0000","44.49319192","-79.18106052"
"0.200","0.3824","15","0.0000","0.0000","-54.2629","35.8486","0.0000","203.1526","26.0550","0.1710","10000.0000","44.49319189","-79.18106042"
"0.250","0.3637","15","0.0000","0.0000","-60.9443","48.6052","0.0000","203.1574","26.0050","0.1610","10000.0000","44.49319184","-79.18106031"
"0.300","0.3742","15","0.0000","0.0000","-56.2333","-39.0321","0.0000","203.1610","26.0000","0.1735","10000.0000","44.49319175","-79.18106032"
"0.350","0.3880","15","0.0000","0.0000","-50.2565","-137.8242","0.0000","203.1646","26.0000","0.1885","10000.0000","44.49319166","-79.18106034"
"0.400","0.3626","15","0.0000","0.0000","-55.5054","-56.3039","0.0000","203.1629","25.9550","0.1765","10000.0000","44.49319167","-79.18106022"
"0.450","0.3329","15","0.0000","0.0000","-62.0017","45.2512","0.0000","203.1608","25.9050","0.1615","10000.0000","44.49319169","-79.18106008"
"0.500","0.3597","15","0.0000","0.0000","-56.5244","76.9346","0.0000","203.1586","25.9000","0.1600","10000.0000","44.49319165","-79.18105996"
"0.550","0.3927","15","0.0000","0.0000","-49.7166","100.8544","0.0000","203.1564","25.9000","0.1600","10000.0000","44.49319161","-79.18105984"
"0.600","0.3636","15","0.0000","0.0000","-50.7488","111.0493","0.0000","203.1795","25.8550","0.1600","10000.0000","44.49319151","-79.18105977"
"0.650","0.3276","15","0.0000","0.0000","-52.6521","119.7192","0.0000","203.2054","25.8050","0.1600","10000.0000","44.49319141","-79.18105970"
"0.700","0.3378","15","0.0000","0.0000","-48.8629","58.0300","0.0000","203.2010","25.8000","0.1690","10000.0000","44.49319146","-79.18105973"
"0.750","0.3530","15","0.0000","0.0000","-44.4413","-11.4769","0.0000","203.1934","25.8000","0.1790","10000.0000","44.49319152","-79.18105977"
"0.800","0.3602","15","0.0000","0.0000","-41.0629","48.0210","0.0000","203.2039","25.8000","0.1800","10000.0000","44.49319143","-79.18105964"
"0.850","0.3665","15","0.0000","0.0000","-37.8004","121.8528","0.0000","203.2164","25.8000","0.1800","10000.0000","44.49319132","-79.18105949"
