"Format","AiM CSV File"
"Session","BMP Var2"
"Vehicle","GGR25"
"Racer","Faran_Kobe_James"
"Championship","TO Shootout"
"Comment",""
"Date","Saturday, October 4, 2025"
"Time","9:37 AM"
"Sample Rate","20"
"Duration","23"
"Segment","Session"
"Beacon Markers","23"
"Segment Times","0:23.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.5027","5","0.0000","0.0000","10.1635","-70.4990","0.0000","208.5440","200.0000","0.6800","10000.0000","44.49318219","-79.18104611"
"0.050","0.5027","5","0.0000","0.0000","10.1635","-70.4990","0.0000","208.5440","200.0000","0.6800","10000.0000","44.49318219","-79.18104611"
"0.100","0.5027","5","0.0000","0.0000","10.1635","-70.4990","0.0000","208.5440","200.0000","0.6800","10000.0000","44.49318219","-79.18104611"
"0.150","0.4400","5","0.0000","0.0000","13.2828","-42.9572","0.0000","208.5315","200.0000","0.6128","10000.0000","44.49318215","-79.18104601"
"0.200","0.3094","5","0.0000","0.0000","19.7814","14.4215","0.0000","208.5054","200.0000","0.4728","10000.0000","44.49318207","-79.18104579"
"0.250","0.4993","5","0.0145","0.0852","17.7324","61.9580","0.0000","208.4722","200.0000","0.4816","10000.0000","44.49318162","-79.18104519"
"0.300","1.0365","5","0.0447","0.2626","6.4238","98.8322","0.0000","208.4310","200.0000","0.6516","10000.0000","44.49318079","-79.18104419"
"0.350","1.2686","5","0.0452","0.2563","0.5801","117.9051","0.0000","208.3958","200.0000","0.7424","10000.0000","44.49318044","-79.18104381"
"0.400","1.1701","5","0.0137","0.0510","0.6570","117.6930","0.0000","208.3673","200.0000","0.7474","10000.0000","44.49318063","-79.18104411"
"0.450","0.9544","5","-0.0021","-0.0424","1.5654","111.9833","0.0000","208.3544","200.0000","0.7188","10000.0000","44.49318105","-79.18104467"
"0.500","0.6117","5","-0.0007","-0.0145","3.3747","100.3178","0.0000","208.3584","200.0000","0.6538","10000.0000","44.49318171","-79.18104552"
"0.550","0.3929","5","0.0000","0.0000","4.7871","86.5399","0.0000","208.3588","200.0000","0.5744","10000.0000","44.49318215","-79.18104609"
"0.600","0.3085","5","0.0000","0.0000","5.7696","70.4734","0.0000","208.3555","200.0000","0.4794","10000.0000","44.49318237","-79.18104636"
"0.650","0.3363","5","0.0000","0.0000","5.3070","66.8636","0.0000","208.3500","200.0000","0.4516","10000.0000","44.49318246","-79.18104638"
"0.700","0.4858","5","0.0000","0.0000","3.2789","76.7484","0.0000","208.3421","200.0000","0.4966","10000.0000","44.49318240","-79.18104612"
"0.750","0.5201","5","0.0000","0.0000","2.5171","80.9948","0.0000","208.3388","200.0000","0.5152","10000.0000","44.49318243","-79.18104607"
"0.800","0.4297","5","0.0000","0.0000","3.1272","79.1330","0.0000","208.3403","200.0000","0.5052","10000.0000","44.49318254","-79.18104624"
"0.850","0.4741","5","0.0000","0.0000","3.0777","84.2140","0.0000","208.3312","200.0000","0.5456","10000.0000","44.49318247","-79.18104615"
