"Format","AiM CSV File"
"Session","BMP Var2"
"Vehicle","GGR25"
"Racer","Faran_Kobe_James"
"Championship","TO Shootout"
"Comment",""
"Date","Saturday, October 4, 2025"
"Time","10:17 AM"
"Sample Rate","20"
"Duration","150"
"Segment","Session"
"Beacon Markers","150"
"Segment Times","2:30.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","1.5025","6","0.0000","0.0000","-1.4872","78.8428","0.0000","264.9390","200.0000","0.4000","10000.0000","44.49282982","-79.18128933"
"0.050","1.5025","6","0.0000","0.0000","-1.4872","78.8428","0.0000","264.9390","200.0000","0.4000","10000.0000","44.49282982","-79.18128933"
"0.100","1.5025","6","0.0000","0.0000","-1.4872","78.8428","0.0000","264.9390","200.0000","0.4000","10000.0000","44.49282982","-79.18128933"
"0.150","1.5025","6","0.0000","0.0000","-1.4872","78.8428","0.0000","264.9390","200.0000","0.4000","10000.0000","44.49282982","-79.18128933"
"0.200","1.5025","6","0.0000","0.0000","-1.4872","78.8428","0.0000","264.9390","200.0000","0.4000","10000.0000","44.49282982","-79.18128933"
"0.250","1.5025","6","0.0000","0.0000","-1.4872","78.8428","0.0000","264.9390","200.0000","0.4000","10000.0000","44.49282982","-79.18128933"
"0.300","1.5133","6","0.0010","0.0031","-1.4192","78.9799","0.0000","264.6791","200.0000","0.4064","10000.0000","44.49282925","-79.18129047"
"0.350","1.5302","6","0.0026","0.0078","-1.3130","79.1942","0.0000","264.2731","200.0000","0.4164","10000.0000","44.49282836","-79.18129224"
"0.400","1.4988","6","0.0036","-0.0041","-1.4954","79.4603","0.0000","263.9355","200.0000","0.4232","10000.0000","44.49282707","-79.18129388"
"0.450","1.4402","6","0.0042","-0.0254","-1.8401","79.7555","0.0000","263.6365","200.0000","0.4282","10000.0000","44.49282555","-79.18129545"
"0.500","1.5081","6","-0.0065","0.0030","-2.0938","78.4921","0.0000","263.1697","200.0000","0.4364","10000.0000","44.49282309","-79.18129600"
"0.550","1.6470","6","-0.0238","0.0595","-2.2963","76.3520","0.0000","262.6086","200.0000","0.4464","10000.0000","44.49282010","-79.18129598"
"0.600","1.7485","6","-0.0128","0.0691","-2.3146","76.4887","0.0000","262.0910","200.0000","0.4500","10000.0000","44.49281742","-79.18129610"
"0.650","1.8291","6","0.0141","0.0523","-2.2292","77.9061","0.0000","261.5979","200.0000","0.4500","10000.0000","44.49281490","-79.18129630"
"0.700","1.8896","6","-0.0045","0.0416","-2.1628","76.1566","0.0000","261.0637","200.0000","0.4532","10000.0000","44.49281243","-79.18129671"
"0.750","1.9389","6","-0.0487","0.0345","-2.1070","72.6258","0.0000","260.5064","200.0000","0.4582","10000.0000","44.49280997","-79.18129724"
"0.800","1.9292","6","-0.0243","0.0150","-2.3652","73.3895","0.0000","259.6548","200.0000","0.4472","10000.0000","44.49280722","-79.18129716"
"0.850","1.8864","6","0.0387","-0.0113","-2.8000","76.5689","0.0000","258.6377","200.0000","0.4272","10000.0000","44.49280429","-79.18129673"
