"Format","AiM CSV File"
"Session","BMP Var2"
"Vehicle","GGR25"
"Racer","Faran_Kobe_James"
"Championship","TO Shootout"
"Comment",""
"Date","Saturday, October 4, 2025"
"Time","11:25 AM"
"Sample Rate","20"
"Duration","49"
"Segment","Session"
"Beacon Markers","49"
"Segment Times","0:49.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","1.5791","12","0.0000","0.0000","-1.8251","7.8748","0.0000","201.9676","43.9000","0.4200","10000.0000","44.49145253","-79.18131264"
"0.050","1.5791","12","0.0000","0.0000","-1.8251","7.8748","0.0000","201.9676","43.9000","0.4200","10000.0000","44.49145253","-79.18131264"
"0.100","1.5791","12","0.0000","0.0000","-1.8251","7.8748","0.0000","201.9676","43.9000","0.4200","10000.0000","44.49145253","-79.18131264"
"0.150","1.5791","12","0.0000","0.0000","-1.8251","7.8748","0.0000","201.9676","43.9000","0.4200","10000.0000","44.49145253","-79.18131264"
"0.200","1.6182","12","-0.0128","0.0120","-1.8398","6.2287","0.0000","201.9710","43.9200","0.4260","10000.0000","44.49145263","-79.18131271"
"0.250","1.7160","12","-0.0448","0.0420","-1.8765","2.1134","0.0000","201.9795","43.9700","0.4410","10000.0000","44.49145287","-79.18131287"
"0.300","1.7187","12","-0.0616","0.0327","-1.6938","-1.5472","0.0000","201.9841","44.0000","0.4560","10000.0000","44.49145302","-79.18131302"
"0.350","1.5790","12","-0.0557","-0.0355","-1.1820","-4.5258","0.0000","201.9827","44.0000","0.4710","10000.0000","44.49145303","-79.18131314"
"0.400","1.4486","12","-0.0534","-0.0735","-0.8097","-7.9039","0.0000","201.9856","44.0000","0.4820","10000.0000","44.49145303","-79.18131327"
"0.450","1.3320","12","-0.0567","-0.0663","-0.6468","-11.8811","0.0000","201.9948","44.0000","0.4870","10000.0000","44.49145301","-79.18131342"
"0.500","1.2800","12","-0.0511","-0.0444","-0.6643","-14.9489","0.0000","201.9978","44.0000","0.4920","10000.0000","44.49145305","-79.18131360"
"0.550","1.3249","12","-0.0325","-0.0003","-0.9524","-16.6524","0.0000","201.9916","44.0000","0.4970","10000.0000","44.49145317","-79.18131382"
"0.600","1.3608","12","-0.0321","0.0249","-0.9811","-19.9497","0.0000","201.9910","44.0000","0.5000","10000.0000","44.49145329","-79.18131405"
"0.650","1.3832","12","-0.0592","0.0220","-0.6204","-25.6374","0.0000","201.9989","44.0000","0.5000","10000.0000","44.49145341","-79.18131430"
"0.700","1.4099","12","-0.0650","0.0201","-0.5136","-29.7228","0.0000","202.0056","44.0000","0.5000","10000.0000","44.49145354","-79.18131452"
"0.750","1.4432","12","-0.0389","0.0198","-0.7876","-31.4046","0.0000","202.0106","44.0000","0.5000","10000.0000","44.49145368","-79.18131469"
"0.800","1.4508","12","-0.0267","0.0109","-0.9210","-32.4581","0.0000","202.0111","44.0000","0.5000","10000.0000","44.49145381","-79.18131489"
