"Format","AiM CSV File"
"Session","BMP Var2"
"Vehicle","GGR25"
"Racer","Faran_Kobe_James"
"Championship","TO Shootout"
"Comment",""
"Date","Saturday, October 4, 2025"
"Time","1:31 PM"
"Sample Rate","20"
"Duration","10"
"Segment","Session"
"Beacon Markers","10"
"Segment Times","0:10.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.0624","15","0.0000","0.0000","-4.4393","-137.3520","0.0000","215.4350","19.4000","0.1900","10000.0000","44.49316731","-79.18104100"
"0.050","0.0624","15","0.0000","0.0000","-4.4393","-137.3520","0.0000","215.4350","19.4000","0.1900","10000.0000","44.49316731","-79.18104100"
"0.100","0.0624","15","0.0000","0.0000","-4.4393","-137.3520","0.0000","215.4350","19.4000","0.1900","10000.0000","44.49316731","-79.18104100"
"0.150","0.0624","15","0.0000","0.0000","-4.4393","-137.3520","0.0000","215.4350","19.4000","0.1900","10000.0000","44.49316731","-79.18104100"
"0.200","0.0624","15","0.0000","0.0000","-4.4393","-137.3520","0.0000","215.4350","19.4000","0.1900","10000.0000","44.49316731","-79.18104100"
"0.250","0.0636","15","0.0000","0.0000","-3.2210","-128.9577","0.0000","215.4361","19.3950","0.1905","10000.0000","44.49316732","-79.18104100"
"0.300","0.0766","15","0.0000","0.0000","8.9628","-45.0149","0.0000","215.4466","19.3450","0.1955","10000.0000","44.49316735","-79.18104101"
"0.350","0.0928","15","0.0000","0.0000","19.3350","29.3335","0.0000","215.4568","19.3000","0.2000","10000.0000","44.49316738","-79.18104102"
"0.400","0.1387","15","0.0000","0.0000","13.4025","17.3324","0.0000","215.4645","19.3000","0.2000","10000.0000","44.49316737","-79.18104097"
"0.450","0.1735","15","0.0000","0.0000","7.6598","-2.4138","0.0000","215.4711","19.2950","0.2000","10000.0000","44.49316737","-79.18104091"
"0.500","0.1090","15","0.0000","0.0000","3.6247","-91.8658","0.0000","215.4683","19.2450","0.2000","10000.0000","44.49316733","-79.18104085"
"0.550","0.0528","15","0.0000","0.0000","0.6628","-164.7279","0.0000","215.4658","19.2000","0.1995","10000.0000","44.49316729","-79.18104079"
"0.600","0.0714","15","0.0000","0.0000","7.3594","-88.2798","0.0000","215.4665","19.2000","0.1945","10000.0000","44.49316729","-79.18104073"
"0.650","0.0869","15","0.0000","0.0000","12.4956","-19.8723","0.0000","215.4678","19.2000","0.1890","10000.0000","44.49316728","-79.18104068"
"0.700","0.0740","15","0.0000","0.0000","3.5884","-23.8305","0.0000","215.4748","19.2000","0.1790","10000.0000","44.49316728","-79.18104069"
"0.750","0.0660","15","0.0000","0.0000","-3.9777","-31.8751","0.0000","215.4812","19.1950","0.1705","10000.0000","44.49316728","-79.18104069"
"0.800","0.1021","15","0.0000","0.0000","0.5265","-76.6974","0.0000","215.4818","19.1450","0.1755","10000.0000","44.49316728","-79.18104063"
"0.850","0.1347","15","0.0000","0.0000","5.2079","-104.4846","0.0000","215.4836","19.1000","0.1790","10000.0000","44.49316727","-79.18104056"
