"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","Pimp Mobile"
"Racer","Maries Mother"
"Championship","Your mom"
"Comment","2025-06-11"
"Date","Saturday, May 31, 2025"
"Time","5:15 PM"
"Sample Rate","20"
"Duration","188"
"Segment","Session"
"Beacon Markers","188"
"Segment Times","3:08.000"

"Time","Logger Temperature","External Voltage","Front Brake Pres","Rear Brake Pres","Gear Position","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","Luminosity","ECU RPM","ECU ECT","ECU IAT","ECU FUEL P","ECU MAP","ECU THROTTLE","ECU V BATT","EXHAUST LAMBDA"
"s","°C","V","bar","bar","gear","g","g","g","deg/s","deg/s","deg/s","%","rpm","°C","°C","bar","bar","%","V","lambda"

,"19.0000","12.3280","-0.0296","0.2678","0.0000","0.0035","-0.0053","-1.0039","-0.0613","0.1519","-0.0237","45.3438","0.0000","30.0000","22.9000","3.1140","1.3430","35.2000","12.5000","2.3700"
,"19.0000","12.3280","-0.0296","0.2678","0.0000","0.0031","-0.0053","-1.0052","-0.0717","0.1262","-0.0057","45.3438","0.0000","30.0000","22.9000","3.1140","1.3430","35.2000","12.5000","2.3700"
,"19.0000","12.3280","-0.0296","0.2678","0.0000","0.0008","-0.0079","-1.0119","-0.0924","0.1136","0.0060","45.3438","0.0000","30.0000","22.9000","3.1140","1.3430","35.2000","12.5000","2.3700"
,"19.0000","12.3280","-0.0296","0.2678","0.0000","-0.0055","-0.0090","-1.0104","-0.1045","0.1139","0.0088","45.3438","0.0000","30.0000","22.9000","3.1140","1.3430","35.2000","12.5000","2.3700"
,"19.0000","12.3280","-0.0296","0.2678","0.0000","-0.0086","-0.0115","-1.0031","-0.0941","0.1086","-0.0015","45.3438","0.0000","30.0000","22.9000","3.1140","1.3430","35.2000","12.5000","2.3700"
,"19.0000","12.3280","-0.0296","0.2678","0.0000","-0.0054","-0.0119","-1.0021","-0.0715","0.0918","-0.0001","45.3438","0.0000","30.0000","22.9000","3.1140","1.3430","35.2000","12.5000","2.3700"
,"19.0000","12.3280","-0.0296","0.2678","0.0000","0.0031","-0.0120","-1.0061","-0.0416","0.0754","0.0122","45.3438","0.0000","30.0000","22.9000","3.1140","1.3430","35.2000","12.5000","2.3700"
,"19.0000","12.3280","0.0023","0.3033","0.0000","-0.0018","-0.0135","-1.0068","-0.0147","0.0650","0.0140","45.3438","0.0000","30.0000","22.9000","3.1140","1.3429","35.2033","12.5000","2.3700"
,"19.0000","12.3280","0.0336","0.3423","0.0000","-0.0061","-0.0125","-1.0084","-0.0225","0.0661","0.0100","45.3438","0.0000","30.2900","22.9000","3.1140","1.3418","35.2589","12.5290","2.3700"
,"19.0000","12.3280","0.0256","0.3523","0.0000","-0.0023","-0.0107","-1.0079","-0.0472","0.0691","0.0038","45.3438","0.0000","30.7900","22.9144","3.1140","1.3417","35.1989","12.5790","2.3700"
,"19.0000","12.3280","0.0045","0.3467","0.0000","-0.0044","-0.0119","-1.0098","-0.0666","0.0641","0.0029","45.3438","0.0000","30.7100","22.9700","3.1137","1.3445","34.8100","12.5710","2.3700"
,"19.0000","12.3280","-0.0285","0.3136","0.0000","-0.0055","-0.0107","-1.0098","-0.0839","0.0670","0.0114","45.3438","0.0000","30.2100","23.0000","3.1132","1.3468","34.5489","12.5210","2.3700"
,"19.0000","12.3280","-0.0502","0.3010","0.0000","-0.0033","-0.0076","-1.0102","-0.0976","0.0824","0.0141","45.3438","0.0000","30.2900","23.0000","3.1130","1.3484","34.4378","12.5290","2.3700"
,"19.0000","12.3280","-0.0244","0.2976","0.0000","-0.0040","-0.0098","-1.0058","-0.1198","0.1113","0.0219","45.3438","0.0000","30.7900","22.9633","3.1130","1.3468","34.6200","12.5790","2.3700"
,"19.0000","12.3280","-0.0147","0.2720","0.0000","-0.0055","-0.0129","-1.0028","-0.1438","0.1504","0.0403","45.3438","0.0000","30.7100","22.9078","3.1140","1.3435","34.9533","12.5710","2.3700"
,"19.0000","12.3280","-0.0685","0.2646","0.0000","-0.0034","-0.0136","-1.0010","-0.1579","0.1642","0.0446","45.3438","0.0000","30.2100","22.9000","3.1150","1.3420","35.0956","12.5210","2.3700"
