"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","Pimp Mobile"
"Racer","Maries Mother"
"Championship","Your mom"
"Comment","2025-06-11"
"Date","Saturday, May 31, 2025"
"Time","2:06 PM"
"Sample Rate","20"
"Duration","49"
"Segment","Session"
"Beacon Markers","49"
"Segment Times","0:49.000"

"Time","Logger Temperature","External Voltage","Front Brake Pres","Rear Brake Pres","Gear Position","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","Luminosity","ECU RPM","ECU ECT","ECU IAT","ECU FUEL P","ECU MAP","ECU THROTTLE","ECU V BATT","EXHAUST LAMBDA"
"s","°C","V","bar","bar","gear","g","g","g","deg/s","deg/s","deg/s","%","rpm","°C","°C","bar","bar","%","V","lambda"

,"10.0938","11.4000","0.1763","0.2469","0.0000","-0.0050","-0.0344","-1.0156","-0.2472","0.3228","0.2898","23.7031","0.0000","17.0000","7.4000","3.1250","1.3460","2.8000","12.3000","1.4500"
,"10.0938","11.4000","0.1763","0.2469","0.0000","-0.0050","-0.0344","-1.0156","-0.2415","0.3195","0.2885","23.7031","0.0000","17.0000","7.4000","3.1250","1.3460","2.8000","12.3000","1.4500"
,"10.0938","11.4000","0.1763","0.2469","0.0000","-0.0050","-0.0344","-1.0156","-0.2443","0.3098","0.2991","23.7031","0.0000","17.0000","7.4000","3.1250","1.3460","2.8000","12.3000","1.4500"
,"10.0938","11.4000","0.1763","0.2469","0.0000","-0.0050","-0.0344","-1.0156","-0.2398","0.3036","0.3025","23.7031","0.0000","17.0000","7.4000","3.1250","1.3460","2.8000","12.3000","1.4500"
,"10.0938","11.4000","0.1763","0.2469","0.0000","-0.0050","-0.0344","-1.0156","-0.2196","0.3096","0.2976","23.7031","0.0000","17.0000","7.4000","3.1250","1.3460","2.8000","12.3000","1.4500"
,"10.0938","11.4000","0.1763","0.2469","0.0000","-0.0050","-0.0344","-1.0156","-0.1971","0.3118","0.2944","23.7031","0.0000","17.0000","7.4000","3.1250","1.3460","2.8000","12.3000","1.4500"
,"10.0938","11.4000","0.1763","0.2469","0.0000","-0.0033","-0.0324","-1.0156","-0.1948","0.3074","0.2830","23.7031","0.0000","17.0000","7.4000","3.1250","1.3460","2.8000","12.3000","1.4500"
,"10.0938","11.4000","0.1763","0.2469","0.0000","-0.0001","-0.0282","-1.0142","-0.2034","0.3029","0.2552","23.7031","0.0000","17.0000","7.4000","3.1250","1.3460","2.8000","12.3000","1.4500"
,"10.0938","11.4000","0.1763","0.2469","0.0000","0.0006","-0.0298","-1.0098","-0.2014","0.2932","0.2398","23.7031","0.0000","17.0000","7.4000","3.1250","1.3460","2.8000","12.3000","1.4500"
,"10.0938","11.4000","0.1763","0.2469","0.0000","0.0005","-0.0352","-1.0078","-0.1905","0.2791","0.2637","23.7031","0.0000","17.0000","7.4000","3.1250","1.3460","2.8000","12.3000","1.4500"
,"10.0938","11.4000","0.1763","0.2469","0.0000","0.0006","-0.0345","-1.0156","-0.1764","0.2786","0.2877","23.7031","0.0000","17.0000","7.4000","3.1250","1.3460","2.8000","12.3000","1.4500"
,"10.0938","11.4000","0.1465","0.2844","0.0000","0.0009","-0.0324","-1.0176","-0.1552","0.2910","0.2865","23.7031","0.0000","17.0000","7.4000","3.1250","1.3457","2.8700","12.2941","1.4500"
,"10.0938","11.4000","0.1439","0.2666","0.0000","0.0035","-0.0295","-1.0166","-0.1564","0.2932","0.2854","23.7031","0.0000","17.0000","7.4000","3.1234","1.3440","3.2589","12.2446","1.4500"
,"10.0938","11.4000","0.1717","0.2243","0.0000","0.0003","-0.0298","-1.0132","-0.1799","0.2726","0.3043","23.7031","0.0000","17.0000","7.3789","3.1219","1.3428","3.5211","12.2050","1.4500"
,"10.0938","11.4000","0.1627","0.2200","0.0000","-0.0024","-0.0314","-1.0137","-0.2076","0.2601","0.3361","23.7031","0.0000","17.0000","7.3233","3.1213","1.3422","3.5767","12.2550","1.4500"
,"10.0938","11.4000","0.1646","0.2208","0.0000","-0.0046","-0.0292","-1.0161","-0.2339","0.2693","0.3651","23.7031","0.0000","17.0000","7.3322","3.1216","1.3439","3.2456","12.3000","1.4500"
