"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","Pimp Mobile"
"Racer","Maries Mother"
"Championship","Your mom"
"Comment","2025-06-11"
"Date","Sunday, June 1, 2025"
"Time","12:20 PM"
"Sample Rate","20"
"Duration","234"
"Segment","Session"
"Beacon Markers","234"
"Segment Times","3:54.000"

"Time","Logger Temperature","External Voltage","Front Brake Pres","Rear Brake Pres","Gear Position","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","Luminosity","ECU RPM","ECU ECT","ECU IAT","ECU FUEL P","ECU MAP","ECU THROTTLE","ECU V BATT","EXHAUST LAMBDA"
"s","°C","V","bar","bar","gear","g","g","g","deg/s","deg/s","deg/s","%","rpm","°C","°C","bar","bar","%","V","lambda"

,"17.1875","11.9040","0.5176","1.2695","0.0000","-0.0036","-0.0230","-1.0088","-0.0919","0.0968","0.0778","44.0312","0.0000","46.0000","16.1000","3.1140","1.3580","37.9000","12.6000","0.9800"
,"17.1875","11.9040","0.5176","1.2695","0.0000","-0.0036","-0.0230","-1.0088","-0.0899","0.0855","0.0420","44.0312","0.0000","46.0000","16.1000","3.1140","1.3580","37.9000","12.6000","0.9800"
,"17.1875","11.9040","0.5176","1.2695","0.0000","-0.0036","-0.0230","-1.0088","-0.0866","0.0815","0.0266","44.0312","0.0000","46.0000","16.1000","3.1140","1.3580","37.9000","12.6000","0.9800"
,"17.1875","11.9040","0.5176","1.2695","0.0000","-0.0036","-0.0230","-1.0088","-0.1019","0.0801","0.0337","44.0312","0.0000","46.0000","16.1000","3.1140","1.3580","37.9000","12.6000","0.9800"
,"17.1875","11.9040","0.5176","1.2695","0.0000","-0.0045","-0.0241","-1.0075","-0.1272","0.0807","0.0579","44.0312","0.0000","46.0000","16.1000","3.1140","1.3580","37.9000","12.6000","0.9800"
,"17.1875","11.9040","0.5176","1.2695","0.0000","-0.0087","-0.0254","-1.0049","-0.1443","0.0919","0.0836","44.0312","0.0000","46.0000","16.1000","3.1140","1.3580","37.9000","12.6000","0.9800"
,"17.1875","11.9040","0.5176","1.2695","0.0000","-0.0080","-0.0225","-1.0055","-0.1451","0.1108","0.0949","44.0312","0.0000","46.0000","16.1000","3.1140","1.3580","37.9000","12.6000","0.9800"
,"17.1875","11.9040","0.5176","1.2695","0.0000","-0.0069","-0.0219","-1.0086","-0.1403","0.1340","0.0819","44.0312","0.0000","46.0000","16.1000","3.1140","1.3580","37.9000","12.6000","0.9800"
,"17.1875","11.9040","0.5176","1.2695","0.0000","-0.0048","-0.0184","-1.0068","-0.1379","0.1524","0.0562","44.0312","0.0000","46.0000","16.1000","3.1140","1.3580","37.9000","12.6000","0.9800"
,"17.1875","11.9040","0.5176","1.2695","0.0000","-0.0083","-0.0220","-1.0096","-0.1527","0.1644","0.0350","44.0312","0.0000","46.0000","16.1000","3.1140","1.3580","37.9000","12.6000","0.9800"
,"17.1875","11.9040","0.5064","1.2721","0.0000","-0.0087","-0.0243","-1.0108","-0.1700","0.1704","0.0279","44.0312","0.0000","46.0000","16.1000","3.1134","1.3580","37.9000","12.6000","0.9800"
,"17.1875","11.9040","0.4631","1.2505","0.0000","-0.0099","-0.0242","-1.0070","-0.1865","0.1772","0.0439","44.0312","0.0000","46.0000","16.0967","3.1124","1.3578","37.9433","12.5600","0.9800"
,"17.1875","11.9040","0.4224","1.2098","0.0000","-0.0100","-0.0246","-1.0042","-0.1973","0.1868","0.0597","44.0312","0.0000","46.0000","16.0411","3.1124","1.3539","38.6656","12.5100","0.9800"
,"17.1875","11.9040","0.4318","1.2259","0.0000","-0.0109","-0.0276","-1.0061","-0.1881","0.1878","0.0647","44.0312","0.0000","46.0000","16.0000","3.1129","1.3510","39.2289","12.5400","0.9800"
,"17.1875","11.9040","0.4157","1.2214","0.0000","-0.0139","-0.0297","-1.0092","-0.1719","0.1805","0.0722","44.0312","0.0000","46.0000","16.0000","3.1135","1.3510","39.3400","12.5900","0.9800"
,"17.1875","11.9040","0.4113","1.2001","0.0000","-0.0168","-0.0270","-1.0127","-0.1666","0.1685","0.0797","44.0312","0.0000","46.0000","16.0000","3.1141","1.3525","39.0678","12.6000","0.9800"
