"Format","AiM CSV File"
"Session","BMP Var1"
"Vehicle","GGR25"
"Racer","Faran_Kobe_James"
"Championship","TO Shootout"
"Comment",""
"Date","Saturday, October 4, 2025"
"Time","10:19 AM"
"Sample Rate","20"
"Duration","74"
"Segment","Session"
"Beacon Markers","74"
"Segment Times","1:14.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.4350","14","0.0000","0.0000","21.8891","-11.2945","0.0000","206.2776","25.1000","0.2700","10000.0000","44.49281747","-79.18127239"
"0.050","0.4350","14","0.0000","0.0000","21.8891","-11.2945","0.0000","206.2776","25.1000","0.2700","10000.0000","44.49281747","-79.18127239"
"0.100","0.4350","14","0.0000","0.0000","21.8891","-11.2945","0.0000","206.2776","25.1000","0.2700","10000.0000","44.49281747","-79.18127239"
"0.150","0.4350","14","0.0000","0.0000","21.8891","-11.2945","0.0000","206.2776","25.1000","0.2700","10000.0000","44.49281747","-79.18127239"
"0.200","0.4350","14","0.0000","0.0000","21.8891","-11.2945","0.0000","206.2776","25.1000","0.2700","10000.0000","44.49281747","-79.18127239"
"0.250","0.4350","14","0.0000","0.0000","21.8891","-11.2945","0.0000","206.2776","25.1000","0.2700","10000.0000","44.49281747","-79.18127239"
"0.300","0.4350","14","0.0000","0.0000","21.8891","-11.2945","0.0000","206.2776","25.1000","0.2700","10000.0000","44.49281747","-79.18127239"
"0.350","0.4350","14","0.0000","0.0000","21.8891","-11.2945","0.0000","206.2776","25.1000","0.2700","10000.0000","44.49281747","-79.18127239"
"0.400","0.3780","14","0.0000","0.0000","27.3113","-55.4553","0.0000","206.2782","25.1000","0.2465","10000.0000","44.49281734","-79.18127235"
"0.450","0.3175","14","0.0000","0.0000","33.0795","-102.4349","0.0000","206.2789","25.1000","0.2215","10000.0000","44.49281721","-79.18127231"
"0.500","0.3708","14","0.0000","0.0000","29.4521","-107.1278","0.0000","206.2829","25.1000","0.2200","10000.0000","44.49281705","-79.18127229"
"0.550","0.4314","14","0.0000","0.0000","25.2250","-109.1215","0.0000","206.2870","25.1000","0.2200","10000.0000","44.49281689","-79.18127226"
"0.600","0.3605","14","0.0000","0.0000","32.0300","-103.1509","0.0000","206.2852","25.1000","0.2106","10000.0000","44.49281684","-79.18127214"
"0.650","0.2813","14","0.0000","0.0000","39.5391","-96.6720","0.0000","206.2831","25.1000","0.2006","10000.0000","44.49281679","-79.18127202"
"0.700","0.2798","14","0.0000","0.0000","36.4882","-104.8737","0.0000","206.2638","25.1000","0.2047","10000.0000","44.49281672","-79.18127193"
"0.750","0.2833","14","0.0000","0.0000","32.7632","-114.0125","0.0000","206.2435","25.1000","0.2097","10000.0000","44.49281665","-79.18127185"
"0.800","0.2746","15","0.0000","0.0000","33.7881","-109.1575","0.0000","206.2488","25.1000","0.2006","10000.0000","44.49281659","-79.18127186"
"0.850","0.2651","15","0.0000","0.0000","35.1162","-103.4093","0.0000","206.2558","25.1000","0.1906","10000.0000","44.49281652","-79.18127189"
