"Format","AiM CSV File"
"Session","45.392°N, 75.696°W"
"Vehicle","GGR25"
"Racer","Ben"
"Championship",""
"Comment",""
"Date","Sunday, September 21, 2025"
"Time","12:17 PM"
"Sample Rate","20"
"Duration","270"
"Segment","Session"
"Beacon Markers","270"
"Segment Times","4:30.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.1347","11","0.0000","0.0000","1.9689","-114.5602","0.0000","34.4931","30.8000","0.2000","10000.0000","45.39180593","-75.69684776"
"0.050","0.1347","11","0.0000","0.0000","1.9689","-114.5602","0.0000","34.4931","30.8000","0.2000","10000.0000","45.39180593","-75.69684776"
"0.100","0.1347","11","0.0000","0.0000","1.9689","-114.5602","0.0000","34.4931","30.8000","0.2000","10000.0000","45.39180593","-75.69684776"
"0.150","0.1347","11","0.0000","0.0000","1.9689","-114.5602","0.0000","34.4931","30.8000","0.2000","10000.0000","45.39180593","-75.69684776"
"0.200","0.1347","11","0.0000","0.0000","1.9689","-114.5602","0.0000","34.4931","30.8000","0.2000","10000.0000","45.39180593","-75.69684776"
"0.250","0.1347","11","0.0000","0.0000","1.9689","-114.5602","0.0000","34.4931","30.8000","0.2000","10000.0000","45.39180593","-75.69684776"
"0.300","0.1347","11","0.0000","0.0000","1.9689","-114.5602","0.0000","34.4931","30.8000","0.2000","10000.0000","45.39180593","-75.69684776"
"0.350","0.1347","11","0.0000","0.0000","1.9689","-114.5602","0.0000","34.4931","30.8000","0.2000","10000.0000","45.39180593","-75.69684776"
"0.400","0.1347","11","0.0000","0.0000","1.9689","-114.5602","0.0000","34.4931","30.8000","0.2000","10000.0000","45.39180593","-75.69684776"
"0.450","0.1774","11","0.0000","0.0000","-0.2908","-44.4891","0.0000","34.4833","30.8000","0.2000","10000.0000","45.39180592","-75.69684764"
"0.500","0.2308","11","0.0000","0.0000","-3.1155","43.0999","0.0000","34.4711","30.8000","0.2000","10000.0000","45.39180590","-75.69684748"
"0.550","0.2183","11","0.0000","0.0000","-5.6428","89.9567","0.0000","34.4608","30.7600","0.2240","10000.0000","45.39180582","-75.69684740"
"0.600","0.1894","11","0.0000","0.0000","-8.0957","126.6305","0.0000","34.4510","30.7100","0.2540","10000.0000","45.39180571","-75.69684734"
"0.650","0.1423","11","0.0000","0.0000","-1.3948","55.7955","0.0000","34.4491","30.6600","0.2480","10000.0000","45.39180569","-75.69684733"
"0.700","0.0908","11","0.0000","0.0000","7.5947","-41.9168","0.0000","34.4491","30.6100","0.2330","10000.0000","45.39180569","-75.69684733"
"0.750","0.0805","11","0.0000","0.0000","2.2047","-4.3936","0.0000","34.4386","30.6000","0.2180","10000.0000","45.39180569","-75.69684725"
"0.800","0.0805","11","0.0000","0.0000","-6.7801","66.9384","0.0000","34.4256","30.6000","0.2030","10000.0000","45.39180568","-75.69684716"
"0.850","0.0890","11","0.0000","0.0000","-4.6368","52.7483","0.0000","34.4189","30.5600","0.2320","10000.0000","45.39180571","-75.69684702"
