"Format","AiM CSV File"
"Session","45.392°N, 75.696°W"
"Vehicle","GGR25"
"Racer","Ben"
"Championship",""
"Comment",""
"Date","Sunday, September 21, 2025"
"Time","12:22 PM"
"Sample Rate","20"
"Duration","42"
"Segment","Session"
"Beacon Markers","42"
"Segment Times","0:42.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.2835","13","0.0000","0.0000","-16.6098","94.3033","0.0000","32.9281","36.2000","0.3100","10000.0000","45.39172821","-75.69690546"
"0.050","0.2835","13","0.0000","0.0000","-16.6098","94.3033","0.0000","32.9281","36.2000","0.3100","10000.0000","45.39172821","-75.69690546"
"0.100","0.2835","13","0.0000","0.0000","-16.6098","94.3033","0.0000","32.9281","36.2000","0.3100","10000.0000","45.39172821","-75.69690546"
"0.150","0.2835","13","0.0000","0.0000","-16.6098","94.3033","0.0000","32.9281","36.2000","0.3100","10000.0000","45.39172821","-75.69690546"
"0.200","0.2835","13","0.0000","0.0000","-16.6098","94.3033","0.0000","32.9281","36.2000","0.3100","10000.0000","45.39172821","-75.69690546"
"0.250","0.2835","13","0.0000","0.0000","-16.6098","94.3033","0.0000","32.9281","36.2000","0.3100","10000.0000","45.39172821","-75.69690546"
"0.300","0.2835","13","0.0000","0.0000","-16.6098","94.3033","0.0000","32.9281","36.2000","0.3100","10000.0000","45.39172821","-75.69690546"
"0.350","0.2835","13","0.0000","0.0000","-16.6098","94.3033","0.0000","32.9281","36.2000","0.3100","10000.0000","45.39172821","-75.69690546"
"0.400","0.2835","13","0.0000","0.0000","-16.6098","94.3033","0.0000","32.9281","36.2000","0.3100","10000.0000","45.39172821","-75.69690546"
"0.450","0.2835","13","0.0000","0.0000","-16.6098","94.3033","0.0000","32.9281","36.2000","0.3100","10000.0000","45.39172821","-75.69690546"
"0.500","0.2467","13","0.0000","0.0000","-19.2633","111.7285","0.0000","32.9273","36.2460","0.2870","10000.0000","45.39172822","-75.69690551"
"0.550","0.2068","13","0.0000","0.0000","-22.1476","130.6689","0.0000","32.9265","36.2960","0.2620","10000.0000","45.39172823","-75.69690557"
"0.600","0.2305","13","0.0000","0.0000","-18.3821","-4.0311","0.0000","32.9542","36.3000","0.2554","10000.0000","45.39172815","-75.69690572"
"0.650","0.2597","13","0.0000","0.0000","-14.0383","-152.0912","0.0000","32.9844","36.3000","0.2504","10000.0000","45.39172807","-75.69690588"
"0.700","0.2156","13","0.0000","0.0000","-20.3954","-134.6409","0.0000","32.9671","36.3000","0.2638","10000.0000","45.39172818","-75.69690588"
"0.750","0.1650","13","0.0000","0.0000","-27.6829","-102.7984","0.0000","32.9457","36.3000","0.2788","10000.0000","45.39172832","-75.69690586"
"0.800","0.1628","13","0.0000","0.0000","-32.5763","-95.6163","0.0000","32.9188","36.3000","0.2708","10000.0000","45.39172850","-75.69690576"
"0.850","0.1648","13","0.0000","0.0000","-37.2615","-90.5785","0.0000","32.8914","36.3000","0.2608","10000.0000","45.39172868","-75.69690565"
