"Format","AiM CSV File"
"Session","45.392°N, 75.696°W"
"Vehicle","GGR25"
"Racer","Ben"
"Championship",""
"Comment",""
"Date","Sunday, September 21, 2025"
"Time","12:23 PM"
"Sample Rate","20"
"Duration","69"
"Segment","Session"
"Beacon Markers","69"
"Segment Times","1:09.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.3415","13","0.0000","0.0000","-49.7752","-131.3658","0.0000","29.8388","35.0000","0.1800","10000.0000","45.39175550","-75.69688912"
"0.050","0.3415","13","0.0000","0.0000","-49.7752","-131.3658","0.0000","29.8388","35.0000","0.1800","10000.0000","45.39175550","-75.69688912"
"0.100","0.3415","13","0.0000","0.0000","-49.7752","-131.3658","0.0000","29.8388","35.0000","0.1800","10000.0000","45.39175550","-75.69688912"
"0.150","0.3415","13","0.0000","0.0000","-49.7752","-131.3658","0.0000","29.8388","35.0000","0.1800","10000.0000","45.39175550","-75.69688912"
"0.200","0.3415","13","0.0000","0.0000","-49.7752","-131.3658","0.0000","29.8388","35.0000","0.1800","10000.0000","45.39175550","-75.69688912"
"0.250","0.3415","13","0.0000","0.0000","-49.7752","-131.3658","0.0000","29.8388","35.0000","0.1800","10000.0000","45.39175550","-75.69688912"
"0.300","0.3415","13","0.0000","0.0000","-49.7752","-131.3658","0.0000","29.8388","35.0000","0.1800","10000.0000","45.39175550","-75.69688912"
"0.350","0.3415","13","0.0000","0.0000","-49.7752","-131.3658","0.0000","29.8388","35.0000","0.1800","10000.0000","45.39175550","-75.69688912"
"0.400","0.3415","13","0.0000","0.0000","-49.7752","-131.3658","0.0000","29.8388","35.0000","0.1800","10000.0000","45.39175550","-75.69688912"
"0.450","0.3415","13","0.0000","0.0000","-49.7752","-131.3658","0.0000","29.8388","35.0000","0.1800","10000.0000","45.39175550","-75.69688912"
"0.500","0.3415","13","0.0000","0.0000","-49.7752","-131.3658","0.0000","29.8388","35.0000","0.1800","10000.0000","45.39175550","-75.69688912"
"0.550","0.3415","13","0.0000","0.0000","-49.7752","-131.3658","0.0000","29.8388","35.0000","0.1800","10000.0000","45.39175550","-75.69688912"
"0.600","0.3604","13","0.0000","0.0000","-49.7165","-38.0969","0.0000","29.8312","35.0000","0.2020","10000.0000","45.39175551","-75.69688899"
"0.650","0.3818","13","0.0000","0.0000","-49.6498","67.8906","0.0000","29.8226","35.0000","0.2270","10000.0000","45.39175552","-75.69688883"
"0.700","0.4080","13","0.0000","0.0000","-45.3967","59.1054","0.0000","29.8248","35.0000","0.2256","10000.0000","45.39175561","-75.69688880"
"0.750","0.4347","13","0.0000","0.0000","-40.5728","34.6695","0.0000","29.8285","35.0000","0.2206","10000.0000","45.39175570","-75.69688878"
"0.800","0.4029","13","0.0000","0.0000","-40.9860","-1.2907","0.0000","29.8396","35.0000","0.2464","10000.0000","45.39175567","-75.69688893"
"0.850","0.3630","13","0.0000","0.0000","-42.1133","-38.8223","0.0000","29.8516","35.0000","0.2764","10000.0000","45.39175563","-75.69688910"
