"Format","AiM CSV File"
"Session","45.392°N, 75.696°W"
"Vehicle","GGR25"
"Racer","Ben"
"Championship",""
"Comment",""
"Date","Sunday, September 21, 2025"
"Time","12:24 PM"
"Sample Rate","20"
"Duration","116"
"Segment","Session"
"Beacon Markers","116"
"Segment Times","1:56.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.2835","14","0.0000","0.0000","3.2012","126.8759","0.0000","22.8627","31.2000","0.2800","10000.0000","45.39177365","-75.69688234"
"0.050","0.2835","14","0.0000","0.0000","3.2012","126.8759","0.0000","22.8627","31.2000","0.2800","10000.0000","45.39177365","-75.69688234"
"0.100","0.2835","14","0.0000","0.0000","3.2012","126.8759","0.0000","22.8627","31.2000","0.2800","10000.0000","45.39177365","-75.69688234"
"0.150","0.2835","14","0.0000","0.0000","3.2012","126.8759","0.0000","22.8627","31.2000","0.2800","10000.0000","45.39177365","-75.69688234"
"0.200","0.2835","14","0.0000","0.0000","3.2012","126.8759","0.0000","22.8627","31.2000","0.2800","10000.0000","45.39177365","-75.69688234"
"0.250","0.2835","14","0.0000","0.0000","3.2012","126.8759","0.0000","22.8627","31.2000","0.2800","10000.0000","45.39177365","-75.69688234"
"0.300","0.2835","14","0.0000","0.0000","3.2012","126.8759","0.0000","22.8627","31.2000","0.2800","10000.0000","45.39177365","-75.69688234"
"0.350","0.2835","14","0.0000","0.0000","3.2012","126.8759","0.0000","22.8627","31.2000","0.2800","10000.0000","45.39177365","-75.69688234"
"0.400","0.2481","14","0.0000","0.0000","2.4212","125.2432","0.0000","22.8649","31.2000","0.2800","10000.0000","45.39177368","-75.69688239"
"0.450","0.2049","14","0.0000","0.0000","1.4700","123.2520","0.0000","22.8676","31.2000","0.2800","10000.0000","45.39177372","-75.69688245"
"0.500","0.1901","14","0.0000","0.0000","3.5267","3.4139","0.0000","22.8764","31.2000","0.2636","10000.0000","45.39177365","-75.69688250"
"0.550","0.1815","14","0.0000","0.0000","6.2436","-142.2930","0.0000","22.8866","31.2000","0.2436","10000.0000","45.39177356","-75.69688254"
"0.600","0.2279","14","0.0000","0.0000","5.5152","-156.5677","0.0000","22.9047","31.2000","0.2441","10000.0000","45.39177349","-75.69688266"
"0.650","0.2863","14","0.0000","0.0000","4.0305","-141.9915","0.0000","22.9246","31.2000","0.2491","10000.0000","45.39177344","-75.69688278"
"0.700","0.2599","14","0.0000","0.0000","10.2142","-115.1858","0.0000","22.9453","31.2000","0.2582","10000.0000","45.39177343","-75.69688284"
"0.750","0.2149","14","0.0000","0.0000","18.0812","-85.6957","0.0000","22.9662","31.2000","0.2682","10000.0000","45.39177344","-75.69688289"
"0.800","0.3195","14","0.0000","0.0000","12.7667","-93.3416","0.0000","22.9712","31.2000","0.2700","10000.0000","45.39177337","-75.69688303"
"0.850","0.4569","14","0.0000","0.0000","4.5587","-109.1394","0.0000","22.9727","31.2000","0.2700","10000.0000","45.39177329","-75.69688318"
