"Format","AiM CSV File"
"Session","45.392°N, 75.696°W"
"Vehicle","GG25"
"Racer","Faran"
"Championship","P7"
"Comment","arb 90 degrees 
times:
"
"Date","Saturday, August 16, 2025"
"Time","5:05 PM"
"Sample Rate","20"
"Duration","55"
"Segment","Session"
"Beacon Markers","55"
"Segment Times","0:55.000"
"9.300","32.6349","13","-1.1709","0.2890","0.4400","-16.4799","-74.6730","28.2114","25.4720","0.2700","6.9557","45.39201818","-75.69636527"
"9.350","33.2417","13","-1.1364","0.3696","0.5497","-19.2967","-71.7987","28.2724","25.4220","0.2700","7.3686","45.39202204","-75.69636810"
"9.400","33.8473","13","-1.0859","0.4137","0.5607","-22.6020","-67.6821","28.2954","25.3720","0.2672","7.9592","45.39202582","-75.69637150"
"9.450","34.4520","13","-1.0230","0.4291","0.4941","-26.2912","-62.5894","28.2887","25.3220","0.2622","8.7606","45.39202953","-75.69637534"
"9.500","35.1855","13","-0.9852","0.4043","0.4368","-29.6196","-59.1021","28.2874","25.3000","0.2544","9.4750","45.39203312","-75.69637951"
"9.550","36.0202","13","-0.9673","0.3478","0.3867","-32.6645","-56.8764","28.2905","25.3000","0.2444","10.0794","45.39203662","-75.69638396"
"9.600","36.2867","13","-0.9750","0.2898","0.4138","-35.7210","-56.3528","28.3210","25.2720","0.2456","10.2483","45.39203979","-75.69638847"
"9.650","36.1069","13","-1.0027","0.2307","0.5017","-38.7866","-57.1667","28.3730","25.2220","0.2556","10.0523","45.39204271","-75.69639304"
"9.700","36.0156","13","-1.0118","0.1366","0.5221","-41.5051","-57.1067","28.4029","25.1720","0.2544","10.0374","45.39204555","-75.69639777"
"9.750","35.9937","13","-1.0062","0.0150","0.4895","-43.9509","-56.3600","28.4154","25.1220","0.2444","10.1643","45.39204832","-75.69640262"
"9.800","35.8476","13","-0.9812","-0.0973","0.5061","-46.3662","-54.8950","28.4365","25.1000","0.2400","10.3932","45.39205087","-75.69640759"
"9.850","35.6039","13","-0.9409","-0.2024","0.5612","-48.7574","-52.8657","28.4645","25.1000","0.2400","10.7187","45.39205324","-75.69641264"
"9.900","34.7374","13","-0.9216","-0.2685","0.6264","-51.5392","-52.3065","28.4994","25.0720","0.2456","10.5697","45.39205501","-75.69641753"
"9.950","33.3816","13","-0.9187","-0.3038","0.6996","-54.6278","-52.9023","28.5396","25.0220","0.2556","10.0427","45.39205631","-75.69642230"
"10.000","32.5915","13","-0.9428","-0.2884","0.6942","-57.5693","-55.2652","28.5590","25.0000","0.2572","9.3858","45.39205747","-75.69642727"
"10.050","32.2460","13","-0.9882","-0.2330","0.6270","-60.3952","-59.0164","28.5620","25.0000","0.2522","8.6961","45.39205853","-75.69643241"
"10.100","32.3732","13","-1.0304","-0.1517","0.5917","-63.2691","-62.5328","28.5862","24.9720","0.2500","8.2394","45.39205937","-75.69643791"
"10.150","32.8719","13","-1.0702","-0.0498","0.5814","-66.1808","-65.8648","28.6272","24.9220","0.2500","7.9431","45.39206002","-75.69644370"
"10.200","33.1556","13","-1.1237","0.0493","0.5240","-69.7178","-69.7295","28.6379","24.8720","0.2500","7.5676","45.39206026","-75.69644968"
"10.250","33.2705","13","-1.1879","0.1462","0.4295","-73.7461","-74.0128","28.6248","24.8220","0.2500","7.1544","45.39206019","-75.69645579"
"10.300","33.5060","13","-1.2097","0.2482","0.3526","-77.7074","-75.2424","28.6193","24.7720","0.2528","7.0873","45.39205987","-75.69646210"
"10.350","33.8363","13","-1.1980","0.3540","0.2897","-81.6160","-74.0727","28.6199","24.7220","0.2578","7.2702","45.39205935","-75.69646856"
"10.400","34.4176","13","-1.1723","0.4281","0.2635","-85.5322","-71.6368","28.6306","24.6720","0.2572","7.6465","45.39205863","-75.69647517"
"10.450","35.1963","13","-1.1358","0.4774","0.2661","-89.4543","-68.2062","28.6493","24.6220","0.2522","8.2128","45.39205776","-75.69648190"
"10.500","35.7995","13","-1.0992","0.4692","0.3016","-92.6102","-64.7184","28.6816","24.5720","0.2388","8.8038","45.39205683","-75.69648837"
"10.550","36.2648","13","-1.0627","0.4158","0.3631","-95.1639","-61.1856","28.7246","24.5220","0.2188","9.4331","45.39205586","-75.69649465"
"10.600","36.8509","13","-1.0037","0.3347","0.3473","-97.4584","-56.7127","28.7346","24.5000","0.2100","10.3416","45.39205476","-75.69650114"
"10.650","37.5320","13","-0.9269","0.2318","0.2709","-99.5494","-51.5011","28.7186","24.5000","0.2100","11.5986","45.39205356","-75.69650781"
"10.700","37.7107","13","-0.8880","0.1244","0.2545","-101.5569","-48.7331","28.7286","24.4720","0.2100","12.3158","45.39205220","-75.69651421"
"10.750","37.4947","13","-0.8788","0.0135","0.2852","-103.4989","-47.8850","28.7590","24.4220","0.2100","12.4621","45.39205070","-75.69652039"
"10.800","36.9000","13","-0.9126","-0.0798","0.3013","-105.9140","-49.6827","28.7777","24.4000","0.2156","11.8206","45.39204896","-75.69652614"
"10.850","36.0076","13","-0.9804","-0.1595","0.3058","-108.7009","-53.5592","28.7872","24.4000","0.2256","10.6999","45.39204701","-75.69653154"
"10.900","35.3618","13","-1.0418","-0.1968","0.1004","-112.8923","-57.4131","28.6944","24.3720","0.2468","9.8026","45.39204446","-75.69653653"
"10.950","34.9095","13","-1.0983","-0.2008","-0.2698","-118.1871","-61.2494","28.5212","24.3220","0.2768","9.0711","45.39204143","-75.69654120"
"11.000","34.8228","13","-1.1427","-0.1688","-0.4693","-121.7817","-64.5341","28.4244","24.3000","0.2984","8.5881","45.39203852","-75.69654601"
"11.050","35.0234","13","-1.1776","-0.1083","-0.5346","-124.0403","-67.3855","28.3875","24.3000","0.3134","8.2720","45.39203572","-75.69655093"
"11.100","34.9185","13","-1.1782","-0.0618","-0.6201","-125.9722","-68.0791","28.3584","24.3000","0.3200","8.1632","45.39203285","-75.69655559"
"11.150","34.5736","13","-1.1519","-0.0262","-0.7213","-127.6473","-67.0772","28.3352","24.3000","0.3200","8.2033","45.39202992","-75.69656004"
"11.200","34.4936","13","-1.1045","-0.0012","-0.8101","-130.7022","-64.6625","28.3081","24.2720","0.3200","8.4900","45.39202649","-75.69656396"
"11.250","34.6217","13","-1.0404","0.0156","-0.8890","-134.8410","-61.1379","28.2778","24.2220","0.3200","9.0128","45.39202267","-75.69656744"
"11.300","34.4003","13","-1.0078","0.0000","-1.0078","-138.6041","-59.3842","28.2264","24.2000","0.3172","9.2196","45.39201893","-75.69657042"
"11.350","33.9043","13","-1.0002","-0.0410","-1.1578","-142.0718","-59.0221","28.1584","24.2000","0.3122","9.1424","45.39201525","-75.69657299"
"11.400","33.7016","13","-1.0295","-0.0590","-1.2400","-145.3514","-61.0193","28.1350","24.1720","0.3016","8.7903","45.39201143","-75.69657525"
"11.450","33.7293","13","-1.0881","-0.0589","-1.2689","-148.4832","-64.8701","28.1466","24.1220","0.2866","8.2753","45.39200748","-75.69657729"
"11.500","33.5047","13","-1.1437","-0.0106","-1.2863","-151.7789","-68.6257","28.1632","24.1000","0.2828","7.7703","45.39200355","-75.69657881"
"11.550","33.0817","13","-1.1970","0.0758","-1.2948","-155.2035","-72.3064","28.1839","24.1000","0.2878","7.2817","45.39199965","-75.69657993"
"11.600","33.2606","13","-1.1724","0.1097","-1.2116","-158.5090","-70.9390","28.2325","24.0720","0.3040","7.4622","45.39199542","-75.69658094"
"11.650","33.9124","13","-1.0867","0.1023","-1.0565","-161.7208","-65.6052","28.3031","24.0220","0.3290","8.2270","45.39199093","-75.69658186"
"11.700","34.1349","13","-1.0225","0.0756","-0.9436","-164.6368","-61.5884","28.3643","23.9720","0.3372","8.8211","45.39198653","-75.69658244"
"11.750","34.0202","13","-0.9753","0.0337","-0.8639","-167.3205","-58.6064","28.4180","23.9220","0.3322","9.2387","45.39198220","-75.69658276"
"11.800","33.8846","13","-0.9576","0.0351","-0.7946","-170.2182","-57.5359","28.4594","23.9000","0.3188","9.3731","45.39197794","-75.69658266"
"11.850","33.7324","13","-0.9632","0.0705","-0.7337","-173.2842","-57.9674","28.4911","23.9000","0.2988","9.2616","45.39197374","-75.69658223"
"11.900","33.6610","13","-0.9632","0.0743","-0.6483","-75.6911","-57.9462","28.5312","23.9000","0.2844","9.2453","45.39196958","-75.69658133"
"11.950","33.6532","13","-0.9588","0.0532","-0.5436","100.9913","-57.5695","28.5780","23.9000","0.2744","9.3037","45.39196543","-75.69658007"
"12.000","33.5608","13","-0.9553","0.0507","-0.4651","177.4007","-57.3115","28.6118","23.8720","0.2756","9.3199","45.39196137","-75.69657872"
"12.050","33.4020","13","-0.9523","0.0629","-0.4071","175.0240","-57.1468","28.6355","23.8220","0.2856","9.3025","45.39195738","-75.69657730"
"12.100","33.6837","13","-0.9824","0.0918","-0.3702","172.3018","-58.9271","28.6478","23.8000","0.2984","9.0976","45.39195323","-75.69657541"
"12.150","34.3116","13","-1.0385","0.1338","-0.3499","169.3082","-62.2356","28.6510","23.8000","0.3134","8.7745","45.39194898","-75.69657315"
"12.200","34.7165","13","-1.0653","0.2125","-0.3557","166.3932","-63.6463","28.6459","23.8000","0.3172","8.6813","45.39194487","-75.69657047"
"12.250","34.9463","13","-1.0692","0.3198","-0.3821","163.5399","-63.5660","28.6344","23.8000","0.3122","8.7498","45.39194087","-75.69656745"
"12.300","35.4479","13","-1.0830","0.3895","-0.3219","159.8484","-63.6820","28.6621","23.8000","0.3044","8.8592","45.39193691","-75.69656348"
"12.350","36.1629","13","-1.1047","0.4297","-0.1936","155.4983","-63.9522","28.7208","23.8000","0.2944","8.9997","45.39193298","-75.69655877"
"12.400","37.1247","13","-1.1239","0.4564","-0.1182","152.0362","-63.9395","28.7578","23.7720","0.2900","9.2409","45.39192896","-75.69655402"
"12.450","38.2804","13","-1.1412","0.4726","-0.0843","149.2719","-63.7045","28.7778","23.7220","0.2900","9.5637","45.39192487","-75.69654926"
"12.500","38.9165","13","-1.1458","0.4594","-0.0916","146.6259","-62.7549","28.7771","23.7000","0.2928","9.8698","45.39192108","-75.69654437"
"12.550","39.1444","13","-1.1406","0.4232","-0.1312","144.0728","-61.2438","28.7601","23.7000","0.2978","10.1725","45.39191752","-75.69653938"
"12.600","39.4305","13","-1.1020","0.3443","-0.1192","141.2850","-58.1709","28.7617","23.7000","0.3084","10.7881","45.39191415","-75.69653406"
"12.650","39.7623","13","-1.0371","0.2319","-0.0668","138.3127","-53.8709","28.7779","23.7000","0.3234","11.7473","45.39191092","-75.69652847"
"12.700","39.6932","13","-0.9588","0.1257","-0.0654","135.5886","-49.2608","28.7758","23.7000","0.3272","12.8243","45.39190798","-75.69652288"
"12.750","39.3092","13","-0.8698","0.0244","-0.1042","133.0596","-44.4070","28.7593","23.7000","0.3222","14.0884","45.39190524","-75.69651728"
"12.800","39.0335","13","-0.8097","-0.0936","-0.1144","130.9828","-41.2504","28.7575","23.7000","0.3368","15.0601","45.39190256","-75.69651164"
"12.850","38.8428","13","-0.7722","-0.2248","-0.1021","129.2613","-39.4274","28.7673","23.7000","0.3668","15.6795","45.39189990","-75.69650595"
"12.900","38.2570","13","-0.7730","-0.3032","-0.0799","127.8765","-39.8396","28.7770","23.7000","0.3940","15.2833","45.39189743","-75.69650055"
"12.950","37.3607","13","-0.8038","-0.3403","-0.0499","126.7563","-42.0079","28.7866","23.7000","0.4190","14.1548","45.39189510","-75.69649537"
"13.000","36.5459","13","-0.8288","-0.3597","0.0008","124.7323","-44.0331","28.8037","23.7000","0.4412","13.2093","45.39189324","-75.69648991"
"13.050","35.7952","13","-0.8494","-0.3652","0.0677","121.9982","-45.9456","28.8268","23.7000","0.4612","12.3994","45.39189175","-75.69648422"
"13.100","35.1531","13","-0.9217","-0.3644","0.0625","118.6609","-50.9103","28.8258","23.7000","0.4756","10.9895","45.39189073","-75.69647835"
"13.150","34.5965","13","-1.0347","-0.3585","0.0007","114.8496","-58.2731","28.8057","23.7000","0.4856","9.4490","45.39189008","-75.69647234"
"13.200","34.1120","13","-1.1500","-0.3073","-0.0044","111.1517","-66.1461","28.8005","23.7000","0.5040","8.2077","45.39188969","-75.69646641"
"13.250","33.6841","13","-1.2669","-0.2204","0.0353","107.5428","-74.4200","28.8068","23.7000","0.5290","7.2037","45.39188950","-75.69646055"
"13.300","33.4933","13","-1.3493","-0.1440","0.0294","103.6219","-80.5923","28.8021","23.7000","0.5232","6.6143","45.39188978","-75.69645442"
"13.350","33.4887","13","-1.4044","-0.0756","-0.0122","99.4557","-85.1134","28.7887","23.7000","0.4932","6.2621","45.39189041","-75.69644810"
"13.400","33.1131","13","-1.3951","-0.0158","0.0060","94.9537","-85.4135","28.7992","23.6720","0.4716","6.1701","45.39189147","-75.69644235"
"13.450","32.4462","13","-1.3351","0.0371","0.0712","90.1880","-82.3970","28.8284","23.6220","0.4566","6.2672","45.39189287","-75.69643705"
"13.500","32.1905","13","-1.2453","0.0483","0.1415","86.6022","-77.1861","28.8621","23.6000","0.4360","6.6376","45.39189409","-75.69643158"
"13.550","32.2581","13","-1.1320","0.0267","0.2161","83.9435","-70.2508","28.8992","23.6000","0.4110","7.3081","45.39189516","-75.69642599"
"13.600","32.2111","13","-1.0178","0.0049","0.3230","81.0290","-63.2668","28.9531","23.6000","0.4056","8.1031","45.39189651","-75.69642062"
"13.650","32.0742","13","-0.9029","-0.0171","0.4553","77.9137","-56.2442","29.0201","23.6000","0.4156","9.0761","45.39189808","-75.69641543"
"13.700","32.1311","13","-0.8077","-0.0474","0.4852","75.6459","-50.4480","29.0427","23.6000","0.4172","10.1368","45.39189962","-75.69641010"
"13.750","32.3405","13","-0.7278","-0.0843","0.4346","74.0439","-45.6153","29.0304","23.6000","0.4122","11.2838","45.39190114","-75.69640468"
"13.800","32.0703","13","-0.6731","-0.1172","0.3723","72.5066","-42.4115","29.0045","23.6000","0.4212","12.0348","45.39190268","-75.69639966"
"13.850","31.4235","13","-0.6381","-0.1470","0.3011","71.0200","-40.4877","28.9677","23.6000","0.4412","12.3524","45.39190423","-75.69639495"
"13.900","30.7176","13","-0.6611","-0.1461","0.1944","68.5347","-42.3686","28.9205","23.6280","0.4668","11.5389","45.39190613","-75.69639069"
"13.950","29.9653","13","-0.7296","-0.1211","0.0600","65.2647","-47.2388","28.8650","23.6780","0.4968","10.0958","45.39190830","-75.69638678"
"14.000","29.9087","13","-0.8453","-0.0945","-0.0299","61.8216","-55.2825","28.8301","23.7000","0.5156","8.6105","45.39191089","-75.69638265"
"14.050","30.3985","13","-0.9980","-0.0667","-0.0850","58.2424","-65.8196","28.8114","23.7000","0.5256","7.3505","45.39191382","-75.69637837"
"14.100","30.6315","13","-1.0917","-0.0205","-0.1372","54.7104","-72.5294","28.8002","23.7000","0.5216","6.7216","45.39191689","-75.69637454"
"14.150","30.6625","13","-1.1392","0.0402","-0.1871","51.2155","-76.2318","28.7950","23.7000","0.5066","6.4016","45.39192008","-75.69637107"
"14.200","30.8284","13","-1.1852","0.1092","-0.2048","46.8213","-79.5903","28.7952","23.7000","0.4944","6.1647","45.39192375","-75.69636819"
"14.250","31.1004","13","-1.2301","0.1847","-0.1972","41.7205","-82.6785","28.7996","23.7000","0.4844","5.9868","45.39192781","-75.69636577"
"14.300","31.0417","13","-1.2362","0.2280","-0.1318","37.4949","-82.7873","28.8306","23.7000","0.4772","5.9676","45.39193159","-75.69636378"
"14.350","30.7230","13","-1.2119","0.2460","-0.0211","33.9570","-80.5550","28.8824","23.7000","0.4722","6.0700","45.39193516","-75.69636212"
"14.400","30.7259","13","-1.2129","0.2245","0.0690","30.6708","-79.9010","28.9225","23.7280","0.4672","6.1203","45.39193894","-75.69636057"
"14.450","30.9813","13","-1.2337","0.1720","0.1430","27.5826","-80.4872","28.9535","23.7780","0.4622","6.1262","45.39194288","-75.69635909"
"14.500","31.4182","13","-1.2493","0.1471","0.2489","23.5988","-81.0114","29.0083","23.8000","0.4628","6.1724","45.39194711","-75.69635834"
"14.550","31.9978","13","-1.2609","0.1439","0.3798","18.9116","-81.4868","29.0819","23.8000","0.4678","6.2496","45.39195156","-75.69635815"
"14.600","32.2867","13","-1.2112","0.1595","0.4885","14.4198","-78.0269","29.1467","23.8000","0.4448","6.5857","45.39195585","-75.69635861"
"14.650","32.3474","13","-1.1133","0.1898","0.5797","10.0816","-71.4750","29.2044","23.8000","0.3998","7.2029","45.39196000","-75.69635959"
"14.700","32.3204","13","-1.0288","0.1998","0.6481","6.6642","-65.6736","29.2459","23.8000","0.3772","7.8326","45.39196405","-75.69636044"
"14.750","32.2246","13","-0.9548","0.1936","0.6986","3.9704","-60.4619","29.2745","23.8000","0.3722","8.4825","45.39196801","-75.69636120"
"14.800","32.4206","13","-0.8866","0.2019","0.7072","1.9604","-55.6955","29.2880","23.8000","0.3672","9.2645","45.39197215","-75.69636187"
"14.850","32.8461","13","-0.8229","0.2215","0.6829","0.4878","-51.2788","29.2896","23.8000","0.3622","10.1945","45.39197643","-75.69636249"
"14.900","33.2644","13","-0.7516","0.2054","0.6220","-1.0892","-46.4082","29.2756","23.8000","0.3656","11.4079","45.39198074","-75.69636335"
"14.950","33.6770","13","-0.6741","0.1611","0.5323","-2.7482","-41.1811","29.2494","23.8000","0.3756","13.0154","45.39198508","-75.69636442"
"15.000","34.0358","13","-0.6139","0.1575","0.4027","-5.1111","-37.1757","29.1897","23.8000","0.3884","14.5713","45.39198937","-75.69636615"
"15.050","34.3523","13","-0.5673","0.1858","0.2418","-8.0273","-34.1303","29.1037","23.8000","0.4034","16.0190","45.39199361","-75.69636842"
"15.100","34.6523","13","-0.5836","0.2348","0.1104","-10.0101","-34.7886","29.0437","23.8000","0.4044","15.8531","45.39199787","-75.69637041"
"15.150","34.9393","13","-0.6494","0.3002","0.0023","-11.2598","-38.3569","29.0040","23.8000","0.3944","14.4974","45.39200214","-75.69637219"
"15.200","35.5375","13","-0.7346","0.3283","-0.0800","-13.2190","-42.8074","28.9654","23.8000","0.3732","13.2126","45.39200651","-75.69637475"
"15.250","36.3801","13","-0.8352","0.3272","-0.1418","-15.7357","-47.9511","28.9275","23.8000","0.3432","12.0749","45.39201095","-75.69637794"
"15.300","36.9619","13","-0.9046","0.2915","-0.2110","-18.4715","-51.2228","28.8924","23.8000","0.3300","11.4845","45.39201516","-75.69638152"
"15.350","37.3389","13","-0.9496","0.2287","-0.2860","-21.3794","-53.0236","28.8594","23.8000","0.3300","11.2076","45.39201917","-75.69638542"
"15.400","37.3368","13","-0.9812","0.1388","-0.3196","-24.3672","-54.2435","28.8484","23.8000","0.3300","10.9549","45.39202285","-75.69638964"
"15.450","37.0368","13","-1.0024","0.0278","-0.3207","-27.4178","-55.0070","28.8547","23.8000","0.3300","10.7161","45.39202625","-75.69639411"
"15.500","36.6898","13","-1.0449","-0.0917","-0.3107","-30.3833","-57.2812","28.8632","23.8280","0.3328","10.1942","45.39202942","-75.69639873"
"15.550","36.3059","13","-1.1042","-0.2179","-0.2920","-33.2821","-60.7423","28.8736","23.8780","0.3378","9.5127","45.39203240","-75.69640345"
"15.600","35.3159","13","-1.1706","-0.3147","-0.2549","-36.3530","-65.1544","28.8953","23.9000","0.3456","8.6268","45.39203481","-75.69640813"
"15.650","33.8499","13","-1.2426","-0.3882","-0.2032","-39.5591","-70.3137","28.9259","23.9000","0.3556","7.6619","45.39203677","-75.69641277"
"15.700","32.6510","13","-1.2605","-0.4363","-0.1931","-43.7075","-72.8214","28.9379","23.9000","0.3684","7.1361","45.39203815","-75.69641792"
"15.750","31.6622","13","-1.2359","-0.4644","-0.2156","-48.5963","-73.2459","28.9352","23.9000","0.3834","6.8798","45.39203907","-75.69642347"
"15.800","31.0637","13","-1.2148","-0.4202","-0.2281","-52.3080","-74.0506","28.9350","23.9000","0.3900","6.6764","45.39204022","-75.69642883"
"15.850","30.7718","13","-1.1966","-0.3192","-0.2326","-55.0947","-75.1541","28.9369","23.9000","0.3900","6.5166","45.39204155","-75.69643403"
"15.900","30.4933","13","-1.1828","-0.2157","-0.2162","-58.3097","-76.1264","28.9535","23.9000","0.3816","6.3751","45.39204253","-75.69643935"
"15.950","30.2253","13","-1.1726","-0.1102","-0.1832","-61.8612","-76.9958","28.9817","23.9000","0.3666","6.2478","45.39204323","-75.69644476"
"16.000","30.2341","13","-1.1584","-0.0231","-0.1043","-65.2805","-77.0833","29.0260","23.9000","0.3600","6.2425","45.39204379","-75.69645048"
"16.050","30.4602","13","-1.1410","0.0494","0.0107","-68.5959","-76.5564","29.0830","23.9000","0.3600","6.3324","45.39204423","-75.69645643"
"16.100","30.5946","13","-1.1254","0.1014","0.0782","-73.0087","-75.7732","29.1209","23.9000","0.3656","6.4261","45.39204405","-75.69646249"
"16.150","30.6570","13","-1.1113","0.1373","0.1083","-78.2837","-74.7885","29.1437","23.9000","0.3756","6.5240","45.39204340","-75.69646864"
"16.200","30.7087","13","-1.1201","0.1480","0.1357","-82.6159","-75.1716","29.1677","23.9000","0.3800","6.5017","45.39204273","-75.69647458"
"16.250","30.7522","13","-1.1471","0.1389","0.1609","-86.2072","-76.6294","29.1924","23.9000","0.3800","6.3871","45.39204206","-75.69648034"
"16.300","30.6774","13","-1.1525","0.1436","0.1469","-89.7289","-76.6949","29.1926","23.9000","0.3688","6.3661","45.39204114","-75.69648585"
"16.350","30.5097","13","-1.1409","0.1590","0.1022","-93.1958","-75.6665","29.1737","23.9000","0.3488","6.4173","45.39204003","-75.69649117"
"16.400","30.6787","13","-1.0818","0.1280","0.0269","-96.5926","-71.4418","29.1411","23.9000","0.3372","6.8345","45.39203869","-75.69649663"
"16.450","31.1123","13","-0.9854","0.0605","-0.0724","-99.9344","-64.7058","29.0976","23.9000","0.3322","7.6526","45.39203716","-75.69650219"
"16.500","31.0243","13","-0.9043","0.0026","-0.1881","-102.3015","-59.2357","29.0493","23.9000","0.3216","8.3356","45.39203583","-75.69650736"
"16.550","30.5265","13","-0.8353","-0.0478","-0.3166","-103.9028","-54.7603","28.9972","23.9000","0.3066","8.8722","45.39203464","-75.69651223"
"16.600","30.1927","13","-0.7755","-0.0862","-0.4945","-106.5063","-51.0237","28.9178","23.9000","0.3112","9.4178","45.39203301","-75.69651692"
"16.650","29.9877","13","-0.7232","-0.1152","-0.7111","-109.8973","-47.8677","28.8169","23.9000","0.3312","9.9706","45.39203105","-75.69652148"
"16.700","29.7623","13","-0.7283","-0.1122","-0.8428","-112.7423","-48.6301","28.7501","23.9000","0.3428","9.7405","45.39202906","-75.69652590"
"16.750","29.5209","13","-0.7786","-0.0842","-0.9078","-115.1584","-52.4712","28.7101","23.9000","0.3478","8.9542","45.39202706","-75.69653022"
"16.800","29.3941","13","-0.8051","-0.0547","-0.9172","-117.4440","-54.6607","28.7099","23.9000","0.3444","8.5587","45.39202494","-75.69653443"
"16.850","29.3574","13","-0.8129","-0.0240","-0.8827","-119.6269","-55.5524","28.7408","23.9000","0.3344","8.4108","45.39202274","-75.69653856"
"16.900","29.4338","13","-0.8325","0.0321","-0.9095","-122.9924","-57.1650","28.7394","23.9000","0.3356","8.1948","45.39202000","-75.69654231"
"16.950","29.5989","13","-0.8616","0.1082","-0.9843","-127.2870","-59.3438","28.7125","23.9000","0.3456","7.9382","45.39201685","-75.69654576"
"17.000","29.9390","13","-0.8858","0.1899","-0.9370","-130.5011","-60.8934","28.7329","23.9000","0.3556","7.8250","45.39201370","-75.69654928"
"17.050","30.4164","13","-0.9062","0.2759","-0.7936","-132.8661","-61.9484","28.7904","23.9000","0.3656","7.8144","45.39201055","-75.69655286"
"17.100","30.9110","13","-0.9424","0.2987","-0.7229","-135.3530","-63.6856","28.8222","23.9000","0.3672","7.7249","45.39200720","-75.69655628"
"17.150","31.4191","13","-0.9910","0.2718","-0.7091","-137.9356","-65.9588","28.8336","23.9000","0.3622","7.5813","45.39200370","-75.69655959"
"17.200","31.9492","13","-1.0570","0.2712","-0.7909","-141.5729","-69.4360","28.7837","23.9000","0.3712","7.3231","45.39199972","-75.69656213"
"17.250","32.4967","13","-1.1368","0.2913","-0.9476","-146.0390","-73.8592","28.6855","23.9000","0.3912","7.0025","45.39199537","-75.69656408"
"17.300","32.7439","13","-1.1894","0.2949","-1.0349","-150.5625","-76.3966","28.6324","23.9000","0.3972","6.8215","45.39199106","-75.69656539"
"17.350","32.7554","13","-1.2207","0.2856","-1.0676","-155.1311","-77.4522","28.6148","23.9000","0.3922","6.7308","45.39198680","-75.69656618"
"17.400","32.9072","13","-1.2296","0.2951","-1.0582","-159.3873","-77.1494","28.6245","23.8720","0.3844","6.7886","45.39198248","-75.69656661"
"17.450","33.1694","13","-1.2209","0.3194","-1.0158","-163.3981","-75.7794","28.6555","23.8220","0.3744","6.9664","45.39197809","-75.69656676"
"17.500","33.6232","13","-1.1922","0.3618","-0.9755","-166.4479","-73.1151","28.6759","23.8000","0.3616","7.3190","45.39197359","-75.69656709"
"17.550","34.2276","13","-1.1476","0.4184","-0.9369","-168.7428","-69.4337","28.6881","23.8000","0.3466","7.8456","45.39196899","-75.69656758"
"17.600","35.0658","13","-1.0579","0.4125","-0.8559","-171.3026","-63.0229","28.7238","23.8000","0.3316","8.8554","45.39196422","-75.69656769"
"17.650","36.0878","13","-0.9327","0.3575","-0.7417","-174.0706","-54.4675","28.7780","23.8000","0.3166","10.5449","45.39195931","-75.69656750"
"17.700","36.6779","13","-0.8424","0.2823","-0.6888","-176.2411","-48.3178","28.8014","23.8000","0.2988","12.0814","45.39195453","-75.69656720"
"17.750","36.9286","13","-0.7797","0.1912","-0.6842","-177.9422","-44.0582","28.8005","23.8000","0.2788","13.3400","45.39194986","-75.69656682"
"17.800","36.9144","13","-0.7750","0.1041","-0.6365","-79.2540","-43.3132","28.8217","23.8000","0.2700","13.5642","45.39194539","-75.69656599"
"17.850","36.6921","13","-0.8158","0.0202","-0.5551","98.3113","-45.3298","28.8602","23.8000","0.2700","12.8827","45.39194106","-75.69656482"
"17.900","36.1184","13","-0.8901","-0.0781","-0.5590","174.2233","-49.4240","28.8665","23.8000","0.2812","11.6308","45.39193707","-75.69656290"
"17.950","35.2685","13","-0.9905","-0.1875","-0.6300","170.2648","-55.1505","28.8476","23.8000","0.3012","10.1779","45.39193333","-75.69656040"
"18.000","34.6032","13","-1.0752","-0.2583","-0.5925","166.9454","-60.4688","28.8840","23.8000","0.3184","9.1076","45.39192967","-75.69655781"
"18.050","34.0829","13","-1.1476","-0.2987","-0.4697","164.1282","-65.4664","28.9637","23.8000","0.3334","8.2859","45.39192606","-75.69655517"
"18.100","33.5270","13","-1.1689","-0.3061","-0.3142","161.0161","-67.7994","29.0622","23.7720","0.3344","7.8703","45.39192267","-75.69655218"
"18.150","32.9432","13","-1.1502","-0.2876","-0.1332","157.6723","-68.0386","29.1754","23.7220","0.3244","7.7060","45.39191946","-75.69654892"
"18.200","32.5344","13","-1.1261","-0.2298","0.0036","154.3451","-67.8808","29.2562","23.7000","0.3284","7.6281","45.39191637","-75.69654537"
"18.250","32.2631","13","-1.0980","-0.1413","0.1056","151.0310","-67.4110","29.3117","23.7000","0.3434","7.6172","45.39191336","-75.69654159"
"18.300","32.1530","13","-1.0647","-0.0652","0.2130","148.0718","-66.2273","29.3742","23.7000","0.3472","7.7269","45.39191044","-75.69653758"
"18.350","32.1695","13","-1.0274","0.0013","0.3247","145.3916","-64.4827","29.4423","23.7000","0.3422","7.9400","45.39190757","-75.69653340"
"18.400","32.2280","13","-1.0123","0.0994","0.4294","142.4088","-63.8461","29.4983","23.7000","0.3400","8.0338","45.39190489","-75.69652893"
"18.450","32.3196","13","-1.0145","0.2223","0.5287","139.1882","-64.0802","29.5447","23.7000","0.3400","8.0272","45.39190235","-75.69652422"
"18.500","32.9321","13","-1.0306","0.3467","0.5912","135.3238","-64.6911","29.5872","23.7000","0.3400","8.1020","45.39189996","-75.69651876"
