"Format","AiM CSV File"
"Session","45.392°N, 75.696°W"
"Vehicle","GG25"
"Racer","Ben"
"Championship","P7"
"Comment","6 cones each 30 ft apart

times:
7.10
6.75 (1 cone)
6.61 (1 cone)"
"Date","Saturday, August 16, 2025"
"Time","1:53 PM"
"Sample Rate","20"
"Duration","44"
"Segment","Session"
"Beacon Markers","44"
"Segment Times","0:44.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.5669","15","0.0000","0.0000","5.0770","-176.2471","0.0000","35.4135","28.3000","0.3700","10000.0000","45.39174795","-75.69670811"
"0.050","0.5669","15","0.0000","0.0000","5.0770","-176.2471","0.0000","35.4135","28.3000","0.3700","10000.0000","45.39174795","-75.69670811"
"0.100","0.5669","15","0.0000","0.0000","5.0770","-176.2471","0.0000","35.4135","28.3000","0.3700","10000.0000","45.39174795","-75.69670811"
"0.150","0.5669","15","0.0000","0.0000","5.0770","-176.2471","0.0000","35.4135","28.3000","0.3700","10000.0000","45.39174795","-75.69670811"
"0.200","0.5669","15","0.0000","0.0000","5.0770","-176.2471","0.0000","35.4135","28.3000","0.3700","10000.0000","45.39174795","-75.69670811"
"0.250","0.5616","15","0.0000","0.0000","4.5735","-127.1410","0.0000","35.4135","28.3000","0.3714","10000.0000","45.39174794","-75.69670812"
"0.300","0.5427","15","0.0000","0.0000","2.7751","48.2380","0.0000","35.4133","28.3000","0.3764","10000.0000","45.39174787","-75.69670813"
"0.350","0.5109","15","0.0000","0.0000","1.7415","172.9912","0.0000","35.4142","28.3000","0.3800","10000.0000","45.39174782","-75.69670815"
"0.400","0.4460","15","0.0000","0.0000","2.6748","167.5638","0.0000","35.4176","28.3000","0.3800","10000.0000","45.39174779","-75.69670816"
"0.450","0.3960","15","0.0000","0.0000","3.3794","119.4570","0.0000","35.4244","28.3000","0.3730","10000.0000","45.39174776","-75.69670822"
"0.500","0.3843","15","0.0000","0.0000","3.4959","-38.3972","0.0000","35.4400","28.3000","0.3480","10000.0000","45.39174775","-75.69670839"
"0.550","0.3777","15","0.0000","0.0000","3.6779","-155.9362","0.0000","35.4563","28.3000","0.3356","10000.0000","45.39174771","-75.69670852"
"0.600","0.3845","15","0.0000","0.0000","4.0285","-169.8079","0.0000","35.4743","28.3000","0.3556","10000.0000","45.39174761","-75.69670852"
"0.650","0.3500","15","0.0000","0.0000","6.3964","-133.7193","0.0000","35.4897","28.3000","0.3672","10000.0000","45.39174755","-75.69670856"
"0.700","0.2093","15","0.0000","0.0000","13.9516","30.8386","0.0000","35.4985","28.3000","0.3572","10000.0000","45.39174760","-75.69670870"
"0.750","0.1252","15","0.0000","0.0000","18.5735","135.1186","0.0000","35.5117","28.3000","0.3388","10000.0000","45.39174766","-75.69670881"
"0.800","0.1864","15","0.0000","0.0000","15.6530","84.3978","0.0000","35.5363","28.3000","0.2988","10000.0000","45.39174775","-75.69670884"
"0.850","0.2301","15","0.0000","0.0000","14.8644","53.2947","0.0000","35.5591","28.3000","0.2644","10000.0000","45.39174780","-75.69670886"
"0.900","0.2287","15","0.0000","0.0000","19.5581","72.6367","0.0000","35.5771","28.3000","0.2444","10000.0000","45.39174770","-75.69670886"
"0.950","0.2229","15","0.0000","0.0000","26.8056","90.3461","0.0000","35.6018","28.3000","0.2286","10000.0000","45.39174761","-75.69670889"
"1.000","0.2060","15","0.0000","0.0000","40.6202","103.8571","0.0000","35.6434","28.3000","0.2236","10000.0000","45.39174755","-75.69670900"
"1.050","0.2061","15","0.0000","0.0000","49.2479","105.4484","0.0000","35.6863","28.3000","0.2200","10000.0000","45.39174753","-75.69670909"
"1.100","0.2497","15","0.0000","0.0000","44.5378","76.3889","0.0000","35.7327","28.3000","0.2200","10000.0000","45.39174762","-75.69670911"
"1.150","0.3014","15","0.0000","0.0000","40.2964","53.3917","0.0000","35.7739","28.3000","0.2256","10000.0000","45.39174770","-75.69670913"
