"Format","AiM CSV File"
"Session","45.392°N, 75.696°W"
"Vehicle","GG25"
"Racer","Ben"
"Championship","P7"
"Comment","6 cones 30ft per 
90 degree arb 
(low fuel runs) { 
6.90 
6.38 
6.98 
} 
6.78 
6.38 
6.86"
"33.700","37.5437","13","-1.1114","-0.6279","-1.2957","95.7257","-57.7381","28.2762","33.9000","0.3784","10.3489","45.39106528","-75.69598841"
"33.750","35.3370","13","-1.0711","-0.6265","-1.2897","91.1902","-57.4118","28.3542","33.9000","0.3684","9.7960","45.39106828","-75.69598465"
"33.800","33.3167","13","-1.0261","-0.6149","-1.2743","87.0309","-56.8028","28.4331","33.9080","0.3600","9.3350","45.39107104","-75.69598076"
"33.850","32.2746","13","-0.9570","-0.5495","-1.2093","84.8462","-54.7092","28.5172","33.9580","0.3600","9.3890","45.39107251","-75.69597615"
"33.900","31.4135","13","-0.8932","-0.4800","-1.1519","82.7380","-52.8378","28.5870","34.0000","0.3592","9.4622","45.39107399","-75.69597141"
"33.950","31.5024","13","-0.8572","-0.3890","-1.1342","81.0314","-52.1333","28.5824","34.0000","0.3542","9.6172","45.39107544","-75.69596596"
"34.000","31.5789","14","-0.8068","-0.2947","-1.1236","79.3276","-50.3976","28.5753","34.0000","0.3500","9.9726","45.39107693","-75.69596051"
"34.050","31.5898","14","-0.6810","-0.1828","-1.1505","77.6387","-43.2479","28.5548","34.0000","0.3500","11.6252","45.39107866","-75.69595515"
"34.100","31.5520","14","-0.5595","-0.0778","-1.1692","75.9053","-36.2446","28.5413","34.0000","0.3508","13.8549","45.39108041","-75.69594985"
"34.150","31.2590","14","-0.4609","-0.0083","-1.1451","73.9382","-30.0102","28.5647","34.0000","0.3558","16.5778","45.39108231","-75.69594493"
"34.200","31.0270","14","-0.3767","0.0540","-1.1279","72.1072","-24.6717","28.5809","34.0000","0.3584","20.0153","45.39108422","-75.69593999"
"34.250","31.1161","14","-0.3679","0.0796","-1.1471","70.9912","-24.0367","28.5600","34.0000","0.3484","20.6030","45.39108614","-75.69593490"
"34.300","31.1951","14","-0.3796","0.0932","-1.1692","69.8481","-24.7192","28.5347","34.0000","0.3400","20.0850","45.39108808","-75.69592983"
"34.350","31.2216","14","-0.4992","0.0439","-1.2061","68.5633","-32.3182","28.4870","34.0000","0.3400","15.3755","45.39109011","-75.69592484"
"34.400","31.2518","14","-0.5982","-0.0006","-1.2674","67.0067","-38.6185","28.4249","34.0000","0.3408","12.8795","45.39109234","-75.69591994"
"34.450","31.3017","14","-0.5896","-0.0208","-1.4560","64.0236","-38.1009","28.2869","34.0000","0.3458","13.0753","45.39109559","-75.69591543"
"34.500","31.3258","14","-0.5829","-0.0353","-1.6142","61.2656","-37.7191","28.1716","33.9920","0.3492","13.2178","45.39109873","-75.69591094"
"34.550","31.2151","14","-0.5861","-0.0196","-1.6126","59.6890","-38.0505","28.1755","33.9420","0.3442","13.0564","45.39110132","-75.69590659"
"34.600","31.0773","14","-0.5926","-0.0078","-1.6106","58.1043","-38.5869","28.1783","33.9000","0.3400","12.8181","45.39110391","-75.69590229"
"34.650","30.7975","14","-0.6164","-0.0163","-1.6059","56.4763","-40.1998","28.1744","33.9000","0.3400","12.1930","45.39110651","-75.69589825"
"34.700","30.5824","14","-0.6411","-0.0235","-1.5861","54.7232","-41.8885","28.1815","33.9000","0.3400","11.6198","45.39110923","-75.69589424"
"34.750","30.7069","14","-0.6712","-0.0239","-1.4863","52.3125","-43.9753","28.2465","33.9000","0.3400","11.1134","45.39111261","-75.69589036"
"34.800","30.7724","14","-0.6964","-0.0194","-1.4026","49.8804","-45.7477","28.2994","33.9000","0.3408","10.7056","45.39111598","-75.69588659"
"34.850","30.5283","14","-0.6961","0.0107","-1.4037","47.3352","-45.8686","28.2893","33.9000","0.3458","10.5927","45.39111934","-75.69588346"
"34.900","30.3863","14","-0.6987","0.0420","-1.3943","44.8412","-46.1476","28.2846","33.9000","0.3500","10.4797","45.39112279","-75.69588031"
"34.950","30.7811","14","-0.7158","0.0793","-1.3298","42.6155","-47.2560","28.3080","33.9000","0.3500","10.3669","45.39112667","-75.69587706"
"35.000","31.1742","14","-0.7399","0.1206","-1.2626","40.3004","-48.7918","28.3393","33.9000","0.3484","10.1688","45.39113062","-75.69587389"
"35.050","31.5586","14","-0.8009","0.1827","-1.1813","37.5157","-52.5717","28.4123","33.9000","0.3384","9.5540","45.39113489","-75.69587118"
"35.100","31.9342","14","-0.8538","0.2371","-1.1061","34.7057","-55.7580","28.4768","33.9000","0.3308","9.1152","45.39113919","-75.69586858"
"35.150","32.2636","14","-0.8643","0.2510","-1.0627","31.7627","-55.8282","28.4970","33.9000","0.3358","9.1977","45.39114368","-75.69586654"
"35.200","32.5620","14","-0.8750","0.2633","-1.0239","28.9254","-55.8958","28.5108","33.8920","0.3408","9.2715","45.39114814","-75.69586456"
"35.250","32.6977","14","-0.8866","0.2671","-1.0097","26.6426","-55.9500","28.4913","33.8420","0.3458","9.3012","45.39115242","-75.69586282"
"35.300","32.9424","14","-0.8970","0.2709","-0.9789","24.1172","-55.9286","28.4901","33.8000","0.3468","9.3744","45.39115686","-75.69586127"
"35.350","33.7590","14","-0.9012","0.2744","-0.8614","20.3186","-55.5103","28.5859","33.8000","0.3268","9.6791","45.39116214","-75.69586072"
"35.400","34.4601","14","-0.9056","0.2707","-0.7493","16.8019","-55.0993","28.6791","33.7920","0.3092","9.9538","45.39116728","-75.69586016"
"35.450","34.5549","14","-0.9106","0.2288","-0.6661","14.7656","-54.7263","28.7589","33.7420","0.3042","10.0493","45.39117174","-75.69585952"
"35.500","34.6589","14","-0.9118","0.1892","-0.6044","12.6709","-54.1699","28.8172","33.6920","0.3000","10.1830","45.39117622","-75.69585899"
"35.550","34.8107","14","-0.8930","0.1621","-0.6562","10.2697","-52.6502","28.7621","33.6420","0.3000","10.5228","45.39118075","-75.69585901"
"35.600","34.9178","14","-0.8790","0.1323","-0.7353","7.8065","-51.4343","28.6849","33.5920","0.2992","10.8047","45.39118526","-75.69585914"
"35.650","34.7908","14","-0.8900","0.0889","-0.9584","5.0184","-51.8136","28.4916","33.5420","0.2942","10.6866","45.39118958","-75.69585983"
"35.700","34.7043","14","-0.9029","0.0453","-1.1763","2.2325","-52.3393","28.3038","33.4840","0.2884","10.5530","45.39119391","-75.69586061"
"35.750","34.8306","14","-0.9257","0.0007","-1.3673","-0.5414","-53.6336","28.1451","33.3840","0.2784","10.3358","45.39119824","-75.69586190"
"35.800","34.9001","14","-0.9470","-0.0410","-1.5209","-3.3584","-54.8875","28.0205","33.2920","0.2692","10.1198","45.39120251","-75.69586330"
"35.850","34.6710","14","-0.9608","-0.0680","-1.4782","-6.4020","-55.9298","28.0749","33.2420","0.2642","9.8660","45.39120643","-75.69586531"
"35.900","34.4102","14","-0.9727","-0.0815","-1.4493","-9.3754","-56.8883","28.1155","33.1920","0.2608","9.6268","45.39121033","-75.69586736"
"35.950","33.9831","14","-0.9746","-0.0241","-1.4924","-11.9801","-57.4074","28.0840","33.1420","0.2658","9.4214","45.39121407","-75.69586962"
"36.000","33.6680","13","-0.9641","0.0232","-1.5084","-14.6176","-57.1424","28.0745","33.1000","0.2700","9.3773","45.39121783","-75.69587199"
"36.050","33.9410","13","-0.8893","0.0173","-1.3824","-17.4270","-52.7608","28.1806","33.1000","0.2700","10.2384","45.39122167","-75.69587493"
"36.100","34.1617","13","-0.8109","0.0173","-1.2607","-20.0590","-48.1620","28.2800","33.0920","0.2700","11.2890","45.39122550","-75.69587786"
"36.150","34.1081","13","-0.7137","0.0490","-1.1622","-21.7596","-42.4226","28.3442","33.0420","0.2700","12.7962","45.39122927","-75.69588073"
"36.200","34.1027","13","-0.6170","0.0784","-1.0708","-23.3695","-36.6930","28.4035","33.0000","0.2708","14.7920","45.39123306","-75.69588361"
"36.250","34.3501","13","-0.5229","0.0957","-1.0171","-24.5033","-31.0142","28.4376","33.0000","0.2758","17.6274","45.39123698","-75.69588657"
"36.300","34.6226","13","-0.4300","0.1125","-0.9803","-25.5718","-25.4130","28.4573","33.0000","0.2800","21.6832","45.39124092","-75.69588956"
"36.350","35.0277","13","-0.3436","0.1271","-1.0323","-26.2971","-20.2196","28.4019","33.0000","0.2800","27.5715","45.39124495","-75.69589274"
"36.400","35.3625","13","-0.2652","0.1357","-1.0685","-26.9929","-15.5032","28.3610","32.9920","0.2800","36.3029","45.39124893","-75.69589592"
"36.450","35.3281","13","-0.2287","0.1130","-1.0217","-27.5334","-13.2915","28.3964","32.9420","0.2800","42.3025","45.39125271","-75.69589905"
"36.500","35.3119","13","-0.1959","0.0879","-0.9810","-28.1234","-11.3004","28.4257","32.8920","0.2784","49.7333","45.39125649","-75.69590220"
"36.550","35.3917","13","-0.1823","0.0499","-0.9728","-28.9736","-10.4674","28.4228","32.8420","0.2684","53.8126","45.39126030","-75.69590550"
"36.600","35.4580","13","-0.1716","0.0190","-0.9629","-29.7578","-9.8114","28.4222","32.8000","0.2592","57.5181","45.39126409","-75.69590879"
"36.650","35.4530","13","-0.1765","0.0251","-0.9439","-30.1956","-10.0847","28.4340","32.8000","0.2542","55.9512","45.39126783","-75.69591207"
"36.700","35.4490","13","-0.1781","0.0266","-0.9222","-30.6145","-10.1665","28.4481","32.7920","0.2500","55.4951","45.39127157","-75.69591535"
"36.750","35.4509","13","-0.1622","0.0039","-0.8861","-30.9339","-9.2424","28.4746","32.7420","0.2500","61.0469","45.39127530","-75.69591860"
"36.800","35.4514","13","-0.1458","-0.0139","-0.8496","-31.2748","-8.3005","28.4992","32.7000","0.2492","67.9748","45.39127902","-75.69592187"
"36.850","35.4453","13","-0.1275","-0.0061","-0.8108","-31.7295","-7.2655","28.5135","32.7000","0.2442","77.6448","45.39128274","-75.69592523"
"36.900","35.4697","13","-0.1090","0.0032","-0.7853","-32.0855","-6.2152","28.5198","32.6920","0.2392","90.8290","45.39128648","-75.69592858"
"36.950","35.6546","13","-0.0892","0.0196","-0.8291","-31.9237","-5.0844","28.4841","32.6420","0.2342","111.6084","45.39129039","-75.69593190"
"37.000","35.7912","14","-0.0707","0.0325","-0.8648","-31.8668","-4.0311","28.4550","32.5920","0.2300","141.3084","45.39129428","-75.69593525"
"37.050","35.6746","14","-0.0595","0.0272","-0.8578","-32.3597","-3.3850","28.4605","32.5420","0.2300","167.7321","45.39129801","-75.69593872"
"37.100","35.5844","14","-0.0511","0.0240","-0.8471","-32.8018","-2.9004","28.4672","32.4920","0.2300","195.2646","45.39130174","-75.69594219"
"37.150","35.6330","14","-0.0575","0.0316","-0.8170","-32.9770","-3.2635","28.4798","32.4420","0.2300","173.7783","45.39130546","-75.69594567"
"37.200","35.7106","14","-0.0621","0.0374","-0.8003","-33.1245","-3.5174","28.4802","32.4000","0.2300","161.5850","45.39130922","-75.69594916"
"37.250","35.9400","14","-0.0565","0.0345","-0.8539","-33.1258","-3.1981","28.4165","32.4000","0.2300","178.8545","45.39131314","-75.69595269"
"37.300","36.1230","14","-0.0509","0.0318","-0.8901","-33.1439","-2.8724","28.3696","32.3920","0.2300","200.1484","45.39131703","-75.69595621"
"37.350","36.0615","14","-0.0446","0.0306","-0.8350","-33.2495","-2.5126","28.4101","32.3420","0.2300","228.4251","45.39132082","-75.69595974"
"37.400","36.0169","14","-0.0386","0.0299","-0.7849","-33.3735","-2.1730","28.4447","32.3000","0.2300","263.8012","45.39132461","-75.69596329"
"37.450","36.0606","14","-0.0345","0.0324","-0.7612","-33.5941","-1.9395","28.4476","32.3000","0.2300","295.9120","45.39132836","-75.69596694"
"37.500","36.1101","14","-0.0281","0.0354","-0.7422","-33.7724","-1.5788","28.4500","32.3000","0.2300","364.0134","45.39133213","-75.69597060"
"37.550","36.1899","14","-0.0098","0.0418","-0.7477","-33.7291","-0.5501","28.4488","32.3000","0.2300","1047.0287","45.39133598","-75.69597428"
"37.600","36.2703","14","0.0030","0.0451","-0.7483","-33.6732","0.1663","28.4484","32.2920","0.2300","3470.4382","45.39133984","-75.69597796"
"37.650","36.3544","14","-0.0136","0.0321","-0.7229","-33.5514","-0.7566","28.4517","32.2420","0.2300","764.7475","45.39134372","-75.69598158"
"37.700","36.4388","14","-0.0260","0.0210","-0.6991","-33.4859","-1.4495","28.4538","32.2000","0.2300","400.1058","45.39134760","-75.69598521"
"37.750","36.5259","14","-0.0168","0.0202","-0.6839","-33.7160","-0.9347","28.4492","32.2000","0.2300","621.9637","45.39135148","-75.69598887"
"37.800","36.5879","14","-0.0087","0.0199","-0.6670","-33.9144","-0.4814","28.4470","32.2000","0.2300","1209.6073","45.39135536","-75.69599254"
"37.850","36.5186","14","-0.0063","0.0226","-0.6409","-33.9466","-0.3513","28.4571","32.2000","0.2300","1654.5046","45.39135917","-75.69599619"
"37.900","36.4716","14","-0.0067","0.0226","-0.6156","-33.9829","-0.3695","28.4684","32.2000","0.2308","1570.8253","45.39136300","-75.69599984"
"37.950","36.5419","14","-0.0211","0.0092","-0.5939","-34.0403","-1.1666","28.4856","32.2000","0.2358","498.5148","45.39136688","-75.69600350"
"38.000","36.5803","14","-0.0358","-0.0016","-0.5586","-34.0601","-1.9827","28.5128","32.1920","0.2400","293.6338","45.39137074","-75.69600713"
"38.050","36.4510","14","-0.0524","0.0018","-0.4526","-33.8828","-2.8985","28.5925","32.1420","0.2400","200.1508","45.39137450","-75.69601070"
"38.100","36.3737","14","-0.0673","0.0054","-0.3676","-33.8651","-3.7244","28.6541","32.1000","0.2400","155.4343","45.39137825","-75.69601431"
"38.150","36.5689","14","-0.0737","0.0104","-0.3927","-34.6860","-4.0787","28.6213","32.1000","0.2400","142.6944","45.39138201","-75.69601821"
"38.200","36.7329","14","-0.0811","0.0154","-0.4138","-35.3755","-4.4863","28.5922","32.1000","0.2400","130.3126","45.39138578","-75.69602210"
"38.250","36.7329","14","-0.0936","0.0209","-0.4138","-35.3755","-5.1736","28.5822","32.1000","0.2400","113.0013","45.39138958","-75.69602590"
"38.300","36.7416","14","-0.1082","0.0255","-0.4167","-35.4328","-5.9788","28.5728","32.1000","0.2400","97.8065","45.39139338","-75.69602972"
"38.350","36.7961","14","-0.1342","0.0261","-0.4350","-35.7912","-7.4028","28.5660","32.1000","0.2400","79.1087","45.39139709","-75.69603355"
"38.400","36.8299","14","-0.1584","0.0248","-0.4474","-36.1796","-8.7326","28.5595","32.1000","0.2400","67.1238","45.39140078","-75.69603742"
"38.450","36.7556","14","-0.1738","0.0128","-0.4294","-36.7253","-9.5674","28.5541","32.1000","0.2400","61.1431","45.39140435","-75.69604143"
"38.500","36.7009","14","-0.1881","0.0015","-0.4093","-37.2806","-10.3437","28.5528","32.1000","0.2408","56.4702","45.39140791","-75.69604544"
"38.550","36.7497","14","-0.1966","-0.0068","-0.3783","-37.8862","-10.8129","28.5724","32.1000","0.2458","54.0919","45.39141138","-75.69604947"
"38.600","36.7695","14","-0.2039","-0.0168","-0.3523","-38.4967","-11.2131","28.5900","32.1000","0.2492","52.1896","45.39141484","-75.69605351"
"38.650","36.6366","14","-0.2044","-0.0362","-0.3524","-39.1331","-11.2510","28.5972","32.1000","0.2442","51.8254","45.39141824","-75.69605766"
"38.700","36.5193","14","-0.2082","-0.0511","-0.3499","-39.7806","-11.4704","28.6037","32.1000","0.2400","50.6717","45.39142161","-75.69606183"
"38.750","36.4838","14","-0.2288","-0.0426","-0.3334","-40.4871","-12.6419","28.6063","32.1000","0.2400","45.9314","45.39142492","-75.69606605"
"38.800","36.4249","14","-0.2421","-0.0372","-0.3237","-41.1302","-13.4086","28.6067","32.1000","0.2408","43.2349","45.39142822","-75.69607028"
"38.850","36.2430","14","-0.2173","-0.0484","-0.3496","-41.4404","-12.0506","28.5952","32.1000","0.2458","47.8670","45.39143146","-75.69607449"
"38.900","36.0858","14","-0.1953","-0.0575","-0.3711","-41.8100","-10.8537","28.5868","32.1000","0.2516","52.9150","45.39143470","-75.69607873"
"38.950","36.0582","14","-0.1884","-0.0561","-0.3688","-42.4908","-10.5026","28.5943","32.1000","0.2616","54.6420","45.39143790","-75.69608313"
"39.000","36.0168","15","-0.1813","-0.0553","-0.3669","-43.1180","-10.1388","28.6003","32.0920","0.2708","56.5380","45.39144108","-75.69608752"
"39.050","35.9031","15","-0.1732","-0.0579","-0.3666","-43.4638","-9.7079","28.5980","32.0420","0.2758","58.8610","45.39144418","-75.69609186"
"39.100","35.7869","15","-0.1646","-0.0595","-0.3616","-43.8594","-9.2566","28.5966","32.0000","0.2800","61.5310","45.39144724","-75.69609621"
"39.150","35.6580","15","-0.1543","-0.0555","-0.3320","-44.5165","-8.6982","28.5999","32.0000","0.2800","65.2449","45.39145016","-75.69610068"
"39.200","35.5442","15","-0.1449","-0.0532","-0.3062","-45.0983","-8.1961","28.6022","32.0000","0.2800","69.0209","45.39145311","-75.69610513"
"39.250","35.5099","15","-0.1409","-0.0598","-0.3004","-45.2850","-7.9894","28.5991","32.0000","0.2800","70.7388","45.39145621","-75.69610953"
"39.300","35.4503","15","-0.1366","-0.0643","-0.2917","-45.4919","-7.7646","28.5978","32.0000","0.2808","72.6645","45.39145928","-75.69611392"
"39.350","35.2577","15","-0.1305","-0.0577","-0.2672","-45.8050","-7.4451","28.6063","32.0000","0.2858","75.3710","45.39146215","-75.69611827"
"39.400","35.0817","15","-0.1221","-0.0511","-0.2464","-46.1207","-6.9898","28.6156","32.0080","0.2908","79.8802","45.39146502","-75.69612265"
"39.450","34.9935","15","-0.1015","-0.0443","-0.2446","-46.4500","-5.8213","28.6293","32.0580","0.2958","95.6732","45.39146790","-75.69612714"
"39.500","34.9226","15","-0.0832","-0.0360","-0.2399","-46.7818","-4.7856","28.6412","32.1000","0.3016","116.1432","45.39147080","-75.69613164"
"39.550","34.9424","15","-0.0772","-0.0198","-0.2200","-47.1265","-4.4470","28.6437","32.1000","0.3116","125.0576","45.39147372","-75.69613616"
"39.600","34.9726","15","-0.0686","-0.0063","-0.2043","-47.3986","-3.9583","28.6460","32.1000","0.3208","140.6169","45.39147666","-75.69614069"
"39.650","35.0574","15","-0.0464","-0.0072","-0.2103","-47.2894","-2.6820","28.6478","32.1000","0.3258","208.0363","45.39147965","-75.69614526"
"39.700","35.1311","15","-0.0253","-0.0092","-0.2161","-47.2003","-1.4604","28.6485","32.1000","0.3308","382.8556","45.39148264","-75.69614983"
"39.750","35.1460","15","-0.0091","-0.0167","-0.2211","-47.2158","-0.5260","28.6433","32.1000","0.3358","1063.4044","45.39148564","-75.69615439"
"39.800","35.1081","15","0.0107","-0.0246","-0.2255","-47.2071","0.6193","28.6416","32.1000","0.3408","902.2953","45.39148860","-75.69615889"
"39.850","34.7922","15","0.0496","-0.0343","-0.2264","-47.0712","2.8717","28.6586","32.1000","0.3458","192.8264","45.39149139","-75.69616315"
"39.900","34.5206","15","0.0859","-0.0450","-0.2243","-46.8853","4.9830","28.6727","32.1000","0.3516","110.2575","45.39149422","-75.69616742"
"39.950","34.4810","15","0.1093","-0.0603","-0.2068","-46.4369","6.3535","28.6711","32.1000","0.3616","86.3744","45.39149725","-75.69617171"
"40.000","34.4252","15","0.1311","-0.0719","-0.1912","-45.9768","7.6381","28.6716","32.1000","0.3708","71.7315","45.39150027","-75.69617597"
"40.050","34.2845","15","0.1448","-0.0638","-0.1856","-45.4554","8.4716","28.6832","32.1000","0.3758","64.4099","45.39150331","-75.69618010"
"40.100","34.1731","15","0.1570","-0.0538","-0.1802","-44.9418","9.2113","28.6930","32.1000","0.3784","59.0453","45.39150636","-75.69618422"
"40.150","34.2158","15","0.1607","-0.0335","-0.1759","-44.4695","9.4584","28.6935","32.1000","0.3684","57.5742","45.39150949","-75.69618835"
"40.200","34.2628","15","0.1644","-0.0131","-0.1699","-44.0065","9.7005","28.6956","32.1000","0.3592","56.2144","45.39151263","-75.69619249"
"40.250","34.3326","15","0.1679","0.0080","-0.1555","-43.5914","9.9160","28.7066","32.1000","0.3542","55.1050","45.39151580","-75.69619664"
"40.300","34.4069","15","0.1689","0.0269","-0.1375","-43.1694","9.9808","28.7188","32.1000","0.3492","54.8654","45.39151899","-75.69620079"
"40.350","34.5051","15","0.1568","0.0341","-0.1009","-42.7102","9.2552","28.7371","32.1000","0.3442","59.3359","45.39152228","-75.69620493"
"40.400","34.5640","15","0.1465","0.0370","-0.0738","-42.2550","8.6355","28.7531","32.1000","0.3400","63.7026","45.39152555","-75.69620902"
"40.450","34.4167","15","0.1457","0.0171","-0.0963","-41.8206","8.5719","28.7572","32.1000","0.3400","63.9015","45.39152872","-75.69621289"
"40.500","34.3003","15","0.1457","-0.0006","-0.1198","-41.3999","8.5555","28.7570","32.1000","0.3392","63.8074","45.39153191","-75.69621678"
"40.550","34.3461","15","0.1496","-0.0074","-0.1492","-41.0515","8.7867","28.7346","32.1000","0.3342","62.2117","45.39153525","-75.69622074"
"40.600","34.3843","15","0.1531","-0.0155","-0.1738","-40.6524","8.9910","28.7171","32.1000","0.3300","60.8660","45.39153859","-75.69622468"
"40.650","34.3828","15","0.1540","-0.0312","-0.1732","-39.9870","9.0538","28.7260","32.1000","0.3300","60.4405","45.39154191","-75.69622846"
"40.700","34.3445","15","0.1546","-0.0436","-0.1768","-39.3562","9.0965","28.7306","32.1000","0.3292","60.0904","45.39154521","-75.69623221"
"40.750","34.1138","15","0.1532","-0.0389","-0.2029","-38.9062","9.0326","28.7132","32.1000","0.3242","60.1085","45.39154844","-75.69623582"
"40.800","33.9298","15","0.1515","-0.0331","-0.2265","-38.5016","8.9586","28.6994","32.1000","0.3200","60.2782","45.39155170","-75.69623945"
"40.850","33.9910","15","0.1491","-0.0210","-0.2377","-38.3346","8.8312","28.7049","32.1000","0.3200","61.2584","45.39155504","-75.69624321"
"40.900","34.0442","15","0.1465","-0.0091","-0.2422","-38.1043","8.6905","28.7145","32.0920","0.3176","62.3475","45.39155840","-75.69624696"
"40.950","34.0546","15","0.1429","0.0020","-0.2117","-37.5420","8.4801","28.7463","32.0420","0.3026","63.9135","45.39156182","-75.69625063"
"41.000","34.0804","15","0.1396","0.0112","-0.1885","-36.9885","8.2909","28.7731","32.0000","0.2884","65.4221","45.39156527","-75.69625429"
"41.050","34.1866","15","0.1384","0.0105","-0.2033","-36.4808","8.2122","28.7738","32.0000","0.2784","66.2551","45.39156878","-75.69625786"
"41.100","34.2766","15","0.1377","0.0117","-0.2192","-36.0031","8.1680","28.7719","31.9920","0.2692","66.7884","45.39157230","-75.69626142"
"41.150","34.2807","15","0.1401","0.0237","-0.2402","-35.6826","8.3052","28.7561","31.9420","0.2642","65.6929","45.39157584","-75.69626489"
"41.200","34.2723","15","0.1437","0.0325","-0.2574","-35.3502","8.5136","28.7435","31.9000","0.2600","64.0690","45.39157937","-75.69626833"
"41.250","34.1979","15","0.1538","0.0254","-0.2538","-34.9550","9.0958","28.7477","31.9000","0.2600","59.8382","45.39158286","-75.69627166"
"41.300","34.1541","15","0.1615","0.0158","-0.2462","-34.5184","9.5402","28.7536","31.9000","0.2608","56.9777","45.39158637","-75.69627499"
"41.350","34.2714","15","0.1569","-0.0070","-0.2166","-33.8645","9.2616","28.7686","31.9000","0.2658","58.8934","45.39159001","-75.69627830"
"41.400","34.3515","15","0.1515","-0.0260","-0.1907","-33.2573","8.9350","28.7851","31.9000","0.2692","61.1888","45.39159364","-75.69628159"
"41.450","34.2363","15","0.1415","-0.0250","-0.1840","-32.8948","8.3565","28.8095","31.9000","0.2642","65.2054","45.39159720","-75.69628475"
"41.500","34.1153","15","0.1343","-0.0241","-0.1692","-32.5563","7.9422","28.8358","31.9000","0.2592","68.3645","45.39160075","-75.69628789"
"41.550","33.9643","15","0.1417","-0.0245","-0.1128","-32.3436","8.3899","28.8723","31.9000","0.2542","64.4293","45.39160426","-75.69629096"
"41.600","33.8541","15","0.1477","-0.0233","-0.0644","-32.0670","8.7564","28.9043","31.9000","0.2500","61.5326","45.39160780","-75.69629402"
"41.650","33.9580","15","0.1465","-0.0136","-0.0577","-31.4558","8.6959","28.9126","31.9000","0.2500","62.1509","45.39161150","-75.69629704"
"41.700","34.0499","15","0.1447","-0.0045","-0.0503","-30.8778","8.6014","28.9199","31.8920","0.2500","63.0041","45.39161521","-75.69630004"
"41.750","34.0784","15","0.1400","0.0016","-0.0384","-30.4736","8.3280","28.9220","31.8420","0.2500","65.1265","45.39161890","-75.69630298"
"41.800","34.0972","15","0.1358","0.0079","-0.0320","-30.0699","8.0794","28.9243","31.8000","0.2500","67.1674","45.39162260","-75.69630591"
"41.850","34.0648","15","0.1339","0.0152","-0.0538","-29.6692","7.9607","28.9274","31.8000","0.2500","68.1040","45.39162629","-75.69630879"
"41.900","34.0563","15","0.1333","0.0227","-0.0757","-29.2681","7.9226","28.9281","31.8000","0.2508","68.4144","45.39163000","-75.69631167"
"41.950","34.1734","15","0.1399","0.0319","-0.0980","-28.8651","8.3077","28.9166","31.8000","0.2558","65.4679","45.39163382","-75.69631455"
"42.000","34.2745","14","0.1460","0.0364","-0.1174","-28.4606","8.6597","28.9048","31.8000","0.2616","62.9925","45.39163764","-75.69631741"
"42.050","34.2910","14","0.1493","0.0168","-0.1219","-28.0481","8.8382","28.8908","31.8000","0.2716","61.7500","45.39164148","-75.69632021"
"42.100","34.2939","14","0.1524","-0.0024","-0.1212","-27.6610","9.0059","28.8811","31.8000","0.2808","60.6053","45.39164532","-75.69632299"
"42.150","34.2253","14","0.1543","-0.0193","-0.0939","-27.4077","9.1169","28.8940","31.8000","0.2858","59.7477","45.39164911","-75.69632567"
"42.200","34.1453","14","0.1558","-0.0327","-0.0733","-27.0509","9.2117","28.9041","31.8000","0.2884","58.9942","45.39165291","-75.69632830"
"42.250","34.0048","14","0.1557","-0.0284","-0.0876","-26.1503","9.2217","28.8990","31.8000","0.2784","58.6878","45.39165680","-75.69633072"
"42.300","33.8830","14","0.1518","-0.0246","-0.1041","-25.3367","9.0039","28.8938","31.8000","0.2716","59.8922","45.39166068","-75.69633314"
"42.350","33.8596","14","0.1278","-0.0240","-0.1324","-24.9796","7.5902","28.8877","31.8000","0.2816","70.9985","45.39166452","-75.69633563"
"42.400","33.8451","14","0.1012","-0.0228","-0.1555","-24.7161","6.0153","28.8848","31.8000","0.2900","89.5480","45.39166835","-75.69633814"
"42.450","33.8770","14","0.0604","-0.0178","-0.1519","-24.9436","3.5944","28.8986","31.8000","0.2900","150.0011","45.39167213","-75.69634076"
"42.500","33.9162","14","0.0179","-0.0113","-0.1405","-25.1822","1.0663","28.9174","31.8000","0.2884","506.2400","45.39167592","-75.69634338"
"42.550","33.9938","14","-0.0339","0.0034","-0.0887","-25.4788","-2.0249","28.9626","31.8000","0.2784","267.1825","45.39167973","-75.69634606"
"42.600","34.0592","14","-0.0833","0.0165","-0.0507","-25.7631","-4.9741","28.9979","31.8000","0.2692","108.9774","45.39168355","-75.69634875"
"42.650","34.0604","14","-0.1204","0.0216","-0.0851","-25.9829","-7.1778","28.9812","31.8000","0.2642","75.5230","45.39168735","-75.69635149"
"42.700","34.0580","14","-0.1539","0.0253","-0.1142","-26.3079","-9.1721","28.9697","31.8000","0.2592","59.0977","45.39169113","-75.69635427"
"42.750","34.0374","14","-0.1692","0.0217","-0.1158","-27.1854","-10.0675","28.9857","31.8000","0.2542","53.8091","45.39169476","-75.69635725"
"42.800","34.0199","14","-0.1791","0.0171","-0.1125","-27.9612","-10.6443","29.0034","31.8000","0.2500","50.8671","45.39169840","-75.69636023"
"42.850","34.0195","14","-0.1608","0.0070","-0.0841","-28.2040","-9.5487","29.0308","31.8000","0.2500","56.7028","45.39170206","-75.69636318"
"42.900","34.0239","14","-0.1471","-0.0023","-0.0545","-28.4344","-8.7291","29.0598","31.8000","0.2500","62.0348","45.39170572","-75.69636612"
