"16.200","4.9258","13","-0.0012","0.1032","0.1318","147.7840","-0.5370","28.8985","27.8990","0.2500","145.9823","45.39184171","-75.69686278"
"16.250","5.1613","13","0.0024","0.1024","0.1556","147.4478","0.9536","28.8990","27.8490","0.2500","86.1382","45.39184112","-75.69686227"
"16.300","5.3960","13","0.0060","0.1016","0.1771","147.1396","2.4314","28.8992","27.7990","0.2500","35.3213","45.39184054","-75.69686176"
"16.350","5.5940","13","0.0085","0.1007","0.0921","148.1969","3.2776","28.8855","27.7490","0.2500","27.1640","45.39183990","-75.69686123"
"16.400","5.7910","13","0.0108","0.1000","0.0091","149.2160","4.0549","28.8722","27.6990","0.2500","22.7296","45.39183925","-75.69686071"
"16.450","5.9381","13","0.0038","0.1108","0.0269","148.3611","1.4608","28.8743","27.6490","0.2500","64.6975","45.39183859","-75.69686009"
"16.500","6.0889","13","-0.0032","0.1218","0.0461","147.5203","-1.1185","28.8762","27.5990","0.2500","86.6441","45.39183793","-75.69685947"
"16.550","6.4167","13","-0.0089","0.1433","0.1328","147.3676","-2.9661","28.8763","27.5490","0.2500","34.4309","45.39183716","-75.69685875"
"16.600","6.7446","13","-0.0144","0.1650","0.2166","147.2185","-4.7308","28.8764","27.5000","0.2500","22.6904","45.39183639","-75.69685802"
"16.650","7.0710","13","-0.0074","0.2013","0.1644","147.2463","-2.4302","28.8789","27.5000","0.2500","46.3089","45.39183554","-75.69685713"
"16.700","7.4031","13","-0.0005","0.2372","0.1109","147.2755","-0.1595","28.8812","27.4990","0.2500","738.9005","45.39183468","-75.69685623"
"16.750","8.0131","13","0.0025","0.2550","-0.0080","147.3765","0.6457","28.8746","27.4490","0.2500","197.4967","45.39183365","-75.69685523"
"16.800","8.6219","13","0.0054","0.2726","-0.1234","147.4827","1.4486","28.8682","27.3990","0.2500","94.7281","45.39183262","-75.69685423"
"16.850","9.1709","13","0.0087","0.2853","-0.0649","147.8479","2.1358","28.8736","27.3490","0.2500","68.3398","45.39183148","-75.69685315"
"16.900","9.7187","13","0.0119","0.2974","-0.0088","148.2025","2.8147","28.8788","27.2990","0.2499","54.9538","45.39183034","-75.69685207"
"16.950","10.2067","13","0.0139","0.2808","-0.0672","148.0423","3.0867","28.8777","27.2490","0.2449","52.6281","45.39182907","-75.69685094"
"17.000","10.6896","13","0.0157","0.2638","-0.1266","147.8985","3.3071","28.8763","27.1990","0.2400","51.4440","45.39182780","-75.69684982"
"17.050","10.9182","13","0.0045","0.2272","-0.2338","148.5566","1.0021","28.8598","27.1490","0.2400","173.3964","45.39182660","-75.69684877"
"17.100","11.1452","13","-0.0066","0.1906","-0.3369","149.1807","-1.2672","28.8437","27.0990","0.2400","139.9834","45.39182541","-75.69684772"
"17.150","11.2952","13","-0.0097","0.1555","-0.2362","148.1419","-1.7892","28.8525","27.0490","0.2400","100.4714","45.39182424","-75.69684639"
"17.200","11.4458","13","-0.0127","0.1204","-0.1405","147.1227","-2.2980","28.8609","26.9990","0.2400","79.2719","45.39182307","-75.69684507"
"17.250","11.6292","13","-0.0121","0.0831","-0.2892","147.0691","-2.1528","28.8478","26.9490","0.2400","85.9727","45.39182185","-75.69684377"
"17.300","11.8098","13","-0.0115","0.0461","-0.4360","147.0270","-1.9953","28.8348","26.9000","0.2400","94.1988","45.39182062","-75.69684248"
"17.350","11.8488","13","-0.0071","0.0308","-0.4907","147.5486","-1.2329","28.8269","26.9000","0.2400","152.9539","45.39181941","-75.69684132"
"17.400","11.8873","13","-0.0027","0.0155","-0.5424","148.0567","-0.4630","28.8193","26.8990","0.2400","408.5959","45.39181820","-75.69684016"
"17.450","11.9003","13","0.0039","0.0050","-0.4501","147.8982","0.6727","28.8273","26.8490","0.2400","281.5427","45.39181704","-75.69683890"
"17.500","11.9102","13","0.0105","-0.0053","-0.3624","147.7512","1.7874","28.8348","26.7990","0.2400","106.0527","45.39181588","-75.69683764"
"17.550","11.7655","13","0.0109","-0.0081","-0.4999","148.1617","1.8688","28.8219","26.7490","0.2400","100.2004","45.39181478","-75.69683658"
"17.600","11.6239","13","0.0114","-0.0110","-0.6324","148.5578","1.9576","28.8095","26.6990","0.2400","94.5044","45.39181368","-75.69683551"
"17.650","11.6296","13","0.0140","-0.0185","-0.5200","148.2468","2.4072","28.8174","26.6490","0.2400","76.8908","45.39181252","-75.69683424"
"17.700","11.6360","13","0.0162","-0.0259","-0.4118","147.9408","2.7833","28.8251","26.5990","0.2400","66.5361","45.39181136","-75.69683298"
"17.750","11.6815","13","-0.0025","-0.0255","-0.5049","147.8783","-0.4390","28.8181","26.5490","0.2400","423.4653","45.39181014","-75.69683176"
"17.800","11.7247","13","-0.0208","-0.0250","-0.5964","147.8133","-3.6046","28.8113","26.5000","0.2400","51.7681","45.39180892","-75.69683055"
"17.850","11.6564","13","-0.0229","-0.0166","-0.6069","147.6242","-3.9873","28.8141","26.5000","0.2400","46.5266","45.39180781","-75.69682939"
"17.900","11.5888","13","-0.0249","-0.0083","-0.6160","147.4364","-4.3476","28.8170","26.4990","0.2400","42.4235","45.39180669","-75.69682823"
"17.950","11.5594","13","-0.0207","-0.0090","-0.5511","147.3170","-3.6105","28.8266","26.4490","0.2400","50.9553","45.39180552","-75.69682711"
"18.000","11.5294","13","-0.0165","-0.0098","-0.4868","147.2001","-2.8856","28.8359","26.3990","0.2400","63.5895","45.39180434","-75.69682599"
"18.050","11.4759","13","-0.0158","-0.0129","-0.4533","147.2088","-2.7647","28.8316","26.3490","0.2400","66.0622","45.39180316","-75.69682483"
"18.100","11.4237","13","-0.0149","-0.0162","-0.4200","147.2063","-2.6107","28.8275","26.3000","0.2400","69.6431","45.39180198","-75.69682367"
"18.150","11.4399","13","-0.0048","-0.0236","-0.3969","146.6570","-0.8318","28.8311","26.3000","0.2400","218.8807","45.39180086","-75.69682245"
"18.200","11.4535","13","0.0051","-0.0308","-0.3754","146.1351","0.9016","28.8347","26.2990","0.2399","202.1782","45.39179974","-75.69682124"
"18.250","11.3356","13","0.0023","-0.0255","-0.4296","146.9579","0.4116","28.8325","26.2490","0.2349","438.3423","45.39179874","-75.69682018"
"18.300","11.2205","13","-0.0004","-0.0201","-0.4818","147.7585","-0.0641","28.8304","26.1990","0.2300","2786.2661","45.39179773","-75.69681911"
"18.350","11.2378","13","0.0009","-0.0169","-0.4305","147.4717","0.1642","28.8308","26.1490","0.2300","1088.9817","45.39179670","-75.69681786"
"18.400","11.2551","13","0.0021","-0.0138","-0.3798","147.1894","0.3844","28.8315","26.0990","0.2299","465.9781","45.39179567","-75.69681661"
"18.450","11.2672","13","0.0011","-0.0168","-0.3636","147.1237","0.2048","28.8457","26.0490","0.2249","875.5166","45.39179458","-75.69681541"
"18.500","11.2765","13","0.0001","-0.0198","-0.3467","147.0522","0.0180","28.8596","25.9990","0.2199","9945.5039","45.39179349","-75.69681421"
"18.550","11.1489","13","-0.0029","-0.0202","-0.3019","146.6996","-0.5204","28.8619","25.9490","0.2149","341.0010","45.39179251","-75.69681308"
"18.600","11.0240","13","-0.0058","-0.0207","-0.2578","146.3628","-1.0497","28.8640","25.8990","0.2100","167.1418","45.39179153","-75.69681195"
"18.650","11.0324","13","-0.0063","-0.0227","-0.2485","146.7990","-1.1370","28.8591","25.8490","0.2100","154.4267","45.39179048","-75.69681083"
"18.700","11.0396","13","-0.0066","-0.0247","-0.2370","147.2246","-1.2058","28.8549","25.7990","0.2100","145.7087","45.39178944","-75.69680970"
"18.750","10.9876","13","-0.0020","-0.0253","-0.1173","147.1301","-0.3690","28.8821","25.7490","0.2100","473.9190","45.39178836","-75.69680859"
"18.800","10.9345","13","0.0030","-0.0261","0.0006","147.0354","0.5489","28.9089","25.6990","0.2100","317.0702","45.39178728","-75.69680749"
"18.850","10.8317","13","0.0294","-0.0393","0.0280","146.9273","5.4363","28.9110","25.6490","0.2100","31.7112","45.39178623","-75.69680638"
"18.900","10.7302","13","0.0553","-0.0522","0.0536","146.8464","10.2301","28.9127","25.5990","0.2100","16.6935","45.39178519","-75.69680527"
"18.950","10.6912","13","0.0559","-0.0552","-0.0113","148.0962","10.4353","28.8971","25.5490","0.2100","16.3057","45.39178405","-75.69680441"
"19.000","10.6494","13","0.0565","-0.0582","-0.0781","149.3378","10.6383","28.8814","25.4990","0.2100","15.9321","45.39178291","-75.69680355"
"19.050","10.4705","13","0.0564","-0.0603","-0.2309","150.1780","10.7330","28.8591","25.4490","0.2100","15.5262","45.39178190","-75.69680264"
"19.100","10.2913","13","0.0563","-0.0622","-0.3822","151.0076","10.8180","28.8373","25.3990","0.2100","15.1407","45.39178088","-75.69680173"
"19.150","10.1006","13","0.0538","-0.0625","-0.4649","151.3151","10.4262","28.8395","25.3490","0.2100","15.4184","45.39177990","-75.69680086"
"19.200","9.9141","13","0.0512","-0.0625","-0.5460","151.5995","10.0399","28.8416","25.2990","0.2100","15.7161","45.39177892","-75.69680000"
"19.250","9.9364","13","0.0500","-0.0503","-0.5534","150.7468","9.9176","28.8385","25.2490","0.2100","15.9456","45.39177793","-75.69679900"
"19.300","9.9582","13","0.0485","-0.0382","-0.5651","149.9397","9.7189","28.8351","25.1990","0.2100","16.3073","45.39177693","-75.69679800"
"19.350","9.9552","13","0.0288","-0.0342","-0.7826","151.3626","5.7774","28.8118","25.1490","0.2100","27.4242","45.39177586","-75.69679717"
"19.400","9.9517","13","0.0092","-0.0304","-0.9969","152.7619","1.8632","28.7889","25.1000","0.2099","85.0087","45.39177479","-75.69679633"
"19.450","9.9196","13","-0.0034","-0.0305","-1.0544","153.0063","-0.7187","28.7876","25.1000","0.2049","219.6830","45.39177378","-75.69679547"
"19.500","9.8842","13","-0.0156","-0.0306","-1.1106","153.2274","-3.2055","28.7863","25.0990","0.2000","49.0756","45.39177277","-75.69679461"
"19.550","9.6828","13","-0.0051","-0.0337","-1.1000","152.3058","-1.0388","28.7895","25.0490","0.2000","148.3533","45.39177184","-75.69679367"
"19.600","9.4846","13","0.0052","-0.0371","-1.0902","151.3923","1.0790","28.7927","24.9990","0.2001","139.9007","45.39177091","-75.69679273"
"19.650","9.4393","13","0.0038","-0.0511","-1.1217","150.8729","0.7989","28.7950","24.9490","0.2051","188.0460","45.39177000","-75.69679185"
"19.700","9.3917","13","0.0022","-0.0649","-1.1581","150.3842","0.4519","28.7970","24.8990","0.2100","330.7791","45.39176908","-75.69679097"
"19.750","9.2281","13","-0.0147","-0.0720","-1.4319","151.3989","-3.1752","28.7794","24.8490","0.2100","46.2549","45.39176821","-75.69679023"
"19.800","9.0656","14","-0.0317","-0.0787","-1.7008","152.3849","-6.8313","28.7622","24.7990","0.2100","21.1209","45.39176735","-75.69678949"
"19.850","8.9545","14","-0.0540","-0.0660","-1.7240","151.9717","-11.9055","28.7655","24.7490","0.2100","11.9705","45.39176649","-75.69678880"
"19.900","8.8464","14","-0.0758","-0.0534","-1.7434","151.5252","-16.8621","28.7688","24.6990","0.2099","8.3498","45.39176562","-75.69678810"
"19.950","8.8866","14","-0.0715","-0.0409","-1.5702","149.4549","-16.0498","28.7720","24.6490","0.2049","8.8122","45.39176470","-75.69678716"
"20.000","8.9235","14","-0.0672","-0.0285","-1.3974","147.4017","-15.2754","28.7757","24.6000","0.2001","9.2974","45.39176377","-75.69678622"
"20.050","8.8026","14","-0.0716","-0.0196","-1.2406","146.1891","-16.3594","28.8044","24.6000","0.2051","8.5637","45.39176293","-75.69678525"
"20.100","8.6851","14","-0.0757","-0.0109","-1.0824","144.9987","-17.4079","28.8330","24.5990","0.2100","7.9405","45.39176210","-75.69678428"
"20.150","8.7377","14","-0.0726","-0.0139","-0.8551","144.8952","-16.7199","28.8581","24.5490","0.2100","8.3173","45.39176123","-75.69678331"
"20.200","8.7880","14","-0.0690","-0.0169","-0.6317","144.7825","-15.9252","28.8829","24.4990","0.2100","8.7827","45.39176036","-75.69678234"
"20.250","8.7298","14","-0.0428","-0.0176","-0.6004","144.2225","-9.9017","28.8898","24.4490","0.2100","14.0318","45.39175953","-75.69678139"
"20.300","8.6698","14","-0.0165","-0.0186","-0.5706","143.7132","-3.8388","28.8966","24.3990","0.2100","35.9444","45.39175869","-75.69678043"
"20.350","8.5253","14","0.0177","-0.0348","-0.6161","145.6804","4.1512","28.8966","24.3490","0.2100","32.6861","45.39175793","-75.69677971"
"20.400","8.3824","14","0.0513","-0.0508","-0.6611","147.6030","12.0155","28.8968","24.3000","0.2100","11.1032","45.39175716","-75.69677898"
"20.450","8.3142","14","0.0579","-0.0572","-0.6765","147.3355","13.7222","28.9047","24.3000","0.2100","9.6431","45.39175638","-75.69677821"
"20.500","8.2451","14","0.0640","-0.0634","-0.6893","147.0833","15.3251","28.9126","24.2990","0.2100","8.5628","45.39175560","-75.69677745"
"20.550","8.1288","14","0.0490","-0.0618","-0.5808","147.5825","11.8375","28.9197","24.2490","0.2100","10.9292","45.39175490","-75.69677672"
"20.600","8.0118","14","0.0340","-0.0603","-0.4756","148.0624","8.3632","28.9269","24.1990","0.2100","15.2468","45.39175419","-75.69677600"
"20.650","7.8631","14","0.0224","-0.0651","-0.5291","147.5963","5.5431","28.9315","24.1490","0.2100","22.5768","45.39175351","-75.69677519"
"20.700","7.7167","14","0.0108","-0.0694","-0.5808","147.1569","2.7237","28.9362","24.1000","0.2099","45.0921","45.39175283","-75.69677439"
"20.750","7.6804","14","-0.0001","-0.0554","-0.5446","148.0256","-0.0652","28.9442","24.1000","0.2049","1875.3290","45.39175211","-75.69677361"
"20.800","7.6427","13","-0.0109","-0.0416","-0.5083","148.8593","-2.8379","28.9523","24.0990","0.2000","42.8612","45.39175140","-75.69677282"
"20.850","7.5412","13","-0.0183","-0.0402","-0.4651","147.9826","-4.8224","28.9605","24.0490","0.2000","24.8883","45.39175075","-75.69677202"
"20.900","7.4415","13","-0.0251","-0.0388","-0.4232","147.1254","-6.6690","28.9686","23.9990","0.2001","17.7590","45.39175010","-75.69677122"
"20.950","7.4294","13","-0.0067","-0.0395","-0.4480","147.2253","-1.7600","28.9732","23.9490","0.2051","67.1845","45.39174941","-75.69677041"
"21.000","7.4164","13","0.0112","-0.0400","-0.4707","147.3187","3.0275","28.9782","23.8990","0.2099","38.9878","45.39174873","-75.69676961"
"21.050","7.3563","13","0.0068","-0.0382","-0.3896","147.0957","1.8570","29.0002","23.8490","0.2049","63.0465","45.39174802","-75.69676886"
"21.100","7.2932","13","0.0027","-0.0366","-0.3091","146.9027","0.7514","29.0218","23.8000","0.2001","154.4832","45.39174731","-75.69676811"
"21.150","7.0837","13","0.0101","-0.0405","-0.2557","148.1747","2.8214","29.0265","23.8000","0.2051","39.9597","45.39174669","-75.69676755"
"21.200","6.8793","13","0.0172","-0.0444","-0.2055","149.4119","4.8305","29.0314","23.7990","0.2100","22.6662","45.39174607","-75.69676700"
"21.250","6.9287","13","0.0136","-0.0475","-0.3073","148.9410","3.8563","29.0421","23.7490","0.2100","28.5955","45.39174539","-75.69676627"
"21.300","6.9739","13","0.0102","-0.0505","-0.4020","148.4851","2.9225","29.0529","23.6990","0.2100","37.9788","45.39174472","-75.69676555"
"21.350","6.8100","13","0.0136","-0.0466","-0.1490","148.7632","3.9604","29.0690","23.6490","0.2100","27.3669","45.39174412","-75.69676495"
"21.400","6.6493","13","0.0167","-0.0429","0.0996","149.0306","4.9021","29.0851","23.6000","0.2099","21.5883","45.39174353","-75.69676435"
"21.450","6.6420","13","0.0039","-0.0447","0.1316","148.7712","1.1248","29.0994","23.6000","0.2049","93.9782","45.39174288","-75.69676362"
"21.500","6.6328","13","-0.0086","-0.0464","0.1623","148.5098","-2.5771","29.1136","23.5990","0.2000","40.9626","45.39174224","-75.69676290"
"21.550","6.5332","13","-0.0085","-0.0410","0.1293","148.1441","-2.5874","29.1229","23.5490","0.2000","40.1863","45.39174171","-75.69676227"
"21.600","6.4337","13","-0.0084","-0.0359","0.0990","147.7921","-2.6017","29.1322","23.4990","0.2000","39.3563","45.39174118","-75.69676164"
"21.650","6.3338","13","-0.0090","-0.0425","0.1978","148.1114","-2.8094","29.1379","23.4490","0.2000","35.8808","45.39174061","-75.69676100"
"21.700","6.2337","13","-0.0093","-0.0492","0.2943","148.4291","-2.9348","29.1436","23.4000","0.2000","33.8061","45.39174005","-75.69676037"
"21.750","6.1259","13","0.0029","-0.0609","0.2837","148.6725","0.9767","29.1450","23.4000","0.2000","99.8245","45.39173952","-75.69675979"
"21.800","6.0190","13","0.0148","-0.0722","0.2724","148.9097","4.7802","29.1466","23.3990","0.2000","20.0399","45.39173900","-75.69675920"
"21.850","5.9572","13","0.0101","-0.0652","0.2256","148.8427","3.2950","29.1525","23.3490","0.2000","28.7740","45.39173849","-75.69675855"
"21.900","5.8912","13","0.0055","-0.0583","0.1795","148.7775","1.8465","29.1585","23.2990","0.2000","50.7769","45.39173799","-75.69675791"
"21.950","5.6182","13","0.0064","-0.0623","0.1711","148.8000","2.1935","29.1698","23.2490","0.2000","40.7648","45.39173757","-75.69675738"
"22.000","5.3523","13","0.0071","-0.0659","0.1605","148.8310","2.4784","29.1808","23.2000","0.1999","34.3712","45.39173714","-75.69675686"
"22.050","5.4326","13","-0.0006","-0.0545","0.0397","149.2842","-0.2775","29.1780","23.2000","0.1949","311.5905","45.39173666","-75.69675632"
"22.100","5.5090","13","-0.0083","-0.0433","-0.0745","149.7026","-3.0194","29.1756","23.1990","0.1901","29.0387","45.39173617","-75.69675578"
"22.150","5.3960","13","-0.0137","-0.0402","0.1334","148.4156","-5.0773","29.1912","23.1490","0.1951","16.9144","45.39173571","-75.69675521"
"22.200","5.2847","13","-0.0189","-0.0371","0.3358","147.1600","-7.0729","29.2063","23.0990","0.1999","11.8915","45.39173525","-75.69675464"
"22.250","5.2605","13","-0.0159","-0.0330","0.2690","147.4431","-6.0163","29.1992","23.0490","0.1949","13.9161","45.39173480","-75.69675414"
"22.300","5.2351","13","-0.0129","-0.0289","0.2034","147.7079","-4.9475","29.1923","23.0000","0.1900","16.8408","45.39173435","-75.69675365"
"22.350","5.1485","13","-0.0085","-0.0289","0.1972","147.0797","-3.2769","29.1896","23.0000","0.1900","25.0056","45.39173393","-75.69675309"
"22.400","5.0617","13","-0.0042","-0.0290","0.1927","146.4789","-1.6412","29.1872","22.9990","0.1901","49.0856","45.39173350","-75.69675254"
"22.450","4.9678","13","-0.0043","-0.0336","0.2774","147.2166","-1.7145","29.1940","22.9490","0.1951","46.1163","45.39173305","-75.69675208"
"22.500","4.8748","13","-0.0045","-0.0384","0.3622","147.9401","-1.7805","29.2010","22.9000","0.2000","43.5742","45.39173261","-75.69675162"
"22.550","4.8214","13","-0.0037","-0.0558","0.4519","147.9692","-1.4918","29.2114","22.9000","0.2000","51.4369","45.39173219","-75.69675115"
"22.600","4.7655","13","-0.0029","-0.0728","0.5395","147.9943","-1.1733","29.2217","22.8990","0.2000","64.6447","45.39173178","-75.69675069"
"22.650","4.5887","13","0.0013","-0.0703","0.5209","147.8221","0.6082","29.2244","22.8490","0.2000","120.0840","45.39173143","-75.69675026"
"22.700","4.4128","13","0.0053","-0.0681","0.5008","147.6172","2.2932","29.2272","22.7990","0.2000","30.6261","45.39173109","-75.69674983"
"22.750","4.2773","13","-0.0015","-0.0827","0.4027","145.8111","-0.7448","29.2327","22.7490","0.2000","91.3988","45.39173078","-75.69674946"
"22.800","4.1399","13","-0.0082","-0.0972","0.3054","144.0818","-3.7193","29.2379","22.7000","0.2000","17.7154","45.39173048","-75.69674909"
"22.850","3.9169","13","-0.0076","-0.1017","0.2509","146.1137","-3.5805","29.2347","22.7000","0.2000","17.4111","45.39173019","-75.69674883"
"22.900","3.6944","13","-0.0071","-0.1062","0.1999","148.1027","-3.4100","29.2317","22.6990","0.1999","17.2431","45.39172990","-75.69674857"
"22.950","3.4950","13","-0.0126","-0.1105","0.3264","147.9901","-1.6878","29.2389","22.6490","0.1949","32.9580","45.39172964","-75.69674832"
"23.000","3.2955","13","-0.0179","-0.1148","0.4529","147.8436","0.0000","29.2462","22.6000","0.1900","10000.0000","45.39172938","-75.69674808"
"23.050","3.0891","13","-0.0108","-0.1176","0.5814","146.0344","0.0000","29.2527","22.6000","0.1900","10000.0000","45.39172919","-75.69674788"
"23.100","2.8835","13","-0.0038","-0.1202","0.7082","144.2449","0.0000","29.2593","22.5990","0.1900","10000.0000","45.39172900","-75.69674767"
"23.150","2.7213","13","0.0004","-0.1169","0.7536","143.4157","0.0000","29.2667","22.5490","0.1900","10000.0000","45.39172881","-75.69674741"
"23.200","2.5583","13","0.0043","-0.1136","0.7890","142.6390","0.0000","29.2739","22.4990","0.1900","10000.0000","45.39172861","-75.69674715"
"23.250","2.3544","13","0.0014","-0.1125","0.3369","144.4310","0.0000","29.2692","22.4490","0.1900","10000.0000","45.39172846","-75.69674698"
"23.300","2.1487","13","-0.0016","-0.1112","-0.0967","146.2230","0.0000","29.2647","22.4000","0.1900","10000.0000","45.39172832","-75.69674682"
"23.350","1.8563","13","-0.0060","-0.1039","0.3758","148.0187","0.0000","29.2689","22.4000","0.1900","10000.0000","45.39172821","-75.69674679"
"23.400","1.5695","13","-0.0102","-0.0967","0.8417","149.7565","0.0000","29.2731","22.3990","0.1900","10000.0000","45.39172811","-75.69674675"
"23.450","1.5622","13","0.0027","-0.0954","0.9816","148.6531","0.0000","29.2823","22.3490","0.1900","10000.0000","45.39172796","-75.69674661"
"23.500","1.5511","13","0.0153","-0.0940","1.1311","147.4489","0.0000","29.2914","22.3000","0.1900","10000.0000","45.39172782","-75.69674648"
"23.550","1.3489","13","0.0104","-0.0927","1.7528","141.3019","0.0000","29.2932","22.3000","0.1900","10000.0000","45.39172780","-75.69674635"
"23.600","1.1481","13","0.0057","-0.0904","2.3646","135.5039","0.0000","29.2949","22.2990","0.1900","10000.0000","45.39172778","-75.69674623"
"23.650","1.0099","13","0.0028","-0.0448","2.4855","146.8033","0.0000","29.2982","22.2490","0.1900","10000.0000","45.39172769","-75.69674626"
"23.700","0.8706","13","0.0000","0.0000","2.6305","157.5803","0.0000","29.3013","22.2000","0.1900","10000.0000","45.39172760","-75.69674629"
"23.750","0.6782","13","0.0000","0.0000","3.9531","142.7564","0.0000","29.2979","22.2000","0.1900","10000.0000","45.39172763","-75.69674628"
"23.800","0.4867","13","0.0000","0.0000","5.2965","128.6435","0.0000","29.2946","22.1990","0.1900","10000.0000","45.39172766","-75.69674626"
"23.850","0.3388","13","0.0000","0.0000","7.6615","149.3712","0.0000","29.2973","22.1490","0.1900","10000.0000","45.39172770","-75.69674633"
"23.900","0.1940","13","0.0000","0.0000","9.9384","169.4602","0.0000","29.2999","22.1000","0.1900","10000.0000","45.39172774","-75.69674639"
"23.950","0.2021","13","0.0000","0.0000","7.9005","158.2599","0.0000","29.2990","22.1000","0.1900","10000.0000","45.39172775","-75.69674645"
"24.000","0.2085","13","0.0000","0.0000","6.2731","144.2078","0.0000","29.2982","22.0990","0.1896","10000.0000","45.39172776","-75.69674651"
"24.050","0.1396","13","0.0000","0.0000","24.7624","-9.5818","0.0000","29.3001","22.0490","0.1696","10000.0000","45.39172780","-75.69674664"
"24.100","0.0728","13","0.0000","0.0000","42.5600","-159.9086","0.0000","29.3020","22.0000","0.1501","10000.0000","45.39172785","-75.69674676"
"24.150","0.1153","13","0.0000","0.0000","26.4673","-140.5595","0.0000","29.3081","22.0000","0.1551","10000.0000","45.39172786","-75.69674684"
"24.200","0.1570","13","0.0000","0.0000","10.7583","-122.0478","0.0000","29.3141","21.9990","0.1602","10000.0000","45.39172787","-75.69674691"
"24.250","0.1590","13","0.0000","0.0000","13.8470","-144.5735","0.0000","29.3168","21.9490","0.1702","10000.0000","45.39172791","-75.69674698"
"24.300","0.1602","13","0.0000","0.0000","17.0260","-166.2766","0.0000","29.3195","21.9000","0.1798","10000.0000","45.39172795","-75.69674704"
"24.350","0.1199","13","0.0000","0.0000","24.6274","-147.6755","0.0000","29.3222","21.9000","0.1698","10000.0000","45.39172799","-75.69674710"
"24.400","0.0817","13","0.0000","0.0000","31.9168","-126.9096","0.0000","29.3249","21.8990","0.1602","10000.0000","45.39172803","-75.69674716"
"24.450","0.1400","13","0.0000","0.0000","23.9156","-0.0658","0.0000","29.3283","21.8490","0.1702","10000.0000","45.39172799","-75.69674718"
"24.500","0.1969","13","0.0000","0.0000","16.0740","123.4884","0.0000","29.3317","21.8000","0.1797","10000.0000","45.39172796","-75.69674719"
"24.550","0.1827","13","0.0000","0.0000","16.0523","85.8570","0.0000","29.3380","21.8000","0.1647","10000.0000","45.39172804","-75.69674726"
"24.600","0.1683","13","0.0000","0.0000","16.1193","46.8382","0.0000","29.3441","21.7990","0.1503","10000.0000","45.39172811","-75.69674732"
"24.650","0.1408","13","0.0000","0.0000","20.5350","-60.1655","0.0000","29.3441","21.7490","0.1653","10000.0000","45.39172811","-75.69674732"
"24.700","0.1156","13","0.0000","0.0000","24.7136","-162.3761","0.0000","29.3442","21.7000","0.1800","10000.0000","45.39172810","-75.69674732"
"24.750","0.2027","13","0.0000","0.0000","17.2782","-29.7174","0.0000","29.3485","21.7000","0.1800","10000.0000","45.39172807","-75.69674727"
"24.800","0.2875","13","0.0000","0.0000","9.9814","99.4633","0.0000","29.3526","21.6990","0.1800","10000.0000","45.39172803","-75.69674722"
"24.850","0.2601","13","0.0000","0.0000","9.4737","58.2210","0.0000","29.3521","21.6490","0.1800","10000.0000","45.39172816","-75.69674725"
"24.900","0.2315","13","0.0000","0.0000","9.6857","16.7543","0.0000","29.3516","21.6000","0.1795","10000.0000","45.39172829","-75.69674729"
"24.950","0.1403","13","0.0000","0.0000","45.1606","-35.7099","0.0000","29.3541","21.6000","0.1545","10000.0000","45.39172827","-75.69674736"
"25.000","0.0519","13","0.0000","0.0000","79.2620","-84.6273","0.0000","29.3565","21.5990","0.1306","10000.0000","45.39172825","-75.69674744"
"25.050","0.1006","13","0.0000","0.0000","46.0641","40.2497","0.0000","29.3531","21.5490","0.1606","10000.0000","45.39172828","-75.69674742"
"25.100","0.1489","13","0.0000","0.0000","13.4203","159.5324","0.0000","29.3496","21.5000","0.1898","10000.0000","45.39172831","-75.69674741"
"25.150","0.1716","13","0.0000","0.0000","7.9281","4.6935","0.0000","29.3384","21.5000","0.1798","10000.0000","45.39172835","-75.69674744"
"25.200","0.1930","13","0.0000","0.0000","2.7334","-145.0638","0.0000","29.3275","21.4990","0.1699","10000.0000","45.39172839","-75.69674747"
"25.250","0.1501","13","0.0000","0.0000","12.1167","-45.8257","0.0000","29.3346","21.4490","0.1649","10000.0000","45.39172845","-75.69674747"
"25.300","0.1084","13","0.0000","0.0000","21.2346","52.5396","0.0000","29.3416","21.4000","0.1603","10000.0000","45.39172851","-75.69674747"
"25.350","0.1286","13","0.0000","0.0000","17.3434","108.1404","0.0000","29.3407","21.4000","0.1753","10000.0000","45.39172852","-75.69674753"
"25.400","0.1485","13","0.0000","0.0000","13.4896","160.2014","0.0000","29.3399","21.3990","0.1898","10000.0000","45.39172853","-75.69674760"
"25.450","0.1506","13","0.0000","0.0000","11.4620","38.8124","0.0000","29.3417","21.3490","0.1798","10000.0000","45.39172858","-75.69674772"
"25.500","0.1518","13","0.0000","0.0000","9.4481","-78.8974","0.0000","29.3435","21.3000","0.1699","10000.0000","45.39172862","-75.69674784"
"25.550","0.1066","13","0.0000","0.0000","8.1082","-16.3249","0.0000","29.3426","21.3000","0.1649","10000.0000","45.39172863","-75.69674790"
"25.600","0.0632","13","0.0000","0.0000","6.7648","43.1526","0.0000","29.3419","21.2990","0.1602","10000.0000","45.39172864","-75.69674797"
"25.650","0.1063","13","0.0000","0.0000","5.2489","-49.0293","0.0000","29.3480","21.2490","0.1702","10000.0000","45.39172865","-75.69674804"
