"9.400","2.2356","15","-0.0096","0.2521","9.9333","-41.8901","0.0000","30.2430","28.1500","0.1850","10000.0000","45.39136840","-75.69631206"
"9.450","2.8094","15","-0.0053","0.2615","7.0764","-42.4091","0.0000","30.2414","28.1000","0.1900","10000.0000","45.39136886","-75.69631240"
"9.500","3.0813","15","-0.0043","0.2664","6.5022","-42.9821","0.0000","30.2502","28.0500","0.1900","10000.0000","45.39136929","-75.69631277"
"9.550","3.3532","15","-0.0033","0.2712","5.9279","-43.5550","0.0000","30.2590","28.0000","0.1900","10000.0000","45.39136972","-75.69631314"
"9.600","3.8783","15","-0.0011","0.2602","5.2401","-43.0481","0.2948","30.2611","27.9500","0.1900","209.3921","45.39137028","-75.69631373"
"9.650","4.4033","15","0.0010","0.2492","4.5523","-42.5412","0.5896","30.2632","27.9000","0.1900","118.8704","45.39137084","-75.69631431"
"9.700","4.8276","15","0.0077","0.2405","4.3194","-42.4133","3.5909","30.2681","27.8000","0.1900","21.3966","45.39137150","-75.69631494"
"9.750","5.2518","15","0.0143","0.2318","4.0865","-42.2854","6.5922","30.2730","27.7000","0.1900","12.6793","45.39137216","-75.69631558"
"9.800","5.6522","15","0.0216","0.2460","3.8414","-42.1709","8.8923","30.2754","27.6500","0.1900","10.1164","45.39137284","-75.69631639"
"9.850","6.0526","15","0.0288","0.2603","3.5962","-42.0564","11.1923","30.2777","27.6000","0.1900","8.6069","45.39137353","-75.69631721"
"9.900","6.6185","15","0.0345","0.2729","3.2521","-40.5222","12.2179","30.2796","27.5500","0.1900","8.6215","45.39137440","-75.69631804"
"9.950","7.1843","15","0.0401","0.2855","2.9079","-38.9879","13.2435","30.2816","27.5000","0.1900","8.6338","45.39137528","-75.69631888"
"10.000","7.7287","15","0.0374","0.3123","2.7314","-38.8771","11.5398","30.2853","27.4500","0.1900","10.6593","45.39137621","-75.69631983"
"10.050","8.2730","15","0.0347","0.3392","2.5549","-38.7662","9.8361","30.2891","27.4000","0.1900","13.3864","45.39137714","-75.69632079"
"10.100","8.9525","15","0.0314","0.3475","2.2975","-38.0707","8.3378","30.2837","27.4000","0.1900","17.0888","45.39137827","-75.69632187"
"10.150","9.6319","15","0.0282","0.3558","2.0401","-37.3752","6.8395","30.2784","27.4000","0.1900","22.4133","45.39137941","-75.69632294"
"10.200","10.3427","15","0.0304","0.3783","1.9766","-37.7125","6.8683","30.2881","27.3500","0.1950","23.9664","45.39138067","-75.69632422"
"10.250","11.0535","15","0.0327","0.4008","1.9131","-38.0498","6.8971","30.2978","27.3000","0.2000","25.5066","45.39138193","-75.69632550"
"10.300","11.7879","15","0.0426","0.4088","1.7742","-37.5394","8.2683","30.2984","27.2500","0.2000","22.6903","45.39138339","-75.69632691"
"10.350","12.5223","15","0.0524","0.4169","1.6354","-37.0290","9.6394","30.2990","27.2000","0.2000","20.6753","45.39138486","-75.69632831"
"10.400","13.2464","15","0.0684","0.4314","1.6632","-36.0685","11.6623","30.3131","27.1500","0.2000","18.0773","45.39138653","-75.69632976"
"10.450","13.9705","15","0.0844","0.4459","1.6910","-35.1080","13.6851","30.3273","27.1000","0.2000","16.2474","45.39138819","-75.69633121"
"10.500","14.7793","15","0.1080","0.4670","1.5752","-34.0183","16.3249","30.3262","27.0500","0.1950","14.4087","45.39139006","-75.69633270"
"10.550","15.5882","15","0.1316","0.4881","1.4595","-32.9287","18.9648","30.3252","27.0000","0.1900","13.0818","45.39139193","-75.69633419"
"10.600","16.5791","15","0.1383","0.4857","1.3645","-31.8690","18.7830","30.3266","27.0000","0.1900","14.0481","45.39139409","-75.69633575"
"10.650","17.5701","15","0.1449","0.4833","1.2694","-30.8092","18.6013","30.3280","27.0000","0.1900","15.0332","45.39139626","-75.69633730"
"10.700","18.5092","15","0.1571","0.4759","1.2346","-30.3344","19.1106","30.3332","26.9500","0.1900","15.4146","45.39139858","-75.69633909"
"10.750","19.4484","15","0.1693","0.4685","1.1997","-29.8597","19.6200","30.3384","26.9000","0.1900","15.7763","45.39140090","-75.69634087"
"10.800","20.0039","15","0.1736","0.4529","1.1226","-28.6953","19.2359","30.3353","26.8500","0.1950","16.5509","45.39140337","-75.69634247"
"10.850","20.5593","15","0.1780","0.4374","1.0455","-27.5309","18.8518","30.3322","26.8000","0.2000","17.3570","45.39140583","-75.69634407"
"10.900","21.0737","15","0.1877","0.4142","1.0704","-26.8574","19.1053","30.3494","26.7500","0.2000","17.5552","45.39140843","-75.69634575"
"10.950","21.5880","15","0.1975","0.3909","1.0953","-26.1838","19.3588","30.3666","26.7000","0.2000","17.7482","45.39141102","-75.69634742"
"11.000","22.4649","15","0.1958","0.3611","1.0285","-24.5636","18.5999","30.3639","26.7000","0.2050","19.2227","45.39141399","-75.69634896"
"11.050","23.3417","15","0.1940","0.3313","0.9618","-22.9434","17.8409","30.3612","26.7000","0.2100","20.8226","45.39141697","-75.69635049"
"11.100","23.8973","15","0.1713","0.3088","0.8445","-22.5320","15.4032","30.3508","26.6500","0.2150","24.6921","45.39142001","-75.69635206"
"11.150","24.4529","15","0.1485","0.2862","0.7272","-22.1206","12.9655","30.3404","26.6000","0.2200","30.0166","45.39142305","-75.69635362"
"11.200","24.6989","15","0.1140","0.2724","0.7901","-21.9762","9.8127","30.3516","26.5500","0.2350","40.0600","45.39142602","-75.69635519"
"11.250","24.9449","15","0.0796","0.2586","0.8529","-21.8318","6.6598","30.3628","26.5000","0.2500","59.6126","45.39142900","-75.69635675"
"11.300","25.3377","15","0.0477","0.2359","0.8338","-22.0025","3.9645","30.3742","26.4500","0.2500","101.7185","45.39143209","-75.69635855"
"11.350","25.7305","15","0.0157","0.2131","0.8146","-22.1731","1.2691","30.3857","26.4000","0.2500","322.6688","45.39143519","-75.69636035"
"11.400","26.0213","15","0.0102","0.1759","0.8033","-22.2416","0.8195","30.3998","26.4000","0.2550","505.3331","45.39143833","-75.69636221"
"11.450","26.3121","15","0.0047","0.1388","0.7919","-22.3100","0.3699","30.4140","26.4000","0.2600","1132.0012","45.39144147","-75.69636407"
"11.500","26.5323","15","-0.0046","0.1223","0.7535","-21.7723","-0.3524","30.4188","26.3500","0.2500","1198.1870","45.39144469","-75.69636582"
"11.550","26.7525","15","-0.0140","0.1059","0.7150","-21.2345","-1.0748","30.4236","26.3000","0.2400","396.1502","45.39144792","-75.69636757"
"11.600","26.9874","15","0.0035","0.1235","0.7460","-21.1199","0.2603","30.4415","26.3000","0.2400","1650.0347","45.39145115","-75.69636941"
"11.650","27.2224","15","0.0211","0.1410","0.7770","-21.0052","1.5954","30.4593","26.3000","0.2400","271.5648","45.39145438","-75.69637126"
"11.700","27.3448","15","0.0047","0.1309","0.7602","-21.4741","0.3647","30.4675","26.2500","0.2450","1193.3431","45.39145757","-75.69637329"
"11.750","27.4673","15","-0.0116","0.1207","0.7434","-21.9429","-0.8660","30.4756","26.2000","0.2500","504.7863","45.39146077","-75.69637531"
"11.800","27.7456","15","-0.0265","0.0984","0.7636","-22.1650","-1.9481","30.4971","26.1500","0.2400","226.6743","45.39146409","-75.69637741"
"11.850","28.0238","15","-0.0414","0.0761","0.7838","-22.3871","-3.0302","30.5186","26.1000","0.2300","147.1904","45.39146742","-75.69637950"
"11.900","28.1287","15","-0.0626","0.0662","0.8098","-22.4332","-4.5566","30.5339","26.1000","0.2250","98.2489","45.39147068","-75.69638153"
"11.950","28.2335","15","-0.0839","0.0563","0.8359","-22.4794","-6.0830","30.5491","26.1000","0.2200","73.8694","45.39147393","-75.69638356"
"12.000","28.1424","15","-0.0994","0.0390","0.8295","-22.9550","-7.1805","30.5598","26.0500","0.2150","62.3769","45.39147710","-75.69638566"
"12.050","28.0513","15","-0.1149","0.0216","0.8231","-23.4305","-8.2780","30.5705","26.0000","0.2100","53.9318","45.39148027","-75.69638777"
"12.100","28.0525","15","-0.1142","0.0057","0.8790","-23.5761","-8.2140","30.5915","25.9500","0.2100","54.3551","45.39148341","-75.69638991"
"12.150","28.0538","15","-0.1134","-0.0102","0.9349","-23.7218","-8.1499","30.6126","25.9000","0.2100","54.7851","45.39148655","-75.69639205"
"12.200","28.0616","15","-0.1297","-0.0097","0.8915","-24.6570","-9.3246","30.6127","25.9000","0.2150","47.8963","45.39148969","-75.69639440"
"12.250","28.0695","15","-0.1459","-0.0093","0.8482","-25.5923","-10.4994","30.6127","25.9000","0.2200","42.5491","45.39149283","-75.69639676"
"12.300","28.0886","15","-0.1664","-0.0005","0.8462","-26.2593","-11.9817","30.6230","25.8500","0.2200","37.3107","45.39149587","-75.69639916"
"12.350","28.1077","15","-0.1869","0.0083","0.8442","-26.9262","-13.4639","30.6333","25.8000","0.2200","33.2257","45.39149892","-75.69640156"
"12.400","28.1460","15","-0.1799","0.0268","0.8011","-27.3261","-12.9521","30.6281","25.8000","0.2250","34.5857","45.39150204","-75.69640404"
"12.450","28.1843","15","-0.1728","0.0453","0.7579","-27.7261","-12.4403","30.6229","25.8000","0.2300","36.0576","45.39150516","-75.69640652"
"12.500","28.4151","15","-0.1546","0.0407","0.7955","-28.3552","-11.1043","30.6377","25.7500","0.2300","40.7266","45.39150830","-75.69640910"
"12.550","28.6460","15","-0.1365","0.0361","0.8331","-28.9844","-9.7684","30.6525","25.7000","0.2300","46.6726","45.39151143","-75.69641169"
"12.600","28.5224","15","-0.1329","0.0264","0.8087","-29.3263","-9.4947","30.6568","25.7000","0.2400","47.8107","45.39151453","-75.69641426"
"12.650","28.3988","15","-0.1294","0.0166","0.7843","-29.6681","-9.2210","30.6611","25.7000","0.2500","49.0163","45.39151763","-75.69641684"
"12.700","28.3841","15","-0.1233","0.0156","0.7854","-30.0321","-8.7779","30.6722","25.7000","0.2550","51.4639","45.39152067","-75.69641944"
"12.750","28.3695","15","-0.1172","0.0147","0.7866","-30.3961","-8.3349","30.6833","25.7000","0.2600","54.1718","45.39152370","-75.69642204"
"12.800","28.3468","15","-0.1389","0.0142","0.7593","-30.9701","-9.8715","30.6847","25.7000","0.2600","45.7024","45.39152670","-75.69642483"
"12.850","28.3241","15","-0.1606","0.0137","0.7319","-31.5441","-11.4082","30.6860","25.7000","0.2600","39.5147","45.39152970","-75.69642762"
"12.900","28.6041","15","-0.1653","0.0136","0.7215","-32.4208","-11.7331","30.6831","25.6500","0.2650","38.8005","45.39153274","-75.69643072"
"12.950","28.8841","15","-0.1700","0.0134","0.7110","-33.2974","-12.0579","30.6801","25.6000","0.2700","38.1248","45.39153578","-75.69643382"
"13.000","28.7660","15","-0.1577","0.0182","0.7106","-33.6752","-11.1726","30.6917","25.6000","0.2700","40.9775","45.39153868","-75.69643665"
"13.050","28.6479","15","-0.1453","0.0229","0.7103","-34.0529","-10.2873","30.7033","25.6000","0.2700","44.3212","45.39154159","-75.69643949"
"13.100","28.6777","15","-0.1201","0.0335","0.7052","-34.4039","-8.4952","30.7053","25.6000","0.2700","53.7266","45.39154451","-75.69644250"
"13.150","28.7075","15","-0.0949","0.0441","0.7001","-34.7549","-6.7031","30.7073","25.6000","0.2700","68.1613","45.39154744","-75.69644550"
"13.200","28.7576","15","-0.0520","0.0306","0.6740","-34.8545","-3.6738","30.7059","25.5500","0.2700","124.5817","45.39155040","-75.69644849"
"13.250","28.8077","15","-0.0092","0.0171","0.6480","-34.9542","-0.6445","30.7045","25.5000","0.2700","711.3611","45.39155336","-75.69645148"
"13.300","28.8627","15","0.0224","0.0145","0.6493","-34.4887","1.5724","30.7016","25.5000","0.2700","292.1403","45.39155640","-75.69645432"
"13.350","28.9177","15","0.0541","0.0119","0.6507","-34.0233","3.7893","30.6987","25.5000","0.2700","121.4563","45.39155944","-75.69645715"
"13.400","28.9575","13","0.0592","0.0101","0.6306","-33.7410","4.1491","30.6924","25.4500","0.2600","111.0780","45.39156251","-75.69645997"
"13.450","28.9973","13","0.0644","0.0082","0.6104","-33.4588","4.5088","30.6861","25.4000","0.2500","102.3558","45.39156557","-75.69646279"
"13.500","29.0708","13","0.0583","0.0201","0.5927","-33.4654","4.0763","30.6825","25.4000","0.2350","113.5046","45.39156868","-75.69646567"
"13.550","29.1444","13","0.0521","0.0319","0.5750","-33.4720","3.6437","30.6789","25.4000","0.2200","127.3005","45.39157179","-75.69646855"
"13.600","29.0140","13","0.0590","0.0186","0.6222","-33.5305","4.1137","30.6949","25.3500","0.2150","112.2533","45.39157472","-75.69647133"
"13.650","28.8835","13","0.0658","0.0053","0.6693","-33.5889","4.5836","30.7109","25.3000","0.2100","100.2915","45.39157765","-75.69647410"
"13.700","28.9858","13","0.0712","0.0085","0.6377","-33.2893","4.9562","30.7048","25.3000","0.2100","93.0807","45.39158078","-75.69647690"
"13.750","29.0881","13","0.0766","0.0116","0.6061","-32.9897","5.3287","30.6986","25.3000","0.2100","86.8781","45.39158391","-75.69647971"
"13.800","29.1623","13","0.0897","0.0198","0.5154","-32.1051","6.2365","30.6701","25.2500","0.2100","74.4215","45.39158712","-75.69648231"
"13.850","29.2365","13","0.1028","0.0279","0.4247","-31.2206","7.1443","30.6415","25.2000","0.2100","65.1304","45.39159032","-75.69648491"
"13.900","29.3201","13","0.1220","0.0355","0.4662","-30.9925","8.4667","30.6512","25.2000","0.2100","55.1150","45.39159350","-75.69648761"
"13.950","29.4036","13","0.1413","0.0431","0.5076","-30.7644","9.7891","30.6609","25.2000","0.2100","47.8054","45.39159668","-75.69649030"
"14.000","29.4050","13","0.1407","0.0409","0.4668","-30.1906","9.7232","30.6368","25.1500","0.2100","48.1319","45.39159991","-75.69649284"
"14.050","29.4063","13","0.1401","0.0387","0.4260","-29.6168","9.6572","30.6127","25.1000","0.2100","48.4629","45.39160314","-75.69649538"
"14.100","29.5919","13","0.1264","0.0325","0.3938","-29.5862","8.6982","30.6018","25.1000","0.2100","54.1459","45.39160645","-75.69649800"
"14.150","29.7776","13","0.1128","0.0263","0.3616","-29.5556","7.7391","30.5909","25.1000","0.2100","61.2374","45.39160975","-75.69650061"
"14.200","29.5769","13","0.1037","0.0121","0.3032","-29.0362","7.1055","30.5624","25.0500","0.2100","66.2487","45.39161296","-75.69650295"
"14.250","29.3761","13","0.0946","-0.0020","0.2448","-28.5169","6.4719","30.5339","25.0000","0.2100","72.2413","45.39161616","-75.69650529"
"14.300","29.4239","13","0.1055","0.0052","0.2342","-28.0326","7.2161","30.5300","25.0000","0.2150","64.8963","45.39161946","-75.69650766"
"14.350","29.4718","13","0.1163","0.0125","0.2236","-27.5484","7.9603","30.5262","25.0000","0.2200","58.9247","45.39162277","-75.69651003"
"14.400","29.6086","13","0.1424","0.0133","0.2520","-27.0418","9.7388","30.5337","25.0000","0.2300","48.3874","45.39162609","-75.69651235"
"14.450","29.7454","13","0.1685","0.0142","0.2803","-26.5351","11.5173","30.5412","25.0000","0.2400","41.1044","45.39162942","-75.69651467"
"14.500","29.7719","13","0.1692","0.0129","0.3187","-25.9395","11.5582","30.5515","24.9500","0.2450","40.9957","45.39163279","-75.69651679"
"14.550","29.7984","13","0.1700","0.0116","0.3570","-25.3439","11.5990","30.5618","24.9000","0.2500","40.8877","45.39163615","-75.69651892"
"14.600","29.7759","13","0.1744","0.0116","0.3163","-24.6785","11.8945","30.5581","24.9000","0.2550","39.8417","45.39163952","-75.69652101"
"14.650","29.7535","13","0.1788","0.0115","0.2756","-24.0131","12.1901","30.5545","24.9000","0.2600","38.8464","45.39164288","-75.69652310"
"14.700","29.6440","13","0.1613","0.0143","0.2725","-23.5162","10.9900","30.5421","24.9000","0.2550","42.9299","45.39164620","-75.69652505"
"14.750","29.5345","13","0.1438","0.0172","0.2694","-23.0193","9.7899","30.5296","24.9000","0.2500","48.0145","45.39164951","-75.69652700"
"14.800","29.6248","13","0.1501","-0.0036","0.2464","-22.6068","10.2120","30.5200","24.8500","0.2450","46.1704","45.39165293","-75.69652899"
"14.850","29.7152","13","0.1565","-0.0244","0.2234","-22.1943","10.6342","30.5105","24.8000","0.2400","44.4726","45.39165635","-75.69653099"
"14.900","29.7230","13","0.1557","-0.0261","0.1617","-21.7977","10.5942","30.4878","24.8000","0.2400","44.6522","45.39165976","-75.69653289"
"14.950","29.7307","13","0.1548","-0.0278","0.0999","-21.4011","10.5542","30.4652","24.8000","0.2400","44.8332","45.39166317","-75.69653480"
"15.000","29.6037","13","0.1510","-0.0304","0.0982","-20.5997","10.3092","30.4652","24.8000","0.2450","45.7024","45.39166657","-75.69653636"
"15.050","29.4766","13","0.1471","-0.0329","0.0965","-19.7983","10.0643","30.4653","24.8000","0.2500","46.6139","45.39166996","-75.69653792"
"15.100","29.4001","13","0.1497","-0.0298","0.0998","-19.2284","10.2584","30.4577","24.7500","0.2350","45.6132","45.39167342","-75.69653952"
"15.150","29.3236","13","0.1522","-0.0266","0.1030","-18.6585","10.4525","30.4500","24.7000","0.2200","44.6496","45.39167689","-75.69654111"
"15.200","29.1982","13","0.1596","-0.0162","0.0595","-18.2527","10.9775","30.4302","24.7000","0.2250","42.3323","45.39168034","-75.69654255"
"15.250","29.0729","13","0.1669","-0.0058","0.0159","-17.8469","11.5026","30.4104","24.7000","0.2300","40.2265","45.39168379","-75.69654399"
"15.300","29.1758","13","0.1718","0.0018","-0.0200","-17.5302","11.8437","30.3856","24.7000","0.2300","39.2063","45.39168734","-75.69654552"
"15.350","29.2787","13","0.1767","0.0093","-0.0559","-17.2135","12.1848","30.3608","24.7000","0.2300","38.2432","45.39169090","-75.69654705"
"15.400","29.6160","14","0.1774","0.0248","-0.0573","-16.2547","12.2305","30.3512","24.6500","0.2200","38.5393","45.39169458","-75.69654826"
"15.450","29.9533","14","0.1781","0.0403","-0.0588","-15.2959","12.2762","30.3416","24.6000","0.2100","38.8331","45.39169825","-75.69654946"
"15.500","29.7656","14","0.1759","0.0419","-0.0612","-14.6876","12.0926","30.3300","24.6000","0.2150","39.1756","45.39170182","-75.69655056"
"15.550","29.5778","14","0.1736","0.0434","-0.0636","-14.0793","11.9090","30.3184","24.6000","0.2200","39.5285","45.39170538","-75.69655166"
"15.600","29.5643","14","0.1582","0.0302","-0.1319","-13.4586","10.8255","30.2895","24.5500","0.2200","43.4651","45.39170898","-75.69655271"
"15.650","29.5508","14","0.1427","0.0170","-0.2002","-12.8379","9.7419","30.2606","24.5000","0.2200","48.2774","45.39171257","-75.69655376"
"15.700","29.5439","14","0.0888","-0.0003","-0.1942","-12.8063","6.0608","30.2551","24.5000","0.2200","77.5809","45.39171614","-75.69655493"
"15.750","29.5369","14","0.0349","-0.0175","-0.1882","-12.7746","2.3797","30.2496","24.5000","0.2200","197.5410","45.39171972","-75.69655611"
"15.800","29.5820","14","-0.0245","-0.0330","-0.2125","-13.0407","-1.6782","30.2388","24.5000","0.2250","280.5454","45.39172328","-75.69655741"
"15.850","29.6271","14","-0.0840","-0.0485","-0.2369","-13.3067","-5.7361","30.2280","24.5000","0.2300","82.2035","45.39172683","-75.69655871"
"15.900","29.4625","14","-0.1184","-0.0374","-0.2053","-14.3990","-8.1105","30.2278","24.4500","0.2250","57.8154","45.39173017","-75.69656029"
"15.950","29.2980","14","-0.1527","-0.0262","-0.1737","-15.4913","-10.4848","30.2277","24.4000","0.2200","44.4729","45.39173350","-75.69656187"
"16.000","29.3495","14","-0.1393","-0.0053","-0.1983","-15.7550","-9.5785","30.2176","24.4000","0.2200","48.7668","45.39173699","-75.69656338"
"16.050","29.4011","14","-0.1259","0.0156","-0.2228","-16.0187","-8.6722","30.2074","24.4000","0.2200","53.9581","45.39174047","-75.69656490"
"16.100","29.3590","14","-0.1123","0.0033","-0.1747","-15.9095","-7.7302","30.2250","24.3500","0.2200","60.4467","45.39174390","-75.69656623"
"16.150","29.3169","14","-0.0987","-0.0089","-0.1267","-15.8003","-6.7882","30.2426","24.3000","0.2200","68.7361","45.39174733","-75.69656756"
"16.200","29.3662","14","-0.0842","-0.0057","-0.1614","-15.8258","-5.7928","30.2335","24.3000","0.2200","80.6825","45.39175087","-75.69656900"
"16.250","29.4155","14","-0.0697","-0.0025","-0.1961","-15.8513","-4.7974","30.2244","24.3000","0.2200","97.5864","45.39175441","-75.69657044"
"16.300","29.4217","14","-0.0832","-0.0050","-0.1774","-16.4867","-5.7289","30.2296","24.3000","0.2200","81.7369","45.39175783","-75.69657214"
"16.350","29.4279","14","-0.0967","-0.0076","-0.1587","-17.1222","-6.6603","30.2349","24.3000","0.2200","70.3207","45.39176124","-75.69657385"
"16.400","29.3641","14","-0.1273","-0.0096","-0.1703","-17.9970","-8.7764","30.2262","24.3000","0.2200","53.2500","45.39176465","-75.69657578"
"16.450","29.3002","14","-0.1580","-0.0116","-0.1819","-18.8718","-10.8925","30.2175","24.3000","0.2200","42.8120","45.39176806","-75.69657771"
"16.500","29.1865","14","-0.2151","-0.0224","-0.2332","-19.7366","-14.8498","30.1937","24.2500","0.2250","31.2812","45.39177135","-75.69657971"
"16.550","29.0728","14","-0.2723","-0.0332","-0.2846","-20.6014","-18.8071","30.1699","24.2000","0.2300","24.6029","45.39177464","-75.69658171"
"16.600","29.0391","14","-0.2879","-0.0306","-0.3008","-21.3593","-19.9331","30.1581","24.2000","0.2350","23.1862","45.39177789","-75.69658388"
"16.650","29.0055","14","-0.3035","-0.0279","-0.3171","-22.1171","-21.0591","30.1463","24.2000","0.2400","21.9210","45.39178114","-75.69658604"
"16.700","28.9901","14","-0.3031","-0.0319","-0.3482","-23.1262","-21.0705","30.1316","24.2500","0.2350","21.8976","45.39178428","-75.69658843"
"16.750","28.9747","14","-0.3026","-0.0359","-0.3794","-24.1353","-21.0818","30.1169","24.3000","0.2300","21.8741","45.39178743","-75.69659081"
"16.800","28.8592","14","-0.3021","-0.0338","-0.4415","-25.6330","-21.1009","30.0911","24.3000","0.2400","21.7672","45.39179035","-75.69659349"
"16.850","28.7437","14","-0.3016","-0.0318","-0.5036","-27.1307","-21.1201","30.0654","24.3000","0.2500","21.6605","45.39179328","-75.69659617"
"16.900","28.6861","14","-0.3236","-0.0343","-0.5315","-28.0538","-22.7146","30.0501","24.3000","0.2600","20.0996","45.39179623","-75.69659887"
"16.950","28.6284","14","-0.3456","-0.0369","-0.5594","-28.9769","-24.3091","30.0349","24.3000","0.2700","18.7434","45.39179919","-75.69660156"
"17.000","28.5439","14","-0.3784","-0.0412","-0.5822","-30.2766","-26.6986","30.0096","24.3000","0.2800","17.0155","45.39180199","-75.69660448"
"17.050","28.4595","14","-0.4112","-0.0455","-0.6051","-31.5763","-29.0882","29.9843","24.3000","0.2900","15.5715","45.39180478","-75.69660739"
"17.100","28.2974","14","-0.4391","-0.0408","-0.6583","-33.2555","-31.1782","29.9655","24.3000","0.3050","14.4449","45.39180739","-75.69661063"
"17.150","28.1353","14","-0.4670","-0.0360","-0.7115","-34.9346","-33.2683","29.9466","24.3000","0.3200","13.4598","45.39180999","-75.69661387"
"17.200","28.1249","14","-0.4840","-0.0164","-0.6892","-37.1091","-34.5912","29.9478","24.3000","0.3250","12.9403","45.39181229","-75.69661750"
"17.250","28.1145","14","-0.5010","0.0033","-0.6670","-39.2836","-35.9140","29.9489","24.3000","0.3300","12.4591","45.39181458","-75.69662112"
"17.300","28.1853","14","-0.5217","0.0178","-0.6638","-41.1916","-37.4354","29.9622","24.3000","0.3300","11.9829","45.39181683","-75.69662492"
"17.350","28.2562","14","-0.5425","0.0323","-0.6606","-43.0995","-38.9567","29.9754","24.3000","0.3300","11.5439","45.39181908","-75.69662872"
"17.400","28.3760","14","-0.5540","0.0381","-0.6450","-44.6876","-39.7490","29.9797","24.3500","0.3250","11.3618","45.39182128","-75.69663265"
"17.450","28.4958","14","-0.5655","0.0440","-0.6295","-46.2757","-40.5412","29.9841","24.4000","0.3200","11.1868","45.39182349","-75.69663657"
"17.500","28.4360","14","-0.5325","0.0234","-0.6323","-48.3109","-38.1170","29.9892","24.4000","0.3150","11.8733","45.39182530","-75.69664073"
"17.550","28.3762","14","-0.4995","0.0028","-0.6351","-50.3460","-35.6929","29.9942","24.4000","0.3100","12.6530","45.39182711","-75.69664489"
"17.600","28.0571","14","-0.4769","-0.0451","-0.5919","-52.3544","-34.1061","30.0030","24.4000","0.3050","13.0927","45.39182863","-75.69664906"
"17.650","27.7380","14","-0.4544","-0.0929","-0.5487","-54.3627","-32.5193","30.0117","24.4000","0.3000","13.5754","45.39183015","-75.69665323"
"17.700","27.6511","14","-0.4502","-0.1375","-0.4631","-55.4428","-32.4356","30.0491","24.4000","0.3050","13.5678","45.39183167","-75.69665741"
"17.750","27.5642","14","-0.4461","-0.1820","-0.3775","-56.5229","-32.3519","30.0865","24.4000","0.3100","13.5602","45.39183319","-75.69666159"
"17.800","26.8307","14","-0.4536","-0.1846","-0.2588","-58.2145","-33.3236","30.1471","24.4000","0.2950","12.8144","45.39183417","-75.69666542"
"17.850","26.0971","14","-0.4612","-0.1871","-0.1401","-59.9062","-34.2953","30.2078","24.4000","0.2800","12.1109","45.39183516","-75.69666926"
"17.900","25.7865","14","-0.4652","-0.1703","-0.0153","-62.0055","-35.0610","30.2668","24.4000","0.2850","11.7055","45.39183590","-75.69667349"
"17.950","25.4759","14","-0.4692","-0.1535","0.1095","-64.1048","-35.8267","30.3258","24.4000","0.2900","11.3173","45.39183664","-75.69667772"
"18.000","25.6479","14","-0.4792","-0.1267","0.1265","-65.9885","-37.0166","30.3362","24.4000","0.3000","11.0275","45.39183744","-75.69668234"
"18.050","25.8199","14","-0.4891","-0.0999","0.1435","-67.8721","-38.2066","30.3465","24.4000","0.3100","10.7556","45.39183825","-75.69668697"
"18.100","25.6958","14","-0.5505","-0.0835","0.1395","-69.9568","-43.3925","30.3471","24.4500","0.3150","9.4247","45.39183863","-75.69669155"
"18.150","25.5717","14","-0.6118","-0.0671","0.1354","-72.0414","-48.5784","30.3477","24.5000","0.3200","8.3779","45.39183901","-75.69669613"
"18.200","25.1879","14","-0.6914","-0.0649","0.1456","-75.1377","-55.3258","30.3590","24.5000","0.3200","7.2458","45.39183877","-75.69670050"
"18.250","24.8041","14","-0.7711","-0.0627","0.1557","-78.2339","-62.0732","30.3704","24.5000","0.3200","6.3597","45.39183854","-75.69670487"
"18.300","24.5612","14","-0.8065","-0.0638","0.2004","-81.5806","-65.4464","30.3920","24.5000","0.3150","5.9729","45.39183790","-75.69670930"
"18.350","24.3182","14","-0.8420","-0.0649","0.2450","-84.9274","-68.8195","30.4136","24.5000","0.3100","5.6239","45.39183725","-75.69671374"
"18.400","24.1672","13","-0.8817","-0.0705","0.2711","-90.3096","-72.7149","30.4138","24.5000","0.3050","5.2896","45.39183565","-75.69671797"
"18.450","24.0161","13","-0.9214","-0.0761","0.2972","-95.6918","-76.6102","30.4140","24.5000","0.3000","4.9893","45.39183404","-75.69672221"
"18.500","23.8897","13","-0.8949","-0.0443","0.2992","-98.5993","-75.1321","30.4240","24.5000","0.2900","5.0606","45.39183286","-75.69672623"
"18.550","23.7632","13","-0.8683","-0.0125","0.3012","-101.5067","-73.6540","30.4340","24.5000","0.2800","5.1349","45.39183168","-75.69673024"
"18.600","23.5246","13","-0.8000","0.0203","0.4131","-103.5579","-68.1536","30.4624","24.5000","0.2800","5.4935","45.39183053","-75.69673397"
"18.650","23.2860","13","-0.7317","0.0532","0.5250","-105.6090","-62.6533","30.4908","24.5000","0.2800","5.9152","45.39182937","-75.69673769"
"18.700","23.6112","13","-0.6735","0.0635","0.4955","-108.2731","-57.5964","30.4904","24.5000","0.2800","6.5244","45.39182784","-75.69674171"
"18.750","23.9364","13","-0.6152","0.0738","0.4659","-110.9371","-52.5395","30.4899","24.5000","0.2800","7.2509","45.39182630","-75.69674572"
"18.800","23.8937","13","-0.5694","0.0799","0.4422","-113.9149","-48.4712","30.4974","24.5000","0.2650","7.8455","45.39182438","-75.69674920"
"18.850","23.8511","13","-0.5237","0.0860","0.4185","-116.8927","-44.4029","30.5048","24.5000","0.2500","8.5490","45.39182245","-75.69675268"
