"Format","AiM CSV File"
"Session","45.392°N, 75.696°W"
"Vehicle","GG25"
"Racer","Ben"
"Championship","P7"
"Comment","6 cones each 30 ft apart

times:
7.10
6.75 (1 cone)
6.61 (1 cone)"
"Date","Saturday, August 16, 2025"
"Time","1:44 PM"
"Sample Rate","20"
"Duration","157"
"Segment","Session"
"Beacon Markers","157"
"Segment Times","2:37.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.1650","13","0.0000","0.0000","-0.5620","-107.5061","0.0000","32.0889","20.0000","0.2100","10000.0000","45.39174433","-75.69673004"
"0.050","0.1650","13","0.0000","0.0000","-0.5620","-107.5061","0.0000","32.0889","20.0000","0.2100","10000.0000","45.39174433","-75.69673004"
"0.100","0.1650","13","0.0000","0.0000","-0.5620","-107.5061","0.0000","32.0889","20.0000","0.2100","10000.0000","45.39174433","-75.69673004"
"0.150","0.1650","13","0.0000","0.0000","-0.5620","-107.5061","0.0000","32.0889","20.0000","0.2100","10000.0000","45.39174433","-75.69673004"
"0.200","0.1650","13","0.0000","0.0000","-0.5620","-107.5061","0.0000","32.0889","20.0000","0.2100","10000.0000","45.39174433","-75.69673004"
"0.250","0.1650","13","0.0000","0.0000","-0.5620","-107.5061","0.0000","32.0889","20.0000","0.2100","10000.0000","45.39174433","-75.69673004"
"0.300","0.1650","13","0.0000","0.0000","-0.5620","-107.5061","0.0000","32.0889","20.0000","0.2100","10000.0000","45.39174433","-75.69673004"
"0.350","0.1250","13","0.0000","0.0000","-2.9929","-118.2302","0.0000","32.0861","20.0000","0.2178","10000.0000","45.39174430","-75.69673004"
"0.400","0.0736","13","0.0000","0.0000","-6.1094","-131.9791","0.0000","32.0826","20.0000","0.2278","10000.0000","45.39174427","-75.69673004"
"0.450","0.1697","13","0.0000","0.0000","-6.2504","-138.8976","0.0000","32.0754","20.0000","0.2300","10000.0000","45.39174417","-75.69673010"
"0.500","0.3074","13","0.0000","0.0000","-5.5522","-143.8897","0.0000","32.0673","20.0000","0.2300","10000.0000","45.39174405","-75.69673018"
