"Format","AiM CSV File"
"Session","45.392°N, 75.696°W"
"Vehicle","GG25"
"Racer","Ben"
"Championship","P7"
"Comment","6 cones 30ft per
90 degree arb
(low fuel runs) {
6.90
6.38
6.98
}
6.78
6.38
6.86"
"0.650","0.2068","13","0.0000","0.0000","-14.9373","47.3070","0.0000","30.5599","32.5000","0.2104","10000.0000","45.39112054","-75.69618858"
"0.700","0.2060","13","0.0000","0.0000","-16.5962","35.3402","0.0000","30.5642","32.4980","0.2198","10000.0000","45.39112056","-75.69618852"
"0.750","0.1851","13","0.0000","0.0000","-18.9852","39.3796","0.0000","30.5678","32.4480","0.2148","10000.0000","45.39112059","-75.69618852"
"0.800","0.1617","13","0.0000","0.0000","-20.8531","42.3922","0.0000","30.5712","32.4000","0.2096","10000.0000","45.39112062","-75.69618852"
"0.850","0.0792","13","0.0000","0.0000","-10.2138","20.7635","0.0000","30.5712","32.4000","0.1996","10000.0000","45.39112062","-75.69618852"
"0.900","0.0000","13","0.0000","0.0000","0.0000","0.0000","0.0000","30.5712","32.4000","0.1908","10000.0000","45.39112062","-75.69618852"
"0.950","0.0000","13","0.0000","0.0000","0.0000","0.0000","0.0000","30.5712","32.4000","0.2108","10000.0000","45.39112062","-75.69618852"
"1.000","0.0041","13","0.0000","0.0000","-0.2972","2.7838","0.0000","30.5721","32.5380","0.2294","10000.0000","45.39112061","-75.69618852"
"1.050","0.1075","13","0.0000","0.0000","-7.7270","72.3779","0.0000","30.5934","35.9880","0.2144","10000.0000","45.39112042","-75.69618855"
"1.100","0.2073","13","0.0000","0.0000","-14.7478","138.2731","0.0000","30.6149","39.2940","0.1996","10000.0000","45.39112023","-75.69618859"
"1.150","0.2191","13","0.0000","0.0000","-11.9550","115.3930","0.0000","30.6426","39.1440","0.1896","10000.0000","45.39112017","-75.69618867"
"1.200","0.2332","13","0.0000","0.0000","-9.2598","91.5639","0.0000","30.6702","38.9940","0.1812","10000.0000","45.39112011","-75.69618875"
"1.250","0.3016","13","0.0000","0.0000","-8.9070","44.9592","0.0000","30.6953","38.8440","0.2112","10000.0000","45.39112007","-75.69618902"
"1.300","0.3650","13","0.0000","0.0000","-8.4200","1.9909","0.0000","30.7204","38.6940","0.2390","10000.0000","45.39112003","-75.69618928"
"1.350","0.3125","13","0.0000","0.0000","-4.7123","46.2971","0.0000","30.7462","38.5440","0.2140","10000.0000","45.39111993","-75.69618950"
"1.400","0.2590","13","0.0000","0.0000","-1.2817","89.9613","0.0000","30.7718","38.3940","0.1906","10000.0000","45.39111982","-75.69618972"
"1.450","0.1820","13","0.0000","0.0000","-4.5012","118.2184","0.0000","30.7933","38.2440","0.2056","10000.0000","45.39111975","-75.69618998"
"1.500","0.1074","13","0.0000","0.0000","-7.6117","144.0624","0.0000","30.8149","38.0940","0.2194","10000.0000","45.39111969","-75.69619025"
"1.550","0.0937","13","0.0000","0.0000","-8.1043","111.9922","0.0000","30.8367","37.9440","0.2044","10000.0000","45.39111975","-75.69619048"
"1.600","0.0843","13","0.0000","0.0000","-8.2206","79.4330","0.0000","30.8589","37.7960","0.1908","10000.0000","45.39111981","-75.69619072"
"1.650","0.1787","13","0.0000","0.0000","0.6917","35.1366","0.0000","30.8904","37.6960","0.2108","10000.0000","45.39111990","-75.69619103"
"1.700","0.2679","13","0.0000","0.0000","9.1604","-7.4980","0.0000","30.9210","37.5940","0.2300","10000.0000","45.39112000","-75.69619133"
"1.750","0.2301","13","0.0000","0.0000","6.9825","-10.2483","0.0000","30.9291","37.4440","0.2300","10000.0000","45.39112012","-75.69619152"
"1.800","0.1937","13","0.0000","0.0000","4.6780","-10.6321","0.0000","30.9374","37.2960","0.2292","10000.0000","45.39112023","-75.69619170"
"1.850","0.1903","13","0.0000","0.0000","-0.6668","45.7793","0.0000","30.9504","37.1960","0.2092","10000.0000","45.39112024","-75.69619179"
"1.900","0.1854","13","0.0000","0.0000","-5.6564","98.1368","0.0000","30.9634","37.0960","0.1910","10000.0000","45.39112026","-75.69619189"
"1.950","0.1427","13","0.0000","0.0000","-2.1207","53.2015","0.0000","30.9750","36.9960","0.2160","10000.0000","45.39112041","-75.69619208"
"2.000","0.1033","13","0.0000","0.0000","1.1000","8.9800","0.0000","30.9867","36.8960","0.2396","10000.0000","45.39112056","-75.69619226"
"2.050","0.1406","13","0.0000","0.0000","-3.2377","-18.1103","0.0000","30.9992","36.7960","0.2296","10000.0000","45.39112070","-75.69619238"
"2.100","0.1784","13","0.0000","0.0000","-7.2711","-41.6660","0.0000","31.0118","36.6960","0.2196","10000.0000","45.39112084","-75.69619250"
"2.150","0.2284","13","0.0000","0.0000","-3.9992","19.6067","0.0000","31.0260","36.5960","0.2096","10000.0000","45.39112097","-75.69619250"
"2.200","0.2754","13","0.0000","0.0000","-1.1147","77.7350","0.0000","31.0401","36.4960","0.2004","10000.0000","45.39112110","-75.69619250"
"2.250","0.2481","13","0.0000","0.0000","-7.5266","60.3991","0.0000","31.0510","36.3960","0.2104","10000.0000","45.39112125","-75.69619249"
"2.300","0.2243","13","0.0000","0.0000","-13.5105","42.8560","0.0000","31.0617","36.2960","0.2204","10000.0000","45.39112141","-75.69619246"
"2.350","0.2831","13","0.0000","0.0000","-9.2203","20.3418","0.0000","31.0709","36.1960","0.2304","10000.0000","45.39112158","-75.69619231"
"2.400","0.3336","13","0.0000","0.0000","-5.8573","-0.8524","0.0000","31.0801","36.0960","0.2400","10000.0000","45.39112175","-75.69619215"
"2.450","0.1817","13","0.0000","0.0000","-24.7474","9.6357","0.0000","31.0889","35.9960","0.2400","10000.0000","45.39112180","-75.69619203"
"2.500","0.0376","13","0.0000","0.0000","-41.9548","17.9688","0.0000","31.0976","35.8960","0.2392","10000.0000","45.39112185","-75.69619191"
"2.550","0.0765","13","0.0000","0.0000","-18.7787","-25.4170","0.0000","31.1022","35.7960","0.2192","10000.0000","45.39112193","-75.69619183"
"2.600","0.1140","13","0.0000","0.0000","3.5706","-63.2095","0.0000","31.1069","35.6960","0.2000","10000.0000","45.39112202","-75.69619175"
"2.650","0.1167","13","0.0000","0.0000","6.0752","33.2338","0.0000","31.1158","35.5960","0.2000","10000.0000","45.39112207","-75.69619163"
"2.700","0.1188","13","0.0000","0.0000","8.4582","126.0206","0.0000","31.1245","35.4980","0.2008","10000.0000","45.39112211","-75.69619151"
"2.750","0.1032","13","0.0000","0.0000","7.9193","131.0525","0.0000","31.1289","35.4480","0.2208","10000.0000","45.39112214","-75.69619145"
"2.800","0.0890","13","0.0000","0.0000","6.9638","135.6377","0.0000","31.1335","35.3960","0.2394","10000.0000","45.39112216","-75.69619138"
"2.850","0.1098","13","0.0000","0.0000","-3.9920","129.5014","0.0000","31.1422","35.2960","0.2244","10000.0000","45.39112214","-75.69619127"
"2.900","0.1272","13","0.0000","0.0000","-14.2194","121.1384","0.0000","31.1505","35.1980","0.2104","10000.0000","45.39112213","-75.69619117"
"2.950","0.0623","13","0.0000","0.0000","-6.9646","59.3331","0.0000","31.1505","35.1480","0.2204","10000.0000","45.39112213","-75.69619117"
"3.000","0.0000","13","0.0000","0.0000","0.0000","0.0000","0.0000","31.1505","35.0960","0.2296","10000.0000","45.39112213","-75.69619117"
"3.050","0.0000","13","0.0000","0.0000","0.0000","0.0000","0.0000","31.1505","34.9960","0.2196","10000.0000","45.39112213","-75.69619117"
"3.100","0.0010","13","0.0000","0.0000","-0.7752","-2.3702","0.0000","31.1499","35.0500","0.2100","10000.0000","45.39112213","-75.69619116"
"3.150","0.0265","13","0.0000","0.0000","-20.1563","-61.6259","0.0000","31.1351","38.8000","0.2100","10000.0000","45.39112207","-75.69619094"
"3.200","0.0511","13","0.0000","0.0000","-38.0809","-116.6355","0.0000","31.1205","42.3920","0.2108","10000.0000","45.39112201","-75.69619073"
"3.250","0.0569","13","0.0000","0.0000","-21.0523","-69.7411","0.0000","31.1125","42.1920","0.2308","10000.0000","45.39112196","-75.69619053"
"3.300","0.0640","13","0.0000","0.0000","-4.4109","-22.2221","0.0000","31.1049","41.9920","0.2492","10000.0000","45.39112190","-75.69619033"
"3.350","0.1048","13","0.0000","0.0000","2.9372","40.2830","0.0000","31.1038","41.7920","0.2292","10000.0000","45.39112178","-75.69619016"
"3.400","0.1426","13","0.0000","0.0000","10.6492","95.0763","0.0000","31.1033","41.5920","0.2106","10000.0000","45.39112166","-75.69619000"
"3.450","0.1066","13","0.0000","0.0000","27.0945","-35.2156","0.0000","31.1170","41.3920","0.2256","10000.0000","45.39112160","-75.69619004"
"3.500","0.0718","13","0.0000","0.0000","42.1184","-153.9843","0.0000","31.1305","41.1940","0.2404","10000.0000","45.39112154","-75.69619009"
"3.550","0.0670","13","0.0000","0.0000","23.0298","3.8024","0.0000","31.1375","41.0440","0.2504","10000.0000","45.39112154","-75.69619010"
"3.600","0.0636","13","0.0000","0.0000","4.7049","155.2776","0.0000","31.1448","40.8920","0.2598","10000.0000","45.39112154","-75.69619012"
"3.650","0.0948","13","0.0000","0.0000","4.7049","155.2776","0.0000","31.1611","40.6920","0.2548","10000.0000","45.39112146","-75.69619025"
"3.700","0.1222","13","0.0000","0.0000","4.6108","152.1721","0.0000","31.1768","40.4940","0.2488","10000.0000","45.39112138","-75.69619037"
"3.750","0.0599","13","0.0000","0.0000","2.2583","74.5333","0.0000","31.1768","40.3440","0.2188","10000.0000","45.39112138","-75.69619037"
"3.800","0.0026","13","0.0000","0.0000","0.2482","0.1613","0.0000","31.1780","40.3660","0.1912","10000.0000","45.39112137","-75.69619038"
"3.850","0.0675","13","0.0000","0.0000","6.4526","4.1946","0.0000","31.2089","44.5160","0.2212","10000.0000","45.39112122","-75.69619076"
"3.900","0.1311","13","0.0000","0.0000","12.0629","11.2474","0.0000","31.2394","48.4860","0.2502","10000.0000","45.39112106","-75.69619113"
"3.950","0.1631","13","0.0000","0.0000","3.4125","90.7699","0.0000","31.2616","48.1360","0.2552","10000.0000","45.39112092","-75.69619134"
"4.000","0.1934","13","0.0000","0.0000","-4.7318","163.1490","0.0000","31.2839","47.7880","0.2596","10000.0000","45.39112079","-75.69619156"
"4.050","0.1809","13","0.0000","0.0000","-0.7320","64.0883","0.0000","31.3064","47.4880","0.2496","10000.0000","45.39112078","-75.69619175"
"4.100","0.1676","13","0.0000","0.0000","3.1360","-29.8039","0.0000","31.3289","47.1880","0.2398","10000.0000","45.39112076","-75.69619193"
"4.150","0.1372","13","0.0000","0.0000","3.8415","0.3460","0.0000","31.3486","46.8880","0.2348","10000.0000","45.39112064","-75.69619207"
"4.200","0.1102","13","0.0000","0.0000","4.4708","32.1218","0.0000","31.3682","46.5880","0.2306","10000.0000","45.39112053","-75.69619221"
"4.250","0.1642","13","0.0000","0.0000","3.2681","102.9198","0.0000","31.3854","46.2880","0.2456","10000.0000","45.39112044","-75.69619227"
"4.300","0.2142","13","0.0000","0.0000","1.9771","166.9737","0.0000","31.4023","45.9900","0.2598","10000.0000","45.39112035","-75.69619234"
"4.350","0.1685","13","0.0000","0.0000","-1.4321","69.1696","0.0000","31.4128","45.7400","0.2548","10000.0000","45.39112038","-75.69619235"
"4.400","0.1238","13","0.0000","0.0000","-4.7823","-22.6038","0.0000","31.4229","45.4900","0.2488","10000.0000","45.39112041","-75.69619236"
"4.450","0.1017","13","0.0000","0.0000","-6.7184","30.3598","0.0000","31.4236","45.2400","0.2188","10000.0000","45.39112034","-75.69619232"
"4.500","0.0825","13","0.0000","0.0000","-8.6054","77.9865","0.0000","31.4242","44.9920","0.1900","10000.0000","45.39112027","-75.69619227"
"4.550","0.1322","13","0.0000","0.0000","-9.3126","-2.4719","0.0000","31.4226","44.7920","0.1900","10000.0000","45.39112029","-75.69619213"
"4.600","0.1803","13","0.0000","0.0000","-9.9983","-75.0596","0.0000","31.4212","44.5920","0.1908","10000.0000","45.39112029","-75.69619199"
"4.650","0.1872","13","0.0000","0.0000","-10.1706","41.2494","0.0000","31.4269","44.3920","0.2108","10000.0000","45.39112011","-75.69619185"
"4.700","0.1939","13","0.0000","0.0000","-10.0835","151.3940","0.0000","31.4327","44.1920","0.2292","10000.0000","45.39111994","-75.69619171"
"4.750","0.1956","13","0.0000","0.0000","-3.7727","113.5946","0.0000","31.4423","43.9920","0.2092","10000.0000","45.39111992","-75.69619154"
"4.800","0.1948","13","0.0000","0.0000","2.4278","74.5318","0.0000","31.4514","43.7920","0.1902","10000.0000","45.39111989","-75.69619137"
"4.850","0.1365","13","0.0000","0.0000","5.9813","5.1486","0.0000","31.4494","43.5920","0.1952","10000.0000","45.39111978","-75.69619127"
"4.900","0.0832","13","0.0000","0.0000","9.3203","-62.7386","0.0000","31.4476","43.3920","0.2002","10000.0000","45.39111967","-75.69619116"
"4.950","0.1510","13","0.0000","0.0000","7.5133","-94.7228","0.0000","31.4490","43.1920","0.2052","10000.0000","45.39111953","-75.69619107"
"5.000","0.2161","13","0.0000","0.0000","5.7310","-121.0501","0.0000","31.4503","42.9940","0.2096","10000.0000","45.39111939","-75.69619097"
"5.050","0.2175","13","0.0000","0.0000","4.5406","-11.6109","0.0000","31.4494","42.8440","0.1996","10000.0000","45.39111934","-75.69619079"
"5.100","0.2180","13","0.0000","0.0000","3.3920","90.9615","0.0000","31.4483","42.6920","0.1906","10000.0000","45.39111928","-75.69619061"
"5.150","0.1929","13","0.0000","0.0000","3.2470","28.7312","0.0000","31.4440","42.4920","0.2056","10000.0000","45.39111932","-75.69619066"
"5.200","0.1699","13","0.0000","0.0000","3.3244","-27.6558","0.0000","31.4400","42.2940","0.2200","10000.0000","45.39111936","-75.69619069"
"5.250","0.1964","13","0.0000","0.0000","8.7409","56.1946","0.0000","31.4425","42.1440","0.2200","10000.0000","45.39111927","-75.69619052"
"5.300","0.2204","13","0.0000","0.0000","13.8247","135.0860","0.0000","31.4447","41.9940","0.2198","10000.0000","45.39111919","-75.69619036"
"5.350","0.1837","13","0.0000","0.0000","10.9212","94.9588","0.0000","31.4422","41.8440","0.2148","10000.0000","45.39111921","-75.69619028"
"5.400","0.1517","13","0.0000","0.0000","8.1583","55.3437","0.0000","31.4396","41.6940","0.2110","10000.0000","45.39111924","-75.69619020"
"5.450","0.2334","13","0.0000","0.0000","8.7681","28.0183","0.0000","31.4373","41.5440","0.2360","10000.0000","45.39111932","-75.69619011"
"5.500","0.3100","13","0.0000","0.0000","9.5186","2.2927","0.0000","31.4349","41.3940","0.2596","10000.0000","45.39111940","-75.69619001"
"5.550","0.2650","13","0.0000","0.0000","13.6478","14.9642","0.0000","31.4340","41.2440","0.2496","10000.0000","45.39111935","-75.69618982"
"5.600","0.2202","13","0.0000","0.0000","17.8354","27.4221","0.0000","31.4330","41.0940","0.2394","10000.0000","45.39111929","-75.69618964"
"5.650","0.1766","13","0.0000","0.0000","23.4271","34.7518","0.0000","31.4319","40.9440","0.2244","10000.0000","45.39111917","-75.69618947"
"5.700","0.1351","13","0.0000","0.0000","28.7797","40.7303","0.0000","31.4306","40.7940","0.2106","10000.0000","45.39111906","-75.69618931"
"5.750","0.1441","13","0.0000","0.0000","28.3967","14.2788","0.0000","31.4236","40.6440","0.2256","10000.0000","45.39111906","-75.69618929"
"5.800","0.1565","13","0.0000","0.0000","27.7459","-10.2182","0.0000","31.4171","40.4960","0.2400","10000.0000","45.39111906","-75.69618927"
"5.850","0.2509","13","0.0000","0.0000","20.6690","12.1935","0.0000","31.4223","40.3960","0.2400","10000.0000","45.39111901","-75.69618916"
"5.900","0.3405","13","0.0000","0.0000","13.8955","33.0374","0.0000","31.4272","40.2940","0.2404","10000.0000","45.39111896","-75.69618906"
"5.950","0.3160","13","0.0000","0.0000","14.4044","16.2532","0.0000","31.4279","40.1440","0.2504","10000.0000","45.39111889","-75.69618901"
"6.000","0.2908","13","0.0000","0.0000","15.1212","0.7013","0.0000","31.4289","39.9960","0.2594","10000.0000","45.39111882","-75.69618896"
"6.050","0.2479","13","0.0000","0.0000","20.8268","14.7223","0.0000","31.4375","39.8960","0.2444","10000.0000","45.39111874","-75.69618887"
"6.100","0.2064","13","0.0000","0.0000","26.4977","27.9550","0.0000","31.4461","39.7940","0.2300","10000.0000","45.39111867","-75.69618878"
"6.150","0.1965","13","0.0000","0.0000","31.3346","22.2687","0.0000","31.4574","39.6440","0.2300","10000.0000","45.39111863","-75.69618875"
"6.200","0.1860","13","0.0000","0.0000","36.3777","19.3768","0.0000","31.4685","39.4960","0.2292","10000.0000","45.39111859","-75.69618872"
"6.250","0.1598","13","0.0000","0.0000","46.3670","83.5490","0.0000","31.4761","39.3960","0.2092","10000.0000","45.39111852","-75.69618869"
"6.300","0.1353","13","0.0000","0.0000","55.9923","143.1259","0.0000","31.4838","39.2960","0.1900","10000.0000","45.39111845","-75.69618866"
"6.350","0.1504","13","0.0000","0.0000","56.8839","92.4154","0.0000","31.4916","39.1960","0.1900","10000.0000","45.39111844","-75.69618861"
"6.400","0.1646","13","0.0000","0.0000","57.6507","44.8941","0.0000","31.4990","39.0960","0.1900","10000.0000","45.39111843","-75.69618857"
"6.450","0.1564","13","0.0000","0.0000","55.4252","73.9134","0.0000","31.4955","38.9960","0.1900","10000.0000","45.39111840","-75.69618857"
"6.500","0.1511","13","0.0000","0.0000","52.8101","103.1390","0.0000","31.4926","38.8960","0.1912","10000.0000","45.39111837","-75.69618857"
"6.550","0.2186","13","0.0000","0.0000","40.8436","137.3130","0.0000","31.5073","38.7960","0.2212","10000.0000","45.39111830","-75.69618855"
"6.600","0.2862","13","0.0000","0.0000","29.2355","163.4106","0.0000","31.5217","38.6960","0.2500","10000.0000","45.39111823","-75.69618854"
"6.650","0.3552","13","0.0000","0.0000","26.2288","-4.3253","0.0000","31.5328","38.5960","0.2500","10000.0000","45.39111813","-75.69618853"
"6.700","0.4197","13","0.0000","0.0000","23.4289","-159.0301","0.0000","31.5436","38.4960","0.2498","10000.0000","45.39111803","-75.69618851"
"6.750","0.3789","13","0.0000","0.0000","25.5915","-0.9871","0.0000","31.5481","38.3960","0.2448","10000.0000","45.39111806","-75.69618845"
"6.800","0.3386","13","0.0000","0.0000","27.6330","150.7668","0.0000","31.5520","38.2960","0.2400","10000.0000","45.39111808","-75.69618839"
"6.850","0.3139","13","0.0000","0.0000","26.7689","151.5831","0.0000","31.5442","38.1960","0.2400","10000.0000","45.39111809","-75.69618844"
"6.900","0.2906","13","0.0000","0.0000","25.8749","152.6056","0.0000","31.5368","38.0960","0.2402","10000.0000","45.39111809","-75.69618848"
"6.950","0.3004","13","0.0000","0.0000","24.2623","158.5747","0.0000","31.5402","37.9960","0.2452","10000.0000","45.39111806","-75.69618850"
"7.000","0.3086","13","0.0000","0.0000","22.9591","157.7662","0.0000","31.5437","37.8960","0.2496","10000.0000","45.39111803","-75.69618851"
"7.050","0.2810","13","0.0000","0.0000","29.0808","-5.7050","0.0000","31.5496","37.7960","0.2396","10000.0000","45.39111798","-75.69618861"
"7.100","0.2531","13","0.0000","0.0000","35.2754","-156.5163","0.0000","31.5553","37.6980","0.2296","10000.0000","45.39111792","-75.69618870"
"7.150","0.2176","13","0.0000","0.0000","43.2227","-3.4913","0.0000","31.5553","37.6480","0.2196","10000.0000","45.39111792","-75.69618870"
"7.200","0.1832","13","0.0000","0.0000","50.9468","143.7141","0.0000","31.5554","37.5960","0.2100","10000.0000","45.39111792","-75.69618870"
"7.250","0.1739","13","0.0000","0.0000","53.3179","151.2489","0.0000","31.5561","37.4960","0.2100","10000.0000","45.39111785","-75.69618865"
"7.300","0.1646","13","0.0000","0.0000","55.6101","152.2258","0.0000","31.5565","37.3960","0.2094","10000.0000","45.39111778","-75.69618861"
"7.350","0.1564","13","0.0000","0.0000","56.0087","-4.1856","0.0000","31.5492","37.2960","0.1944","10000.0000","45.39111765","-75.69618862"
"7.400","0.1482","13","0.0000","0.0000","56.0641","-153.4690","0.0000","31.5422","37.1960","0.1800","10000.0000","45.39111753","-75.69618864"
"7.450","0.1413","13","0.0000","0.0000","47.8813","-131.6781","0.0000","31.5419","37.0960","0.1800","10000.0000","45.39111740","-75.69618867"
"7.500","0.1351","13","0.0000","0.0000","40.1991","-105.9199","0.0000","31.5418","36.9980","0.1804","10000.0000","45.39111727","-75.69618870"
"7.550","0.1463","13","0.0000","0.0000","44.5282","15.0514","0.0000","31.5466","36.9480","0.1904","10000.0000","45.39111710","-75.69618862"
"7.600","0.1597","13","0.0000","0.0000","48.0263","129.3164","0.0000","31.5510","36.8960","0.2006","10000.0000","45.39111694","-75.69618854"
"7.650","0.2297","13","0.0000","0.0000","31.5780","82.6278","0.0000","31.5449","36.7960","0.2156","10000.0000","45.39111693","-75.69618847"
"7.700","0.2956","13","0.0000","0.0000","15.8308","34.5706","0.0000","31.5385","36.6980","0.2296","10000.0000","45.39111691","-75.69618839"
"7.750","0.2638","13","0.0000","0.0000","16.9084","-46.3342","0.0000","31.5248","36.6480","0.2196","10000.0000","45.39111665","-75.69618836"
"7.800","0.2313","13","0.0000","0.0000","18.4100","-122.5429","0.0000","31.5118","36.5960","0.2096","10000.0000","45.39111639","-75.69618833"
"7.850","0.1820","13","0.0000","0.0000","30.0860","-86.0473","0.0000","31.5167","36.4960","0.1996","10000.0000","45.39111622","-75.69618825"
"7.900","0.1382","14","0.0000","0.0000","40.6809","-49.8233","0.0000","31.5210","36.3980","0.1914","10000.0000","45.39111605","-75.69618817"
"7.950","0.2257","14","0.0000","0.0000","25.3286","-20.1173","0.0000","31.5129","36.3480","0.2264","10000.0000","45.39111593","-75.69618799"
"8.000","0.3066","14","0.0000","0.0000","10.6263","7.4591","0.0000","31.5046","36.2960","0.2592","10000.0000","45.39111581","-75.69618781"
"8.050","0.2302","14","0.0000","0.0000","11.5228","-16.0737","0.0000","31.4911","36.1960","0.2392","10000.0000","45.39111561","-75.69618776"
"8.100","0.1568","14","0.0000","0.0000","12.3154","-35.4917","0.0000","31.4779","36.0980","0.2196","10000.0000","45.39111541","-75.69618771"
"8.150","0.1547","14","0.0000","0.0000","10.6160","43.8438","0.0000","31.4729","36.0480","0.2096","10000.0000","45.39111514","-75.69618757"
"8.200","0.1526","14","0.0000","0.0000","8.8087","119.4095","0.0000","31.4679","35.9960","0.1996","10000.0000","45.39111487","-75.69618744"
"8.250","0.1505","14","0.0000","0.0000","4.4103","104.5018","0.0000","31.4613","35.8960","0.1896","10000.0000","45.39111467","-75.69618741"
"8.300","0.1501","14","0.0000","0.0000","0.3695","86.6551","0.0000","31.4550","35.7980","0.1800","10000.0000","45.39111447","-75.69618738"
"8.350","0.1911","14","0.0000","0.0000","4.9126","-1.7260","0.0000","31.4554","35.7480","0.1800","10000.0000","45.39111428","-75.69618736"
"8.400","0.2296","14","0.0000","0.0000","9.2317","-87.1230","0.0000","31.4553","35.6980","0.1804","10000.0000","45.39111408","-75.69618735"
"8.450","0.2061","14","0.0000","0.0000","8.1747","-100.9021","0.0000","31.4436","35.6480","0.1904","10000.0000","45.39111394","-75.69618743"
"8.500","0.1850","14","0.0000","0.0000","6.9883","-109.8467","0.0000","31.4321","35.5960","0.1996","10000.0000","45.39111379","-75.69618750"
"8.550","0.2218","14","0.0000","0.0000","2.6945","-2.7658","0.0000","31.4257","35.4960","0.1896","10000.0000","45.39111365","-75.69618746"
"8.600","0.2537","14","0.0000","0.0000","-1.8386","95.0786","0.0000","31.4194","35.3980","0.1812","10000.0000","45.39111352","-75.69618742"
"8.650","0.1693","14","0.0000","0.0000","-12.1155","-28.7527","0.0000","31.4146","35.3480","0.2112","10000.0000","45.39111337","-75.69618751"
"8.700","0.0887","14","0.0000","0.0000","-21.6111","-142.4195","0.0000","31.4102","35.2980","0.2388","10000.0000","45.39111322","-75.69618760"
"8.750","0.1015","14","0.0000","0.0000","-12.3556","-12.1378","0.0000","31.4142","35.2480","0.2088","10000.0000","45.39111306","-75.69618758"
"8.800","0.1123","14","0.0000","0.0000","-2.5433","107.4681","0.0000","31.4182","35.1960","0.1812","10000.0000","45.39111289","-75.69618757"
"8.850","0.0734","14","0.0000","0.0000","20.6328","-29.1461","0.0000","31.4249","35.0960","0.2112","10000.0000","45.39111277","-75.69618762"
"8.900","0.0380","14","0.0000","0.0000","42.5145","-158.9403","0.0000","31.4317","34.9980","0.2388","10000.0000","45.39111264","-75.69618766"
"8.950","0.0873","14","0.0000","0.0000","33.3299","-125.0532","0.0000","31.4428","34.9480","0.2088","10000.0000","45.39111254","-75.69618765"
"9.000","0.1356","14","0.0000","0.0000","24.2081","-90.4984","0.0000","31.4530","34.8980","0.1816","10000.0000","45.39111244","-75.69618764"
"9.050","0.1583","14","0.0000","0.0000","16.5912","-39.9183","0.0000","31.4423","34.8480","0.2216","10000.0000","45.39111235","-75.69618764"
"9.100","0.1786","14","0.0000","0.0000","8.9779","9.5573","0.0000","31.4319","34.7980","0.2592","10000.0000","45.39111225","-75.69618764"
"9.150","0.1426","14","0.0000","0.0000","1.4491","32.5241","0.0000","31.4280","34.7480","0.2392","10000.0000","45.39111209","-75.69618767"
"9.200","0.1094","14","0.0000","0.0000","-5.4775","53.6536","0.0000","31.4249","34.6960","0.2208","10000.0000","45.39111194","-75.69618770"
