"Format","AiM CSV File"
"Session","45.392°N, 75.696°W"
"Vehicle","GG25"
"Racer","Faran"
"Championship","P7"
"Comment","arb 90 degrees 
times:
"
"Date","Saturday, August 16, 2025"
"Time","4:58 PM"
"Sample Rate","20"
"Duration","31"
"Segment","Session"
"Beacon Markers","31"
"Segment Times","0:31.000"
"9.000","3.3718","5","0.0019","0.0303","0.7898","35.3261","-6.3767","730.6127","200.0000","0.3997","8.4157","45.39673587","-75.69569851"
"9.050","3.3829","5","0.0016","0.0304","0.8251","37.1027","-6.4455","721.0170","200.0000","0.3992","8.3532","45.39667310","-75.69571690"
"9.100","3.3940","5","0.0013","0.0305","0.8604","38.8792","-6.5143","711.4214","200.0000","0.3987","8.2920","45.39661033","-75.69573528"
"9.150","3.4050","5","0.0009","0.0306","0.8957","40.6558","-6.5831","701.8257","200.0000","0.3981","8.2322","45.39654756","-75.69575367"
"9.200","3.4161","5","0.0006","0.0308","0.9310","42.4324","-6.6519","692.2301","200.0000","0.3976","8.1735","45.39648479","-75.69577206"
"9.250","3.4272","5","0.0002","0.0309","0.9663","44.2089","-6.7206","682.6345","200.0000","0.3970","8.1161","45.39642202","-75.69579044"
"9.300","3.4382","5","-0.0001","0.0310","1.0016","45.9855","-6.7894","673.0388","200.0000","0.3965","8.0598","45.39635925","-75.69580883"
"9.350","3.4493","5","-0.0005","0.0312","1.0369","47.7620","-6.8582","663.4431","200.0000","0.3959","8.0046","45.39629648","-75.69582722"
"9.400","3.4604","5","-0.0008","0.0313","1.0721","49.5386","-6.9270","653.8475","200.0000","0.3954","7.9506","45.39623372","-75.69584560"
"9.450","3.4714","5","-0.0011","0.0314","1.1074","51.3151","-6.9958","644.2518","200.0000","0.3949","7.8976","45.39617095","-75.69586399"
"9.500","3.4825","5","-0.0015","0.0316","1.1427","53.0917","-7.0646","634.6562","200.0000","0.3943","7.8456","45.39610818","-75.69588238"
"9.550","3.4936","5","-0.0018","0.0317","1.1780","54.8682","-7.1334","625.0605","200.0000","0.3938","7.7946","45.39604541","-75.69590077"
"9.600","3.5047","5","-0.0022","0.0318","1.2133","56.6448","-7.2022","615.4648","200.0000","0.3932","7.7446","45.39598264","-75.69591915"
"9.650","3.5157","5","-0.0025","0.0319","1.2486","58.4213","-7.2710","605.8692","200.0000","0.3927","7.6956","45.39591987","-75.69593754"
"9.700","3.5268","5","-0.0028","0.0321","1.2839","60.1979","-7.3397","596.2736","200.0000","0.3922","7.6475","45.39585710","-75.69595593"
"9.750","3.5379","5","-0.0032","0.0322","1.3192","61.9744","-7.4085","586.6779","200.0000","0.3916","7.6003","45.39579433","-75.69597431"
"9.800","3.5489","5","-0.0035","0.0323","1.3545","63.7510","-7.4773","577.0823","200.0000","0.3911","7.5539","45.39573156","-75.69599270"
"9.850","3.5600","5","-0.0039","0.0325","1.3898","65.5275","-7.5461","567.4866","200.0000","0.3905","7.5084","45.39566880","-75.69601109"
"9.900","3.5711","5","-0.0042","0.0326","1.4251","67.3041","-7.6149","557.8909","200.0000","0.3900","7.4637","45.39560603","-75.69602947"
"9.950","3.5821","5","-0.0046","0.0327","1.4604","69.0806","-7.6837","548.2953","200.0000","0.3894","7.4198","45.39554326","-75.69604786"
"10.000","3.5932","5","-0.0049","0.0329","1.4957","70.8572","-7.7525","538.6996","200.0000","0.3889","7.3767","45.39548049","-75.69606625"
"10.050","3.6043","5","-0.0052","0.0330","1.5310","72.6337","-7.8213","529.1040","200.0000","0.3884","7.3343","45.39541772","-75.69608464"
"10.100","3.6153","5","-0.0056","0.0331","1.5663","74.4103","-7.8901","519.5084","200.0000","0.3878","7.2927","45.39535495","-75.69610302"
"10.150","3.6264","5","-0.0059","0.0332","1.6016","76.1868","-7.9588","509.9127","200.0000","0.3873","7.2518","45.39529218","-75.69612141"
"10.200","3.6375","5","-0.0063","0.0334","1.6369","77.9634","-8.0276","500.3170","200.0000","0.3867","7.2116","45.39522941","-75.69613980"
"10.250","3.6485","5","-0.0066","0.0335","1.6722","79.7399","-8.0964","490.7214","200.0000","0.3862","7.1721","45.39516664","-75.69615818"
"10.300","3.6596","5","-0.0070","0.0336","1.7075","81.5165","-8.1652","481.1257","200.0000","0.3856","7.1332","45.39510387","-75.69617657"
"10.350","3.6707","5","-0.0073","0.0338","1.7428","83.2931","-8.2340","471.5301","200.0000","0.3851","7.0950","45.39504111","-75.69619496"
"10.400","3.6817","5","-0.0076","0.0339","1.7781","85.0696","-8.3028","461.9344","200.0000","0.3846","7.0575","45.39497834","-75.69621334"
"10.450","3.6928","5","-0.0080","0.0340","1.8134","86.8462","-8.3716","452.3388","200.0000","0.3840","7.0205","45.39491557","-75.69623173"
"10.500","3.7039","5","-0.0083","0.0342","1.8487","88.6227","-8.4404","442.7431","200.0000","0.3835","6.9842","45.39485280","-75.69625012"
"10.550","3.7149","5","-0.0087","0.0343","1.8840","90.3993","-8.5092","433.1475","200.0000","0.3829","6.9484","45.39479003","-75.69626850"
"10.600","3.7260","5","-0.0090","0.0344","1.9193","92.1758","-8.5779","423.5518","200.0000","0.3824","6.9132","45.39472726","-75.69628689"
"10.650","3.7371","5","-0.0094","0.0345","1.9546","93.9524","-8.6467","413.9561","200.0000","0.3818","6.8786","45.39466449","-75.69630528"
"10.700","3.7482","5","-0.0097","0.0347","1.9899","95.7289","-8.7155","404.3605","200.0000","0.3813","6.8445","45.39460172","-75.69632367"
"10.750","3.7592","5","-0.0100","0.0348","2.0252","97.5055","-8.7843","394.7649","200.0000","0.3808","6.8110","45.39453895","-75.69634205"
"10.800","3.7703","5","-0.0104","0.0349","2.0605","99.2820","-8.8531","385.1692","200.0000","0.3802","6.7780","45.39447619","-75.69636044"
"10.850","3.7814","5","-0.0107","0.0351","2.0958","101.0586","-8.9219","375.5735","200.0000","0.3797","6.7455","45.39441342","-75.69637883"
"10.900","3.7924","5","-0.0111","0.0352","2.1311","102.8351","-8.9907","365.9779","200.0000","0.3791","6.7134","45.39435065","-75.69639721"
"10.950","3.8035","5","-0.0114","0.0353","2.1664","104.6117","-9.0595","356.3822","200.0000","0.3786","6.6819","45.39428788","-75.69641560"
"11.000","3.8146","5","-0.0117","0.0355","2.2017","106.3882","-9.1282","346.7866","200.0000","0.3781","6.6509","45.39422511","-75.69643399"
"11.050","3.8256","5","-0.0121","0.0356","2.2370","108.1648","-9.1970","337.1909","200.0000","0.3775","6.6203","45.39416234","-75.69645237"
"11.100","3.8367","5","-0.0124","0.0357","2.2723","109.9413","-9.2658","327.5953","200.0000","0.3770","6.5901","45.39409957","-75.69647076"
"11.150","3.8478","5","-0.0128","0.0358","2.3076","111.7179","-9.3346","317.9996","200.0000","0.3764","6.5604","45.39403680","-75.69648915"
"11.200","3.8588","5","-0.0131","0.0360","2.3429","113.4944","-9.4034","308.4040","200.0000","0.3759","6.5312","45.39397403","-75.69650754"
"11.250","3.8699","5","-0.0135","0.0361","2.3782","115.2710","-9.4722","298.8083","200.0000","0.3753","6.5023","45.39391126","-75.69652592"
"11.300","3.8810","5","-0.0138","0.0362","2.4135","117.0475","-9.5410","289.2127","200.0000","0.3748","6.4739","45.39384850","-75.69654431"
"11.350","3.8920","5","-0.0141","0.0364","2.4488","118.8241","-9.6098","279.6170","200.0000","0.3743","6.4459","45.39378573","-75.69656270"
"11.400","3.9031","5","-0.0145","0.0365","2.4841","120.6006","-9.6786","270.0214","200.0000","0.3737","6.4183","45.39372296","-75.69658108"
"11.450","3.9142","5","-0.0148","0.0366","2.5194","122.3772","-9.7473","260.4257","200.0000","0.3732","6.3911","45.39366019","-75.69659947"
"11.500","3.9252","5","-0.0152","0.0368","2.5547","124.1537","-9.8161","250.8300","200.0000","0.3726","6.3642","45.39359742","-75.69661786"
"11.550","3.9363","5","-0.0155","0.0369","2.5900","125.9303","-9.8849","241.2344","200.0000","0.3721","6.3378","45.39353465","-75.69663624"
"11.600","3.9474","5","-0.0159","0.0370","2.6252","127.7069","-9.9537","231.6387","200.0000","0.3715","6.3117","45.39347188","-75.69665463"
"11.650","3.9584","5","-0.0162","0.0371","2.6605","129.4834","-10.0225","222.0431","200.0000","0.3710","6.2859","45.39340911","-75.69667302"
"11.700","3.9695","5","-0.0165","0.0373","2.6958","131.2600","-10.0913","212.4474","200.0000","0.3705","6.2605","45.39334634","-75.69669141"
"11.750","3.9806","5","-0.0169","0.0374","2.7311","133.0365","-10.1601","202.8518","200.0000","0.3699","6.2355","45.39328358","-75.69670979"
"11.800","3.9917","5","-0.0172","0.0375","2.7664","134.8131","-10.2289","193.2561","200.0000","0.3694","6.2108","45.39322081","-75.69672818"
"11.850","4.0027","5","-0.0176","0.0377","2.8017","136.5896","-10.2977","183.6605","200.0000","0.3688","6.1864","45.39315804","-75.69674657"
"11.900","4.0138","5","-0.0179","0.0378","2.8370","138.3662","-10.3664","174.0648","200.0000","0.3683","6.1623","45.39309527","-75.69676495"
"11.950","4.0249","5","-0.0183","0.0379","2.8723","140.1427","-10.4352","164.4692","200.0000","0.3678","6.1386","45.39303250","-75.69678334"
"12.000","4.0359","5","-0.0186","0.0381","2.9076","141.9193","-10.5040","154.8735","200.0000","0.3672","6.1152","45.39296973","-75.69680173"
"12.050","4.0470","5","-0.0189","0.0382","2.9429","143.6958","-10.5728","145.2779","200.0000","0.3667","6.0920","45.39290696","-75.69682011"
"12.100","4.0581","5","-0.0193","0.0383","2.9782","145.4724","-10.6416","135.6822","200.0000","0.3661","6.0692","45.39284419","-75.69683850"
"12.150","4.0691","5","-0.0196","0.0384","3.0135","147.2489","-10.7104","126.0866","200.0000","0.3656","6.0467","45.39278142","-75.69685689"
"12.200","4.0802","5","-0.0200","0.0386","3.0488","149.0255","-10.7792","116.4909","200.0000","0.3650","6.0244","45.39271865","-75.69687527"
"12.250","4.0913","5","-0.0203","0.0387","3.0841","150.8020","-10.8480","106.8953","200.0000","0.3645","6.0025","45.39265589","-75.69689366"
"12.300","4.1023","5","-0.0206","0.0388","3.1194","152.5786","-10.9168","97.2996","200.0000","0.3640","5.9808","45.39259312","-75.69691205"
"12.350","4.1134","5","-0.0210","0.0390","3.1547","154.3551","-10.9855","87.7039","200.0000","0.3634","5.9594","45.39253035","-75.69693044"
"12.400","4.1245","5","-0.0213","0.0391","3.1900","156.1317","-11.0543","78.1083","200.0000","0.3629","5.9382","45.39246758","-75.69694882"
"12.450","4.1355","5","-0.0217","0.0392","3.2253","157.9082","-11.1231","68.5126","200.0000","0.3623","5.9173","45.39240481","-75.69696721"
"12.500","4.1466","5","-0.0220","0.0394","3.2606","159.6848","-11.1919","58.9170","200.0000","0.3618","5.8967","45.39234204","-75.69698560"
"12.550","4.1577","5","-0.0224","0.0395","3.2959","161.4613","-11.2607","49.3213","200.0000","0.3612","5.8763","45.39227927","-75.69700398"
"12.600","4.1687","5","-0.0227","0.0396","3.3312","163.2379","-11.3295","39.7257","200.0000","0.3607","5.8562","45.39221650","-75.69702237"
"12.650","4.1798","5","-0.0230","0.0397","3.3665","165.0145","-11.3983","30.1300","200.0000","0.3602","5.8363","45.39215373","-75.69704076"
"12.700","4.2643","7","-0.0285","0.0582","2.6958","165.3765","-13.8151","27.0598","200.0000","0.3390","4.9126","45.39213553","-75.69704590"
"12.750","4.3803","7","-0.0360","0.0846","1.7226","165.1323","-17.2383","26.7861","200.0000","0.3090","4.0442","45.39213642","-75.69704538"
"12.800","4.6194","7","-0.0419","0.1104","0.7170","162.8978","-19.3867","26.6528","200.0000","0.2790","3.7923","45.39213694","-75.69704509"
"12.850","4.9113","7","-0.0470","0.1360","-0.3023","159.8103","-20.9889","26.5797","200.0000","0.2490","3.7241","45.39213728","-75.69704490"
"12.900","5.3664","7","-0.0509","0.1511","-0.6815","158.9981","-21.6714","26.7409","200.0000","0.2365","3.9411","45.39213778","-75.69704520"
"12.950","5.8914","7","-0.0543","0.1618","-0.7863","159.1612","-21.9598","27.0024","200.0000","0.2315","4.2698","45.39213834","-75.69704572"
"13.000","6.0965","7","-0.0524","0.1602","-0.7730","158.6483","-20.2414","27.2964","200.0000","0.2265","4.7936","45.39213811","-75.69704560"
"13.050","6.1643","7","-0.0484","0.1535","-0.7092","157.8458","-17.6629","27.6041","200.0000","0.2215","5.5545","45.39213755","-75.69704519"
"13.100","6.3277","8","-0.0435","0.1390","-0.5579","156.9682","-15.1800","27.7320","200.0000","0.2200","6.6343","45.39213687","-75.69704455"
"13.150","6.5321","8","-0.0383","0.1212","-0.3691","156.0585","-12.7383","27.7826","200.0000","0.2200","8.1614","45.39213616","-75.69704379"
"13.200","6.5908","8","-0.0313","0.1044","-0.7066","155.2714","-10.0760","27.8090","200.0000","0.2200","10.4103","45.39213548","-75.69704334"
"13.250","6.5870","8","-0.0235","0.0881","-1.2696","154.5369","-7.3194","27.8248","200.0000","0.2200","14.3230","45.39213482","-75.69704302"
"13.300","6.7783","8","-0.0192","0.0795","-1.5952","155.0032","-5.8309","27.8267","191.8600","0.2200","18.5014","45.39213389","-75.69704246"
"13.350","7.0532","8","-0.0165","0.0741","-1.8190","155.9841","-4.8860","27.8226","183.6600","0.2200","22.9751","45.39213284","-75.69704180"
"13.400","7.3051","8","-0.0210","0.0830","-1.8375","155.1439","-6.0441","27.7852","177.2450","0.2200","19.2360","45.39213196","-75.69704153"
"13.450","7.5470","8","-0.0285","0.0979","-1.7682","153.5233","-8.1035","27.7337","171.5950","0.2200","14.8225","45.39213114","-75.69704142"
"13.500","7.7968","8","-0.0233","0.1143","-1.9568","153.6924","-6.5491","27.7248","166.6100","0.2200","18.9475","45.39213039","-75.69704149"
"13.550","8.0500","8","-0.0125","0.1314","-2.2561","154.6285","-3.4460","27.7343","161.9100","0.2200","37.1792","45.39212966","-75.69704163"
"13.600","8.1568","8","-0.0137","0.1248","-2.5255","153.7872","-3.5642","27.7124","157.7700","0.2165","36.4232","45.39212905","-75.69704186"
"13.650","8.2009","8","-0.0199","0.1080","-2.7822","152.1842","-5.0630","27.6770","153.8700","0.2115","25.7795","45.39212847","-75.69704212"
"13.700","8.4105","8","-0.0242","0.1003","-2.5817","152.2434","-6.0368","27.6490","150.4250","0.2100","22.1735","45.39212796","-75.69704239"
"13.750","8.6912","8","-0.0278","0.0963","-2.1852","153.0149","-6.7858","27.6243","147.1750","0.2100","20.3845","45.39212748","-75.69704265"
"13.800","8.7675","8","-0.0296","0.0837","-2.2328","152.7413","-7.0724","27.5687","143.9950","0.2100","19.7301","45.39212711","-75.69704277"
"13.850","8.7564","8","-0.0305","0.0673","-2.4709","152.0199","-7.1610","27.5000","140.8450","0.2100","19.4612","45.39212677","-75.69704283"
"13.900","8.8986","8","-0.0284","0.0644","-2.6507","151.4645","-6.5731","27.4529","137.9750","0.2100","21.5463","45.39212633","-75.69704279"
"13.950","9.1066","8","-0.0249","0.0672","-2.8056","150.9803","-5.6953","27.4152","135.2250","0.2100","25.4484","45.39212584","-75.69704270"
"14.000","9.2985","8","-0.0329","0.0695","-2.7488","150.8959","-7.3787","27.3626","132.7200","0.2100","20.0566","45.39212522","-75.69704242"
"14.050","9.4835","8","-0.0458","0.0716","-2.6013","150.9827","-10.1596","27.3035","130.3200","0.2100","14.8563","45.39212454","-75.69704206"
"14.100","9.5557","8","-0.0355","0.0769","-2.5588","150.3891","-7.8555","27.3039","128.1650","0.2100","19.3603","45.39212395","-75.69704141"
"14.150","9.5797","8","-0.0154","0.0836","-2.5614","149.5040","-3.3720","27.3298","126.1150","0.2100","45.2149","45.39212339","-75.69704062"
"14.200","9.7026","8","-0.0123","0.0863","-2.5269","148.9384","-2.6178","27.3786","124.1350","0.2100","58.9901","45.39212276","-75.69703981"
"14.250","9.8680","8","-0.0165","0.0873","-2.4764","148.5099","-3.4617","27.4372","122.1850","0.2100","45.3684","45.39212210","-75.69703900"
"14.300","10.0960","8","-0.0065","0.0978","-2.4827","149.1381","-1.3844","27.4722","120.4450","0.2135","116.0665","45.39212120","-75.69703810"
"14.350","10.3509","8","0.0097","0.1123","-2.5133","150.2193","1.9449","27.4970","118.7950","0.2185","84.7020","45.39212021","-75.69703716"
"14.400","10.5911","8","0.0085","0.1081","-2.5046","150.9027","1.7226","27.5344","117.2150","0.2200","97.8550","45.39211914","-75.69703622"
"14.450","10.8250","8","-0.0002","0.0958","-2.4790","151.4157","-0.0219","27.5773","115.6650","0.2200","7853.3579","45.39211805","-75.69703528"
"14.500","10.9534","8","-0.0038","0.0898","-2.4931","150.4150","-0.7265","27.6131","114.2200","0.2200","239.9627","45.39211706","-75.69703412"
"14.550","11.0365","8","-0.0052","0.0864","-2.5241","148.7657","-0.9853","27.6460","112.8200","0.2200","178.2679","45.39211612","-75.69703285"
"14.600","11.1745","8","-0.0075","0.0785","-2.3687","148.6459","-1.3920","27.6864","111.4550","0.2165","127.7653","45.39211502","-75.69703160"
"14.650","11.3360","8","-0.0101","0.0687","-2.1334","149.1815","-1.8620","27.7300","110.1050","0.2115","96.8947","45.39211386","-75.69703035"
"14.700","11.2962","8","-0.0201","0.0591","-2.0206","148.9599","-3.6358","27.7495","108.7550","0.2100","49.4490","45.39211282","-75.69702939"
"14.750","11.1702","8","-0.0332","0.0496","-1.9605","148.4137","-5.9683","27.7586","107.4050","0.2100","29.7872","45.39211184","-75.69702854"
"14.800","11.3092","8","-0.0347","0.0548","-2.0200","148.6637","-6.2083","27.7682","106.0900","0.2100","28.9919","45.39211081","-75.69702766"
"14.850","11.5618","8","-0.0313","0.0664","-2.1309","149.2549","-5.5516","27.7781","104.7900","0.2100","33.1456","45.39210976","-75.69702677"
"14.900","11.8305","8","-0.0189","0.0818","-1.9101","148.8349","-3.3483","27.7944","103.5250","0.2065","56.2339","45.39210883","-75.69702577"
"14.950","12.1061","8","-0.0027","0.0988","-1.5473","147.9814","-0.4822","27.8134","102.2750","0.2015","399.6037","45.39210795","-75.69702472"
"15.000","12.3383","8","-0.0005","0.1124","-1.4658","147.9423","-0.0790","27.8227","101.0600","0.2000","2485.0476","45.39210707","-75.69702365"
"15.050","12.5520","8","-0.0044","0.1247","-1.5051","148.2522","-0.7314","27.8278","99.8600","0.2000","273.1166","45.39210619","-75.69702257"
"15.100","12.7458","8","-0.0198","0.1294","-1.4993","148.1765","-3.2211","27.8232","98.7300","0.2000","62.9765","45.39210536","-75.69702146"
"15.150","12.9311","8","-0.0401","0.1310","-1.4743","147.9355","-6.4982","27.8146","97.6300","0.2000","31.6710","45.39210454","-75.69702033"
"15.200","13.0815","8","-0.0376","0.1293","-1.4281","147.4166","-6.0416","27.8010","96.5650","0.2000","34.4608","45.39210372","-75.69701919"
"15.250","13.2170","8","-0.0253","0.1262","-1.3730","146.7785","-3.9849","27.7854","95.5150","0.2000","52.7883","45.39210290","-75.69701805"
"15.300","13.4366","8","-0.0281","0.1129","-1.2860","146.5028","-4.3163","27.7951","94.5000","0.1965","49.5449","45.39210199","-75.69701708"
"15.350","13.6923","8","-0.0375","0.0953","-1.1854","146.3823","-5.6712","27.8156","93.5000","0.1915","38.4257","45.39210103","-75.69701619"
"15.400","13.8968","8","-0.0334","0.0985","-1.1465","146.4845","-5.0091","27.8048","92.5700","0.1900","44.1544","45.39209996","-75.69701521"
"15.450","14.0793","8","-0.0235","0.1106","-1.1340","146.6820","-3.4826","27.7805","91.6700","0.1900","64.3426","45.39209883","-75.69701419"
"15.500","14.2638","8","-0.0249","0.1159","-1.1331","146.4561","-3.6162","27.7938","90.7700","0.1900","62.7770","45.39209786","-75.69701317"
"15.550","14.4492","8","-0.0311","0.1182","-1.1371","146.0489","-4.4613","27.8232","89.8700","0.1900","51.5462","45.39209695","-75.69701216"
"15.600","14.6957","8","-0.0258","0.1154","-1.1205","145.4751","-3.6702","27.8573","89.0400","0.1900","63.7257","45.39209595","-75.69701099"
"15.650","14.9683","8","-0.0155","0.1103","-1.0951","144.8301","-2.1779","27.8934","88.2400","0.1900","109.3850","45.39209492","-75.69700975"
"15.700","15.1412","8","-0.0154","0.1044","-1.0212","145.1990","-2.1208","27.9318","87.5100","0.1900","113.6281","45.39209382","-75.69700854"
"15.750","15.2713","8","-0.0197","0.0981","-0.9265","146.0025","-2.6788","27.9711","86.8100","0.1900","90.7323","45.39209269","-75.69700734"
"15.800","15.3408","8","-0.0240","0.0917","-1.0034","145.6540","-3.2238","27.9910","86.2850","0.1935","75.7363","45.39209156","-75.69700591"
"15.850","15.3843","8","-0.0283","0.0852","-1.1539","144.8118","-3.7632","28.0026","85.8350","0.1985","65.0638","45.39209043","-75.69700439"
"15.900","15.5953","8","-0.0240","0.0876","-1.2124","144.6227","-3.1646","28.0212","85.3850","0.2035","78.4328","45.39208919","-75.69700290"
"15.950","15.8782","8","-0.0159","0.0939","-1.2313","144.7136","-2.0782","28.0428","84.9350","0.2085","121.5981","45.39208791","-75.69700144"
"16.000","16.0500","8","-0.0094","0.0956","-1.1791","144.6154","-1.2165","28.0738","84.4850","0.2100","209.9877","45.39208671","-75.69700002"
"16.050","16.1741","8","-0.0035","0.0955","-1.0963","144.4362","-0.4509","28.1088","84.0350","0.2100","570.8436","45.39208556","-75.69699862"
"16.100","16.3666","8","-0.0074","0.0994","-1.0877","144.5466","-0.9265","28.1343","83.5850","0.2100","281.1427","45.39208427","-75.69699718"
"16.150","16.5884","8","-0.0155","0.1051","-1.1109","144.7812","-1.9340","28.1558","83.1350","0.2100","136.5129","45.39208292","-75.69699573"
"16.200","16.8331","8","-0.0186","0.1138","-1.1138","144.7226","-2.3023","28.1314","82.6850","0.2100","116.3664","45.39208150","-75.69699397"
"16.250","17.0876","8","-0.0196","0.1240","-1.1081","144.5383","-2.3966","28.0874","82.2350","0.2100","113.4745","45.39208004","-75.69699207"
"16.300","17.1909","8","-0.0111","0.1208","-1.0954","144.2718","-1.3540","28.0899","81.7850","0.2100","202.0661","45.39207866","-75.69699026"
"16.350","17.2296","8","0.0016","0.1118","-1.0799","143.9700","0.1759","28.1123","81.3350","0.2100","1559.2521","45.39207730","-75.69698848"
"16.400","17.4921","11","-0.0039","0.1025","-1.0312","143.8997","-0.4447","28.1509","80.9200","0.2100","626.0775","45.39207584","-75.69698664"
"16.450","17.8505","11","-0.0172","0.0930","-0.9684","143.9286","-1.9868","28.1965","80.5200","0.2100","142.9937","45.39207433","-75.69698476"
"16.500","18.0128","11","-0.0153","0.0928","-0.9245","144.1239","-1.7711","28.2312","80.1200","0.2100","161.8710","45.39207288","-75.69698293"
"16.550","18.0910","11","-0.0070","0.0967","-0.8889","144.3905","-0.8019","28.2613","79.7200","0.2100","359.0404","45.39207146","-75.69698112"
"16.600","18.1479","11","-0.0051","0.0923","-0.8649","144.0577","-0.5796","28.1915","79.2150","0.2065","498.3412","45.39206977","-75.69697874"
"16.650","18.1957","11","-0.0061","0.0843","-0.8458","143.4679","-0.6773","28.0790","78.6650","0.2015","427.5779","45.39206798","-75.69697611"
"16.700","18.4136","11","-0.0028","0.0787","-0.8359","143.8332","-0.3160","27.9874","78.1150","0.2000","927.3687","45.39206600","-75.69697344"
"16.750","18.7044","11","0.0022","0.0741","-0.8298","144.6077","0.2420","27.9047","77.5650","0.2000","1230.3120","45.39206393","-75.69697076"
"16.800","18.8128","11","-0.0005","0.0645","-0.8261","144.2879","-0.0506","27.8124","77.0150","0.1965","5921.3096","45.39206196","-75.69696802"
"16.850","18.8429","11","-0.0065","0.0527","-0.8234","143.4991","-0.7076","27.7161","76.4650","0.1915","423.8201","45.39206002","-75.69696527"
"16.900","18.8992","11","-0.0127","0.0330","-0.8591","143.4607","-1.3693","27.5829","75.8800","0.1900","219.6619","45.39205792","-75.69696248"
"16.950","18.9668","11","-0.0189","0.0100","-0.9111","143.7440","-2.0331","27.4338","75.2800","0.1900","148.4766","45.39205575","-75.69695966"
"17.000","18.8752","11","-0.0197","0.0029","-0.8979","143.7044","-2.1117","27.3043","74.7150","0.1900","142.2572","45.39205359","-75.69695671"
"17.050","18.7153","11","-0.0181","0.0026","-0.8568","143.5264","-1.9396","27.1831","74.1650","0.1900","153.5703","45.39205143","-75.69695369"
"17.100","18.6836","11","-0.0129","-0.0097","-0.8645","143.4632","-1.3857","27.0989","73.6150","0.1900","214.5903","45.39204942","-75.69695091"
"17.150","18.7068","11","-0.0062","-0.0272","-0.8931","143.4491","-0.6682","27.0304","73.0650","0.1900","445.5604","45.39204749","-75.69694822"
"17.200","18.6632","11","-0.0081","-0.0360","-0.9337","143.3275","-0.8723","26.9706","72.5500","0.1900","340.5058","45.39204565","-75.69694580"
"17.250","18.5909","11","-0.0136","-0.0412","-0.9794","143.1598","-1.4714","26.9146","72.0500","0.1900","201.0856","45.39204385","-75.69694350"
"17.300","18.5986","11","-0.0037","-0.0339","-0.9676","143.2132","-0.3919","26.8802","71.5150","0.1900","755.3392","45.39204195","-75.69694146"
"17.350","18.6405","11","0.0129","-0.0214","-0.9313","143.3613","1.4071","26.8551","70.9650","0.1900","210.8429","45.39204000","-75.69693953"
"17.400","18.5756","10","0.0052","-0.0193","-0.9160","143.5575","0.5589","26.8459","70.4150","0.1900","529.0116","45.39203813","-75.69693771"
"17.450","18.4650","10","-0.0130","-0.0218","-0.9098","143.7743","-1.4239","26.8436","69.8650","0.1900","206.3928","45.39203629","-75.69693594"
"17.500","18.3897","10","-0.0123","-0.0203","-0.9020","143.4669","-1.3402","26.8531","69.3500","0.1900","218.3873","45.39203453","-75.69693422"
"17.550","18.3295","10","-0.0034","-0.0171","-0.8936","142.9348","-0.3709","26.8676","68.8500","0.1900","786.5524","45.39203280","-75.69693253"
"17.600","18.2987","10","-0.0053","-0.0236","-0.9685","142.8875","-0.5807","26.9187","68.3150","0.1900","501.5472","45.39203109","-75.69693072"
"17.650","18.2803","10","-0.0118","-0.0343","-1.0791","143.0481","-1.2958","26.9856","67.7650","0.1900","224.5316","45.39202939","-75.69692888"
"17.700","18.2392","10","-0.0146","-0.0360","-1.0636","143.0483","-1.6113","27.0569","67.2850","0.1900","180.1544","45.39202751","-75.69692672"
"17.750","18.1882","10","-0.0159","-0.0338","-0.9939","142.9798","-1.7556","27.1303","66.8350","0.1900","164.8837","45.39202556","-75.69692442"
"17.800","18.1347","10","-0.0185","-0.0364","-1.0067","142.8786","-2.0599","27.1562","66.3850","0.1900","140.1166","45.39202369","-75.69692228"
"17.850","18.0801","10","-0.0218","-0.0411","-1.0548","142.7634","-2.4327","27.1618","65.9350","0.1900","118.2874","45.39202184","-75.69692019"
"17.900","17.9535","10","-0.0177","-0.0400","-1.0841","142.7046","-1.9762","27.1753","65.4850","0.1900","144.5928","45.39202001","-75.69691826"
"17.950","17.7961","10","-0.0104","-0.0363","-1.1054","142.6700","-1.1643","27.1923","65.0350","0.1900","243.2753","45.39201819","-75.69691640"
"18.000","17.7340","10","-0.0053","-0.0396","-1.1030","142.5476","-0.5990","27.1982","64.6200","0.1900","471.1704","45.39201634","-75.69691443"
"18.050","17.7127","10","-0.0012","-0.0459","-1.0906","142.3877","-0.1395","27.1994","64.2200","0.1900","2020.3811","45.39201447","-75.69691241"
"18.100","17.6525","10","-0.0060","-0.0460","-1.0517","142.3428","-0.6887","27.1787","63.7850","0.1900","407.9399","45.39201267","-75.69691050"
"18.150","17.5755","10","-0.0146","-0.0434","-1.0015","142.3472","-1.6702","27.1488","63.3350","0.1900","167.4839","45.39201089","-75.69690865"
"18.200","17.5299","10","-0.0117","-0.0397","-0.9812","142.4557","-1.3396","27.1139","62.9550","0.1900","208.2695","45.39200911","-75.69690679"
"18.250","17.4976","10","-0.0039","-0.0355","-0.9735","142.6088","-0.4467","27.0770","62.6050","0.1900","623.3577","45.39200734","-75.69690492"
"18.300","17.4095","10","-0.0018","-0.0322","-0.9836","142.4926","-0.2048","27.0541","62.2200","0.1900","1352.7191","45.39200561","-75.69690312"
