"Format","AiM CSV File"
"Session","45.392°N, 75.696°W"
"Vehicle","GG25"
"Racer","Faran"
"Championship","P7"
"Comment","arb 90 degrees  
times: 
"
"Date","Saturday, August 16, 2025"
"Time","4:59 PM"
"Sample Rate","20"
"Duration","188"
"Segment","Session"
"Beacon Markers","188"
"Segment Times","3:08.000"
"33.850","0.1110","14","0.0000","0.0000","35.1991","-11.2377","0.0000","31.3218","21.6730","0.1546","10000.0000","45.39193431","-75.69655886"
"33.900","0.0954","14","0.0000","0.0000","45.9145","-78.1446","0.0000","31.3120","21.6230","0.1446","10000.0000","45.39193421","-75.69655879"
"33.950","0.1044","14","0.0000","0.0000","42.3735","-49.5414","0.0000","31.3064","21.6000","0.1454","10000.0000","45.39193410","-75.69655871"
"34.000","0.1346","14","0.0000","0.0000","26.6883","60.4222","0.0000","31.3045","21.6000","0.1554","10000.0000","45.39193399","-75.69655860"
"34.050","0.1301","14","0.0000","0.0000","33.1788","75.8849","0.0000","31.3002","21.5730","0.1519","10000.0000","45.39193390","-75.69655852"
"34.100","0.0961","14","0.0000","0.0000","58.5597","10.8468","0.0000","31.2939","21.5230","0.1369","10000.0000","45.39193383","-75.69655845"
"34.150","0.1120","14","0.0000","0.0000","54.7951","-33.5282","0.0000","31.2834","21.4730","0.1381","10000.0000","45.39193376","-75.69655842"
"34.200","0.1703","14","0.0000","0.0000","26.2030","-60.3012","0.0000","31.2694","21.4230","0.1531","10000.0000","45.39193370","-75.69655840"
"34.250","0.1790","14","0.0000","0.0000","13.4446","-68.2354","0.0000","31.2576","21.3730","0.1600","10000.0000","45.39193361","-75.69655836"
"34.300","0.1453","14","0.0000","0.0000","14.1740","-60.1217","0.0000","31.2478","21.3230","0.1600","10000.0000","45.39193351","-75.69655830"
"34.350","0.1222","14","0.0000","0.0000","16.2641","-71.6502","0.0000","31.2380","21.2730","0.1627","10000.0000","45.39193344","-75.69655823"
"34.400","0.1083","14","0.0000","0.0000","19.5131","-99.9111","0.0000","31.2284","21.2230","0.1677","10000.0000","45.39193340","-75.69655815"
"34.450","0.0912","14","0.0000","0.0000","32.8044","-54.6800","0.0000","31.2248","21.2000","0.1619","10000.0000","45.39193334","-75.69655806"
"34.500","0.0714","14","0.0000","0.0000","54.6505","53.1555","0.0000","31.2264","21.2000","0.1469","10000.0000","45.39193326","-75.69655795"
"34.550","0.0890","14","0.0000","0.0000","56.4103","66.5060","0.0000","31.2256","21.1730","0.1454","10000.0000","45.39193321","-75.69655787"
"34.600","0.1383","14","0.0000","0.0000","41.0598","-0.6309","0.0000","31.2230","21.1230","0.1554","10000.0000","45.39193317","-75.69655780"
"34.650","0.1370","14","0.0000","0.0000","37.0747","-23.0051","0.0000","31.2146","21.0730","0.1573","10000.0000","45.39193311","-75.69655773"
"34.700","0.0925","14","0.0000","0.0000","42.7713","-7.2482","0.0000","31.2014","21.0230","0.1523","10000.0000","45.39193304","-75.69655766"
"34.750","0.1021","14","0.0000","0.0000","38.0079","24.8655","0.0000","31.1882","21.0000","0.1554","10000.0000","45.39193297","-75.69655758"
"34.800","0.1579","14","0.0000","0.0000","24.3342","70.9128","0.0000","31.1749","21.0000","0.1654","10000.0000","45.39193289","-75.69655750"
"34.850","0.1647","14","0.0000","0.0000","19.8851","22.6711","0.0000","31.1673","20.9730","0.1673","10000.0000","45.39193281","-75.69655744"
"34.900","0.1299","14","0.0000","0.0000","23.2940","-105.8908","0.0000","31.1645","20.9230","0.1623","10000.0000","45.39193270","-75.69655739"
"34.950","0.1069","14","0.0000","0.0000","31.8771","-149.8802","0.0000","31.1598","20.8730","0.1546","10000.0000","45.39193262","-75.69655734"
"35.000","0.0941","14","0.0000","0.0000","44.8678","-121.8265","0.0000","31.1535","20.8230","0.1446","10000.0000","45.39193255","-75.69655728"
"35.050","0.1089","14","0.0000","0.0000","41.7172","-44.5541","0.0000","31.1435","20.8000","0.1454","10000.0000","45.39193248","-75.69655721"
"35.100","0.1473","14","0.0000","0.0000","24.8166","74.6453","0.0000","31.1303","20.8000","0.1554","10000.0000","45.39193240","-75.69655713"
"35.150","0.1342","14","0.0000","0.0000","34.0209","70.9942","0.0000","31.1228","20.7730","0.1519","10000.0000","45.39193235","-75.69655706"
"35.200","0.0771","14","0.0000","0.0000","65.4627","-37.3075","0.0000","31.1201","20.7230","0.1369","10000.0000","45.39193231","-75.69655700"
"35.250","0.0610","14","0.0000","0.0000","72.3922","-78.1238","0.0000","31.1174","20.7000","0.1300","10000.0000","45.39193227","-75.69655694"
"35.300","0.0796","14","0.0000","0.0000","58.4408","-61.4526","0.0000","31.1147","20.7000","0.1300","10000.0000","45.39193223","-75.69655688"
"35.350","0.0935","14","0.0000","0.0000","49.5549","-82.5420","0.0000","31.1119","20.6730","0.1327","10000.0000","45.39193216","-75.69655682"
"35.400","0.1034","14","0.0000","0.0000","44.9842","-135.7979","0.0000","31.1091","20.6230","0.1377","10000.0000","45.39193206","-75.69655678"
"35.450","0.1026","14","0.0000","0.0000","45.0313","-146.4247","0.0000","31.1044","20.5730","0.1373","10000.0000","45.39193197","-75.69655672"
"35.500","0.0927","14","0.0000","0.0000","49.0123","-120.7377","0.0000","31.0981","20.5230","0.1323","10000.0000","45.39193190","-75.69655666"
"35.550","0.1210","14","0.0000","0.0000","45.5973","-89.1638","0.0000","31.0976","20.5000","0.1381","10000.0000","45.39193185","-75.69655661"
"35.600","0.1819","14","0.0000","0.0000","35.8821","-52.5750","0.0000","31.1018","20.5000","0.1531","10000.0000","45.39193181","-75.69655656"
"35.650","0.2147","14","0.0000","0.0000","29.1247","-2.7211","0.0000","31.0990","20.4730","0.1600","10000.0000","45.39193173","-75.69655647"
"35.700","0.2236","14","0.0000","0.0000","24.8870","58.4325","0.0000","31.0900","20.4230","0.1600","10000.0000","45.39193162","-75.69655635"
"35.750","0.2167","14","0.0000","0.0000","24.5672","22.4228","0.0000","31.0801","20.4000","0.1600","10000.0000","45.39193152","-75.69655629"
"35.800","0.1964","14","0.0000","0.0000","27.5849","-96.3555","0.0000","31.0695","20.4000","0.1600","10000.0000","45.39193142","-75.69655629"
"35.850","0.1871","14","0.0000","0.0000","29.6227","-112.7541","0.0000","31.0631","20.3730","0.1600","10000.0000","45.39193136","-75.69655626"
"35.900","0.1871","14","0.0000","0.0000","30.8258","-41.9403","0.0000","31.0604","20.3230","0.1600","10000.0000","45.39193132","-75.69655620"
"35.950","0.1583","15","0.0000","0.0000","34.6067","37.1795","0.0000","31.0502","20.3000","0.1573","10000.0000","45.39193128","-75.69655612"
"36.000","0.1050","15","0.0000","0.0000","40.5836","123.3746","0.0000","31.0336","20.3000","0.1523","10000.0000","45.39193124","-75.69655602"
"36.050","0.0826","15","0.0000","0.0000","50.1072","133.3898","0.0000","31.0226","20.2730","0.1473","10000.0000","45.39193118","-75.69655595"
"36.100","0.0864","15","0.0000","0.0000","62.6521","78.5109","0.0000","31.0163","20.2230","0.1423","10000.0000","45.39193111","-75.69655589"
"36.150","0.1139","15","0.0000","0.0000","56.6797","55.9177","0.0000","31.0087","20.2000","0.1481","10000.0000","45.39193105","-75.69655578"
"36.200","0.1616","15","0.0000","0.0000","34.9334","60.8272","0.0000","30.9999","20.2000","0.1631","10000.0000","45.39193100","-75.69655564"
"36.250","0.1816","15","0.0000","0.0000","25.0201","24.3073","0.0000","30.9958","20.1730","0.1673","10000.0000","45.39193095","-75.69655559"
"36.300","0.1780","15","0.0000","0.0000","25.1870","-47.5042","0.0000","30.9956","20.1230","0.1623","10000.0000","45.39193088","-75.69655560"
"36.350","0.1887","15","0.0000","0.0000","22.6143","-41.5193","0.0000","30.9888","20.1000","0.1627","10000.0000","45.39193078","-75.69655554"
"36.400","0.2114","15","0.0000","0.0000","17.7081","30.7366","0.0000","30.9763","20.1000","0.1677","10000.0000","45.39193064","-75.69655542"
"36.450","0.1837","15","0.0000","0.0000","29.6329","7.8501","0.0000","30.9666","20.0730","0.1619","10000.0000","45.39193050","-75.69655537"
"36.500","0.1130","15","0.0000","0.0000","55.8953","-96.0838","0.0000","30.9593","20.0230","0.1469","10000.0000","45.39193038","-75.69655539"
"36.550","0.0805","15","0.0000","0.0000","58.8021","-113.5509","0.0000","30.9469","20.0000","0.1427","10000.0000","45.39193026","-75.69655535"
"36.600","0.0805","15","0.0000","0.0000","41.8134","-57.3612","0.0000","30.9302","20.0000","0.1477","10000.0000","45.39193016","-75.69655527"
"36.650","0.1000","15","0.0000","0.0000","30.8611","-35.9154","0.0000","30.9203","19.9730","0.1527","10000.0000","45.39193003","-75.69655526"
"36.700","0.1361","15","0.0000","0.0000","25.0510","-44.0664","0.0000","30.9165","19.9230","0.1577","10000.0000","45.39192987","-75.69655529"
"36.750","0.1550","15","0.0000","0.0000","20.8921","-79.9007","0.0000","30.9088","19.9000","0.1627","10000.0000","45.39192971","-75.69655531"
"36.800","0.1591","15","0.0000","0.0000","18.1398","-139.3171","0.0000","30.8980","19.9000","0.1677","10000.0000","45.39192956","-75.69655533"
"36.850","0.1483","15","0.0000","0.0000","18.5110","-98.2814","0.0000","30.8896","19.8730","0.1673","10000.0000","45.39192945","-75.69655530"
"36.900","0.1247","15","0.0000","0.0000","21.5429","28.3244","0.0000","30.8834","19.8230","0.1623","10000.0000","45.39192937","-75.69655524"
"36.950","0.1182","15","0.0000","0.0000","20.6620","47.9660","0.0000","30.8705","19.8000","0.1600","10000.0000","45.39192929","-75.69655523"
"37.000","0.1261","15","0.0000","0.0000","16.4480","-23.5103","0.0000","30.8520","19.8000","0.1600","10000.0000","45.39192921","-75.69655528"
"37.050","0.1165","15","0.0000","0.0000","12.9078","-67.8389","0.0000","30.8376","19.7730","0.1627","10000.0000","45.39192908","-75.69655531"
"37.100","0.0918","15","0.0000","0.0000","9.9415","-89.0418","0.0000","30.8268","19.7230","0.1677","10000.0000","45.39192892","-75.69655533"
"37.150","0.0685","15","0.0000","0.0000","18.5169","-72.1204","0.0000","30.8165","19.7000","0.1700","10000.0000","45.39192880","-75.69655530"
"37.200","0.0462","15","0.0000","0.0000","36.9243","-22.7229","0.0000","30.8067","19.7000","0.1700","10000.0000","45.39192869","-75.69655524"
"37.250","0.0360","15","0.0000","0.0000","35.8336","27.0778","0.0000","30.7945","19.6730","0.1700","10000.0000","45.39192858","-75.69655521"
"37.300","0.0360","15","0.0000","0.0000","18.1335","77.2219","0.0000","30.7803","19.6230","0.1700","10000.0000","45.39192845","-75.69655521"
"37.350","0.0570","15","0.0000","0.0000","8.2308","55.1022","0.0000","30.7736","19.6000","0.1673","10000.0000","45.39192833","-75.69655523"
"37.400","0.0959","15","0.0000","0.0000","4.9702","-28.5754","0.0000","30.7732","19.6000","0.1623","10000.0000","45.39192820","-75.69655526"
"37.450","0.1048","15","0.0000","0.0000","-0.0026","-16.9530","0.0000","30.7636","19.6000","0.1627","10000.0000","45.39192809","-75.69655526"
"37.500","0.0882","15","0.0000","0.0000","-6.4341","75.8510","0.0000","30.7459","19.6000","0.1677","10000.0000","45.39192800","-75.69655525"
"37.550","0.0951","15","0.0000","0.0000","-5.9346","74.2738","0.0000","30.7358","19.5730","0.1700","10000.0000","45.39192790","-75.69655525"
"37.600","0.1222","15","0.0000","0.0000","0.4690","-7.7021","0.0000","30.7321","19.5230","0.1700","10000.0000","45.39192781","-75.69655527"
"37.650","0.1291","15","0.0000","0.0000","3.4297","-51.2582","0.0000","30.7288","19.5000","0.1700","10000.0000","45.39192768","-75.69655526"
"37.700","0.1186","15","0.0000","0.0000","3.4575","-62.0863","0.0000","30.7258","19.5000","0.1700","10000.0000","45.39192751","-75.69655523"
"37.750","0.1138","15","0.0000","0.0000","1.7504","-25.4538","0.0000","30.7191","19.4730","0.1700","10000.0000","45.39192738","-75.69655518"
"37.800","0.1138","15","0.0000","0.0000","-1.4347","51.6080","0.0000","30.7093","19.4230","0.1700","10000.0000","45.39192728","-75.69655512"
"37.850","0.1255","15","0.0000","0.0000","-1.8358","111.3422","0.0000","30.7027","19.4000","0.1700","10000.0000","45.39192714","-75.69655510"
"37.900","0.1470","15","0.0000","0.0000","0.1346","156.3158","0.0000","30.6988","19.4000","0.1700","10000.0000","45.39192699","-75.69655514"
"37.950","0.1384","15","0.0000","0.0000","3.7824","90.7405","0.0000","30.6932","19.3730","0.1700","10000.0000","45.39192688","-75.69655515"
"38.000","0.1040","15","0.0000","0.0000","8.8592","-69.0062","0.0000","30.6860","19.3230","0.1700","10000.0000","45.39192682","-75.69655515"
"38.050","0.1210","15","0.0000","0.0000","7.9978","-92.6995","0.0000","30.6752","19.3000","0.1700","10000.0000","45.39192676","-75.69655514"
"38.100","0.1819","15","0.0000","0.0000","2.0779","-0.4954","0.0000","30.6611","19.3000","0.1700","10000.0000","45.39192669","-75.69655513"
"38.150","0.1670","15","0.0000","0.0000","-0.8150","-15.2823","0.0000","30.6544","19.3000","0.1700","10000.0000","45.39192659","-75.69655514"
"38.200","0.0875","15","0.0000","0.0000","-1.1292","-121.2097","0.0000","30.6541","19.3000","0.1700","10000.0000","45.39192647","-75.69655517"
"38.250","0.0772","15","0.0000","0.0000","-0.8627","-142.9709","0.0000","30.6477","19.2730","0.1700","10000.0000","45.39192636","-75.69655522"
"38.300","0.1260","15","0.0000","0.0000","-0.1013","-93.0349","0.0000","30.6362","19.2230","0.1700","10000.0000","45.39192628","-75.69655528"
"38.350","0.1084","15","0.0000","0.0000","0.1817","-51.1470","0.0000","30.6328","19.2000","0.1673","10000.0000","45.39192608","-75.69655532"
"38.400","0.0341","15","0.0000","0.0000","0.0573","-16.1148","0.0000","30.6365","19.2000","0.1623","10000.0000","45.39192579","-75.69655533"
"38.450","0.0456","15","0.0000","0.0000","0.8391","-8.3726","0.0000","30.6416","19.1730","0.1627","10000.0000","45.39192552","-75.69655538"
"38.500","0.1300","15","0.0000","0.0000","2.3931","-23.8775","0.0000","30.6479","19.1230","0.1677","10000.0000","45.39192527","-75.69655546"
"38.550","0.1471","15","0.0000","0.0000","4.2673","14.0514","0.0000","30.6570","19.1000","0.1700","10000.0000","45.39192500","-75.69655548"
"38.600","0.1067","15","0.0000","0.0000","6.4143","97.4979","0.0000","30.6685","19.1000","0.1700","10000.0000","45.39192470","-75.69655545"
"38.650","0.0935","15","0.0000","0.0000","5.9740","145.3340","0.0000","30.6799","19.0730","0.1673","10000.0000","45.39192437","-75.69655543"
"38.700","0.1034","15","0.0000","0.0000","3.3297","162.8354","0.0000","30.6912","19.0230","0.1623","10000.0000","45.39192401","-75.69655542"
"38.750","0.0886","15","0.0000","0.0000","4.2404","151.8246","0.0000","30.6983","19.0000","0.1600","10000.0000","45.39192366","-75.69655543"
"38.800","0.0526","15","0.0000","0.0000","8.1795","116.5257","0.0000","30.7018","19.0000","0.1600","10000.0000","45.39192330","-75.69655546"
"38.850","0.0943","15","0.0000","0.0000","6.7053","59.8424","0.0000","30.7109","18.9730","0.1600","10000.0000","45.39192297","-75.69655550"
"38.900","0.2023","15","0.0000","0.0000","0.6198","-15.0572","0.0000","30.7249","18.9230","0.1600","10000.0000","45.39192265","-75.69655555"
"38.950","0.1977","15","0.0000","0.0000","-7.2631","-18.0291","0.0000","30.7356","18.9000","0.1600","10000.0000","45.39192229","-75.69655557"
"39.000","0.0972","15","0.0000","0.0000","-16.6771","40.2709","0.0000","30.7433","18.9000","0.1600","10000.0000","45.39192190","-75.69655556"
"39.050","0.0469","15","0.0000","0.0000","-18.0333","27.4527","0.0000","30.7563","18.8730","0.1600","10000.0000","45.39192153","-75.69655558"
"39.100","0.0394","15","0.0000","0.0000","-12.5252","-45.9477","0.0000","30.7737","18.8230","0.1600","10000.0000","45.39192118","-75.69655565"
"39.150","0.0664","15","0.0000","0.0000","-5.5732","-19.3299","0.0000","30.7896","18.8000","0.1600","10000.0000","45.39192081","-75.69655568"
"39.200","0.1226","15","0.0000","0.0000","2.6088","92.4884","0.0000","30.8044","18.8000","0.1600","10000.0000","45.39192042","-75.69655568"
"39.250","0.1084","15","0.0000","0.0000","4.6519","105.0652","0.0000","30.8187","18.7730","0.1573","10000.0000","45.39192006","-75.69655571"
"39.300","0.0341","15","0.0000","0.0000","1.4657","33.1027","0.0000","30.8327","18.7230","0.1523","10000.0000","45.39191974","-75.69655576"
"39.350","0.0275","15","0.0000","0.0000","0.3439","2.7172","0.0000","30.8411","18.7000","0.1527","10000.0000","45.39191944","-75.69655579"
"39.400","0.0784","15","0.0000","0.0000","0.9808","7.7491","0.0000","30.8447","18.7000","0.1577","10000.0000","45.39191915","-75.69655581"
"39.450","0.1248","15","0.0000","0.0000","2.4953","-14.2712","0.0000","30.8558","18.6730","0.1627","10000.0000","45.39191883","-75.69655585"
"39.500","0.1675","15","0.0000","0.0000","4.7572","-59.3359","0.0000","30.8732","18.6230","0.1677","10000.0000","45.39191848","-75.69655591"
"39.550","0.1789","15","0.0000","0.0000","4.5134","-10.6569","0.0000","30.8888","18.6000","0.1673","10000.0000","45.39191814","-75.69655597"
"39.600","0.1639","15","0.0000","0.0000","2.1350","117.8778","0.0000","30.9028","18.6000","0.1623","10000.0000","45.39191782","-75.69655602"
"39.650","0.1546","15","0.0000","0.0000","2.9561","144.4507","0.0000","30.9174","18.5730","0.1627","10000.0000","45.39191753","-75.69655602"
"39.700","0.1504","15","0.0000","0.0000","6.5027","84.1672","0.0000","30.9324","18.5230","0.1677","10000.0000","45.39191727","-75.69655599"
"39.750","0.1607","15","0.0000","0.0000","8.1795","5.2807","0.0000","30.9464","18.5000","0.1700","10000.0000","45.39191698","-75.69655604"
"39.800","0.1834","15","0.0000","0.0000","8.2636","-89.4530","0.0000","30.9595","18.5000","0.1700","10000.0000","45.39191667","-75.69655615"
"39.850","0.1839","15","0.0000","0.0000","7.0117","-90.8626","0.0000","30.9638","18.4730","0.1673","10000.0000","45.39191637","-75.69655620"
"39.900","0.1654","15","0.0000","0.0000","4.6219","-12.7740","0.0000","30.9605","18.4230","0.1623","10000.0000","45.39191608","-75.69655620"
"39.950","0.1420","15","0.0000","0.0000","8.6136","3.9868","0.0000","30.9708","18.4000","0.1600","10000.0000","45.39191580","-75.69655620"
"40.000","0.1145","15","0.0000","0.0000","18.0416","-31.4944","0.0000","30.9928","18.4000","0.1600","10000.0000","45.39191553","-75.69655618"
"40.050","0.1066","15","0.0000","0.0000","18.6258","-0.9343","0.0000","31.0105","18.3730","0.1600","10000.0000","45.39191524","-75.69655620"
"40.100","0.1154","15","0.0000","0.0000","11.6764","85.8834","0.0000","31.0245","18.3230","0.1600","10000.0000","45.39191492","-75.69655625"
"40.150","0.1110","15","0.0000","0.0000","3.7905","60.6742","0.0000","31.0329","18.3000","0.1627","10000.0000","45.39191462","-75.69655628"
"40.200","0.0954","15","0.0000","0.0000","-4.8932","-59.9654","0.0000","31.0365","18.3000","0.1677","10000.0000","45.39191433","-75.69655630"
"40.250","0.0882","15","0.0000","0.0000","-3.4655","-122.7577","0.0000","31.0477","18.2730","0.1673","10000.0000","45.39191404","-75.69655634"
"40.300","0.0882","15","0.0000","0.0000","6.5756","-136.2728","0.0000","31.0653","18.2230","0.1623","10000.0000","45.39191375","-75.69655638"
"40.350","0.0951","15","0.0000","0.0000","14.3652","-80.6454","0.0000","31.0815","18.2000","0.1627","10000.0000","45.39191347","-75.69655639"
"40.400","0.1079","15","0.0000","0.0000","20.2367","33.8810","0.0000","31.0965","18.2000","0.1677","10000.0000","45.39191321","-75.69655636"
"40.450","0.1232","15","0.0000","0.0000","16.8117","44.2737","0.0000","31.1045","18.2000","0.1700","10000.0000","45.39191297","-75.69655642"
"40.500","0.1405","15","0.0000","0.0000","5.4674","-34.0400","0.0000","31.1066","18.2000","0.1700","10000.0000","45.39191276","-75.69655654"
"40.550","0.1406","15","0.0000","0.0000","2.7682","-30.9852","0.0000","31.1157","18.1730","0.1700","10000.0000","45.39191256","-75.69655657"
"40.600","0.1261","15","0.0000","0.0000","7.4335","41.3836","0.0000","31.1309","18.1230","0.1700","10000.0000","45.39191235","-75.69655653"
"40.650","0.1179","15","0.0000","0.0000","7.7761","29.4167","0.0000","31.1395","18.1000","0.1727","10000.0000","45.39191214","-75.69655654"
"40.700","0.1151","15","0.0000","0.0000","4.4362","-54.3917","0.0000","31.1424","18.1000","0.1777","10000.0000","45.39191192","-75.69655661"
"40.750","0.1414","15","0.0000","0.0000","1.5463","-70.3096","0.0000","31.1417","18.0730","0.1746","10000.0000","45.39191174","-75.69655665"
"40.800","0.1925","15","0.0000","0.0000","-0.9603","-28.3948","0.0000","31.1378","18.0230","0.1646","10000.0000","45.39191158","-75.69655668"
"40.850","0.2144","15","0.0000","0.0000","-2.3011","36.0523","0.0000","31.1418","18.0000","0.1600","10000.0000","45.39191139","-75.69655671"
"40.900","0.2113","15","0.0000","0.0000","-2.6488","119.6935","0.0000","31.1526","18.0000","0.1600","10000.0000","45.39191116","-75.69655672"
"40.950","0.1956","15","0.0000","0.0000","-4.9384","131.2317","0.0000","31.1615","18.0000","0.1627","10000.0000","45.39191095","-75.69655673"
"41.000","0.1691","15","0.0000","0.0000","-8.8822","81.3488","0.0000","31.1689","18.0000","0.1677","10000.0000","45.39191075","-75.69655673"
"41.050","0.1953","15","0.0000","0.0000","-9.1864","17.0707","0.0000","31.1758","18.0000","0.1727","10000.0000","45.39191056","-75.69655677"
"41.100","0.2664","15","0.0000","0.0000","-6.3901","-59.4698","0.0000","31.1823","18.0000","0.1777","10000.0000","45.39191038","-75.69655683"
"41.150","0.2400","15","0.0000","0.0000","1.5168","-67.2988","0.0000","31.1954","17.9730","0.1746","10000.0000","45.39191020","-75.69655684"
"41.200","0.1308","15","0.0000","0.0000","13.7772","-16.5956","0.0000","31.2141","17.9230","0.1646","10000.0000","45.39191003","-75.69655679"
"41.250","0.1093","15","0.0000","0.0000","12.9042","-1.7637","0.0000","31.2187","17.9000","0.1600","10000.0000","45.39190985","-75.69655679"
"41.300","0.1626","15","0.0000","0.0000","0.8433","-17.4887","0.0000","31.2113","17.9000","0.1600","10000.0000","45.39190966","-75.69655682"
"41.350","0.1852","15","0.0000","0.0000","-1.6167","-63.5476","0.0000","31.2156","17.9000","0.1600","10000.0000","45.39190947","-75.69655684"
"41.400","0.1816","15","0.0000","0.0000","4.1019","-135.4466","0.0000","31.2299","17.9000","0.1600","10000.0000","45.39190927","-75.69655686"
"41.450","0.1837","15","0.0000","0.0000","3.4952","-100.1650","0.0000","31.2372","17.8730","0.1654","10000.0000","45.39190907","-75.69655683"
"41.500","0.1907","15","0.0000","0.0000","-2.4999","26.4187","0.0000","31.2385","17.8230","0.1754","10000.0000","45.39190887","-75.69655675"
"41.550","0.1816","15","0.0000","0.0000","-4.8541","72.7632","0.0000","31.2413","17.8000","0.1800","10000.0000","45.39190872","-75.69655670"
"41.600","0.1589","15","0.0000","0.0000","-4.1068","50.7558","0.0000","31.2454","17.8000","0.1800","10000.0000","45.39190862","-75.69655667"
"41.650","0.1447","15","0.0000","0.0000","-0.9066","-11.5383","0.0000","31.2532","17.8000","0.1773","10000.0000","45.39190848","-75.69655665"
"41.700","0.1379","15","0.0000","0.0000","4.3833","-108.1505","0.0000","31.2641","17.8000","0.1723","10000.0000","45.39190832","-75.69655666"
"41.750","0.1459","15","0.0000","0.0000","7.3758","-93.9664","0.0000","31.2732","17.8000","0.1727","10000.0000","45.39190821","-75.69655664"
"41.800","0.1668","15","0.0000","0.0000","8.4114","14.5999","0.0000","31.2809","17.8000","0.1777","10000.0000","45.39190814","-75.69655661"
"41.850","0.1482","15","0.0000","0.0000","9.1857","74.1923","0.0000","31.2810","17.8000","0.1827","10000.0000","45.39190803","-75.69655657"
"41.900","0.0960","15","0.0000","0.0000","9.7376","92.0662","0.0000","31.2746","17.8000","0.1877","10000.0000","45.39190790","-75.69655653"
"41.950","0.1058","15","0.0000","0.0000","6.6766","45.4833","0.0000","31.2770","17.7730","0.1900","10000.0000","45.39190775","-75.69655654"
"42.000","0.1684","15","0.0000","0.0000","0.5379","-56.0071","0.0000","31.2871","17.7230","0.1900","10000.0000","45.39190760","-75.69655660"
"42.050","0.1678","15","0.0000","0.0000","0.3298","-38.2772","0.0000","31.2939","17.7000","0.1873","10000.0000","45.39190744","-75.69655662"
"42.100","0.1133","15","0.0000","0.0000","5.1737","81.0108","0.0000","31.2978","17.7000","0.1823","10000.0000","45.39190727","-75.69655661"
"42.150","0.0935","15","0.0000","0.0000","7.4533","89.8380","0.0000","31.2981","17.7000","0.1773","10000.0000","45.39190714","-75.69655658"
"42.200","0.1034","15","0.0000","0.0000","7.5484","4.5690","0.0000","31.2952","17.7000","0.1723","10000.0000","45.39190704","-75.69655653"
"42.250","0.1189","15","0.0000","0.0000","5.4915","-49.5465","0.0000","31.2994","17.7000","0.1754","10000.0000","45.39190691","-75.69655654"
"42.300","0.1391","15","0.0000","0.0000","1.6015","-77.1239","0.0000","31.3094","17.7000","0.1854","10000.0000","45.39190675","-75.69655661"
"42.350","0.1771","15","0.0000","0.0000","-1.2376","-85.5652","0.0000","31.3139","17.7000","0.1900","10000.0000","45.39190661","-75.69655665"
"42.400","0.2301","15","0.0000","0.0000","-3.1816","-77.7053","0.0000","31.3135","17.7000","0.1900","10000.0000","45.39190649","-75.69655668"
"42.450","0.2473","15","0.0000","0.0000","-3.7583","-30.5803","0.0000","31.3179","17.7000","0.1900","10000.0000","45.39190635","-75.69655666"
"42.500","0.2339","15","0.0000","0.0000","-3.1703","49.9928","0.0000","31.3263","17.7000","0.1900","10000.0000","45.39190621","-75.69655658"
"42.550","0.1830","15","0.0000","0.0000","9.9596","41.6276","0.0000","31.3394","17.7000","0.1846","10000.0000","45.39190607","-75.69655659"
"42.600","0.1004","15","0.0000","0.0000","33.7733","-42.4997","0.0000","31.3564","17.7000","0.1746","10000.0000","45.39190591","-75.69655667"
"42.650","0.1107","15","0.0000","0.0000","33.6448","-91.5080","0.0000","31.3621","17.7000","0.1754","10000.0000","45.39190575","-75.69655672"
"42.700","0.2003","15","0.0000","0.0000","13.1211","-110.5999","0.0000","31.3582","17.7000","0.1854","10000.0000","45.39190560","-75.69655675"
"42.750","0.1900","15","0.0000","0.0000","-3.3556","-51.4593","0.0000","31.3544","17.7000","0.1846","10000.0000","45.39190547","-75.69655677"
"42.800","0.0947","15","0.0000","0.0000","-16.3849","74.3239","0.0000","31.3507","17.7000","0.1746","10000.0000","45.39190538","-75.69655679"
"42.850","0.0735","15","0.0000","0.0000","-11.6843","88.8699","0.0000","31.3606","17.7000","0.1700","10000.0000","45.39190527","-75.69655681"
"42.900","0.1154","15","0.0000","0.0000","8.1197","8.6582","0.0000","31.3820","17.7000","0.1700","10000.0000","45.39190513","-75.69655682"
"42.950","0.1635","15","0.0000","0.0000","14.8934","-47.2893","0.0000","31.3955","17.7000","0.1754","10000.0000","45.39190501","-75.69655686"
"43.000","0.2169","15","0.0000","0.0000","10.5671","-82.5672","0.0000","31.4021","17.7000","0.1854","10000.0000","45.39190488","-75.69655690"
"43.050","0.2055","15","0.0000","0.0000","12.0156","-58.2349","0.0000","31.4097","17.6730","0.1873","10000.0000","45.39190475","-75.69655688"
"43.100","0.1387","15","0.0000","0.0000","18.3834","16.8764","0.0000","31.4181","17.6230","0.1823","10000.0000","45.39190461","-75.69655681"
"43.150","0.1006","15","0.0000","0.0000","17.8739","10.8675","0.0000","31.4255","17.6000","0.1800","10000.0000","45.39190448","-75.69655680"
"43.200","0.0868","15","0.0000","0.0000","11.5061","-64.2438","0.0000","31.4322","17.6000","0.1800","10000.0000","45.39190435","-75.69655685"
"43.250","0.0805","15","0.0000","0.0000","8.5770","-98.7951","0.0000","31.4332","17.6000","0.1827","10000.0000","45.39190421","-75.69655689"
"43.300","0.0805","15","0.0000","0.0000","8.5770","-98.7951","0.0000","31.4293","17.6000","0.1877","10000.0000","45.39190405","-75.69655692"
