"Format","AiM CSV File"
"Session","45.392°N, 75.696°W"
"Vehicle","GG25"
"Racer","Faran"
"Championship","P7"
"Comment","arb 90 degrees  
times: 
"
"Date","Saturday, August 16, 2025"
"Time","5:38 PM"
"Sample Rate","20"
"Duration","149"
"Segment","Session"
"Beacon Markers","149"
"Segment Times","2:29.000"
"33.500","0.2129","12","0.0000","0.0000","-30.9423","-73.7514","0.0000","43.4507","33.5760","0.2536","10000.0000","45.39189191","-75.69646122"
"33.550","0.1477","12","0.0000","0.0000","-50.4142","-6.5065","0.0000","43.4420","33.5260","0.1986","10000.0000","45.39189193","-75.69646106"
"33.600","0.1418","13","0.0000","0.0000","-52.0156","36.4516","0.0000","43.4381","33.5000","0.1988","10000.0000","45.39189199","-75.69646094"
"33.650","0.2002","13","0.0000","0.0000","-34.2575","53.0991","0.0000","43.4393","33.5000","0.2588","10000.0000","45.39189211","-75.69646084"
"33.700","0.2097","13","0.0000","0.0000","-29.9117","90.1344","0.0000","43.4415","33.4760","0.2708","10000.0000","45.39189215","-75.69646080"
"33.750","0.1665","13","0.0000","0.0000","-40.0960","149.2565","0.0000","43.4449","33.4260","0.2308","10000.0000","45.39189212","-75.69646082"
"33.800","0.1802","13","0.0000","0.0000","-38.0780","145.4128","0.0000","43.4477","33.3760","0.2340","10000.0000","45.39189216","-75.69646075"
"33.850","0.2555","13","0.0000","0.0000","-22.8407","73.3562","0.0000","43.4497","33.3260","0.2840","10000.0000","45.39189227","-75.69646060"
"33.900","0.3059","13","0.0000","0.0000","-15.3455","46.8387","0.0000","43.4483","33.3000","0.3052","10000.0000","45.39189232","-75.69646045"
"33.950","0.3293","13","0.0000","0.0000","-16.2375","69.6555","0.0000","43.4431","33.3000","0.2952","10000.0000","45.39189230","-75.69646031"
"34.000","0.3359","13","0.0000","0.0000","-16.5941","74.1573","0.0000","43.4342","33.2760","0.2948","10000.0000","45.39189232","-75.69646018"
"34.050","0.3241","13","0.0000","0.0000","-16.3707","58.8179","0.0000","43.4213","33.2260","0.3048","10000.0000","45.39189237","-75.69646007"
"34.100","0.2949","13","0.0000","0.0000","-20.7772","40.0416","0.0000","43.4096","33.1760","0.2908","10000.0000","45.39189241","-75.69646000"
"34.150","0.2469","13","0.0000","0.0000","-30.1994","17.5419","0.0000","43.3992","33.1260","0.2508","10000.0000","45.39189244","-75.69645997"
"34.200","0.2152","13","0.0000","0.0000","-34.2023","30.3903","0.0000","43.3960","33.0760","0.2324","10000.0000","45.39189247","-75.69645992"
"34.250","0.2012","13","0.0000","0.0000","-32.3343","81.5325","0.0000","43.4004","33.0260","0.2374","10000.0000","45.39189250","-75.69645986"
"34.300","0.1830","13","0.0000","0.0000","-35.6293","102.1754","0.0000","43.3998","33.0000","0.2352","10000.0000","45.39189250","-75.69645979"
"34.350","0.1602","13","0.0000","0.0000","-44.5174","89.7775","0.0000","43.3937","33.0000","0.2252","10000.0000","45.39189250","-75.69645972"
"34.400","0.1505","13","0.0000","0.0000","-44.9734","92.5284","0.0000","43.3909","32.9760","0.2176","10000.0000","45.39189249","-75.69645965"
"34.450","0.1547","13","0.0000","0.0000","-36.2947","111.6907","0.0000","43.3918","32.9260","0.2126","10000.0000","45.39189248","-75.69645958"
"34.500","0.1867","13","0.0000","0.0000","-29.4309","58.7639","0.0000","43.3884","32.8760","0.2340","10000.0000","45.39189245","-75.69645958"
"34.550","0.2489","13","0.0000","0.0000","-24.5335","-72.2594","0.0000","43.3804","32.8260","0.2840","10000.0000","45.39189239","-75.69645964"
"34.600","0.2697","13","0.0000","0.0000","-23.4112","-134.8309","0.0000","43.3696","32.8000","0.3004","10000.0000","45.39189236","-75.69645966"
"34.650","0.2458","13","0.0000","0.0000","-26.3787","-123.2461","0.0000","43.3556","32.8000","0.2804","10000.0000","45.39189236","-75.69645963"
"34.700","0.2096","13","0.0000","0.0000","-35.0726","-118.4184","0.0000","43.3472","32.7760","0.2532","10000.0000","45.39189237","-75.69645957"
"34.750","0.1603","13","0.0000","0.0000","-49.9700","-120.9109","0.0000","43.3447","32.7260","0.2182","10000.0000","45.39189240","-75.69645950"
"34.800","0.1400","13","0.0000","0.0000","-51.2601","-74.3880","0.0000","43.3422","32.6760","0.2168","10000.0000","45.39189245","-75.69645941"
"34.850","0.1511","13","0.0000","0.0000","-37.8090","25.2349","0.0000","43.3398","32.6260","0.2518","10000.0000","45.39189254","-75.69645932"
"34.900","0.1994","13","0.0000","0.0000","-26.0093","25.3986","0.0000","43.3406","32.6000","0.2796","10000.0000","45.39189256","-75.69645937"
"34.950","0.2878","13","0.0000","0.0000","-15.9987","-82.1849","0.0000","43.3448","32.6000","0.2996","10000.0000","45.39189252","-75.69645959"
"35.000","0.3295","13","0.0000","0.0000","-10.6655","-139.4666","0.0000","43.3470","32.5760","0.3100","10000.0000","45.39189250","-75.69645970"
"35.050","0.3206","13","0.0000","0.0000","-10.3995","-142.2545","0.0000","43.3470","32.5260","0.3100","10000.0000","45.39189250","-75.69645970"
"35.100","0.2712","13","0.0000","0.0000","-14.9369","-75.1946","0.0000","43.3391","32.5000","0.2836","10000.0000","45.39189251","-75.69645965"
"35.150","0.1782","13","0.0000","0.0000","-24.6781","67.5336","0.0000","43.3226","32.5000","0.2286","10000.0000","45.39189254","-75.69645954"
"35.200","0.1343","13","0.0000","0.0000","-26.3942","73.6053","0.0000","43.3141","32.4760","0.2288","10000.0000","45.39189255","-75.69645949"
"35.250","0.1436","13","0.0000","0.0000","-19.4164","-68.3674","0.0000","43.3141","32.4260","0.2888","10000.0000","45.39189255","-75.69645949"
"35.300","0.2051","13","0.0000","0.0000","-13.1775","-143.6352","0.0000","43.3102","32.4000","0.3320","10000.0000","45.39189252","-75.69645952"
"35.350","0.3230","13","0.0000","0.0000","-7.7392","-146.6395","0.0000","43.3022","32.4000","0.3570","10000.0000","45.39189247","-75.69645958"
"35.400","0.3872","13","0.0000","0.0000","-5.4914","-144.0129","0.0000","43.2926","32.3760","0.3652","10000.0000","45.39189242","-75.69645963"
"35.450","0.3930","13","0.0000","0.0000","-6.7000","-135.2861","0.0000","43.2812","32.3260","0.3552","10000.0000","45.39189240","-75.69645968"
"35.500","0.3203","13","0.0000","0.0000","-16.5114","-133.3857","0.0000","43.2675","32.2760","0.3284","10000.0000","45.39189243","-75.69645964"
"35.550","0.1625","13","0.0000","0.0000","-35.6424","-138.8803","0.0000","43.2512","32.2260","0.2834","10000.0000","45.39189251","-75.69645952"
"35.600","0.0998","13","0.0000","0.0000","-36.9031","-79.2708","0.0000","43.2415","32.2000","0.2504","10000.0000","45.39189257","-75.69645941"
"35.650","0.1401","13","0.0000","0.0000","-18.8042","50.8684","0.0000","43.2390","32.2000","0.2304","10000.0000","45.39189259","-75.69645934"
"35.700","0.1977","13","0.0000","0.0000","-9.7056","104.1075","0.0000","43.2319","32.1760","0.2440","10000.0000","45.39189266","-75.69645921"
"35.750","0.2741","13","0.0000","0.0000","-10.3574","74.0384","0.0000","43.2201","32.1260","0.2940","10000.0000","45.39189276","-75.69645902"
"35.800","0.2644","13","0.0000","0.0000","-16.7352","72.2295","0.0000","43.2080","32.0760","0.2912","10000.0000","45.39189281","-75.69645897"
"35.850","0.1615","13","0.0000","0.0000","-29.3160","101.0357","0.0000","43.1958","32.0260","0.2312","10000.0000","45.39189280","-75.69645908"
"35.900","0.1177","13","0.0000","0.0000","-34.2545","91.9953","0.0000","43.1815","32.0000","0.2192","10000.0000","45.39189280","-75.69645909"
"35.950","0.1379","13","0.0000","0.0000","-30.9136","41.9543","0.0000","43.1650","32.0000","0.2592","10000.0000","45.39189282","-75.69645898"
"36.000","0.1624","13","0.0000","0.0000","-26.1341","20.5519","0.0000","43.1536","31.9760","0.2872","10000.0000","45.39189286","-75.69645888"
"36.050","0.1916","13","0.0000","0.0000","-19.7961","30.1747","0.0000","43.1477","31.9260","0.3022","10000.0000","45.39189291","-75.69645878"
"36.100","0.1938","13","0.0000","0.0000","-17.5821","42.8370","0.0000","43.1362","31.9000","0.3052","10000.0000","45.39189292","-75.69645872"
"36.150","0.1668","13","0.0000","0.0000","-19.8358","58.7920","0.0000","43.1187","31.9000","0.2952","10000.0000","45.39189289","-75.69645869"
"36.200","0.1434","13","0.0000","0.0000","-25.1709","88.6670","0.0000","43.1046","31.8760","0.2636","10000.0000","45.39189286","-75.69645866"
"36.250","0.1240","13","0.0000","0.0000","-33.8444","133.6219","0.0000","43.0940","31.8260","0.2086","10000.0000","45.39189283","-75.69645865"
"36.300","0.1124","13","0.0000","0.0000","-39.4411","124.0478","0.0000","43.0853","31.8000","0.1896","10000.0000","45.39189284","-75.69645862"
"36.350","0.1095","13","0.0000","0.0000","-41.7045","55.4006","0.0000","43.0785","31.8000","0.2096","10000.0000","45.39189290","-75.69645859"
"36.400","0.1426","13","0.0000","0.0000","-36.8593","24.8603","0.0000","43.0688","31.7760","0.2416","10000.0000","45.39189296","-75.69645852"
"36.450","0.2146","13","0.0000","0.0000","-24.3129","35.6025","0.0000","43.0559","31.7260","0.2866","10000.0000","45.39189301","-75.69645841"
"36.500","0.2590","13","0.0000","0.0000","-19.3541","46.3616","0.0000","43.0329","31.6760","0.3052","10000.0000","45.39189304","-75.69645829"
"36.550","0.2736","13","0.0000","0.0000","-22.6153","57.1393","0.0000","42.9989","31.6260","0.2952","10000.0000","45.39189303","-75.69645815"
"36.600","0.2697","13","0.0000","0.0000","-26.1217","64.0552","0.0000","42.9729","31.6000","0.2852","10000.0000","45.39189300","-75.69645806"
"36.650","0.2458","13","0.0000","0.0000","-29.8936","66.7878","0.0000","42.9554","31.6000","0.2752","10000.0000","45.39189297","-75.69645803"
"36.700","0.2346","13","0.0000","0.0000","-29.1056","59.8490","0.0000","42.9397","31.5760","0.2748","10000.0000","45.39189298","-75.69645799"
"36.750","0.2374","13","0.0000","0.0000","-23.3776","42.4329","0.0000","42.9259","31.5260","0.2848","10000.0000","45.39189305","-75.69645794"
"36.800","0.2368","13","0.0000","0.0000","-22.2668","34.3185","0.0000","42.9155","31.5000","0.2900","10000.0000","45.39189311","-75.69645790"
"36.850","0.2327","13","0.0000","0.0000","-26.1581","36.2810","0.0000","42.9087","31.5000","0.2900","10000.0000","45.39189317","-75.69645787"
"36.900","0.2011","13","0.0000","0.0000","-35.9404","51.8236","0.0000","42.9001","31.4760","0.2612","10000.0000","45.39189319","-75.69645785"
"36.950","0.1399","13","0.0000","0.0000","-52.1045","82.0779","0.0000","42.8896","31.4260","0.2012","10000.0000","45.39189315","-75.69645783"
"37.000","0.1187","13","0.0000","0.0000","-55.2905","45.8930","0.0000","42.8736","31.4000","0.1868","10000.0000","45.39189311","-75.69645784"
"37.050","0.1411","13","0.0000","0.0000","-44.4166","-62.2676","0.0000","42.8517","31.4000","0.2218","10000.0000","45.39189305","-75.69645787"
"37.100","0.1447","13","0.0000","0.0000","-44.9030","-126.0233","0.0000","42.8303","31.3760","0.2304","10000.0000","45.39189302","-75.69645786"
"37.150","0.1281","13","0.0000","0.0000","-57.6964","-141.6738","0.0000","42.8094","31.3260","0.2104","10000.0000","45.39189302","-75.69645781"
"37.200","0.1487","13","0.0000","0.0000","-56.6036","-101.7244","0.0000","42.7890","31.3000","0.2192","10000.0000","45.39189305","-75.69645773"
"37.250","0.2098","13","0.0000","0.0000","-40.4674","-1.5418","0.0000","42.7691","31.3000","0.2592","10000.0000","45.39189310","-75.69645760"
"37.300","0.2284","13","0.0000","0.0000","-36.2162","48.1662","0.0000","42.7484","31.2760","0.2728","10000.0000","45.39189313","-75.69645755"
"37.350","0.2012","13","0.0000","0.0000","-44.8403","43.1932","0.0000","42.7266","31.2260","0.2578","10000.0000","45.39189314","-75.69645756"
"37.400","0.1788","13","0.0000","0.0000","-52.0669","-7.4472","0.0000","42.7098","31.2000","0.2332","10000.0000","45.39189310","-75.69645760"
"37.450","0.1617","13","0.0000","0.0000","-57.7795","-107.5606","0.0000","42.6982","31.2000","0.1982","10000.0000","45.39189301","-75.69645766"
"37.500","0.1472","13","0.0000","0.0000","-63.9221","-109.7673","0.0000","42.6826","31.1760","0.1728","10000.0000","45.39189296","-75.69645764"
"37.550","0.1358","13","0.0000","0.0000","-70.5306","-5.9083","0.0000","42.6626","31.1260","0.1578","10000.0000","45.39189295","-75.69645753"
"37.600","0.1975","13","0.0000","0.0000","-61.3790","50.4180","0.0000","42.6426","31.1000","0.1860","10000.0000","45.39189297","-75.69645741"
"37.650","0.3387","13","0.0000","0.0000","-35.1540","55.2506","0.0000","42.6228","31.1000","0.2610","10000.0000","45.39189303","-75.69645729"
"37.700","0.3870","13","0.0000","0.0000","-24.7976","54.5503","0.0000","42.6024","31.0760","0.2928","10000.0000","45.39189305","-75.69645720"
"37.750","0.3347","13","0.0000","0.0000","-31.6323","47.8561","0.0000","42.5815","31.0260","0.2778","10000.0000","45.39189305","-75.69645715"
"37.800","0.2904","13","0.0000","0.0000","-38.7234","52.6541","0.0000","42.5690","31.0000","0.2628","10000.0000","45.39189303","-75.69645713"
"37.850","0.2547","13","0.0000","0.0000","-46.0923","69.9022","0.0000","42.5654","31.0000","0.2478","10000.0000","45.39189300","-75.69645713"
"37.900","0.2542","13","0.0000","0.0000","-45.6572","75.2334","0.0000","42.5536","30.9760","0.2496","10000.0000","45.39189302","-75.69645710"
"37.950","0.2921","13","0.0000","0.0000","-36.7677","67.6548","0.0000","42.5329","30.9260","0.2696","10000.0000","45.39189308","-75.69645704"
"38.000","0.3189","13","0.0000","0.0000","-32.5612","62.8244","0.0000","42.5109","30.9000","0.2800","10000.0000","45.39189312","-75.69645694"
"38.050","0.3338","13","0.0000","0.0000","-33.4280","60.9713","0.0000","42.4874","30.9000","0.2800","10000.0000","45.39189314","-75.69645682"
"38.100","0.3259","13","0.0000","0.0000","-39.4265","69.1503","0.0000","42.4647","30.9000","0.2584","10000.0000","45.39189312","-75.69645677"
"38.150","0.2934","13","0.0000","0.0000","-50.9845","88.1972","0.0000","42.4428","30.9000","0.2134","10000.0000","45.39189307","-75.69645680"
"38.200","0.2590","13","0.0000","0.0000","-62.4982","96.8467","0.0000","42.4277","30.8760","0.1780","10000.0000","45.39189304","-75.69645684"
"38.250","0.2226","13","0.0000","0.0000","-73.9639","94.2323","0.0000","42.4198","30.8260","0.1530","10000.0000","45.39189305","-75.69645688"
"38.300","0.1988","13","0.0000","0.0000","-80.7007","32.6660","0.0000","42.4120","30.8000","0.1400","10000.0000","45.39189306","-75.69645693"
"38.350","0.1888","13","0.0000","0.0000","-82.3143","-92.7648","0.0000","42.4042","30.8000","0.1400","10000.0000","45.39189306","-75.69645697"
"38.400","0.1791","13","0.0000","0.0000","-80.1126","-119.8987","0.0000","42.3991","30.7760","0.1376","10000.0000","45.39189299","-75.69645708"
"38.450","0.1698","13","0.0000","0.0000","-73.7778","-40.5443","0.0000","42.3969","30.7260","0.1326","10000.0000","45.39189281","-75.69645725"
"38.500","0.1254","13","0.0000","0.0000","-53.5676","0.5473","0.0000","42.3957","30.6760","0.1492","10000.0000","45.39189272","-75.69645734"
"38.550","0.0429","13","0.0000","0.0000","-18.3258","0.1872","0.0000","42.3957","30.6260","0.1892","10000.0000","45.39189272","-75.69645734"
"38.600","0.0496","13","0.0000","0.0000","-12.2969","14.8607","0.0000","42.3886","32.1840","0.2100","10000.0000","45.39189257","-75.69645736"
"38.650","0.1530","13","0.0000","0.0000","-37.9154","45.8204","0.0000","42.3739","35.4840","0.2100","10000.0000","45.39189226","-75.69645741"
"38.700","0.2083","13","0.0000","0.0000","-46.8293","42.3405","0.0000","42.3589","37.1520","0.2004","10000.0000","45.39189198","-75.69645748"
"38.750","0.2114","13","0.0000","0.0000","-37.6465","1.5508","0.0000","42.3435","37.0520","0.1804","10000.0000","45.39189173","-75.69645757"
"38.800","0.2198","13","0.0000","0.0000","-33.1421","20.6951","0.0000","42.3280","36.9280","0.1724","10000.0000","45.39189146","-75.69645767"
"38.850","0.2341","13","0.0000","0.0000","-33.7057","104.7681","0.0000","42.3124","36.7780","0.1774","10000.0000","45.39189115","-75.69645778"
"38.900","0.2276","13","0.0000","0.0000","-37.1347","73.5373","0.0000","42.2953","36.6520","0.1800","10000.0000","45.39189089","-75.69645788"
"38.950","0.1986","13","0.0000","0.0000","-43.6678","-82.6059","0.0000","42.2764","36.5520","0.1800","10000.0000","45.39189068","-75.69645796"
"39.000","0.1718","13","0.0000","0.0000","-49.6214","-153.8179","0.0000","42.2564","36.4280","0.1776","10000.0000","45.39189048","-75.69645800"
"39.050","0.1474","13","0.0000","0.0000","-54.9472","-133.0213","0.0000","42.2350","36.2780","0.1726","10000.0000","45.39189029","-75.69645800"
"39.100","0.1347","13","0.0000","0.0000","-57.2942","-101.2402","0.0000","42.2133","36.1520","0.1628","10000.0000","45.39189010","-75.69645803"
"39.150","0.1347","13","0.0000","0.0000","-56.4140","-57.5594","0.0000","42.1910","36.0520","0.1478","10000.0000","45.39188992","-75.69645809"
"39.200","0.1268","13","0.0000","0.0000","-61.7091","-4.1930","0.0000","42.1642","35.9520","0.1400","10000.0000","45.39188975","-75.69645810"
"39.250","0.1104","13","0.0000","0.0000","-73.6940","59.6661","0.0000","42.1325","35.8520","0.1400","10000.0000","45.39188959","-75.69645807"
"39.300","0.1239","13","0.0000","0.0000","-66.7875","47.4989","0.0000","42.1000","35.7520","0.1592","10000.0000","45.39188947","-75.69645809"
"39.350","0.1699","13","0.0000","0.0000","-39.4154","-47.0301","0.0000","42.0667","35.6520","0.1992","10000.0000","45.39188939","-75.69645817"
"39.400","0.2108","13","0.0000","0.0000","-24.4138","-108.5321","0.0000","42.0334","35.5520","0.2224","10000.0000","45.39188928","-75.69645825"
"39.450","0.2462","13","0.0000","0.0000","-22.8137","-134.2549","0.0000","41.9999","35.4520","0.2274","10000.0000","45.39188914","-75.69645835"
"39.500","0.2367","13","0.0000","0.0000","-26.4105","-73.3158","0.0000","41.9669","35.3520","0.2156","10000.0000","45.39188902","-75.69645840"
"39.550","0.1786","13","0.0000","0.0000","-35.6374","81.5070","0.0000","41.9345","35.2520","0.1856","10000.0000","45.39188893","-75.69645841"
"39.600","0.1505","13","0.0000","0.0000","-42.4150","111.4155","0.0000","41.9017","35.1520","0.1652","10000.0000","45.39188885","-75.69645846"
"39.650","0.1547","13","0.0000","0.0000","-46.5393","6.0002","0.0000","41.8684","35.0520","0.1552","10000.0000","45.39188877","-75.69645854"
"39.700","0.1466","13","0.0000","0.0000","-46.2049","0.5797","0.0000","41.8388","34.9520","0.1548","10000.0000","45.39188865","-75.69645860"
"39.750","0.1250","13","0.0000","0.0000","-41.0403","103.4868","0.0000","41.8131","34.8520","0.1648","10000.0000","45.39188850","-75.69645864"
"39.800","0.1418","13","0.0000","0.0000","-36.1331","102.0488","0.0000","41.7850","34.7520","0.1796","10000.0000","45.39188834","-75.69645875"
"39.850","0.2002","13","0.0000","0.0000","-31.5049","-12.4297","0.0000","41.7540","34.6520","0.1996","10000.0000","45.39188818","-75.69645892"
"39.900","0.2108","13","0.0000","0.0000","-33.4228","-93.0396","0.0000","41.7244","34.5520","0.2028","10000.0000","45.39188800","-75.69645900"
"39.950","0.1698","13","0.0000","0.0000","-42.4324","-136.9584","0.0000","41.6960","34.4520","0.1878","10000.0000","45.39188781","-75.69645898"
"40.000","0.1250","13","0.0000","0.0000","-54.9915","-99.1556","0.0000","41.6707","34.3520","0.1704","10000.0000","45.39188765","-75.69645900"
"40.050","0.0763","13","0.0000","0.0000","-71.3959","27.1789","0.0000","41.6487","34.2520","0.1504","10000.0000","45.39188753","-75.69645904"
"40.100","0.0819","13","0.0000","0.0000","-67.4012","103.9282","0.0000","41.6252","34.1760","0.1520","10000.0000","45.39188736","-75.69645907"
"40.150","0.1464","13","0.0000","0.0000","-41.3075","126.9602","0.0000","41.6003","34.1260","0.1770","10000.0000","45.39188714","-75.69645907"
"40.200","0.2249","13","0.0000","0.0000","-25.3230","88.5148","0.0000","41.5730","34.0520","0.1972","10000.0000","45.39188698","-75.69645911"
"40.250","0.3185","13","0.0000","0.0000","-20.2901","-16.5311","0.0000","41.5431","33.9520","0.2122","10000.0000","45.39188686","-75.69645920"
"40.300","0.3231","13","0.0000","0.0000","-21.7943","-37.6229","0.0000","41.5228","33.8520","0.2248","10000.0000","45.39188673","-75.69645923"
"40.350","0.2313","13","0.0000","0.0000","-30.3803","32.2356","0.0000","41.5128","33.7520","0.2348","10000.0000","45.39188656","-75.69645918"
"40.400","0.1913","13","0.0000","0.0000","-34.9111","71.8767","0.0000","41.4991","33.6760","0.2400","10000.0000","45.39188640","-75.69645916"
"40.450","0.2076","13","0.0000","0.0000","-35.0489","78.7821","0.0000","41.4813","33.6260","0.2400","10000.0000","45.39188624","-75.69645916"
"40.500","0.2623","13","0.0000","0.0000","-30.4821","83.8437","0.0000","41.4639","33.5520","0.2448","10000.0000","45.39188608","-75.69645913"
"40.550","0.3587","13","0.0000","0.0000","-20.8186","86.9078","0.0000","41.4470","33.4520","0.2548","10000.0000","45.39188591","-75.69645907"
"40.600","0.3904","13","0.0000","0.0000","-17.7182","82.4823","0.0000","41.4312","33.3760","0.2600","10000.0000","45.39188574","-75.69645904"
"40.650","0.3519","13","0.0000","0.0000","-21.7279","69.9434","0.0000","41.4168","33.3260","0.2600","10000.0000","45.39188555","-75.69645906"
"40.700","0.3266","13","0.0000","0.0000","-24.1114","70.8234","0.0000","41.4025","33.2520","0.2552","10000.0000","45.39188536","-75.69645908"
"40.750","0.3155","13","0.0000","0.0000","-24.7334","86.2407","0.0000","41.3881","33.1520","0.2452","10000.0000","45.39188517","-75.69645909"
"40.800","0.2730","13","0.0000","0.0000","-31.0316","45.5994","0.0000","41.3778","33.0760","0.2280","10000.0000","45.39188497","-75.69645918"
"40.850","0.1966","13","0.0000","0.0000","-43.4792","-55.7721","0.0000","41.3720","33.0260","0.2030","10000.0000","45.39188477","-75.69645935"
"40.900","0.1689","13","0.0000","0.0000","-45.1329","-112.2415","0.0000","41.3662","32.9760","0.1996","10000.0000","45.39188454","-75.69645953"
"40.950","0.1938","13","0.0000","0.0000","-35.0933","-120.0669","0.0000","41.3603","32.9260","0.2196","10000.0000","45.39188427","-75.69645972"
"41.000","0.2274","13","0.0000","0.0000","-25.6111","-126.2023","0.0000","41.3548","32.8520","0.2348","10000.0000","45.39188400","-75.69645988"
"41.050","0.2702","13","0.0000","0.0000","-16.7328","-130.5067","0.0000","41.3497","32.7520","0.2448","10000.0000","45.39188373","-75.69646000"
"41.100","0.2828","13","0.0000","0.0000","-14.3927","-138.2521","0.0000","41.3402","32.6760","0.2452","10000.0000","45.39188349","-75.69646007"
"41.150","0.2625","13","0.0000","0.0000","-19.1357","-149.7253","0.0000","41.3258","32.6260","0.2352","10000.0000","45.39188330","-75.69646009"
"41.200","0.3194","13","0.0000","0.0000","-18.3739","-130.5314","0.0000","41.3118","32.5760","0.2276","10000.0000","45.39188314","-75.69646019"
"41.250","0.4598","13","0.0000","0.0000","-11.6485","-78.1150","0.0000","41.2984","32.5260","0.2226","10000.0000","45.39188301","-75.69646039"
"41.300","0.4792","13","0.0000","0.0000","-10.6147","-52.8609","0.0000","41.2812","32.4760","0.2200","10000.0000","45.39188288","-75.69646049"
"41.350","0.3677","13","0.0000","0.0000","-15.7468","-57.0328","0.0000","41.2600","32.4260","0.2200","10000.0000","45.39188275","-75.69646048"
"41.400","0.3117","13","0.0000","0.0000","-18.3581","-9.2895","0.0000","41.2408","32.3520","0.2176","10000.0000","45.39188257","-75.69646045"
"41.450","0.3158","13","0.0000","0.0000","-18.2386","94.6953","0.0000","41.2237","32.2520","0.2126","10000.0000","45.39188235","-75.69646040"
"41.500","0.2716","13","0.0000","0.0000","-29.3420","94.5256","0.0000","41.2076","32.1760","0.2004","10000.0000","45.39188217","-75.69646041"
"41.550","0.1749","13","0.0000","0.0000","-52.6035","-18.4781","0.0000","41.1925","32.1260","0.1804","10000.0000","45.39188205","-75.69646047"
"41.600","0.1527","12","0.0000","0.0000","-54.8064","-64.8022","0.0000","41.1770","32.0760","0.1772","10000.0000","45.39188197","-75.69646055"
"41.650","0.2111","12","0.0000","0.0000","-34.1959","-38.8901","0.0000","41.1612","32.0260","0.1922","10000.0000","45.39188192","-75.69646066"
"41.700","0.2382","12","0.0000","0.0000","-23.3486","-41.7409","0.0000","41.1486","31.9760","0.2096","10000.0000","45.39188181","-75.69646079"
"41.750","0.2313","12","0.0000","0.0000","-23.0781","-75.7515","0.0000","41.1394","31.9260","0.2296","10000.0000","45.39188164","-75.69646095"
"41.800","0.2405","12","0.0000","0.0000","-21.9476","-40.2566","0.0000","41.1316","31.8760","0.2328","10000.0000","45.39188151","-75.69646100"
"41.850","0.2673","12","0.0000","0.0000","-19.8853","70.5358","0.0000","41.1254","31.8260","0.2178","10000.0000","45.39188144","-75.69646093"
"41.900","0.2396","12","0.0000","0.0000","-24.5893","102.1213","0.0000","41.1154","31.7760","0.2052","10000.0000","45.39188138","-75.69646089"
"41.950","0.1530","12","0.0000","0.0000","-36.6237","47.8995","0.0000","41.1013","31.7260","0.1952","10000.0000","45.39188131","-75.69646088"
"42.000","0.1450","12","0.0000","0.0000","-34.7258","46.0037","0.0000","41.0942","31.6760","0.1972","10000.0000","45.39188122","-75.69646086"
"42.050","0.2220","12","0.0000","0.0000","-17.7347","100.7946","0.0000","41.0948","31.6260","0.2122","10000.0000","45.39188108","-75.69646083"
"42.100","0.2510","12","0.0000","0.0000","-11.4173","90.8942","0.0000","41.0863","31.5760","0.2128","10000.0000","45.39188100","-75.69646082"
"42.150","0.2280","12","0.0000","0.0000","-16.6632","10.9114","0.0000","41.0679","31.5260","0.1978","10000.0000","45.39188098","-75.69646085"
"42.200","0.2115","12","0.0000","0.0000","-19.3553","-17.2612","0.0000","41.0503","31.4760","0.2044","10000.0000","45.39188091","-75.69646083"
"42.250","0.2021","12","0.0000","0.0000","-19.2808","10.6939","0.0000","41.0336","31.4260","0.2344","10000.0000","45.39188081","-75.69646076"
"42.300","0.2103","12","0.0000","0.0000","-18.8933","29.0604","0.0000","41.0164","31.3760","0.2596","10000.0000","45.39188071","-75.69646071"
"42.350","0.2377","12","0.0000","0.0000","-18.1666","37.0393","0.0000","40.9987","31.3260","0.2796","10000.0000","45.39188062","-75.69646069"
"42.400","0.2475","12","0.0000","0.0000","-19.1183","50.1637","0.0000","40.9815","31.2760","0.2924","10000.0000","45.39188052","-75.69646065"
"42.450","0.2382","12","0.0000","0.0000","-21.8880","68.8622","0.0000","40.9647","31.2260","0.2974","10000.0000","45.39188041","-75.69646057"
"42.500","0.2939","12","0.0000","0.0000","-21.5260","75.7122","0.0000","40.9455","31.2000","0.3048","10000.0000","45.39188033","-75.69646042"
"42.550","0.4201","12","0.0000","0.0000","-17.7710","69.7263","0.0000","40.9237","31.2000","0.3148","10000.0000","45.39188028","-75.69646018"
"42.600","0.4857","13","0.0000","0.0000","-15.8185","66.6137","0.0000","40.9093","31.1760","0.3200","10000.0000","45.39188021","-75.69646003"
"42.650","0.4857","13","0.0000","0.0000","-15.8185","66.6137","0.0000","40.9031","31.1260","0.3200","10000.0000","45.39188014","-75.69645997"
"42.700","0.4827","13","0.0000","0.0000","-15.4889","63.4370","0.0000","40.8931","31.0760","0.3200","10000.0000","45.39188007","-75.69645993"
"42.750","0.4767","13","0.0000","0.0000","-14.8023","56.8189","0.0000","40.8790","31.0260","0.3200","10000.0000","45.39188001","-75.69645992"
"42.800","0.4342","13","0.0000","0.0000","-18.0134","50.3159","0.0000","40.8611","30.9760","0.3128","10000.0000","45.39187992","-75.69645993"
"42.850","0.3523","13","0.0000","0.0000","-25.4470","43.9376","0.0000","40.8390","30.9260","0.2978","10000.0000","45.39187980","-75.69645998"
