"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Saturday, August 2, 2025"
"Time","2:53 PM"
"Sample Rate","20"
"Duration","71"
"Segment","Session"
"Beacon Markers","71"
"Segment Times","1:11.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.2305","12","0.0000","0.0000","4.5974","-133.7013","0.0000","327.0551","31.8000","0.2100","10000.0000","40.84879008","-80.34523691"
"0.050","0.2305","12","0.0000","0.0000","4.5974","-133.7013","0.0000","327.0551","31.8000","0.2100","10000.0000","40.84879008","-80.34523691"
"0.100","0.2305","12","0.0000","0.0000","4.5974","-133.7013","0.0000","327.0551","31.8000","0.2100","10000.0000","40.84879008","-80.34523691"
"0.150","0.2305","12","0.0000","0.0000","4.5974","-133.7013","0.0000","327.0551","31.8000","0.2100","10000.0000","40.84879008","-80.34523691"
"0.200","0.2305","12","0.0000","0.0000","4.5974","-133.7013","0.0000","327.0551","31.8000","0.2100","10000.0000","40.84879008","-80.34523691"
"0.250","0.2305","12","0.0000","0.0000","4.5974","-133.7013","0.0000","327.0551","31.8000","0.2100","10000.0000","40.84879008","-80.34523691"
"0.300","0.2305","12","0.0000","0.0000","4.5974","-133.7013","0.0000","327.0551","31.8000","0.2100","10000.0000","40.84879008","-80.34523691"
"0.350","0.2305","12","0.0000","0.0000","4.5974","-133.7013","0.0000","327.0551","31.8000","0.2100","10000.0000","40.84879008","-80.34523691"
"0.400","0.2305","12","0.0000","0.0000","4.5974","-133.7013","0.0000","327.0551","31.8000","0.2100","10000.0000","40.84879008","-80.34523691"
"0.450","0.2220","12","0.0000","0.0000","5.3333","-134.4207","0.0000","327.0560","31.7940","0.2100","10000.0000","40.84879008","-80.34523691"
"0.500","0.1508","12","0.0000","0.0000","11.4657","-140.4157","0.0000","327.0630","31.7440","0.2100","10000.0000","40.84879009","-80.34523692"
"0.550","0.0859","12","0.0000","0.0000","16.0735","-147.3403","0.0000","327.0688","31.7000","0.2112","10000.0000","40.84879009","-80.34523693"
"0.600","0.0673","12","0.0000","0.0000","9.5008","-161.0817","0.0000","327.0655","31.7000","0.2212","10000.0000","40.84879006","-80.34523693"
"0.650","0.0597","12","0.0000","0.0000","3.5390","-155.6069","0.0000","327.0649","31.7000","0.2324","10000.0000","40.84879002","-80.34523692"
"0.700","0.1328","12","0.0000","0.0000","2.0573","-9.2138","0.0000","327.0839","31.7000","0.2524","10000.0000","40.84878999","-80.34523683"
"0.750","0.2051","12","0.0000","0.0000","0.6670","119.9064","0.0000","327.1012","31.7000","0.2706","10000.0000","40.84878996","-80.34523674"
"0.800","0.2715","12","0.0000","0.0000","-0.0526","122.3586","0.0000","327.1062","31.7000","0.2756","10000.0000","40.84878992","-80.34523663"
"0.850","0.3246","12","0.0000","0.0000","-0.1094","109.7061","0.0000","327.1130","31.7000","0.2752","10000.0000","40.84878989","-80.34523656"
