"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Saturday, August 2, 2025"
"Time","12:36 PM"
"Sample Rate","20"
"Duration","73"
"Segment","Session"
"Beacon Markers","73"
"Segment Times","1:13.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.4949","14","0.0000","0.0000","61.2844","-141.0555","0.0000","321.9254","102.5000","0.2300","10000.0000","40.84877253","-80.34548425"
"0.050","0.4949","14","0.0000","0.0000","61.2844","-141.0555","0.0000","321.9254","102.5000","0.2300","10000.0000","40.84877253","-80.34548425"
"0.100","0.4949","14","0.0000","0.0000","61.2844","-141.0555","0.0000","321.9254","102.5000","0.2300","10000.0000","40.84877253","-80.34548425"
"0.150","0.4949","14","0.0000","0.0000","61.2844","-141.0555","0.0000","321.9254","102.5000","0.2300","10000.0000","40.84877253","-80.34548425"
"0.200","0.5000","14","0.0000","0.0000","59.9254","-121.9650","0.0000","321.9186","101.9600","0.2372","10000.0000","40.84877288","-80.34548436"
"0.250","0.5071","14","0.0000","0.0000","58.0380","-95.4504","0.0000","321.9091","101.2100","0.2472","10000.0000","40.84877337","-80.34548451"
"0.300","0.4908","14","0.0000","0.0000","56.5773","-71.0327","0.0000","321.8735","100.4960","0.2464","10000.0000","40.84877398","-80.34548461"
"0.350","0.4653","14","0.0000","0.0000","55.2825","-47.4305","0.0000","321.8277","99.7960","0.2414","10000.0000","40.84877463","-80.34548469"
"0.400","0.4310","14","0.0000","0.0000","64.9250","-56.4323","0.0000","321.8044","99.0600","0.2292","10000.0000","40.84877520","-80.34548489"
"0.450","0.3933","14","0.0000","0.0000","78.8207","-78.1134","0.0000","321.7899","98.3100","0.2142","10000.0000","40.84877573","-80.34548516"
"0.500","0.3881","14","0.0000","0.0000","78.7625","-5.1691","0.0000","321.7868","97.5960","0.2028","10000.0000","40.84877621","-80.34548535"
"0.550","0.3955","14","0.0000","0.0000","73.2777","104.5739","0.0000","321.7880","96.8960","0.1928","10000.0000","40.84877668","-80.34548553"
"0.600","0.4169","14","0.0000","0.0000","64.2310","93.5662","0.0000","321.8293","96.2680","0.2080","10000.0000","40.84877705","-80.34548565"
"0.650","0.4436","14","0.0000","0.0000","53.7990","35.5999","0.0000","321.8861","95.6680","0.2330","10000.0000","40.84877738","-80.34548575"
"0.700","0.4271","14","0.0000","0.0000","55.5973","34.3119","0.0000","321.9600","95.0320","0.2292","10000.0000","40.84877762","-80.34548575"
"0.750","0.3937","14","0.0000","0.0000","62.1518","55.0653","0.0000","322.0406","94.3820","0.2142","10000.0000","40.84877783","-80.34548573"
"0.800","0.3856","14","0.0000","0.0000","62.0713","16.6074","0.0000","322.1145","93.7680","0.2136","10000.0000","40.84877808","-80.34548581"
"0.850","0.3873","14","0.0000","0.0000","59.4105","-44.8772","0.0000","322.1858","93.1680","0.2186","10000.0000","40.84877836","-80.34548594"
