"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Saturday, August 2, 2025"
"Time","12:46 PM"
"Sample Rate","20"
"Duration","208"
"Segment","Session"
"Beacon Markers","208"
"Segment Times","3:28.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.1836","12","0.0000","0.0000","7.9919","-48.3932","0.0000","319.9290","30.2000","0.2300","10000.0000","40.84877795","-80.34561982"
"0.050","0.1836","12","0.0000","0.0000","7.9919","-48.3932","0.0000","319.9290","30.2000","0.2300","10000.0000","40.84877795","-80.34561982"
"0.100","0.1836","12","0.0000","0.0000","7.9919","-48.3932","0.0000","319.9290","30.2000","0.2300","10000.0000","40.84877795","-80.34561982"
"0.150","0.1836","12","0.0000","0.0000","7.9919","-48.3932","0.0000","319.9290","30.2000","0.2300","10000.0000","40.84877795","-80.34561982"
"0.200","0.1669","12","0.0000","0.0000","8.0426","-4.1406","0.0000","319.9303","30.1480","0.2300","10000.0000","40.84877791","-80.34561973"
"0.250","0.1348","12","0.0000","0.0000","8.1402","80.9605","0.0000","319.9326","30.0480","0.2300","10000.0000","40.84877784","-80.34561956"
"0.300","0.1689","12","0.0000","0.0000","6.2881","59.3752","0.0000","319.9323","29.9740","0.2248","10000.0000","40.84877775","-80.34561949"
"0.350","0.2640","12","0.0000","0.0000","2.6362","-60.6900","0.0000","319.9295","29.9240","0.2148","10000.0000","40.84877765","-80.34561950"
"0.400","0.2973","12","0.0000","0.0000","2.8476","-84.0995","0.0000","319.9294","29.8480","0.2074","10000.0000","40.84877759","-80.34561938"
"0.450","0.2735","12","0.0000","0.0000","6.6250","-18.2886","0.0000","319.9320","29.7480","0.2024","10000.0000","40.84877757","-80.34561915"
"0.500","0.2646","12","0.0000","0.0000","11.9747","6.3269","0.0000","319.9350","29.6480","0.2026","10000.0000","40.84877749","-80.34561893"
"0.550","0.2695","12","0.0000","0.0000","18.7760","-7.0841","0.0000","319.9384","29.5480","0.2076","10000.0000","40.84877734","-80.34561871"
"0.600","0.3142","12","0.0000","0.0000","20.7516","-32.2479","0.0000","319.9430","29.4480","0.2100","10000.0000","40.84877722","-80.34561856"
"0.650","0.3958","12","0.0000","0.0000","18.2727","-68.2603","0.0000","319.9484","29.3480","0.2100","10000.0000","40.84877712","-80.34561846"
"0.700","0.4019","12","0.0000","0.0000","20.6337","-91.7801","0.0000","319.9558","29.2480","0.2074","10000.0000","40.84877700","-80.34561837"
"0.750","0.3382","12","0.0000","0.0000","27.4621","-103.7684","0.0000","319.9650","29.1480","0.2024","10000.0000","40.84877687","-80.34561828"
"0.800","0.2875","12","0.0000","0.0000","36.9400","-101.3092","0.0000","319.9759","29.0480","0.1948","10000.0000","40.84877676","-80.34561820"
"0.850","0.2490","12","0.0000","0.0000","48.8636","-85.5139","0.0000","319.9883","28.9480","0.1848","10000.0000","40.84877666","-80.34561811"
