"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Saturday, August 2, 2025"
"Time","9:34 AM"
"Sample Rate","20"
"Duration","114"
"Segment","Session"
"Beacon Markers","114"
"Segment Times","1:54.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.1080","14","0.0000","0.0000","53.1056","114.6982","0.0000","327.9194","25.5000","0.1900","10000.0000","40.84862301","-80.34579773"
"0.050","0.1080","14","0.0000","0.0000","53.1056","114.6982","0.0000","327.9194","25.5000","0.1900","10000.0000","40.84862301","-80.34579773"
"0.100","0.1080","14","0.0000","0.0000","53.1056","114.6982","0.0000","327.9194","25.5000","0.1900","10000.0000","40.84862301","-80.34579773"
"0.150","0.1080","14","0.0000","0.0000","53.1056","114.6982","0.0000","327.9194","25.5000","0.1900","10000.0000","40.84862301","-80.34579773"
"0.200","0.1080","14","0.0000","0.0000","53.1056","114.6982","0.0000","327.9194","25.5000","0.1900","10000.0000","40.84862301","-80.34579773"
"0.250","0.1080","14","0.0000","0.0000","53.1056","114.6982","0.0000","327.9194","25.5000","0.1900","10000.0000","40.84862301","-80.34579773"
"0.300","0.1080","14","0.0000","0.0000","53.1056","114.6982","0.0000","327.9194","25.5000","0.1900","10000.0000","40.84862301","-80.34579773"
"0.350","0.1110","14","0.0000","0.0000","54.5676","92.2536","0.0000","327.9211","25.5000","0.1900","10000.0000","40.84862303","-80.34579773"
"0.400","0.1167","14","0.0000","0.0000","57.3790","49.0909","0.0000","327.9244","25.5000","0.1900","10000.0000","40.84862306","-80.34579773"
"0.450","0.1281","14","0.0000","0.0000","59.7133","65.3885","0.0000","327.9355","25.5000","0.1900","10000.0000","40.84862307","-80.34579771"
"0.500","0.1447","14","0.0000","0.0000","61.6073","136.5727","0.0000","327.9539","25.5000","0.1900","10000.0000","40.84862304","-80.34579768"
"0.550","0.1831","14","0.0000","0.0000","53.1689","108.3980","0.0000","327.9654","25.5000","0.1978","10000.0000","40.84862307","-80.34579773"
"0.600","0.2414","14","0.0000","0.0000","35.1929","-11.4927","0.0000","327.9707","25.5000","0.2128","10000.0000","40.84862315","-80.34579785"
"0.650","0.2669","14","0.0000","0.0000","24.3234","-78.7178","0.0000","327.9672","25.5000","0.2200","10000.0000","40.84862317","-80.34579796"
"0.700","0.2620","14","0.0000","0.0000","20.0136","-97.3286","0.0000","327.9557","25.5000","0.2200","10000.0000","40.84862314","-80.34579807"
"0.750","0.2528","14","0.0000","0.0000","20.4558","-105.3669","0.0000","327.9535","25.5260","0.2174","10000.0000","40.84862314","-80.34579815"
"0.800","0.2396","14","0.0000","0.0000","25.2842","-103.6459","0.0000","327.9598","25.5760","0.2124","10000.0000","40.84862315","-80.34579822"
"0.850","0.2077","14","0.0000","0.0000","27.7430","-100.4088","0.0000","327.9606","25.6000","0.2100","10000.0000","40.84862317","-80.34579828"
