"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Saturday, August 2, 2025"
"Time","9:55 AM"
"Sample Rate","20"
"Duration","46"
"Segment","Session"
"Beacon Markers","46"
"Segment Times","0:46.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","48.3303","3","0.0000","0.0000","0.0006","-115.6761","0.0000","324.0733","200.0000","13.8700","10000.0000","40.84894091","-80.34556245"
"0.050","48.3303","3","0.0000","0.0000","0.0006","-115.6761","0.0000","324.0733","200.0000","13.8700","10000.0000","40.84894091","-80.34556245"
"0.100","48.3303","3","0.0000","0.0000","0.0006","-115.6761","0.0000","324.0733","200.0000","13.8700","10000.0000","40.84894091","-80.34556245"
"0.150","48.3303","3","0.0000","0.0000","0.0006","-115.6761","0.0000","324.0733","200.0000","13.8700","10000.0000","40.84894091","-80.34556245"
"0.200","48.3303","3","0.0000","0.0000","0.0006","-115.6761","0.0000","324.0733","200.0000","13.8700","10000.0000","40.84894091","-80.34556245"
"0.250","48.3303","3","0.0000","0.0000","0.0006","-115.6761","0.0000","324.0733","200.0000","13.8700","10000.0000","40.84894091","-80.34556245"
"0.300","48.3303","3","0.0000","0.0000","0.0006","-115.6761","0.0000","324.0733","200.0000","13.8700","10000.0000","40.84894091","-80.34556245"
"0.350","48.3303","3","0.0000","0.0000","0.0006","-115.6761","0.0000","324.0733","200.0000","13.8700","10000.0000","40.84894091","-80.34556245"
"0.400","48.3303","3","0.0000","0.0000","0.0006","-115.6761","0.0000","324.0733","200.0000","13.8700","10000.0000","40.84894091","-80.34556245"
"0.450","48.3303","3","0.0000","0.0000","0.0006","-115.6761","0.0000","324.0733","200.0000","13.8700","10000.0000","40.84894091","-80.34556245"
"0.500","48.3303","3","0.0000","0.0000","0.0006","-115.6761","0.0000","324.0733","200.0000","13.8700","10000.0000","40.84894091","-80.34556245"
"0.550","48.3303","3","0.0000","0.0000","0.0006","-115.6761","0.0000","324.0733","200.0000","13.8700","10000.0000","40.84894091","-80.34556245"
"0.600","48.3303","3","0.0000","0.0000","0.0006","-115.6761","0.0000","324.0733","200.0000","13.8700","10000.0000","40.84894091","-80.34556245"
"0.650","48.3303","3","0.0000","0.0000","0.0006","-115.6761","0.0000","324.0733","200.0000","13.8700","10000.0000","40.84894091","-80.34556245"
"0.700","48.3303","3","0.0000","0.0000","0.0006","-115.6761","0.0000","324.0733","200.0000","13.8700","10000.0000","40.84894091","-80.34556245"
"0.750","48.3303","3","0.0000","0.0000","0.0006","-115.6761","0.0000","324.0733","200.0000","13.8700","10000.0000","40.84894091","-80.34556245"
"0.800","48.3303","3","0.0000","0.0000","0.0006","-115.6761","0.0000","324.0733","200.0000","13.8700","10000.0000","40.84894091","-80.34556245"
"0.850","48.3303","3","0.0000","0.0000","0.0006","-115.6761","0.0000","324.0733","200.0000","13.8700","10000.0000","40.84894091","-80.34556245"
