"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Saturday, August 2, 2025"
"Time","3:22 PM"
"Sample Rate","20"
"Duration","150"
"Segment","Session"
"Beacon Markers","150"
"Segment Times","2:30.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","2.9410","12","0.0000","0.0000","12.8043","-3.3384","0.0000","325.3322","65.9000","0.6100","10000.0000","40.84875136","-80.34543926"
"0.050","2.9410","12","0.0000","0.0000","12.8043","-3.3384","0.0000","325.3322","65.9000","0.6100","10000.0000","40.84875136","-80.34543926"
"0.100","2.9410","12","0.0000","0.0000","12.8043","-3.3384","0.0000","325.3322","65.9000","0.6100","10000.0000","40.84875136","-80.34543926"
"0.150","2.9410","12","0.0000","0.0000","12.8043","-3.3384","0.0000","325.3322","65.9000","0.6100","10000.0000","40.84875136","-80.34543926"
"0.200","2.9410","12","0.0000","0.0000","12.8043","-3.3384","0.0000","325.3322","65.9000","0.6100","10000.0000","40.84875136","-80.34543926"
"0.250","2.9410","12","0.0000","0.0000","12.8043","-3.3384","0.0000","325.3322","65.9000","0.6100","10000.0000","40.84875136","-80.34543926"
"0.300","2.9410","12","0.0000","0.0000","12.8043","-3.3384","0.0000","325.3322","65.9000","0.6100","10000.0000","40.84875136","-80.34543926"
"0.350","2.9410","12","0.0000","0.0000","12.8043","-3.3384","0.0000","325.3322","65.9000","0.6100","10000.0000","40.84875136","-80.34543926"
"0.400","2.9410","12","0.0000","0.0000","12.8043","-3.3384","0.0000","325.3322","65.9000","0.6100","10000.0000","40.84875136","-80.34543926"
"0.450","2.7070","12","0.0502","-0.0621","14.2365","0.2169","0.0000","325.3612","65.9420","0.6016","10000.0000","40.84875103","-80.34543875"
"0.500","2.4285","12","0.1100","-0.1360","15.9414","4.4493","0.0000","325.3959","65.9920","0.5916","10000.0000","40.84875065","-80.34543814"
"0.550","2.2706","12","0.0735","-0.1176","17.0822","5.4934","0.0000","325.3875","66.0000","0.5900","10000.0000","40.84875054","-80.34543797"
"0.600","2.1358","12","0.0187","-0.0816","18.1154","5.9301","0.0000","325.3708","66.0000","0.5900","10000.0000","40.84875049","-80.34543789"
"0.650","2.0287","12","0.0157","-0.0680","18.7568","7.0007","0.0000","325.3356","66.0420","0.5900","10000.0000","40.84875049","-80.34543783"
"0.700","1.9270","12","0.0225","-0.0586","19.3236","8.1920","0.0000","325.2969","66.0920","0.5900","10000.0000","40.84875049","-80.34543777"
"0.750","1.8280","12","-0.0244","-0.0532","20.4498","4.0840","0.0000","325.3300","66.1000","0.5858","10000.0000","40.84875044","-80.34543778"
"0.800","1.7295","12","-0.0815","-0.0485","21.6825","-1.0334","0.0000","325.3768","66.1000","0.5808","10000.0000","40.84875037","-80.34543780"
"0.850","1.6236","12","0.0271","-0.0369","23.6400","8.6176","0.0000","325.4084","66.1420","0.5758","10000.0000","40.84875012","-80.34543712"
