"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Saturday, August 2, 2025"
"Time","11:52 AM"
"Sample Rate","20"
"Duration","12"
"Segment","Session"
"Beacon Markers","12"
"Segment Times","0:12.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.2219","14","0.0000","0.0000","-42.6888","-77.6393","0.0000","329.3890","48.5000","0.2300","10000.0000","40.84877108","-80.34600753"
"0.050","0.2219","14","0.0000","0.0000","-42.6888","-77.6393","0.0000","329.3890","48.5000","0.2300","10000.0000","40.84877108","-80.34600753"
"0.100","0.2219","14","0.0000","0.0000","-42.6888","-77.6393","0.0000","329.3890","48.5000","0.2300","10000.0000","40.84877108","-80.34600753"
"0.150","0.2219","14","0.0000","0.0000","-42.6888","-77.6393","0.0000","329.3890","48.5000","0.2300","10000.0000","40.84877108","-80.34600753"
"0.200","0.2219","14","0.0000","0.0000","-42.6888","-77.6393","0.0000","329.3890","48.5000","0.2300","10000.0000","40.84877108","-80.34600753"
"0.250","0.2219","14","0.0000","0.0000","-42.6888","-77.6393","0.0000","329.3890","48.5000","0.2300","10000.0000","40.84877108","-80.34600753"
"0.300","0.2219","14","0.0000","0.0000","-42.6888","-77.6393","0.0000","329.3890","48.5000","0.2300","10000.0000","40.84877108","-80.34600753"
"0.350","0.2219","14","0.0000","0.0000","-42.6888","-77.6393","0.0000","329.3890","48.5000","0.2300","10000.0000","40.84877108","-80.34600753"
"0.400","0.2219","14","0.0000","0.0000","-42.6888","-77.6393","0.0000","329.3890","48.5000","0.2300","10000.0000","40.84877108","-80.34600753"
"0.450","0.2027","14","0.0000","0.0000","-50.9756","-29.4357","0.0000","329.3773","48.4000","0.2050","10000.0000","40.84877099","-80.34600771"
"0.500","0.1836","14","0.0000","0.0000","-59.2624","18.7679","0.0000","329.3655","48.3000","0.1800","10000.0000","40.84877091","-80.34600788"
"0.550","0.1743","14","0.0000","0.0000","-62.2943","39.3815","0.0000","329.3575","48.2000","0.1750","10000.0000","40.84877079","-80.34600807"
"0.600","0.1650","14","0.0000","0.0000","-65.3262","59.9950","0.0000","329.3496","48.1000","0.1700","10000.0000","40.84877067","-80.34600825"
"0.650","0.1890","14","0.0000","0.0000","-56.6638","-37.5972","0.0000","329.3408","48.0000","0.1900","10000.0000","40.84877050","-80.34600857"
"0.700","0.2130","14","0.0000","0.0000","-48.0015","-135.1895","0.0000","329.3320","47.9000","0.2100","10000.0000","40.84877033","-80.34600888"
"0.750","0.2773","14","0.0000","0.0000","-40.3360","-137.7646","0.0000","329.3098","47.8000","0.2200","10000.0000","40.84877015","-80.34600911"
"0.800","0.3415","14","0.0000","0.0000","-32.6705","-140.3396","0.0000","329.2877","47.7000","0.2300","10000.0000","40.84876996","-80.34600935"
"0.850","0.3018","14","0.0000","0.0000","-39.0011","-136.4006","0.0000","329.2860","47.6000","0.2250","10000.0000","40.84876986","-80.34600960"
