"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Saturday, August 2, 2025"
"Time","12:23 PM"
"Sample Rate","20"
"Duration","12"
"Segment","Session"
"Beacon Markers","12"
"Segment Times","0:12.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.0805","14","0.0000","0.0000","31.8894","148.7180","0.0000","325.0655","22.5000","0.2300","10000.0000","40.84867083","-80.34584242"
"0.050","0.0805","14","0.0000","0.0000","31.8894","148.7180","0.0000","325.0655","22.5000","0.2300","10000.0000","40.84867083","-80.34584242"
"0.100","0.0805","14","0.0000","0.0000","31.8894","148.7180","0.0000","325.0655","22.5000","0.2300","10000.0000","40.84867083","-80.34584242"
"0.150","0.0805","14","0.0000","0.0000","31.8894","148.7180","0.0000","325.0655","22.5000","0.2300","10000.0000","40.84867083","-80.34584242"
"0.200","0.0805","14","0.0000","0.0000","31.8894","148.7180","0.0000","325.0655","22.5000","0.2300","10000.0000","40.84867083","-80.34584242"
"0.250","0.0805","14","0.0000","0.0000","31.8894","148.7180","0.0000","325.0655","22.5000","0.2300","10000.0000","40.84867083","-80.34584242"
"0.300","0.0805","14","0.0000","0.0000","31.8894","148.7180","0.0000","325.0655","22.5000","0.2300","10000.0000","40.84867083","-80.34584242"
"0.350","0.0805","14","0.0000","0.0000","31.8894","148.7180","0.0000","325.0655","22.5000","0.2300","10000.0000","40.84867083","-80.34584242"
"0.400","0.0805","14","0.0000","0.0000","31.8894","148.7180","0.0000","325.0655","22.5000","0.2300","10000.0000","40.84867083","-80.34584242"
"0.450","0.1325","14","0.0000","0.0000","24.7859","142.8785","0.0000","325.0689","22.5000","0.2368","10000.0000","40.84867080","-80.34584235"
"0.500","0.2089","14","0.0000","0.0000","14.3398","134.2910","0.0000","325.0739","22.5000","0.2468","10000.0000","40.84867076","-80.34584224"
"0.550","0.2600","14","0.0000","0.0000","10.9617","130.2198","0.0000","325.0742","22.5000","0.2500","10000.0000","40.84867072","-80.34584213"
"0.600","0.2992","14","0.0000","0.0000","10.9098","128.2738","0.0000","325.0721","22.5000","0.2500","10000.0000","40.84867067","-80.34584201"
"0.650","0.3572","14","0.0000","0.0000","9.8621","70.6700","0.0000","325.0705","22.5000","0.2466","10000.0000","40.84867075","-80.34584200"
"0.700","0.4239","14","0.0000","0.0000","8.3459","-13.1256","0.0000","325.0689","22.5000","0.2416","10000.0000","40.84867088","-80.34584204"
"0.750","0.5316","14","0.0000","0.0000","8.0685","-32.2379","0.0000","325.0634","22.4660","0.2400","10000.0000","40.84867100","-80.34584199"
"0.800","0.6584","14","0.0000","0.0000","8.3741","-20.9110","0.0000","325.0562","22.4160","0.2400","10000.0000","40.84867112","-80.34584190"
"0.850","0.5982","14","0.0000","0.0000","11.7146","-20.0708","0.0000","325.0516","22.4000","0.2400","10000.0000","40.84867113","-80.34584187"
