"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Saturday, August 2, 2025"
"Time","9:32 AM"
"Sample Rate","20"
"Duration","11"
"Segment","Session"
"Beacon Markers","11"
"Segment Times","0:11.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.1569","14","0.0000","0.0000","16.0147","-124.3126","0.0000","323.6593","34.6000","0.2700","10000.0000","40.84866404","-80.34589564"
"0.050","0.1569","14","0.0000","0.0000","16.0147","-124.3126","0.0000","323.6593","34.6000","0.2700","10000.0000","40.84866404","-80.34589564"
"0.100","0.1569","14","0.0000","0.0000","16.0147","-124.3126","0.0000","323.6593","34.6000","0.2700","10000.0000","40.84866404","-80.34589564"
"0.150","0.1509","14","0.0000","0.0000","16.5211","-106.8449","0.0000","323.6615","34.6000","0.2700","10000.0000","40.84866404","-80.34589564"
"0.200","0.1322","14","0.0000","0.0000","18.1035","-52.2585","0.0000","323.6685","34.6000","0.2700","10000.0000","40.84866404","-80.34589565"
"0.250","0.1285","14","0.0000","0.0000","18.7257","-8.0149","0.0000","323.6747","34.5840","0.2604","10000.0000","40.84866406","-80.34589562"
"0.300","0.1570","14","0.0000","0.0000","17.3074","14.2502","0.0000","323.6793","34.5340","0.2304","10000.0000","40.84866408","-80.34589550"
"0.350","0.1792","14","0.0000","0.0000","17.3180","49.1122","0.0000","323.6898","34.5000","0.2228","10000.0000","40.84866406","-80.34589540"
"0.400","0.1879","14","0.0000","0.0000","20.3651","110.7424","0.0000","323.7130","34.5000","0.2628","10000.0000","40.84866394","-80.34589533"
"0.450","0.1984","14","0.0000","0.0000","21.1977","149.3587","0.0000","323.7295","34.5000","0.2964","10000.0000","40.84866383","-80.34589523"
"0.500","0.2124","14","0.0000","0.0000","17.3246","139.0705","0.0000","323.7318","34.5000","0.3164","10000.0000","40.84866375","-80.34589507"
"0.550","0.2845","14","0.0000","0.0000","13.1503","126.7649","0.0000","323.7322","34.5000","0.3332","10000.0000","40.84866369","-80.34589486"
"0.600","0.4801","14","0.0000","0.0000","8.3356","110.1720","0.0000","323.7284","34.5000","0.3432","10000.0000","40.84866366","-80.34589456"
"0.650","0.5723","14","0.0000","0.0000","5.5615","102.5560","0.0000","323.7308","34.5000","0.3500","10000.0000","40.84866362","-80.34589432"
"0.700","0.4448","14","0.0000","0.0000","7.1235","114.0155","0.0000","323.7465","34.5000","0.3500","10000.0000","40.84866356","-80.34589424"
"0.750","0.3582","13","0.0000","0.0000","8.1857","121.8080","0.0000","323.7580","34.5000","0.3500","10000.0000","40.84866349","-80.34589412"
"0.800","0.3582","13","0.0000","0.0000","8.1857","121.8080","0.0000","323.7603","34.5000","0.3500","10000.0000","40.84866341","-80.34589396"
"0.850","0.3420","13","0.0000","0.0000","8.1375","119.5757","0.0000","323.7644","34.5000","0.3500","10000.0000","40.84866336","-80.34589383"
