"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Saturday, August 2, 2025"
"Time","12:57 PM"
"Sample Rate","20"
"Duration","141"
"Segment","Session"
"Beacon Markers","141"
"Segment Times","2:21.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.1939","13","0.0000","0.0000","-21.1440","-101.0699","0.0000","327.6802","43.9000","0.2000","10000.0000","40.84882795","-80.34555972"
"0.050","0.1939","13","0.0000","0.0000","-21.1440","-101.0699","0.0000","327.6802","43.9000","0.2000","10000.0000","40.84882795","-80.34555972"
"0.100","0.1939","13","0.0000","0.0000","-21.1440","-101.0699","0.0000","327.6802","43.9000","0.2000","10000.0000","40.84882795","-80.34555972"
"0.150","0.1939","13","0.0000","0.0000","-21.1440","-101.0699","0.0000","327.6802","43.9000","0.2000","10000.0000","40.84882795","-80.34555972"
"0.200","0.1939","13","0.0000","0.0000","-21.1440","-101.0699","0.0000","327.6802","43.9000","0.2000","10000.0000","40.84882795","-80.34555972"
"0.250","0.1939","13","0.0000","0.0000","-21.1440","-101.0699","0.0000","327.6802","43.9000","0.2000","10000.0000","40.84882795","-80.34555972"
"0.300","0.1935","13","0.0000","0.0000","-21.4608","-87.5275","0.0000","327.6792","43.8800","0.2000","10000.0000","40.84882796","-80.34555974"
"0.350","0.1901","13","0.0000","0.0000","-24.6286","47.8963","0.0000","327.6699","43.6800","0.2000","10000.0000","40.84882803","-80.34555990"
"0.400","0.1844","13","0.0000","0.0000","-28.1350","156.2421","0.0000","327.6612","43.4800","0.1985","10000.0000","40.84882811","-80.34556005"
"0.450","0.1583","13","0.0000","0.0000","-34.6903","20.8858","0.0000","327.6589","43.2800","0.1835","10000.0000","40.84882818","-80.34556022"
"0.500","0.1354","13","0.0000","0.0000","-40.3565","-90.9120","0.0000","327.6555","43.0850","0.1715","10000.0000","40.84882826","-80.34556038"
"0.550","0.1423","13","0.0000","0.0000","-38.0224","9.3171","0.0000","327.6435","42.9350","0.1865","10000.0000","40.84882829","-80.34556047"
"0.600","0.1454","13","0.0000","0.0000","-37.5295","92.2804","0.0000","327.6317","42.7800","0.1975","10000.0000","40.84882833","-80.34556058"
"0.650","0.1153","13","0.0000","0.0000","-53.6083","19.8518","0.0000","327.6217","42.5800","0.1725","10000.0000","40.84882841","-80.34556080"
"0.700","0.0943","13","0.0000","0.0000","-65.9974","-48.5295","0.0000","327.6114","42.3850","0.1520","10000.0000","40.84882848","-80.34556102"
"0.750","0.1551","13","0.0000","0.0000","-45.1793","-80.4848","0.0000","327.5980","42.2350","0.1720","10000.0000","40.84882846","-80.34556130"
"0.800","0.2172","13","0.0000","0.0000","-25.7969","-102.4558","0.0000","327.5850","42.0850","0.1905","10000.0000","40.84882846","-80.34556156"
"0.850","0.2905","13","0.0000","0.0000","-19.3372","-34.5680","0.0000","327.5765","41.9350","0.1955","10000.0000","40.84882859","-80.34556158"
