"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Saturday, August 2, 2025"
"Time","4:31 PM"
"Sample Rate","20"
"Duration","45"
"Segment","Session"
"Beacon Markers","45"
"Segment Times","0:45.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.1484","10","0.0000","0.0000","-61.8960","-159.7970","0.0000","343.5710","92.7000","0.3100","10000.0000","40.84909419","-80.34617104"
"0.050","0.1484","10","0.0000","0.0000","-61.8960","-159.7970","0.0000","343.5710","92.7000","0.3100","10000.0000","40.84909419","-80.34617104"
"0.100","0.1484","10","0.0000","0.0000","-61.8960","-159.7970","0.0000","343.5710","92.7000","0.3100","10000.0000","40.84909419","-80.34617104"
"0.150","0.1484","10","0.0000","0.0000","-61.8960","-159.7970","0.0000","343.5710","92.7000","0.3100","10000.0000","40.84909419","-80.34617104"
"0.200","0.1484","10","0.0000","0.0000","-61.8960","-159.7970","0.0000","343.5710","92.7000","0.3100","10000.0000","40.84909419","-80.34617104"
"0.250","0.1484","10","0.0000","0.0000","-61.8960","-159.7970","0.0000","343.5710","92.7000","0.3100","10000.0000","40.84909419","-80.34617104"
"0.300","0.1484","10","0.0000","0.0000","-61.8960","-159.7970","0.0000","343.5710","92.7000","0.3100","10000.0000","40.84909419","-80.34617104"
"0.350","0.2066","10","0.0000","0.0000","-50.8306","-108.7604","0.0000","343.5564","92.4680","0.3042","10000.0000","40.84909424","-80.34617101"
"0.400","0.3069","10","0.0000","0.0000","-31.7522","-20.7662","0.0000","343.5312","92.0680","0.2942","10000.0000","40.84909432","-80.34617096"
"0.450","0.3320","10","0.0000","0.0000","-25.6502","1.4856","0.0000","343.4923","91.6970","0.2871","10000.0000","40.84909422","-80.34617098"
"0.500","0.3026","10","0.0000","0.0000","-28.9447","-23.8690","0.0000","343.4434","91.3470","0.2821","10000.0000","40.84909401","-80.34617106"
"0.550","0.3073","10","0.0000","0.0000","-27.4788","-27.2067","0.0000","343.3954","90.9970","0.2800","10000.0000","40.84909396","-80.34617111"
"0.600","0.3367","10","0.0000","0.0000","-22.5657","-14.6010","0.0000","343.3479","90.6470","0.2800","10000.0000","40.84909403","-80.34617115"
"0.650","0.3786","10","0.0000","0.0000","-18.1930","-5.2394","0.0000","343.3007","90.2970","0.2858","10000.0000","40.84909407","-80.34617119"
"0.700","0.4296","10","0.0000","0.0000","-14.2116","1.7733","0.0000","343.2538","89.9470","0.2958","10000.0000","40.84909408","-80.34617124"
"0.750","0.4968","10","0.0000","0.0000","-10.9368","1.9147","0.0000","343.2104","89.6260","0.3000","10000.0000","40.84909409","-80.34617133"
"0.800","0.5757","10","0.0000","0.0000","-8.1737","-2.9196","0.0000","343.1698","89.3260","0.3000","10000.0000","40.84909411","-80.34617144"
"0.850","0.5868","10","0.0000","0.0000","-6.2007","-10.1360","0.0000","343.1231","88.9970","0.2971","10000.0000","40.84909407","-80.34617159"
