"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Saturday, August 2, 2025"
"Time","9:38 AM"
"Sample Rate","20"
"Duration","213"
"Segment","Session"
"Beacon Markers","213"
"Segment Times","3:33.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","1.5832","3","0.0000","0.0000","0.2709","55.4542","0.0000","329.8991","200.0000","14.6700","10000.0000","40.84896733","-80.34550287"
"0.050","1.5832","3","0.0000","0.0000","0.2709","55.4542","0.0000","329.8991","200.0000","14.6700","10000.0000","40.84896733","-80.34550287"
"0.100","1.5832","3","0.0000","0.0000","0.2709","55.4542","0.0000","329.8991","200.0000","14.6700","10000.0000","40.84896733","-80.34550287"
"0.150","1.5832","3","0.0000","0.0000","0.2709","55.4542","0.0000","329.8991","200.0000","14.6700","10000.0000","40.84896733","-80.34550287"
"0.200","1.5832","3","0.0000","0.0000","0.2709","55.4542","0.0000","329.8991","200.0000","14.6700","10000.0000","40.84896733","-80.34550287"
"0.250","1.5832","3","0.0000","0.0000","0.2709","55.4542","0.0000","329.8991","200.0000","14.6700","10000.0000","40.84896733","-80.34550287"
"0.300","1.5832","3","0.0000","0.0000","0.2709","55.4542","0.0000","329.8991","200.0000","14.6700","10000.0000","40.84896733","-80.34550287"
"0.350","1.5832","3","0.0000","0.0000","0.2709","55.4542","0.0000","329.8991","200.0000","14.6700","10000.0000","40.84896733","-80.34550287"
"0.400","1.5832","3","0.0000","0.0000","0.2709","55.4542","0.0000","329.8991","200.0000","14.6700","10000.0000","40.84896733","-80.34550287"
"0.450","1.5832","3","0.0000","0.0000","0.2709","55.4542","0.0000","329.8991","200.0000","14.6700","10000.0000","40.84896733","-80.34550287"
"0.500","1.5832","3","0.0000","0.0000","0.2709","55.4542","0.0000","329.8991","200.0000","14.6700","10000.0000","40.84896733","-80.34550287"
"0.550","1.5832","3","0.0000","0.0000","0.2709","55.4542","0.0000","329.8991","200.0000","14.6700","10000.0000","40.84896733","-80.34550287"
"0.600","1.5832","3","0.0000","0.0000","0.2709","55.4542","0.0000","329.8991","200.0000","14.6700","10000.0000","40.84896733","-80.34550287"
"0.650","1.5832","3","0.0000","0.0000","0.2709","55.4542","0.0000","329.8991","200.0000","14.6700","10000.0000","40.84896733","-80.34550287"
"0.700","1.5832","3","0.0000","0.0000","0.2709","55.4542","0.0000","329.8991","200.0000","14.6700","10000.0000","40.84896733","-80.34550287"
"0.750","1.5832","3","0.0000","0.0000","0.2709","55.4542","0.0000","329.8991","200.0000","14.6700","10000.0000","40.84896733","-80.34550287"
"0.800","1.5832","3","0.0000","0.0000","0.2709","55.4542","0.0000","329.8991","200.0000","14.6700","10000.0000","40.84896733","-80.34550287"
"0.850","1.5832","3","0.0000","0.0000","0.2709","55.4542","0.0000","329.8991","200.0000","14.6700","10000.0000","40.84896733","-80.34550287"
