"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Saturday, August 2, 2025"
"Time","9:32 AM"
"Sample Rate","20"
"Duration","31"
"Segment","Session"
"Beacon Markers","31"
"Segment Times","0:31.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","1.3060","13","0.0000","0.0000","5.4445","103.2288","0.0000","325.2185","35.5000","0.3500","10000.0000","40.84865404","-80.34588300"
"0.050","1.3060","13","0.0000","0.0000","5.4445","103.2288","0.0000","325.2185","35.5000","0.3500","10000.0000","40.84865404","-80.34588300"
"0.100","1.3060","13","0.0000","0.0000","5.4445","103.2288","0.0000","325.2185","35.5000","0.3500","10000.0000","40.84865404","-80.34588300"
"0.150","1.3060","13","0.0000","0.0000","5.4445","103.2288","0.0000","325.2185","35.5000","0.3500","10000.0000","40.84865404","-80.34588300"
"0.200","1.3060","13","0.0000","0.0000","5.4445","103.2288","0.0000","325.2185","35.5000","0.3500","10000.0000","40.84865404","-80.34588300"
"0.250","1.2826","13","-0.0086","-0.0061","5.3235","101.8849","0.0000","325.2025","35.5000","0.3520","10000.0000","40.84865405","-80.34588302"
"0.300","1.2242","13","-0.0302","-0.0214","5.0208","98.5254","0.0000","325.1625","35.5000","0.3570","10000.0000","40.84865406","-80.34588308"
"0.350","1.0890","14","-0.0345","-0.0245","4.9800","97.7820","0.0000","325.1254","35.5000","0.3600","10000.0000","40.84865410","-80.34588326"
"0.400","0.8388","14","-0.0129","-0.0092","5.3317","100.9627","0.0000","325.0925","35.5000","0.3600","10000.0000","40.84865418","-80.34588362"
"0.450","0.6614","14","0.0000","0.0000","4.9475","103.7611","0.0000","325.0623","35.5200","0.3600","10000.0000","40.84865423","-80.34588386"
"0.500","0.5929","14","0.0000","0.0000","3.4592","105.9860","0.0000","325.0364","35.5700","0.3600","10000.0000","40.84865426","-80.34588394"
"0.550","0.5239","14","0.0000","0.0000","1.8650","102.3662","0.0000","325.0145","35.6000","0.3560","10000.0000","40.84865430","-80.34588402"
"0.600","0.4540","14","0.0000","0.0000","0.1121","89.9797","0.0000","324.9987","35.6000","0.3460","10000.0000","40.84865436","-80.34588411"
"0.650","0.4243","14","0.0000","0.0000","-0.6144","84.1570","0.0000","324.9827","35.6000","0.3400","10000.0000","40.84865438","-80.34588413"
"0.700","0.4551","14","0.0000","0.0000","0.1989","88.1801","0.0000","324.9660","35.6000","0.3400","10000.0000","40.84865433","-80.34588405"
"0.750","0.4297","14","0.0000","0.0000","0.7800","90.6745","0.0000","324.9608","35.6000","0.3420","10000.0000","40.84865428","-80.34588397"
"0.800","0.3202","14","0.0000","0.0000","1.0130","90.8761","0.0000","324.9728","35.6000","0.3470","10000.0000","40.84865425","-80.34588387"
"0.850","0.2374","14","0.0000","0.0000","3.0137","81.9083","0.0000","324.9861","35.6200","0.3300","10000.0000","40.84865423","-80.34588377"
