"Format","AiM CSV File"
"Session","GamebridgeK"
"Vehicle","GGR25"
"Racer","Faran_Kobe_James"
"Championship","TO Shootout"
"Comment",""
"Date","Saturday, October 4, 2025"
"Time","12:12 PM"
"Sample Rate","20"
"Duration","190.997"
"Segment","Session"
"Beacon Markers","48.693","102.023","147.318","190.997"
"Segment Times","0:48.693","0:53.330","0:45.295","0:43.679"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","27.0102","3","0.0000","0.0000","0.0081","-23.7388","0.0000","206.8413","200.0000","10000.0000","10000.0000","44.49314275","-79.18092527"
"0.050","27.0102","3","0.0000","0.0000","0.0081","-23.7388","0.0000","206.8413","200.0000","10000.0000","10000.0000","44.49314275","-79.18092527"
"0.100","27.0102","3","0.0000","0.0000","0.0081","-23.7388","0.0000","206.8413","200.0000","10000.0000","10000.0000","44.49314275","-79.18092527"
"0.150","27.0102","3","0.0000","0.0000","0.0081","-23.7388","0.0000","206.8413","200.0000","10000.0000","10000.0000","44.49314275","-79.18092527"
"0.200","27.0102","3","0.0000","0.0000","0.0081","-23.7388","0.0000","206.8413","200.0000","10000.0000","10000.0000","44.49314275","-79.18092527"
"0.250","27.0102","3","0.0000","0.0000","0.0081","-23.7388","0.0000","206.8413","200.0000","10000.0000","10000.0000","44.49314275","-79.18092527"
"0.300","27.0102","3","0.0000","0.0000","0.0081","-23.7388","0.0000","206.8413","200.0000","10000.0000","10000.0000","44.49314275","-79.18092527"
"0.350","27.0102","3","0.0000","0.0000","0.0081","-23.7388","0.0000","206.8413","200.0000","10000.0000","10000.0000","44.49314275","-79.18092527"
"0.400","27.0102","3","0.0000","0.0000","0.0081","-23.7388","0.0000","206.8413","200.0000","10000.0000","10000.0000","44.49314275","-79.18092527"
"0.450","27.0102","3","0.0000","0.0000","0.0081","-23.7388","0.0000","206.8413","200.0000","10000.0000","10000.0000","44.49314275","-79.18092527"
"0.500","27.0102","3","0.0000","0.0000","0.0081","-23.7388","0.0000","206.8413","200.0000","10000.0000","10000.0000","44.49314275","-79.18092527"
"0.550","27.0102","3","0.0000","0.0000","0.0081","-23.7388","0.0000","206.8413","200.0000","10000.0000","10000.0000","44.49314275","-79.18092527"
"0.600","27.0102","3","0.0000","0.0000","0.0081","-23.7388","0.0000","206.8413","200.0000","10000.0000","10000.0000","44.49314275","-79.18092527"
"0.650","27.0102","3","0.0000","0.0000","0.0081","-23.7388","0.0000","206.8413","200.0000","10000.0000","10000.0000","44.49314275","-79.18092527"
"0.700","27.0102","3","0.0000","0.0000","0.0081","-23.7388","0.0000","206.8413","200.0000","10000.0000","10000.0000","44.49314275","-79.18092527"
"0.750","27.0102","3","0.0000","0.0000","0.0081","-23.7388","0.0000","206.8413","200.0000","10000.0000","10000.0000","44.49314275","-79.18092527"
"0.800","27.0102","3","0.0000","0.0000","0.0081","-23.7388","0.0000","206.8413","200.0000","10000.0000","10000.0000","44.49314275","-79.18092527"
