"Format","AiM CSV File"
"Session","45.392°N, 75.696°W"
"Vehicle","GGR25"
"Racer","Faran"
"Championship",""
"Comment",""
"Date","Saturday, September 20, 2025"
"Time","3:14 PM"
"Sample Rate","20"
"Duration","207"
"Segment","Session"
"Beacon Markers","207"
"Segment Times","3:27.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.2219","15","0.0000","0.0000","-56.2500","-167.8308","0.0000","28.5022","35.0000","0.2300","10000.0000","45.39190068","-75.69706493"
"0.050","0.2219","15","0.0000","0.0000","-56.2500","-167.8308","0.0000","28.5022","35.0000","0.2300","10000.0000","45.39190068","-75.69706493"
"0.100","0.2219","15","0.0000","0.0000","-56.2500","-167.8308","0.0000","28.5022","35.0000","0.2300","10000.0000","45.39190068","-75.69706493"
"0.150","0.2219","15","0.0000","0.0000","-56.2500","-167.8308","0.0000","28.5022","35.0000","0.2300","10000.0000","45.39190068","-75.69706493"
"0.200","0.2219","15","0.0000","0.0000","-56.2500","-167.8308","0.0000","28.5022","35.0000","0.2300","10000.0000","45.39190068","-75.69706493"
"0.250","0.2381","15","0.0000","0.0000","-57.6561","-99.5232","0.0000","28.4887","34.9240","0.2224","10000.0000","45.39190085","-75.69706490"
"0.300","0.2594","15","0.0000","0.0000","-59.5061","-9.6448","0.0000","28.4710","34.8240","0.2124","10000.0000","45.39190108","-75.69706487"
"0.350","0.2817","15","0.0000","0.0000","-61.6137","13.3542","0.0000","28.4479","34.7620","0.2024","10000.0000","45.39190126","-75.69706484"
"0.400","0.3043","15","0.0000","0.0000","-63.8026","15.2335","0.0000","28.4230","34.7120","0.1924","10000.0000","45.39190142","-75.69706480"
"0.450","0.3211","15","0.0000","0.0000","-59.5954","68.7456","0.0000","28.4118","34.6620","0.2090","10000.0000","45.39190146","-75.69706478"
"0.500","0.3360","15","0.0000","0.0000","-53.3684","138.5627","0.0000","28.4048","34.6120","0.2340","10000.0000","45.39190146","-75.69706477"
"0.550","0.3242","15","0.0000","0.0000","-53.4248","157.7292","0.0000","28.4080","34.5240","0.2362","10000.0000","45.39190156","-75.69706480"
"0.600","0.3039","15","0.0000","0.0000","-55.4653","160.9008","0.0000","28.4144","34.4240","0.2312","10000.0000","45.39190169","-75.69706485"
"0.650","0.3229","15","0.0000","0.0000","-52.3710","34.8915","0.0000","28.4128","34.3620","0.2376","10000.0000","45.39190180","-75.69706488"
"0.700","0.3543","15","0.0000","0.0000","-47.6550","-131.9117","0.0000","28.4087","34.3120","0.2476","10000.0000","45.39190190","-75.69706491"
"0.750","0.3267","15","0.0000","0.0000","-58.7838","-159.5217","0.0000","28.4020","34.2620","0.2196","10000.0000","45.39190203","-75.69706493"
"0.800","0.2805","15","0.0000","0.0000","-74.9161","-143.1758","0.0000","28.3945","34.2120","0.1796","10000.0000","45.39190216","-75.69706494"
"0.850","0.2480","15","0.0000","0.0000","-74.1386","-35.6422","0.0000","28.4029","34.1240","0.1814","10000.0000","45.39190230","-75.69706499"
