"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Friday, August 1, 2025"
"Time","2:45 PM"
"Sample Rate","20"
"Duration","155"
"Segment","Session"
"Beacon Markers","155"
"Segment Times","2:35.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.3138","12","0.0000","0.0000","5.2894","173.6138","0.0000","333.5518","42.8000","0.2300","10000.0000","40.84904400","-80.34631791"
"0.050","0.3138","12","0.0000","0.0000","5.2894","173.6138","0.0000","333.5518","42.8000","0.2300","10000.0000","40.84904400","-80.34631791"
"0.100","0.3138","12","0.0000","0.0000","5.2894","173.6138","0.0000","333.5518","42.8000","0.2300","10000.0000","40.84904400","-80.34631791"
"0.150","0.3138","12","0.0000","0.0000","5.2894","173.6138","0.0000","333.5518","42.8000","0.2300","10000.0000","40.84904400","-80.34631791"
"0.200","0.3138","12","0.0000","0.0000","5.2894","173.6138","0.0000","333.5518","42.8000","0.2300","10000.0000","40.84904400","-80.34631791"
"0.250","0.3138","12","0.0000","0.0000","5.2894","173.6138","0.0000","333.5518","42.8000","0.2300","10000.0000","40.84904400","-80.34631791"
"0.300","0.3138","12","0.0000","0.0000","5.2894","173.6138","0.0000","333.5518","42.8000","0.2300","10000.0000","40.84904400","-80.34631791"
"0.350","0.3138","12","0.0000","0.0000","5.2894","173.6138","0.0000","333.5518","42.8000","0.2300","10000.0000","40.84904400","-80.34631791"
"0.400","0.3062","12","0.0000","0.0000","5.7532","165.1553","0.0000","333.5534","42.7800","0.2295","10000.0000","40.84904400","-80.34631789"
"0.450","0.2298","12","0.0000","0.0000","10.3922","80.5704","0.0000","333.5688","42.5800","0.2245","10000.0000","40.84904406","-80.34631773"
"0.500","0.1662","12","0.0000","0.0000","13.7591","5.3463","0.0000","333.5835","42.3800","0.2200","10000.0000","40.84904412","-80.34631756"
"0.550","0.2179","12","0.0000","0.0000","5.6777","14.3705","0.0000","333.5913","42.1800","0.2200","10000.0000","40.84904418","-80.34631745"
"0.600","0.2549","12","0.0000","0.0000","-1.1514","26.1850","0.0000","333.5999","41.9800","0.2195","10000.0000","40.84904422","-80.34631734"
"0.650","0.1586","12","0.0000","0.0000","3.2901","63.1131","0.0000","333.6154","41.7800","0.2145","10000.0000","40.84904410","-80.34631732"
"0.700","0.0768","12","0.0000","0.0000","6.5994","90.6125","0.0000","333.6301","41.5800","0.2105","10000.0000","40.84904399","-80.34631731"
"0.750","0.1253","12","0.0000","0.0000","-0.2802","33.2544","0.0000","333.6364","41.3800","0.2155","10000.0000","40.84904400","-80.34631738"
"0.800","0.1729","12","0.0000","0.0000","-5.7858","-9.8713","0.0000","333.6430","41.1850","0.2200","10000.0000","40.84904400","-80.34631744"
"0.850","0.2132","12","0.0000","0.0000","1.0738","75.0951","0.0000","333.6516","41.0350","0.2200","10000.0000","40.84904387","-80.34631741"
