"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Friday, August 1, 2025"
"Time","2:41 PM"
"Sample Rate","20"
"Duration","119"
"Segment","Session"
"Beacon Markers","119"
"Segment Times","1:59.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.3159","13","0.0000","0.0000","-39.5191","93.8950","0.0000","316.0914","40.4000","0.2400","10000.0000","40.84906614","-80.34631412"
"0.050","0.3159","13","0.0000","0.0000","-39.5191","93.8950","0.0000","316.0914","40.4000","0.2400","10000.0000","40.84906614","-80.34631412"
"0.100","0.3159","13","0.0000","0.0000","-39.5191","93.8950","0.0000","316.0914","40.4000","0.2400","10000.0000","40.84906614","-80.34631412"
"0.150","0.3159","13","0.0000","0.0000","-39.5191","93.8950","0.0000","316.0914","40.4000","0.2400","10000.0000","40.84906614","-80.34631412"
"0.200","0.3159","13","0.0000","0.0000","-39.5191","93.8950","0.0000","316.0914","40.4000","0.2400","10000.0000","40.84906614","-80.34631412"
"0.250","0.3159","13","0.0000","0.0000","-39.5191","93.8950","0.0000","316.0914","40.4000","0.2400","10000.0000","40.84906614","-80.34631412"
"0.300","0.3159","13","0.0000","0.0000","-39.5191","93.8950","0.0000","316.0914","40.4000","0.2400","10000.0000","40.84906614","-80.34631412"
"0.350","0.3125","13","0.0000","0.0000","-39.0909","106.2521","0.0000","316.0959","40.4000","0.2436","10000.0000","40.84906611","-80.34631409"
"0.400","0.3030","13","0.0000","0.0000","-37.9017","140.5776","0.0000","316.1083","40.4000","0.2536","10000.0000","40.84906601","-80.34631401"
"0.450","0.2957","13","0.0000","0.0000","-37.4952","107.9214","0.0000","316.1128","40.3820","0.2528","10000.0000","40.84906593","-80.34631392"
"0.500","0.2924","13","0.0000","0.0000","-38.4803","-43.8132","0.0000","316.1032","40.3320","0.2328","10000.0000","40.84906589","-80.34631386"
"0.550","0.2967","13","0.0000","0.0000","-38.2972","-147.7251","0.0000","316.0954","40.2820","0.2236","10000.0000","40.84906583","-80.34631375"
"0.600","0.3146","13","0.0000","0.0000","-36.0373","-166.6190","0.0000","316.0907","40.2320","0.2336","10000.0000","40.84906575","-80.34631357"
"0.650","0.3284","13","0.0000","0.0000","-32.0744","-169.0369","0.0000","316.0964","40.1820","0.2382","10000.0000","40.84906569","-80.34631350"
"0.700","0.3353","13","0.0000","0.0000","-25.0842","-142.1644","0.0000","316.1205","40.1320","0.2332","10000.0000","40.84906568","-80.34631360"
"0.750","0.3115","13","0.0000","0.0000","-22.6780","-108.2256","0.0000","316.1426","40.0820","0.2282","10000.0000","40.84906569","-80.34631362"
"0.800","0.2335","13","0.0000","0.0000","-28.4212","-61.7247","0.0000","316.1611","40.0320","0.2232","10000.0000","40.84906572","-80.34631353"
"0.850","0.1836","13","0.0000","0.0000","-31.6614","-58.2201","0.0000","316.1772","39.9820","0.2218","10000.0000","40.84906571","-80.34631345"
