"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Friday, August 1, 2025"
"Time","11:22 AM"
"Sample Rate","20"
"Duration","25"
"Segment","Session"
"Beacon Markers","25"
"Segment Times","0:25.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.6120","10","0.0000","0.0000","24.8169","73.4074","0.0000","326.0918","48.3000","0.3700","10000.0000","40.84849916","-80.34623852"
"0.050","0.6120","10","0.0000","0.0000","24.8169","73.4074","0.0000","326.0918","48.3000","0.3700","10000.0000","40.84849916","-80.34623852"
"0.100","0.6120","10","0.0000","0.0000","24.8169","73.4074","0.0000","326.0918","48.3000","0.3700","10000.0000","40.84849916","-80.34623852"
"0.150","0.6120","10","0.0000","0.0000","24.8169","73.4074","0.0000","326.0918","48.3000","0.3700","10000.0000","40.84849916","-80.34623852"
"0.200","0.6120","10","0.0000","0.0000","24.8169","73.4074","0.0000","326.0918","48.3000","0.3700","10000.0000","40.84849916","-80.34623852"
"0.250","0.6120","10","0.0000","0.0000","24.8169","73.4074","0.0000","326.0918","48.3000","0.3700","10000.0000","40.84849916","-80.34623852"
"0.300","0.6120","10","0.0000","0.0000","24.8169","73.4074","0.0000","326.0918","48.3000","0.3700","10000.0000","40.84849916","-80.34623852"
"0.350","0.6120","10","0.0000","0.0000","24.8169","73.4074","0.0000","326.0918","48.3000","0.3700","10000.0000","40.84849916","-80.34623852"
"0.400","0.6120","10","0.0000","0.0000","24.8169","73.4074","0.0000","326.0918","48.3000","0.3700","10000.0000","40.84849916","-80.34623852"
"0.450","0.6120","10","0.0000","0.0000","24.8169","73.4074","0.0000","326.0918","48.3000","0.3700","10000.0000","40.84849916","-80.34623852"
"0.500","0.5945","10","0.0000","0.0000","25.3713","72.4964","0.0000","326.0904","48.2720","0.3672","10000.0000","40.84849917","-80.34623845"
"0.550","0.5633","10","0.0000","0.0000","26.3611","70.8696","0.0000","326.0880","48.2220","0.3622","10000.0000","40.84849919","-80.34623833"
"0.600","0.5324","10","0.0000","0.0000","27.9070","73.0381","0.0000","326.0873","48.1720","0.3628","10000.0000","40.84849923","-80.34623820"
"0.650","0.5018","10","0.0000","0.0000","29.8899","78.1886","0.0000","326.0881","48.1220","0.3678","10000.0000","40.84849928","-80.34623807"
"0.700","0.4549","10","0.0000","0.0000","34.7984","82.4042","0.0000","326.0923","48.1000","0.3616","10000.0000","40.84849927","-80.34623806"
"0.750","0.3952","10","0.0000","0.0000","42.0057","85.8852","0.0000","326.0992","48.1000","0.3466","10000.0000","40.84849922","-80.34623814"
"0.800","0.4113","10","0.0000","0.0000","40.3379","102.1916","0.0000","326.1136","48.1000","0.3540","10000.0000","40.84849908","-80.34623814"
"0.850","0.4871","10","0.0000","0.0000","31.6969","128.5753","0.0000","326.1339","48.1000","0.3790","10000.0000","40.84849886","-80.34623808"
