"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Friday, August 1, 2025"
"Time","11:24 AM"
"Sample Rate","20"
"Duration","18"
"Segment","Session"
"Beacon Markers","18"
"Segment Times","0:18.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.2571","11","0.0000","0.0000","-31.2595","172.2982","0.0000","323.0316","38.4000","0.2600","10000.0000","40.84816600","-80.34589308"
"0.050","0.2571","11","0.0000","0.0000","-31.2595","172.2982","0.0000","323.0316","38.4000","0.2600","10000.0000","40.84816600","-80.34589308"
"0.100","0.2571","11","0.0000","0.0000","-31.2595","172.2982","0.0000","323.0316","38.4000","0.2600","10000.0000","40.84816600","-80.34589308"
"0.150","0.2571","11","0.0000","0.0000","-31.2595","172.2982","0.0000","323.0316","38.4000","0.2600","10000.0000","40.84816600","-80.34589308"
"0.200","0.2571","11","0.0000","0.0000","-31.2595","172.2982","0.0000","323.0316","38.4000","0.2600","10000.0000","40.84816600","-80.34589308"
"0.250","0.2361","11","0.0000","0.0000","-37.5618","146.2804","0.0000","323.0336","38.4000","0.2418","10000.0000","40.84816601","-80.34589305"
"0.300","0.1957","11","0.0000","0.0000","-49.6815","96.2461","0.0000","323.0375","38.4000","0.2068","10000.0000","40.84816604","-80.34589299"
"0.350","0.1809","11","0.0000","0.0000","-49.6929","81.6188","0.0000","323.0397","38.4000","0.2160","10000.0000","40.84816605","-80.34589293"
"0.400","0.1897","11","0.0000","0.0000","-38.5274","99.6747","0.0000","323.0404","38.4000","0.2660","10000.0000","40.84816605","-80.34589287"
"0.450","0.2116","11","0.0000","0.0000","-32.9953","83.0387","0.0000","323.0328","38.4000","0.2744","10000.0000","40.84816607","-80.34589286"
"0.500","0.2457","11","0.0000","0.0000","-32.6633","34.3794","0.0000","323.0177","38.4000","0.2444","10000.0000","40.84816613","-80.34589289"
"0.550","0.3171","11","0.0000","0.0000","-28.5883","-7.7442","0.0000","323.0115","38.4000","0.2638","10000.0000","40.84816618","-80.34589296"
"0.600","0.4228","11","0.0000","0.0000","-21.0582","-43.8347","0.0000","323.0135","38.4000","0.3288","10000.0000","40.84816623","-80.34589308"
"0.650","0.5302","11","0.0000","0.0000","-15.5727","-58.1974","0.0000","323.0100","38.4000","0.3652","10000.0000","40.84816628","-80.34589318"
"0.700","0.6392","11","0.0000","0.0000","-11.9743","-52.5037","0.0000","323.0013","38.4000","0.3752","10000.0000","40.84816635","-80.34589328"
"0.750","0.6787","11","0.0000","0.0000","-11.4498","-54.3747","0.0000","322.9872","38.4000","0.3800","10000.0000","40.84816640","-80.34589337"
"0.800","0.6539","11","0.0000","0.0000","-13.7626","-63.2287","0.0000","322.9682","38.4000","0.3800","10000.0000","40.84816643","-80.34589346"
"0.850","0.6289","11","0.0000","0.0000","-15.0584","-65.6754","0.0000","322.9591","38.4000","0.3826","10000.0000","40.84816644","-80.34589350"
