"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Friday, August 1, 2025"
"Time","11:25 AM"
"Sample Rate","20"
"Duration","25"
"Segment","Session"
"Beacon Markers","25"
"Segment Times","0:25.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.3844","11","0.0000","0.0000","-15.3022","131.4509","0.0000","318.7457","38.7000","0.3200","10000.0000","40.84815604","-80.34590459"
"0.050","0.3844","11","0.0000","0.0000","-15.3022","131.4509","0.0000","318.7457","38.7000","0.3200","10000.0000","40.84815604","-80.34590459"
"0.100","0.3844","11","0.0000","0.0000","-15.3022","131.4509","0.0000","318.7457","38.7000","0.3200","10000.0000","40.84815604","-80.34590459"
"0.150","0.3844","11","0.0000","0.0000","-15.3022","131.4509","0.0000","318.7457","38.7000","0.3200","10000.0000","40.84815604","-80.34590459"
"0.200","0.3844","11","0.0000","0.0000","-15.3022","131.4509","0.0000","318.7457","38.7000","0.3200","10000.0000","40.84815604","-80.34590459"
"0.250","0.3844","11","0.0000","0.0000","-15.3022","131.4509","0.0000","318.7457","38.7000","0.3200","10000.0000","40.84815604","-80.34590459"
"0.300","0.3844","11","0.0000","0.0000","-15.3022","131.4509","0.0000","318.7457","38.7000","0.3200","10000.0000","40.84815604","-80.34590459"
"0.350","0.3844","11","0.0000","0.0000","-15.3022","131.4509","0.0000","318.7457","38.7000","0.3200","10000.0000","40.84815604","-80.34590459"
"0.400","0.4558","11","0.0000","0.0000","-13.3371","123.8452","0.0000","318.7474","38.6640","0.3200","10000.0000","40.84815598","-80.34590448"
"0.450","0.5549","11","0.0000","0.0000","-10.6077","113.2816","0.0000","318.7497","38.6140","0.3200","10000.0000","40.84815590","-80.34590431"
"0.500","0.6059","11","0.0000","0.0000","-10.3826","104.0730","0.0000","318.7400","38.6000","0.3128","10000.0000","40.84815592","-80.34590424"
"0.550","0.6380","11","0.0000","0.0000","-11.1315","95.3913","0.0000","318.7255","38.6000","0.3028","10000.0000","40.84815597","-80.34590421"
"0.600","0.5821","11","0.0000","0.0000","-11.2171","106.8502","0.0000","318.7350","38.6000","0.3108","10000.0000","40.84815592","-80.34590419"
"0.650","0.4919","11","0.0000","0.0000","-11.0448","126.1416","0.0000","318.7538","38.6000","0.3258","10000.0000","40.84815584","-80.34590417"
"0.700","0.4666","11","0.0000","0.0000","-10.9965","131.5432","0.0000","318.7544","38.6000","0.3300","10000.0000","40.84815576","-80.34590417"
"0.750","0.4666","11","0.0000","0.0000","-10.9965","131.5432","0.0000","318.7479","38.6000","0.3300","10000.0000","40.84815569","-80.34590417"
"0.800","0.4842","11","0.0000","0.0000","-10.3294","125.5724","0.0000","318.7415","38.5640","0.3264","10000.0000","40.84815567","-80.34590412"
"0.850","0.5086","11","0.0000","0.0000","-9.4028","117.2796","0.0000","318.7351","38.5140","0.3214","10000.0000","40.84815566","-80.34590405"
