"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Friday, August 1, 2025"
"Time","2:32 PM"
"Sample Rate","20"
"Duration","38"
"Segment","Session"
"Beacon Markers","38"
"Segment Times","0:38.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.0624","14","0.0000","0.0000","-47.3019","100.8606","0.0000","324.4806","26.7000","0.1600","10000.0000","40.84895416","-80.34650259"
"0.050","0.0624","14","0.0000","0.0000","-47.3019","100.8606","0.0000","324.4806","26.7000","0.1600","10000.0000","40.84895416","-80.34650259"
"0.100","0.0624","14","0.0000","0.0000","-47.3019","100.8606","0.0000","324.4806","26.7000","0.1600","10000.0000","40.84895416","-80.34650259"
"0.150","0.0624","14","0.0000","0.0000","-47.3019","100.8606","0.0000","324.4806","26.7000","0.1600","10000.0000","40.84895416","-80.34650259"
"0.200","0.0624","14","0.0000","0.0000","-47.3019","100.8606","0.0000","324.4806","26.7000","0.1600","10000.0000","40.84895416","-80.34650259"
"0.250","0.0624","14","0.0000","0.0000","-47.3019","100.8606","0.0000","324.4806","26.7000","0.1600","10000.0000","40.84895416","-80.34650259"
"0.300","0.0624","14","0.0000","0.0000","-47.3019","100.8606","0.0000","324.4806","26.7000","0.1600","10000.0000","40.84895416","-80.34650259"
"0.350","0.0624","14","0.0000","0.0000","-47.3019","100.8606","0.0000","324.4806","26.7000","0.1600","10000.0000","40.84895416","-80.34650259"
"0.400","0.0624","14","0.0000","0.0000","-47.3019","100.8606","0.0000","324.4806","26.7000","0.1600","10000.0000","40.84895416","-80.34650259"
"0.450","0.0895","14","0.0000","0.0000","-34.7983","39.6492","0.0000","324.4757","26.6700","0.1660","10000.0000","40.84895406","-80.34650252"
"0.500","0.1347","14","0.0000","0.0000","-13.9589","-62.3698","0.0000","324.4676","26.6200","0.1760","10000.0000","40.84895388","-80.34650241"
"0.550","0.1177","14","0.0000","0.0000","10.5303","-121.8510","0.0000","324.4577","26.5700","0.1950","10000.0000","40.84895372","-80.34650227"
"0.600","0.0593","14","0.0000","0.0000","37.4526","-152.9736","0.0000","324.4465","26.5200","0.2200","10000.0000","40.84895357","-80.34650209"
"0.650","0.0882","14","0.0000","0.0000","33.0699","-154.8728","0.0000","324.4349","26.4700","0.2210","10000.0000","40.84895342","-80.34650195"
"0.700","0.1751","14","0.0000","0.0000","7.8170","-137.2896","0.0000","324.4231","26.4200","0.2060","10000.0000","40.84895328","-80.34650183"
"0.750","0.1622","14","0.0000","0.0000","6.1867","-125.6455","0.0000","324.4135","26.3700","0.2000","10000.0000","40.84895311","-80.34650172"
"0.800","0.0827","14","0.0000","0.0000","20.3047","-117.9607","0.0000","324.4055","26.3200","0.2000","10000.0000","40.84895294","-80.34650162"
"0.850","0.0572","14","0.0000","0.0000","15.9801","-105.5163","0.0000","324.3951","26.2700","0.1940","10000.0000","40.84895278","-80.34650150"
