"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Friday, August 1, 2025"
"Time","2:24 PM"
"Sample Rate","20"
"Duration","45"
"Segment","Session"
"Beacon Markers","45"
"Segment Times","0:45.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.1527","13","0.0000","0.0000","-5.6233","-103.1774","0.0000","324.9623","22.9000","0.2100","10000.0000","40.84894470","-80.34648582"
"0.050","0.1527","13","0.0000","0.0000","-5.6233","-103.1774","0.0000","324.9623","22.9000","0.2100","10000.0000","40.84894470","-80.34648582"
"0.100","0.1527","13","0.0000","0.0000","-5.6233","-103.1774","0.0000","324.9623","22.9000","0.2100","10000.0000","40.84894470","-80.34648582"
"0.150","0.1527","13","0.0000","0.0000","-5.6233","-103.1774","0.0000","324.9623","22.9000","0.2100","10000.0000","40.84894470","-80.34648582"
"0.200","0.1527","13","0.0000","0.0000","-5.6233","-103.1774","0.0000","324.9623","22.9000","0.2100","10000.0000","40.84894470","-80.34648582"
"0.250","0.1527","13","0.0000","0.0000","-5.6233","-103.1774","0.0000","324.9623","22.9000","0.2100","10000.0000","40.84894470","-80.34648582"
"0.300","0.1527","13","0.0000","0.0000","-5.6233","-103.1774","0.0000","324.9623","22.9000","0.2100","10000.0000","40.84894470","-80.34648582"
"0.350","0.1527","13","0.0000","0.0000","-5.6233","-103.1774","0.0000","324.9623","22.9000","0.2100","10000.0000","40.84894470","-80.34648582"
"0.400","0.1527","13","0.0000","0.0000","-5.6233","-103.1774","0.0000","324.9623","22.9000","0.2100","10000.0000","40.84894470","-80.34648582"
"0.450","0.1469","13","0.0000","0.0000","-5.4585","-104.5940","0.0000","324.9654","22.9000","0.2109","10000.0000","40.84894470","-80.34648584"
"0.500","0.1146","13","0.0000","0.0000","-4.5433","-112.4645","0.0000","324.9825","22.9000","0.2159","10000.0000","40.84894468","-80.34648593"
"0.550","0.1032","13","0.0000","0.0000","-3.6220","-115.1946","0.0000","324.9964","22.9000","0.2209","10000.0000","40.84894466","-80.34648602"
"0.600","0.1863","13","0.0000","0.0000","-2.6733","-94.5080","0.0000","324.9955","22.9000","0.2259","10000.0000","40.84894461","-80.34648615"
"0.650","0.2450","13","0.0000","0.0000","-1.9963","-56.4735","0.0000","324.9963","22.9000","0.2291","10000.0000","40.84894455","-80.34648625"
"0.700","0.1919","13","0.0000","0.0000","-2.5574","60.5908","0.0000","325.0044","22.9000","0.2241","10000.0000","40.84894449","-80.34648621"
"0.750","0.1558","13","0.0000","0.0000","-3.3491","140.5942","0.0000","325.0114","22.8910","0.2200","10000.0000","40.84894445","-80.34648620"
"0.800","0.1969","13","0.0000","0.0000","-5.1909","51.7650","0.0000","325.0134","22.8410","0.2200","10000.0000","40.84894449","-80.34648631"
"0.850","0.2263","13","0.0000","0.0000","-7.6272","-6.1189","0.0000","325.0152","22.8000","0.2200","10000.0000","40.84894450","-80.34648641"
