"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Friday, August 1, 2025"
"Time","2:52 PM"
"Sample Rate","20"
"Duration","71"
"Segment","Session"
"Beacon Markers","71"
"Segment Times","1:11.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.1527","12","0.0000","0.0000","5.6246","76.8238","0.0000","319.4942","156.6000","0.3100","10000.0000","40.84884514","-80.34552547"
"0.050","0.1527","12","0.0000","0.0000","5.6246","76.8238","0.0000","319.4942","156.6000","0.3100","10000.0000","40.84884514","-80.34552547"
"0.100","0.1527","12","0.0000","0.0000","5.6246","76.8238","0.0000","319.4942","156.6000","0.3100","10000.0000","40.84884514","-80.34552547"
"0.150","0.1527","12","0.0000","0.0000","5.6246","76.8238","0.0000","319.4942","156.6000","0.3100","10000.0000","40.84884514","-80.34552547"
"0.200","0.1527","12","0.0000","0.0000","5.6246","76.8238","0.0000","319.4942","156.6000","0.3100","10000.0000","40.84884514","-80.34552547"
"0.250","0.1527","12","0.0000","0.0000","5.6246","76.8238","0.0000","319.4942","156.6000","0.3100","10000.0000","40.84884514","-80.34552547"
"0.300","0.1527","12","0.0000","0.0000","5.6246","76.8238","0.0000","319.4942","156.6000","0.3100","10000.0000","40.84884514","-80.34552547"
"0.350","0.1527","12","0.0000","0.0000","5.6246","76.8238","0.0000","319.4942","156.6000","0.3100","10000.0000","40.84884514","-80.34552547"
"0.400","0.1527","12","0.0000","0.0000","5.6246","76.8238","0.0000","319.4942","156.6000","0.3100","10000.0000","40.84884514","-80.34552547"
"0.450","0.1877","12","0.0000","0.0000","10.6063","72.6095","0.0000","319.4349","155.8000","0.3068","10000.0000","40.84884469","-80.34552494"
"0.500","0.2424","12","0.0000","0.0000","18.3901","66.0245","0.0000","319.3423","154.5500","0.3018","10000.0000","40.84884398","-80.34552413"
"0.550","0.2850","12","0.0000","0.0000","21.0546","75.3162","0.0000","319.2613","153.3640","0.2936","10000.0000","40.84884338","-80.34552342"
"0.600","0.3209","12","0.0000","0.0000","20.8394","93.5385","0.0000","319.1869","152.2140","0.2836","10000.0000","40.84884282","-80.34552279"
"0.650","0.3339","12","0.0000","0.0000","18.0615","103.1265","0.0000","319.1016","151.0960","0.2704","10000.0000","40.84884217","-80.34552219"
"0.700","0.3339","12","0.0000","0.0000","13.8422","107.8576","0.0000","319.0102","149.9960","0.2554","10000.0000","40.84884145","-80.34552162"
"0.750","0.3313","12","0.0000","0.0000","12.2298","106.6996","0.0000","318.9232","148.8960","0.2500","10000.0000","40.84884074","-80.34552105"
"0.800","0.3274","12","0.0000","0.0000","12.0839","102.2288","0.0000","318.8388","147.7960","0.2500","10000.0000","40.84884003","-80.34552048"
"0.850","0.3304","12","0.0000","0.0000","10.0474","93.6526","0.0000","318.7359","146.7600","0.2532","10000.0000","40.84883938","-80.34551988"
