"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Friday, August 1, 2025"
"Time","11:22 AM"
"Sample Rate","20"
"Duration","32"
"Segment","Session"
"Beacon Markers","32"
"Segment Times","0:32.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","0.2442","10","0.0000","0.0000","3.8496","-58.1373","0.0000","325.8603","36.8000","0.2600","10000.0000","40.84850108","-80.34625268"
"0.050","0.2442","10","0.0000","0.0000","3.8496","-58.1373","0.0000","325.8603","36.8000","0.2600","10000.0000","40.84850108","-80.34625268"
"0.100","0.2442","10","0.0000","0.0000","3.8496","-58.1373","0.0000","325.8603","36.8000","0.2600","10000.0000","40.84850108","-80.34625268"
"0.150","0.2442","10","0.0000","0.0000","3.8496","-58.1373","0.0000","325.8603","36.8000","0.2600","10000.0000","40.84850108","-80.34625268"
"0.200","0.2442","10","0.0000","0.0000","3.8496","-58.1373","0.0000","325.8603","36.8000","0.2600","10000.0000","40.84850108","-80.34625268"
"0.250","0.2442","10","0.0000","0.0000","3.8496","-58.1373","0.0000","325.8603","36.8000","0.2600","10000.0000","40.84850108","-80.34625268"
"0.300","0.2442","10","0.0000","0.0000","3.8496","-58.1373","0.0000","325.8603","36.8000","0.2600","10000.0000","40.84850108","-80.34625268"
"0.350","0.2442","10","0.0000","0.0000","3.8496","-58.1373","0.0000","325.8603","36.8000","0.2600","10000.0000","40.84850108","-80.34625268"
"0.400","0.2183","10","0.0000","0.0000","3.5504","-28.1064","0.0000","325.8600","36.8000","0.2546","10000.0000","40.84850112","-80.34625268"
"0.450","0.1705","10","0.0000","0.0000","2.9964","27.5064","0.0000","325.8596","36.8000","0.2446","10000.0000","40.84850118","-80.34625267"
"0.500","0.1920","10","0.0000","0.0000","1.6387","70.1177","0.0000","325.8596","36.8000","0.2454","10000.0000","40.84850117","-80.34625267"
"0.550","0.2726","10","0.0000","0.0000","-0.4037","101.6537","0.0000","325.8601","36.8000","0.2554","10000.0000","40.84850111","-80.34625268"
"0.600","0.3114","10","0.0000","0.0000","-1.5301","79.1983","0.0000","325.8564","36.7730","0.2600","10000.0000","40.84850118","-80.34625280"
"0.650","0.3145","10","0.0000","0.0000","-1.8763","10.7503","0.0000","325.8492","36.7230","0.2600","10000.0000","40.84850135","-80.34625300"
"0.700","0.2829","10","0.0000","0.0000","0.4549","-33.3098","0.0000","325.8490","36.7000","0.2600","10000.0000","40.84850144","-80.34625316"
"0.750","0.2219","10","0.0000","0.0000","5.0670","-56.5951","0.0000","325.8547","36.7000","0.2600","10000.0000","40.84850145","-80.34625329"
"0.800","0.1779","10","0.0000","0.0000","4.4955","-13.5712","0.0000","325.8475","36.7000","0.2600","10000.0000","40.84850147","-80.34625336"
"0.850","0.1483","10","0.0000","0.0000","-0.4916","85.9381","0.0000","325.8291","36.7000","0.2600","10000.0000","40.84850150","-80.34625339"
