"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Friday, August 1, 2025"
"Time","11:23 AM"
"Sample Rate","20"
"Duration","29"
"Segment","Session"
"Beacon Markers","29"
"Segment Times","0:29.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","1.1554","11","0.0000","0.0000","18.2421","114.5257","0.0000","328.8325","53.4000","0.3900","10000.0000","40.84850449","-80.34625179"
"0.050","1.1554","11","0.0000","0.0000","18.2421","114.5257","0.0000","328.8325","53.4000","0.3900","10000.0000","40.84850449","-80.34625179"
"0.100","1.1554","11","0.0000","0.0000","18.2421","114.5257","0.0000","328.8325","53.4000","0.3900","10000.0000","40.84850449","-80.34625179"
"0.150","1.1554","11","0.0000","0.0000","18.2421","114.5257","0.0000","328.8325","53.4000","0.3900","10000.0000","40.84850449","-80.34625179"
"0.200","1.1554","11","0.0000","0.0000","18.2421","114.5257","0.0000","328.8325","53.4000","0.3900","10000.0000","40.84850449","-80.34625179"
"0.250","1.1554","11","0.0000","0.0000","18.2421","114.5257","0.0000","328.8325","53.4000","0.3900","10000.0000","40.84850449","-80.34625179"
"0.300","1.1164","11","0.0000","0.0000","19.0735","117.7175","0.0000","328.8246","53.4000","0.3928","10000.0000","40.84850445","-80.34625182"
"0.350","1.0469","11","0.0000","0.0000","20.5581","123.4171","0.0000","328.8104","53.4000","0.3978","10000.0000","40.84850438","-80.34625187"
"0.400","0.9112","11","0.0000","0.0000","24.0783","128.3709","0.0000","328.7925","53.4000","0.4000","10000.0000","40.84850441","-80.34625200"
"0.450","0.7235","11","0.0000","0.0000","29.1979","132.7387","0.0000","328.7718","53.4000","0.4000","10000.0000","40.84850451","-80.34625219"
"0.500","0.6113","11","0.0000","0.0000","32.8777","133.3167","0.0000","328.7545","53.4000","0.3972","10000.0000","40.84850455","-80.34625230"
"0.550","0.5585","11","0.0000","0.0000","35.4264","130.9170","0.0000","328.7399","53.4000","0.3922","10000.0000","40.84850455","-80.34625233"
"0.600","0.5144","11","0.0000","0.0000","37.9118","132.6194","0.0000","328.7142","53.4280","0.3872","10000.0000","40.84850456","-80.34625245"
"0.650","0.4773","11","0.0000","0.0000","40.3473","137.5448","0.0000","328.6800","53.4780","0.3822","10000.0000","40.84850459","-80.34625264"
"0.700","0.4679","11","0.0000","0.0000","39.9241","139.4296","0.0000","328.6715","53.5000","0.3828","10000.0000","40.84850455","-80.34625270"
"0.750","0.4802","11","0.0000","0.0000","37.2546","138.9252","0.0000","328.6833","53.5000","0.3878","10000.0000","40.84850446","-80.34625268"
"0.800","0.4587","11","0.0000","0.0000","39.6942","135.8308","0.0000","328.6966","53.5000","0.3788","10000.0000","40.84850439","-80.34625268"
"0.850","0.4106","11","0.0000","0.0000","46.1481","130.7013","0.0000","328.7111","53.5000","0.3588","10000.0000","40.84850433","-80.34625271"
