"Format","AiM CSV File"
"Session","PittRace"
"Vehicle","GG25"
"Racer","Jacob - James - Kobe"
"Championship","Pittsburgh"
"Comment",""
"Date","Friday, August 1, 2025"
"Time","11:24 AM"
"Sample Rate","20"
"Duration","32"
"Segment","Session"
"Beacon Markers","32"
"Segment Times","0:32.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"0.000","1.6080","11","0.0000","0.0000","2.8095","-62.5272","0.0000","323.7485","37.6000","0.4500","10000.0000","40.84807435","-80.34554964"
"0.050","1.6080","11","0.0000","0.0000","2.8095","-62.5272","0.0000","323.7485","37.6000","0.4500","10000.0000","40.84807435","-80.34554964"
"0.100","1.6080","11","0.0000","0.0000","2.8095","-62.5272","0.0000","323.7485","37.6000","0.4500","10000.0000","40.84807435","-80.34554964"
"0.150","1.6080","11","0.0000","0.0000","2.8095","-62.5272","0.0000","323.7485","37.6000","0.4500","10000.0000","40.84807435","-80.34554964"
"0.200","1.6080","11","0.0000","0.0000","2.8095","-62.5272","0.0000","323.7485","37.6000","0.4500","10000.0000","40.84807435","-80.34554964"
"0.250","1.5470","11","-0.0070","-0.0171","2.7356","-63.4134","0.0000","323.7496","37.6270","0.4500","10000.0000","40.84807438","-80.34554970"
"0.300","1.4341","11","-0.0201","-0.0487","2.5989","-65.0546","0.0000","323.7516","37.6770","0.4500","10000.0000","40.84807442","-80.34554982"
"0.350","1.2752","11","-0.0190","-0.0461","3.2835","-65.0683","0.0000","323.7512","37.7270","0.4500","10000.0000","40.84807445","-80.34554980"
"0.400","1.0770","11","-0.0060","-0.0145","4.6677","-63.6956","0.0000","323.7487","37.7770","0.4500","10000.0000","40.84807447","-80.34554968"
"0.450","0.8900","11","0.0000","0.0000","6.7476","-61.7253","0.0000","323.7562","37.8270","0.4473","10000.0000","40.84807448","-80.34554953"
"0.500","0.7125","11","0.0000","0.0000","9.4201","-59.2461","0.0000","323.7721","37.8770","0.4423","10000.0000","40.84807447","-80.34554938"
"0.550","0.5864","11","0.0000","0.0000","11.8668","-73.8614","0.0000","323.7823","37.9270","0.4049","10000.0000","40.84807441","-80.34554925"
"0.600","0.5044","11","0.0000","0.0000","14.1210","-103.0387","0.0000","323.7878","37.9770","0.3399","10000.0000","40.84807431","-80.34554916"
"0.650","0.4036","10","0.0000","0.0000","18.4115","-49.2767","0.0000","323.7964","38.0000","0.3397","10000.0000","40.84807422","-80.34554893"
"0.700","0.2870","10","0.0000","0.0000","24.4365","75.1373","0.0000","323.8076","38.0000","0.3947","10000.0000","40.84807413","-80.34554860"
"0.750","0.2845","10","0.0000","0.0000","23.8087","135.4556","0.0000","323.8059","38.0270","0.4173","10000.0000","40.84807405","-80.34554841"
"0.800","0.3793","10","0.0000","0.0000","17.5135","141.1737","0.0000","323.7930","38.0770","0.4123","10000.0000","40.84807397","-80.34554835"
"0.850","0.3379","10","0.0000","0.0000","25.0095","135.9453","0.0000","323.7854","38.1270","0.3884","10000.0000","40.84807398","-80.34554844"
